RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
136,0,29485,Brett Stegmaier,$37473,1086714
137,0,34431,Robert Streb,$37162,1003363
138,0,27466,Spencer Levin,$36871,1179882
139,0,30978,Kiradech Aphibarnrat,$36777,404550
140,0,34174,John Huh,$35972,1007219
141,0,32640,Troy Merritt,$35489,922707
142,0,20645,John Senden,$35351,989841
143,0,49964,Aaron Wise,$34800,69600
144,0,33141,Keegan Bradley,$34615,899985
145,0,20608,David Howell,$34557,69113
146,0,34264,Hudson Swafford,$34244,1027314
147,0,27974,Sung Kang,$33778,979576
148,0,40098,Matt Fitzpatrick,$33722,404667
149,0,28132,Tyrone Van Aswegen,$33085,1025632
150,0,25191,Gonzalo Fernandez-Castaño,$32800,65600
151,0,19803,Ryan Armour,$32455,32455
152,0,25349,Tim Wilkinson,$32210,708623
153,0,28158,Steve Marino,$32008,768200
154,0,46567,Paul Dunne,$31417,125667
155,0,31416,Derek Fathauer,$29948,898430
156,0,29535,Brice Garnett,$29771,446565
157,0,35314,Andy Sullivan,$29588,325463
158,0,34265,Will Wilcox,$29428,676841
159,0,40058,Zac Blair,$29144,903459
160,0,29378,Daisuke Kataoka,$28742,28742
161,0,33461,Morgan Hoffmann,$28716,717890
162,0,24138,Ian Poulter,$28481,370256
163,0,35545,Blayne Barber,$28466,768585
164,0,25720,Chad Collins,$28252,734548
165,0,27129,Luke List,$27815,751001
166,0,06522,Ernie Els,$26620,559024
167,0,26300,Matt Jones,$26397,712723
168,0,32876,Martin Piller,$25943,570740
169,0,30692,Scott Stallings,$25831,697434
170,0,37454,Whee Kim,$25284,682662
171,0,25321,Lee Slattery,$25131,25131
172,0,01823,Larry Mize,$24900,24900
173,0,46601,Trey Mullinax,$24818,49635
174,0,23409,James Driscoll,$24800,24800
175,0,35421,Brandon Harkins,$24525,24525
176,0,25493,Nick Taylor,$24183,628756
177,0,33418,Shawn Stefani,$24072,698102
178,0,33465,Matt Marshall,$23938,23938
179,0,29289,S.Y. Noh,$23633,661711
180,0,23821,Yusaku Miyazato,$23594,94374
181,0,32421,Romain Wattel,$23497,23497
182,0,22000,Chris Wood,$23199,185590
183,0,25892,Steve Wheatcroft,$23122,601164
184,0,20229,Stewart Cink,$23045,437855
185,0,39975,Michael Kim,$22915,664539
186,0,32150,Michael Thompson,$22695,521983
187,0,28300,Joost Luiten,$22644,45289
188,0,23541,Ben Crane,$22515,607892
189,0,35539,Luke Guthrie,$22497,427442
190,0,27963,Chris Stroud,$22192,599176
191,0,10860,Justin Leonard,$22187,288428
192,0,27942,Rob Oppenheim,$22020,462427
193,0,27747,Hiroshi Iwata,$21892,634862
194,0,20098,Stuart Appleby,$21748,500214
195,0,35532,Tom Hoge,$21598,561559
196,0,19846,Brian Gay,$21586,280619
197,0,26908,Yuta Ikeda,$21536,64609
198,0,36801,Mark Hubbard,$21431,642942
199,0,46907,Ryan Evans,$21365,21365
200,0,29223,Sam Saunders,$21253,510079
201,0,12782,Tim Herron,$21231,297238
202,0,21498,Hideto Tanihara,$21059,84235
203,0,22056,Cameron Percy,$20897,313456
204,0,33410,Andrew Landry,$20777,373980
205,0,30110,Kyle Stanley,$20741,580734
206,0,29720,Andres Gonzales,$20702,579667
207,0,29268,Bronson Burgoon,$20630,557020
208,0,19904,Paul Lawrie,$20573,20573
209,0,23063,Scott Hend,$20463,102313
210,0,37447,Zander Lombard,$20244,20244
211,0,35879,Kelly Kraft,$20172,403437
212,0,35891,Cameron Smith,$19910,477843
213,0,06034,Marco Dawson,$19848,19848
214,0,46037,Hunter Stewart,$19567,156537
215,0,39251,Ryan Ruffels,$19257,134802
216,0,08635,Colin Montgomerie,$18727,18727
217,0,34563,Chesson Hadley,$18666,503993
218,0,33941,Nick Mason,$18662,18662
219,0,24321,Kodai Ichihara,$18529,18529
220,0,29745,Tyler Aldridge,$18491,517738
221,0,24511,Thongchai Jaidee,$18285,146283
222,0,22046,Geoff Ogilvy,$18073,397595
223,0,25274,Steven Bowditch,$17650,458891
224,0,25444,Justin Hicks,$17596,263943
225,0,23614,Rich Beem,$17450,17450
226,0,46523,Joey Garber,$17352,69408
227,0,34261,Scott Langley,$17274,380025
228,0,33199,Matteo Manassero,$17215,34430
229,0,25240,D.A. Points,$16958,305250
230,0,22983,Bradley Dredge,$16900,16900
231,0,20691,Greg Owen,$16723,484955
232,0,27770,Camilo Villegas,$16669,450056
233,0,46550,Brandon Hagy,$16613,33226
234,0,28475,Jeff Overton,$16410,410246
235,0,35732,Wes Roach,$16290,342098
236,0,27796,Joe Affrunti,$16227,64909
237,0,23788,D.J. Trahan,$16125,225751
238,0,24912,Will MacKenzie,$16001,416033
239,0,01797,Rocco Mediate,$16000,32000
240,0,33293,Thomas Pieters,$15997,79985
241,0,23135,Tim Clark,$15766,110361
242,0,22080,Prayad Marksaeng,$15540,15540
243,0,22892,Jason Gore,$15432,416654
244,0,24461,Thomas Aiken,$15117,347686
245,0,01706,Davis Love III,$14828,222422
246,0,27619,Ben Leong,$14630,14630
247,0,21878,Mark Wilson,$14613,306866
248,0,25562,Andres Romero,$13947,195262
249,0,23638,Brendon de Jonge,$13853,415583
250,0,30163,Henrik Norlander,$13852,290889
251,0,39328,Conrad Shindler,$13797,13797
252,0,49633,Charlie Danielson,$13788,55154
253,0,27933,John Merrick,$13581,162969
254,0,22115,Mardan Mamat,$13440,13440
255,0,28093,Miguel Angel Carballo,$13362,240509
256,0,36449,Arie Ahmad Irawan,$13230,13230
257,0,47643,Lance Lopez,$13213,13213
258,0,19825,Darren Clarke,$12872,51489
259,0,23452,Nicolas Colsaerts,$12614,25227
259,0,24459,Richard Sterne,$12614,25227
261,0,20848,Ángel Cabrera,$12596,277118
262,0,27349,Alex Noren,$12557,50227
263,0,35139,Richard Lee,$12528,137813
264,0,28937,George Coetzee,$12260,85823
265,0,28114,Dawie van der Walt,$12068,301697
266,0,47125,Matt Atkins,$11970,11970
267,0,20443,Jin Park,$11968,11968
268,0,29454,Bernd Wiesberger,$11789,129674
269,0,10505,Shane Bertsch,$11721,105493
270,0,23353,J.J. Henry,$11695,280674
271,0,50490,Chase Parker,$11602,23203
272,0,35451,Scott Pinckney,$11467,332533
273,0,33974,Dean Burmester,$11400,11400
274,0,36521,Young-han Song,$11125,22250
275,0,39997,Corey Conners,$10856,10856
276,0,24781,Hunter Mahan,$10486,230694
277,0,30946,Alex Prugh,$10418,135437
278,0,46441,Robby Shelton,$10408,41630
279,0,30852,Ryo Ishikawa,$10350,62102
280,0,24494,Erik Compton,$10329,247903
281,0,01887,Mark O'Meara,$10287,20573
282,0,23048,Eric Axley,$10223,71563
283,0,46501,Ollie Schniederjans,$9798,68586
284,0,10733,Kent Jones,$9792,9792
285,0,24925,Jonathan Byrd,$9776,58655
286,0,37273,Derek Ernst,$9537,190736
287,0,28486,Michael Putnam,$9371,65600
288,0,28307,Matt Every,$9321,158453
289,0,24490,George McNeill,$9300,213895
290,0,34168,Soomin Lee,$9265,18529
291,0,33667,Carlos Ortiz,$9085,263466
292,0,27120,Troy Matteson,$8749,26248
293,0,45526,Abraham Ancer,$8569,162811
294,0,48119,Ben Taylor,$8484,16968
295,0,26668,Marc Turnesa,$8238,82384
296,0,22913,John Rollins,$8232,74084
297,0,28092,D.H. Lee,$7940,174683
298,0,20572,Rod Pampling,$7913,142433
299,0,32618,Rhein Gibson,$7779,155578
300,0,28751,Andrew Dodt,$7770,15540
300,0,08725,Tom Gillis,$7770,93242
302,0,36735,Jorge Fernández Valdés,$7706,7706
303,0,27896,Ross Fisher,$7536,30143
304,0,01116,Michael Bradley,$7514,60114
305,0,23621,Rory Sabbatini,$7512,150236
306,0,28339,Victor Dubuisson,$7400,37000
307,0,23699,Danny Chia,$7070,14140
308,0,47568,Curtis Reed,$7006,14012
309,0,25203,SSP Chawrasia,$6790,13580
310,0,31109,Richard Lee,$6615,13230
311,0,32888,Lucas Lee,$6185,98965
312,0,07457,Steve Flesch,$6010,36062
313,0,27171,Jay McLuen,$5984,5984
314,0,06515,Shaun Micheel,$5920,17760
315,0,32152,Adam Hart,$5880,11760
316,0,47287,Ethan Tracy,$5691,22762
317,0,01766,Billy Mayfair,$5674,39720
318,0,36983,Matt Dobyns,$5067,35471
319,0,12652,Cameron Beckman,$4933,59191
320,0,10213,Dicky Pride,$4831,101456
321,0,21407,Arjun Atwal,$4766,28598
322,0,21959,Ted Purdy,$4670,42027
323,0,01381,Fred Funk,$4665,18662
324,0,34296,Wes Homan,$4423,13268
325,0,24361,Pat Perez,$4349,47840
326,0,35541,John Peterson,$4340,13020
327,0,20160,Charlie Wi,$4111,20556
328,0,40115,Adam Svensson,$3853,7706
329,0,47906,Austin Connelly,$3763,15050
330,0,22295,Darron Stiles,$3541,60197
331,0,24083,Marcus Fraser,$3490,17450
332,0,20433,Mark Hensby,$3469,17344
333,0,29910,Blake Adams,$3441,13764
334,0,32816,Satoshi Kodaira,$3403,10208
335,0,11032,Frank Lickliter II,$3221,28986
336,0,28258,K.T. Kim,$3158,22103
337,0,26949,Josh Broadaway,$3098,6195
337,0,21753,Brian Davis,$3098,27880
339,0,23623,Bo Van Pelt,$3078,15392
340,0,25345,Carl Pettersson,$3045,66986
341,0,30927,Brendon Todd,$2613,75772
342,0,22621,Ben Curtis,$2538,12691
343,0,01948,Tim Petrovic,$2449,17142
344,0,08385,Omar Uresti,$1978,7910
345,0,30750,Tommy Gainey,$1968,7872
346,0,22378,Trevor Immelman,$1864,20509
347,0,26881,Jarrod Lyle,$1588,15884
348,0,20070,Matt Bettencourt,$1239,6195
349,0,10885,Robert Allenby,$1099,25271
350,0,32334,Charlie Beljan,$858,11160
