RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
96,0,02225,Howard Twitty,3.09,49,1584
99,0,02294,Willie Wood,3.10,43,1386
100,0,01690,Bruce Lietzke,3.11,33,1062
100,0,02135,Mike Standly,3.11,52,1674
102,0,01550,Ed Humenik,3.12,50,1602
103,0,02246,Duffy Waldorf,3.13,45,1440
104,0,02007,Larry Rinker,3.15,42,1332
104,0,02241,Bobby Wadkins,3.15,38,1206
106,0,01261,Jay Delsing,3.16,50,1584
107,0,01266,Clark Dennis,3.17,56,1764
107,0,12660,Jesper Parnevik,3.17,32,1008
107,0,02033,Dave Rummells,3.17,57,1800
110,0,01093,Ronnie Black,3.19,46,1440
110,0,01418,Bill Glasson,3.19,43,1350
112,0,02206,David Toms,3.20,53,1656
113,0,06589,Jeff Woodland,3.21,48,1494
114,0,02101,Joey Sindelar,3.25,38,1170
115,0,01381,Fred Funk,3.28,62,1890
115,0,06350,Bob May,3.28,46,1404
117,0,01444,Ken Green,3.29,51,1548
118,0,06609,Rob Boldt,3.30,35,1062
119,0,01200,Keith Clearwater,3.31,53,1602
119,0,02190,Doug Tewell,3.31,50,1512
121,0,01414,Bob Gilder,3.32,49,1476
122,0,06332,Neal Lancaster,3.33,57,1710
122,0,06016,Brad Lardon,3.33,33,990
122,0,01891,David Ogrin,3.33,54,1620
125,0,01468,Gary Hallberg,3.35,47,1404
125,0,06078,Esteban Toledo,3.35,47,1404
125,0,02267,D.A. Weibring,3.35,38,1134
128,0,01060,Dave Barr,3.37,57,1692
129,0,06090,Jim McGovern,3.39,58,1710
130,0,06128,Steve Lamontagne,3.45,49,1422
131,0,01307,Joel Edwards,3.46,53,1530
132,0,06657,Steve Rintoul,3.47,50,1440
133,0,01139,Olin Browne,3.48,57,1638
134,0,06062,Charles Raulerson,3.49,39,1116
135,0,02201,Jim Thorpe,3.51,48,1368
136,0,01306,David Edwards,3.52,52,1476
137,0,01392,Tom Garner,3.57,36,1008
138,0,02321,Fuzzy Zoeller,3.58,47,1314
139,0,02090,Tom Sieckmann,3.59,51,1422
140,0,06567,Vijay Singh,3.65,44,1206
141,0,01006,John Adams,3.70,54,1458
141,0,01725,John Mahaffey,3.70,50,1350
141,0,02131,Mike Springer,3.70,56,1512
144,0,01938,David Peoples,3.72,59,1584
145,0,02245,Grant Waite,3.73,47,1260
146,0,01682,Wayne Levi,3.75,56,1494
147,0,06034,Marco Dawson,3.79,58,1530
147,0,01374,Robin Freeman,3.79,62,1638
147,0,06140,Sean Murphy,3.79,58,1530
150,0,06809,Bob Burns,3.86,48,1242
151,0,06214,Guy Boros,3.88,65,1674
152,0,01096,Phil Blackmar,3.90,47,1206
152,0,01607,Brian Kamm,3.90,66,1692
154,0,01629,Eddie Kirby,3.95,37,936
154,0,07101,Dave Stockton Jr.,3.95,64,1620
156,0,06197,Michael Allen,3.97,70,1764
156,0,01927,Dennis Paulson,3.97,55,1386
158,0,01014,Fulton Allem,4.00,59,1476
158,0,01361,Dan Forsman,4.00,49,1224
160,0,08337,Mike Heinen,4.01,57,1422
161,0,08375,Paul Stankowski,4.04,56,1386
162,0,02170,Hal Sutton,4.07,71,1746
163,0,01971,Dillard Pruitt,4.17,66,1584
164,0,01288,Ed Dougherty,4.20,74,1764
165,0,01156,Curt Byrum,4.25,62,1458
165,0,06575,Dudley Hart,4.25,62,1458
167,0,01986,Joey Rassett,4.30,55,1278
168,0,07569,Mark Carnevale,4.33,67,1548
169,0,01388,Robert Gamez,4.46,61,1368
170,0,12661,Todd Barranger,4.48,54,1206
171,0,01330,David Feherty,4.49,55,1224
171,0,01975,Tom Purtzer,4.49,55,1224
173,0,02224,Greg Twiggs,4.51,52,1152
174,0,06251,Chris DiMarco,4.52,70,1548
175,0,06591,Rocky Walcher,4.69,54,1152
176,0,10213,Dicky Pride,4.73,63,1332
177,0,01133,Billy Ray Brown,4.76,48,1008
178,0,01408,Kelly Gibson,4.84,81,1674
179,0,07781,Ty Armstrong,5.84,62,1062
