RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
146,0,30110,Kyle Stanley,46
146,0,29518,Brendan Steele,46
146,0,29425,Andrew Svoboda,46
146,0,23325,Vaughn Taylor,46
146,0,02206,David Toms,46
146,0,26289,Boo Weekley,46
146,0,20396,Lee Westwood,46
146,0,28310,Lee Williams,46
165,0,24846,Ricky Barnes,45
165,0,01116,Michael Bradley,45
165,0,34021,Bud Cauley,45
165,0,06522,Ernie Els,45
165,0,32698,Bobby Gates,45
165,0,25900,Lucas Glover,45
165,0,19970,Robert Karlsson,45
172,0,24358,Robert Garrigus,44
172,0,22378,Trevor Immelman,44
172,0,33869,Eric Meierdierks,44
172,0,20691,Greg Owen,44
172,0,25804,Bubba Watson,44
172,0,21878,Mark Wilson,44
178,0,28455,Will Claxton,42
178,0,06567,Vijay Singh,42
180,0,20572,Rod Pampling,40
