RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
114,0,06515,Shaun Micheel,29.34,331,1128,-0.033
115,0,08337,Mike Heinen,29.26,314,1073,-0.092
116,0,24361,Pat Perez,29.15,290,995,-0.076
117,0,10107,Deane Pappas,29.11,255,876,-0.063
118,0,08931,Glen Day,29.08,358,1231,-0.156
118,0,01307,Joel Edwards,29.08,230,791,-0.083
120,0,25692,Akio Sadakata,29.06,265,912,-0.057
121,0,23125,Brad Elder,28.92,164,567,-0.128
122,0,01175,Jim Carter,28.84,323,1120,-0.139
123,0,01938,David Peoples,28.83,324,1124,-0.068
124,0,02104,Jeff Sluman,28.73,318,1107,-0.151
125,0,01457,Jay Haas,28.57,266,931,-0.154
125,0,12660,Jesper Parnevik,28.57,308,1078,-0.068
127,0,01968,Nick Price,28.55,185,648,-0.119
128,0,24356,Jason Buha,28.51,197,691,-0.030
129,0,01320,Bob Estes,28.50,273,958,-0.154
130,0,07749,Brett Quigley,28.40,292,1028,-0.068
131,0,12680,Shigeki Maruyama,28.21,257,911,-0.156
132,0,01619,Skip Kendall,28.14,350,1244,-0.203
133,0,01810,Phil Mickelson,28.08,203,723,-0.025
134,0,20566,Kaname Yokoo,28.07,176,627,-0.040
135,0,01706,Davis Love III,27.91,218,781,-0.083
136,0,12602,Dean Wilson,27.87,265,951,-0.147
137,0,02223,Bob Tway,27.82,281,1010,-0.185
138,0,19881,Robert Damron,27.69,309,1116,-0.136
139,0,01329,Brad Faxon,27.42,269,981,-0.167
140,0,21878,Mark Wilson,27.37,260,950,-0.062
141,0,12661,Todd Barranger,27.36,241,881,-0.025
142,0,26489,Cameron Yancey,27.19,177,651,-0.028
143,0,21739,Aaron Barber,27.17,297,1093,-0.040
144,0,01724,Jeff Maggert,27.10,245,904,-0.114
145,0,08339,Spike McRoy,27.06,325,1201,-0.077
145,0,02049,Gene Sauers,27.06,269,994,-0.022
147,0,22293,Heath Slocum,26.91,334,1241,-0.111
148,0,20548,Hidemichi Tanaka,26.89,359,1335,-0.123
149,0,06809,Bob Burns,26.80,246,918,-0.045
150,0,01475,Donnie Hammond,26.68,286,1072,-0.077
151,0,20029,Notah Begay III,26.64,284,1066,-0.039
152,0,06522,Ernie Els,26.63,147,552,-0.041
153,0,12388,Michael Clark II,26.60,183,688,-0.093
154,0,06575,Dudley Hart,26.57,190,715,-0.068
155,0,20573,Scott Laycock,26.51,206,777,-0.068
156,0,24502,Adam Scott,26.50,124,468,-0.032
157,0,07721,Pat Bates,26.39,341,1292,-0.191
158,0,20940,Kenichi Kuboya,26.13,278,1064,-0.054
159,0,01887,Mark O'Meara,25.89,152,587,-0.072
160,0,19972,José Coceres,25.87,186,719,-0.016
161,0,19846,Brian Gay,25.73,282,1096,-0.128
162,0,23108,Matt Kuchar,25.57,190,743,-0.084
163,0,02101,Joey Sindelar,25.52,282,1105,-0.117
164,0,10201,Matt Gogel,25.36,212,836,-0.057
165,0,20127,Chris Riley,25.21,242,960,-0.149
166,0,20099,Doug Barron,24.79,266,1073,-0.075
167,0,01761,Len Mattiace,24.62,240,975,-0.158
168,0,01378,David Frost,24.42,244,999,-0.123
169,0,01381,Fred Funk,24.24,295,1217,-0.115
170,0,01098,Jay Don Blake,24.23,190,784,-0.121
171,0,02239,Scott Verplank,24.06,257,1068,-0.163
172,0,06078,Esteban Toledo,23.66,299,1264,-0.181
173,0,23135,Tim Clark,23.57,198,840,-0.136
174,0,23983,Luke Donald,23.35,240,1028,-0.138
175,0,01666,Bernhard Langer,23.28,149,640,-0.074
176,0,01249,John Daly,23.17,136,587,+0.088
176,0,26420,Richard Johnson,23.17,238,1027,-0.126
178,0,01157,Tom Byrum,22.77,237,1041,-0.181
179,0,08547,John Maginnes,22.03,206,935,-0.136
180,0,08537,J.P. Hayes,21.94,190,866,-0.058
181,0,06643,Paul Goydos,21.18,211,996,-0.128
182,0,01139,Olin Browne,20.75,261,1258,-0.142
183,0,08545,Glen Hnatiuk,19.44,217,1116,-0.074
184,0,01132,Mark Brooks,19.42,189,973,-0.058
185,0,06475,Jeff Klein,19.24,132,686,+0.045
186,0,20623,Gavin Coles,19.18,145,756,-0.034
187,0,20771,Steven Alker,19.07,185,970,-0.124
188,0,01928,Corey Pavin,16.08,154,958,-0.240
189,0,23552,Hank Kuehne,15.45,133,861,+0.045
190,0,02010,Loren Roberts,13.71,119,868,-0.143
