RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
161,0,22348,Nick O'Hern,308,165,143
162,0,06004,Stephen Ames,313,153,160
163,0,01320,Bob Estes,319,163,156
163,0,19846,Brian Gay,319,167,152
165,0,20160,Charlie Wi,320,136,184
166,0,25562,Andres Romero,321,151,170
167,0,26851,Marc Leishman,322,172,150
168,0,32150,Michael Thompson,323,179,144
169,0,22961,David Mathis,325,153,172
170,0,23409,James Driscoll,329,172,157
171,0,22548,Patrick Sheehan,331,182,149
172,0,20850,Daniel Chopra,332,149,183
173,0,28259,Sangmoon Bae,333,151,182
174,0,06034,Marco Dawson,335,185,150
175,0,21731,Freddie Jacobson,336,170,166
176,0,20593,Greg Chalmers,339,158,181
177,0,31558,J.J. Killeen,345,167,178
178,0,01941,Tom Pernice Jr.,346,179,167
179,0,22371,Aaron Baddeley,348,158,190
180,0,10860,Justin Leonard,353,177,176
180,0,24663,Y.E. Yang,353,164,189
182,0,23903,Stephen Gangluff,357,171,186
183,0,27797,Derek Lamely,359,182,177
184,0,30852,Ryo Ishikawa,360,175,185
185,0,27974,Sung Kang,362,176,186
185,0,27466,Spencer Levin,362,189,173
187,0,23542,Tommy Biershenk,364,184,180
188,0,21350,Ryuji Imada,365,191,174
188,0,30927,Brendon Todd,365,186,179
190,0,20070,Matt Bettencourt,376,188,188
191,0,29222,Billy Hurley III,377,186,191
