RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
82,0,22621,Ben Curtis,.234,15.444,.288,15.156,66
83,0,27963,Chris Stroud,.229,16.487,12.143,4.343,72
84,0,08075,Jerry Kelly,.209,17.113,53.947,-36.836,82
85,0,22371,Aaron Baddeley,.208,18.306,-25.897,44.202,88
86,0,24912,Will MacKenzie,.202,13.705,43.778,-30.073,68
87,0,25240,D.A. Points,.199,15.727,23.823,-8.099,79
88,0,26289,Boo Weekley,.183,13.538,41.296,-27.759,74
89,0,01706,Davis Love III,.173,11.447,44.895,-33.449,66
90,0,20498,Briny Baird,.169,13.349,14.881,-1.534,79
90,0,29221,Webb Simpson,.169,15.505,-18.430,33.930,92
92,0,24663,Y.E. Yang,.166,9.640,-1.110,10.747,58
93,0,23621,Rory Sabbatini,.160,10.696,23.986,-13.291,67
94,0,10585,Scott McCarron,.155,12.888,-29.615,42.499,83
95,0,27936,Martin Laird,.145,11.450,35.372,-23.921,79
96,0,25720,Chad Collins,.143,10.706,-36.242,46.945,75
97,0,23673,Michael Connell,.142,10.972,-15.036,26.006,77
98,0,25562,Andres Romero,.136,9.791,-8.513,18.303,72
99,0,20098,Stuart Appleby,.130,11.446,16.597,-5.150,88
99,0,27214,Kevin Streelman,.130,10.411,6.908,3.502,80
101,0,01941,Tom Pernice Jr.,.121,7.001,16.458,-9.457,58
102,0,20686,Jeev Milkha Singh,.118,6.159,8.602,-2.441,52
103,0,23349,Charles Warren,.109,6.021,28.650,-22.628,55
104,0,23322,Brett Wetterich,.107,5.670,12.179,-6.509,53
105,0,25632,Jimmy Walker,.093,6.542,-10.837,17.376,70
106,0,30946,Alex Prugh,.092,7.367,-8.946,16.310,80
107,0,21209,Sergio Garcia,.068,2.441,15.273,-12.832,36
108,0,07749,Brett Quigley,.065,5.737,-1.205,6.942,88
109,0,23409,James Driscoll,.056,4.139,-18.853,22.989,74
110,0,06251,Chris DiMarco,.052,4.090,8.965,-4.876,78
111,0,07867,Woody Austin,.034,2.847,7.778,-4.930,83
112,0,26695,Michael Letzig,.029,2.357,8.947,-6.593,80
113,0,24490,George McNeill,.028,1.960,-20.716,22.673,70
114,0,26881,Jarrod Lyle,.027,1.240,-.850,2.090,46
115,0,27933,John Merrick,.019,1.716,13.214,-11.499,92
116,0,21878,Mark Wilson,.009,.735,-10.574,11.307,79
117,0,25686,Jason Dufner,.006,.433,41.803,-41.374,69
118,0,25818,Scott Piercy,-.004,-.337,-17.854,17.514,81
118,0,12714,Chris Tidland,-.004,-.245,-16.239,15.990,68
120,0,08537,J.P. Hayes,-.035,-2.400,-3.843,1.439,68
121,0,25190,Jeff Quinney,-.039,-3.101,-34.132,31.028,80
122,0,01320,Bob Estes,-.048,-3.420,-4.518,1.094,71
123,0,20436,Garrett Willis,-.053,-3.742,6.001,-9.745,71
124,0,20472,Alex Cejka,-.073,-4.957,26.900,-31.856,68
124,0,28307,Matt Every,-.073,-3.725,-15.818,12.093,51
126,0,26951,Johnson Wagner,-.095,-6.994,-11.865,4.870,74
127,0,27330,Josh Teater,-.109,-10.022,18.942,-28.966,92
128,0,27120,Troy Matteson,-.157,-12.245,22.424,-34.671,78
129,0,28087,Kris Blanks,-.161,-11.938,30.184,-42.123,74
130,0,01797,Rocco Mediate,-.164,-10.006,23.087,-33.095,61
131,0,27060,John Mallinger,-.175,-11.393,-14.840,3.442,65
132,0,21753,Brian Davis,-.181,-16.089,5.955,-22.045,89
133,0,01577,Lee Janzen,-.199,-13.906,7.088,-20.996,70
134,0,26679,Kevin Stadler,-.221,-15.902,3.952,-19.853,72
134,0,10425,Jay Williamson,-.221,-13.468,-4.037,-9.434,61
136,0,12782,Tim Herron,-.227,-15.693,-27.566,11.871,69
137,0,29910,Blake Adams,-.233,-17.504,-32.384,14.879,75
138,0,22056,Cameron Percy,-.236,-13.925,15.032,-28.959,59
139,0,10423,Mike Weir,-.241,-9.636,-8.831,-.808,40
140,0,21949,Joe Ogilvie,-.249,-21.395,-29.034,7.636,86
141,0,23718,Nathan Green,-.254,-20.554,-47.916,27.359,81
142,0,26301,James Nitties,-.262,-21.248,-31.426,10.175,81
143,0,24358,Robert Garrigus,-.269,-16.415,-5.503,-10.911,61
144,0,09011,David Duval,-.278,-15.586,-22.254,6.668,56
145,0,20378,Mathias Grönberg,-.286,-14.304,-4.951,-9.353,50
146,0,26420,Richard Johnson,-.293,-21.362,-35.480,14.115,73
147,0,20572,Rod Pampling,-.314,-21.981,-4.716,-17.267,70
148,0,22378,Trevor Immelman,-.324,-13.914,-17.255,3.339,43
149,0,06643,Paul Goydos,-.331,-21.877,-11.567,-10.312,66
150,0,24138,Ian Poulter,-.335,-11.385,-18.429,7.044,34
151,0,01116,Michael Bradley,-.392,-26.637,-21.067,-5.573,68
152,0,27302,Garth Mulroy,-.436,-18.320,6.193,-24.513,42
153,0,32640,Troy Merritt,-.437,-33.667,-73.439,39.768,77
154,0,33419,Cameron Tringale,-.465,-20.931,10.916,-31.846,45
155,0,23548,Bill Lunde,-.466,-31.218,-30.884,-.335,67
156,0,01766,Billy Mayfair,-.467,-30.341,35.323,-65.665,65
157,0,20070,Matt Bettencourt,-.487,-34.114,-59.716,25.601,70
158,0,12705,Cliff Kresge,-.488,-21.981,3.757,-25.736,45
159,0,20574,Mathew Goggin,-.501,-38.083,-9.282,-28.802,76
160,0,08385,Omar Uresti,-.512,-31.232,14.848,-46.080,61
161,0,23613,Rich Barcelo,-.520,-30.134,-38.771,8.637,58
162,0,12652,Cameron Beckman,-.545,-32.139,-14.905,-17.235,59
163,0,27797,Derek Lamely,-.592,-37.915,-39.101,1.184,64
164,0,22946,Henrik Bjornstad,-.626,-36.937,-24.552,-12.385,59
164,0,25892,Steve Wheatcroft,-.626,-36.283,-48.304,12.021,58
166,0,07457,Steve Flesch,-.651,-42.323,-37.071,-5.248,65
167,0,20663,Brenden Pappas,-.731,-40.208,-35.036,-5.173,55
168,0,01724,Jeff Maggert,-.741,-46.690,-24.203,-22.489,63
169,0,20691,Greg Owen,-.745,-46.190,-6.699,-39.492,62
170,0,31560,Brian Stuard,-.746,-52.981,-73.366,20.383,71
171,0,26287,Roland Thatcher,-.788,-53.607,-27.747,-25.859,68
172,0,29285,Brent Delahoussaye,-.811,-38.109,-49.153,11.045,47
173,0,01619,Skip Kendall,-.832,-40.758,-57.216,16.457,49
174,0,28780,Nicholas Thompson,-.875,-67.362,.870,-68.234,77
175,0,28500,Martin Flores,-.883,-56.522,-49.692,-6.829,64
176,0,21959,Ted Purdy,-.892,-66.912,-58.811,-8.102,75
177,0,23307,Roger Tambellini,-.925,-57.377,-9.339,-48.037,62
178,0,01249,John Daly,-.989,-46.499,-15.740,-30.757,47
179,0,01161,Mark Calcavecchia,-.996,-32.864,-4.162,-28.705,33
180,0,22122,Andrew McLardy,-1.005,-44.240,-36.627,-7.612,44
181,0,27613,David Lutterus,-1.044,-58.458,-39.618,-18.839,56
182,0,20850,Daniel Chopra,-1.096,-73.445,-97.884,24.436,67
183,0,07363,Craig Bowden,-1.104,-52.984,-33.504,-19.479,48
184,0,20105,Jeff Gove,-1.164,-51.230,-9.308,-41.921,44
185,0,01707,Steve Lowery,-1.177,-65.901,-44.490,-21.412,56
186,0,12755,Vance Veazey,-1.444,-69.305,-63.790,-5.513,48
187,0,26392,Chris Wilson,-1.631,-84.824,-50.005,-34.821,52
188,0,32617,Jerod Turner,-1.885,-75.394,-75.322,-.071,40
189,0,24227,Justin Bolli,-1.918,-80.550,-57.160,-23.390,42
190,0,06012,Greg Kraft,-2.041,-79.611,-72.400,-7.211,39
191,0,01329,Brad Faxon,-2.093,-100.480,-120.894,20.410,48
192,0,06514,Kevin Johnson,-2.147,-105.189,-87.938,-17.253,49
