RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
77,0,02267,D.A. Weibring,76.32,667,874
78,0,01968,Nick Price,76.29,457,599
79,0,07235,John Morse,76.28,537,704
80,0,01329,Brad Faxon,76.23,542,711
81,0,01986,Joey Rassett,76.19,416,546
82,0,01457,Jay Haas,76.13,574,754
82,0,02094,Tony Sills,76.13,558,733
84,0,01334,Keith Fergus,75.98,601,791
85,0,02049,Gene Sauers,75.93,511,673
86,0,07721,Pat Bates,75.90,485,639
87,0,01945,Kenny Perry,75.85,647,853
88,0,01320,Bob Estes,75.83,568,749
89,0,01133,Billy Ray Brown,75.82,417,550
90,0,02010,Loren Roberts,75.81,611,806
91,0,01783,Mark McCumber,75.79,432,570
92,0,01175,Jim Carter,75.78,732,966
93,0,01771,Blaine McCallister,75.72,711,939
94,0,01550,Ed Humenik,75.67,597,789
95,0,01920,Craig Parry,75.61,558,738
95,0,02225,Howard Twitty,75.61,620,820
97,0,06643,Paul Goydos,75.58,786,1040
98,0,02159,Curtis Strange,75.50,601,796
99,0,06090,Jim McGovern,75.48,674,893
99,0,02146,Payne Stewart,75.48,588,779
101,0,01823,Larry Mize,75.46,538,713
102,0,08931,Glen Day,75.40,653,866
103,0,01116,Michael Bradley,75.37,560,743
104,0,01928,Corey Pavin,75.29,515,684
105,0,08563,Bruce Vaughan,75.26,578,768
106,0,01475,Donnie Hammond,75.13,586,780
107,0,01607,Brian Kamm,75.12,637,848
108,0,06197,Michael Allen,75.10,380,506
109,0,02180,Harry Taylor,75.06,647,862
110,0,08385,Omar Uresti,75.05,701,934
111,0,01927,Dennis Paulson,75.04,478,637
112,0,01992,Don Reese,74.93,514,686
113,0,01307,Joel Edwards,74.92,675,901
114,0,01129,Bill Britton,74.87,435,581
115,0,01996,Mike Reid,74.84,479,640
116,0,07867,Woody Austin,74.73,775,1037
116,0,06251,Chris DiMarco,74.73,547,732
118,0,20095,Carl Paulson,74.65,424,568
119,0,02167,Mike Sullivan,74.53,515,691
120,0,01381,Fred Funk,74.50,932,1251
120,0,01388,Robert Gamez,74.50,561,753
122,0,01072,Chip Beck,74.49,616,827
122,0,01810,Phil Mickelson,74.49,479,643
124,0,01748,Doug Martin,74.45,673,904
125,0,01185,Brandel Chamblee,74.42,544,731
126,0,02148,Ray Stewart,74.40,500,672
127,0,01619,Skip Kendall,74.39,706,949
128,0,01306,David Edwards,74.38,540,726
128,0,08375,Paul Stankowski,74.38,633,851
130,0,01035,Tommy Armour III,74.29,656,883
130,0,01235,Ben Crenshaw,74.29,497,669
132,0,01943,Chris Perry,74.27,583,785
133,0,01196,Brian Claar,74.24,706,951
133,0,01685,J.L. Lewis,74.24,559,753
135,0,06522,Ernie Els,74.14,367,495
136,0,01766,Billy Mayfair,74.12,756,1020
137,0,06791,Mark Wurtz,74.06,554,748
138,0,06617,Brian Henninger,74.03,536,724
139,0,01042,Paul Azinger,73.94,454,614
140,0,02135,Mike Standly,73.93,624,844
141,0,01331,Rick Fehr,73.91,490,663
142,0,10809,Jim Furyk,73.90,725,981
143,0,10860,Justin Leonard,73.86,842,1140
144,0,01925,Jerry Pate,73.69,479,650
145,0,08717,Kawika Cotner,73.68,557,756
146,0,06657,Steve Rintoul,73.65,640,869
147,0,20094,Jonathan Kaye,73.53,450,612
148,0,01261,Jay Delsing,73.51,494,672
149,0,01458,Jerry Haas,73.50,602,819
150,0,01161,Mark Calcavecchia,73.39,659,898
151,0,06048,Dicky Thompson,73.33,539,735
152,0,01266,Clark Dennis,73.04,653,894
152,0,01891,David Ogrin,73.04,680,931
154,0,08537,J.P. Hayes,72.99,508,696
155,0,02218,Ted Tryba,72.94,701,961
156,0,01353,Bruce Fleisher,72.78,548,753
157,0,01960,Don Pooley,72.76,545,749
158,0,02111,Mike Smith,72.73,520,715
159,0,10425,Jay Williamson,72.65,449,618
160,0,02190,Doug Tewell,72.61,448,617
161,0,01553,John Huston,72.57,471,649
162,0,06088,Steve Gotsche,72.55,584,805
163,0,06809,Bob Burns,72.40,535,739
164,0,06315,Pete Jordan,72.39,396,547
165,0,01444,Ken Green,72.37,427,590
166,0,01701,Bob Lohr,72.28,678,938
167,0,01510,Nolan Henke,72.03,577,801
168,0,02131,Mike Springer,71.92,333,463
169,0,01468,Gary Hallberg,71.81,433,603
169,0,01682,Wayne Levi,71.81,372,518
171,0,01249,John Daly,71.78,351,489
171,0,06386,Bill Porter,71.78,557,776
173,0,10569,Mike Brisky,71.74,589,821
174,0,01378,David Frost,71.57,443,619
175,0,10145,Tom Hearn,71.52,432,604
176,0,01864,Larry Nelson,71.30,405,568
177,0,02279,Mark Wiebe,71.02,419,590
178,0,01096,Phil Blackmar,70.34,453,644
179,0,01200,Keith Clearwater,70.24,413,588
180,0,01705,Tim Loustalot,70.17,414,590
181,0,01414,Bob Gilder,70.07,583,832
182,0,07569,Mark Carnevale,70.05,552,788
183,0,10213,Dicky Pride,70.00,546,780
184,0,02226,Tray Tyner,69.77,607,870
185,0,06012,Greg Kraft,69.37,650,937
186,0,01014,Fulton Allem,68.36,391,572
187,0,06641,Jeff Leonard,67.76,456,673
188,0,01330,David Feherty,67.70,436,644
