RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
52,0,01226,Fred Couples,+.083
52,0,12782,Tim Herron,+.083
52,0,26289,Boo Weekley,+.083
55,0,25396,Kevin Na,+.084
56,0,27120,Troy Matteson,+.086
56,0,06595,Kevin Sutherland,+.086
58,0,22046,Geoff Ogilvy,+.087
59,0,20623,Gavin Coles,+.090
59,0,08845,Scott Sterling,+.090
61,0,28475,Jeff Overton,+.091
61,0,23320,Ryan Palmer,+.091
63,0,23125,Brad Elder,+.092
64,0,06621,Joe Durant,+.094
65,0,27936,Martin Laird,+.095
65,0,20127,Chris Riley,+.095
67,0,25594,Travis Perkins,+.096
68,0,22371,Aaron Baddeley,+.097
69,0,10505,Shane Bertsch,+.099
69,0,28780,Nicholas Thompson,+.099
71,0,06573,Brandt Jobe,+.100
72,0,01024,Billy Andrade,+.101
72,0,10809,Jim Furyk,+.101
72,0,01945,Kenny Perry,+.101
72,0,23325,Vaughn Taylor,+.101
76,0,01941,Tom Pernice Jr.,+.102
77,0,30750,Tommy Gainey,+.105
77,0,23108,Matt Kuchar,+.105
77,0,26668,Marc Turnesa,+.105
80,0,06251,Chris DiMarco,+.106
80,0,24138,Ian Poulter,+.106
82,0,24490,George McNeill,+.107
83,0,01766,Billy Mayfair,+.108
83,0,25632,Jimmy Walker,+.108
85,0,12510,Chad Campbell,+.110
85,0,01313,Steve Elkington,+.110
85,0,19846,Brian Gay,+.110
85,0,27060,John Mallinger,+.110
89,0,26500,Alejandro Cañizares,+.111
90,0,10425,Jay Williamson,+.112
91,0,25562,Andres Romero,+.113
92,0,25345,Carl Pettersson,+.115
93,0,07457,Steve Flesch,+.116
94,0,27561,Nick Flanagan,+.117
94,0,22582,Kyle Thompson,+.117
96,0,23135,Tim Clark,+.119
97,0,01810,Phil Mickelson,+.120
98,0,21350,Ryuji Imada,+.121
98,0,01577,Lee Janzen,+.121
98,0,24140,Sean O'Hair,+.121
101,0,26695,Michael Letzig,+.122
101,0,28158,Steve Marino,+.122
103,0,12823,Carlos Franco,+.124
103,0,30925,Dustin Johnson,+.124
103,0,27933,John Merrick,+.124
106,0,01035,Tommy Armour III,+.125
107,0,20104,Ken Duke,+.126
108,0,12652,Cameron Beckman,+.127
109,0,24502,Adam Scott,+.128
110,0,20157,Retief Goosen,+.129
110,0,02002,John Riegger,+.129
112,0,24925,Jonathan Byrd,+.130
112,0,23497,Tag Ridings,+.130
114,0,21949,Joe Ogilvie,+.131
114,0,27963,Chris Stroud,+.131
116,0,28089,Jason Day,+.132
117,0,26631,Cody Freeman,+.133
118,0,20433,Mark Hensby,+.137
119,0,25900,Lucas Glover,+.140
120,0,22913,John Rollins,+.141
121,0,10860,Justin Leonard,+.143
122,0,20443,Jin Park,+.144
122,0,23621,Rory Sabbatini,+.144
124,0,12309,Bob Sowards,+.147
125,0,27214,Kevin Streelman,+.149
125,0,26951,Johnson Wagner,+.149
127,0,20472,Alex Cejka,+.152
127,0,08931,Glen Day,+.152
129,0,21959,Ted Purdy,+.153
130,0,21731,Freddie Jacobson,+.154
131,0,21461,Kenneth Ferrie,+.156
131,0,22892,Jason Gore,+.156
133,0,06575,Dudley Hart,+.160
134,0,21753,Brian Davis,+.162
135,0,12826,Paul Claxton,+.163
135,0,20105,Jeff Gove,+.163
135,0,01797,Rocco Mediate,+.163
138,0,10885,Robert Allenby,+.164
138,0,25349,Tim Wilkinson,+.164
140,0,06643,Paul Goydos,+.165
141,0,01707,Steve Lowery,+.166
142,0,21878,Mark Wilson,+.168
143,0,23778,Brad Adamonis,+.169
143,0,22378,Trevor Immelman,+.169
143,0,06012,Greg Kraft,+.169
146,0,23540,Jason Allred,+.170
146,0,23409,James Driscoll,+.170
148,0,24781,Hunter Mahan,+.171
149,0,12705,Cliff Kresge,+.172
149,0,12602,Dean Wilson,+.172
151,0,10875,Todd Demsey,+.177
151,0,22293,Heath Slocum,+.177
153,0,26300,Matt Jones,+.178
154,0,06197,Michael Allen,+.179
154,0,20378,Mathias Grönberg,+.179
154,0,06090,Jim McGovern,+.179
154,0,25842,Jon Mills,+.179
154,0,26476,Chez Reavie,+.179
159,0,01388,Robert Gamez,+.180
160,0,01948,Tim Petrovic,+.181
160,0,08385,Omar Uresti,+.181
162,0,24227,Justin Bolli,+.182
163,0,06527,Steve Stricker,+.184
164,0,23048,Eric Axley,+.186
164,0,25364,Paul Casey,+.186
166,0,01473,Todd Hamilton,+.188
166,0,11032,Frank Lickliter II,+.188
166,0,12680,Shigeki Maruyama,+.188
166,0,22348,Nick O'Hern,+.188
170,0,24912,Will MacKenzie,+.190
171,0,01677,Tom Lehman,+.191
172,0,20382,Stephen Leaney,+.192
172,0,24663,Y.E. Yang,+.192
174,0,01142,Bart Bryant,+.193
175,0,09011,David Duval,+.196
176,0,20848,Ángel Cabrera,+.197
177,0,20572,Rod Pampling,+.198
178,0,07547,Craig Kanada,+.202
179,0,26420,Richard Johnson,+.204
180,0,23614,Rich Beem,+.205
180,0,20645,John Senden,+.205
182,0,24024,Zach Johnson,+.208
183,0,12660,Jesper Parnevik,+.211
184,0,25190,Jeff Quinney,+.212
185,0,08537,J.P. Hayes,+.219
186,0,01928,Corey Pavin,+.236
187,0,23788,D.J. Trahan,+.240
188,0,27613,David Lutterus,+.241
188,0,01724,Jeff Maggert,+.241
190,0,19803,Ryan Armour,+.250
191,0,06522,Ernie Els,+.253
192,0,10649,Tom Scherrer,+.262
193,0,26596,Ryan Moore,+.275
194,0,01139,Olin Browne,+.283
194,0,06034,Marco Dawson,+.283
196,0,10733,Kent Jones,+.286
197,0,19913,Ron Whittaker,+.397
