RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
57,0,08537,J.P. Hayes,3,1999420
57,0,01577,Lee Janzen,3,1999420
57,0,20094,Jonathan Kaye,3,1999430
57,0,08075,Jerry Kelly,3,1999430
57,0,01677,Tom Lehman,3,1999440
57,0,01766,Billy Mayfair,3,1999430
57,0,01771,Blaine McCallister,3,1999430
57,0,06140,Sean Murphy,3,1999430
57,0,06373,José María Olazábal,3,1999340
57,0,01928,Corey Pavin,3,1999400
57,0,10213,Dicky Pride,3,1999410
57,0,02084,Bob Shearer,3,1984320
57,0,06595,Kevin Sutherland,3,1999430
57,0,11155,Katsuyoshi Tomori,3,1995290
57,0,02223,Bob Tway,3,1999430
57,0,02226,Tray Tyner,3,1997440
57,0,02239,Scott Verplank,3,1999420
85,0,21633,Steve Allan,2,1999250
85,0,20098,Stuart Appleby,2,1999460
85,0,01035,Tommy Armour III,2,1999430
85,0,01068,Andy Bean,2,1999400
85,0,01175,Jim Carter,2,1999440
85,0,20472,Alex Cejka,2,1999330
85,0,01191,Barry Cheesman,2,1999420
85,0,24357,K.J. Choi,2,1999230
85,0,01249,John Daly,2,1999430
85,0,01256,Rodger Davis,2,1997300
85,0,06034,Marco Dawson,2,1997450
85,0,12740,Paul Devenport,2,1998360
85,0,06251,Chris DiMarco,2,1999440
85,0,07267,Allen Doyle,2,1998290
85,0,07763,Doug Dunakey,2,1999440
85,0,01313,Steve Elkington,2,1999440
85,0,01329,Brad Faxon,2,1999440
85,0,01334,Keith Fergus,2,1999380
85,0,01355,Raymond Floyd,2,1999100
85,0,01361,Dan Forsman,2,1999440
85,0,12823,Carlos Franco,2,1999460
85,0,01381,Fred Funk,2,1999460
85,0,06064,Jeff Gallagher,2,1999440
85,0,12782,Tim Herron,2,1999460
85,0,01533,P.H. Horgan III,2,1999440
85,0,12449,Ryan Howison,2,1995430
85,0,19958,Miguel Angel Jiménez,2,1999360
85,0,06573,Brandt Jobe,2,1999440
85,0,08265,Eric Johnson,2,1997440
85,0,08993,Franklin Langham,2,1999440
85,0,19985,Santiago Luna,2,1998295
85,0,01793,Mac McLendon,2,1980430
85,0,11106,Frankie Minoza,2,1998295
85,0,01866,Jack Newton,2,1982420
85,0,01876,Greg Norman,2,1999340
85,0,05466,Jack O'Keefe,2,1997450
85,0,20572,Rod Pampling,2,1999350
85,0,01920,Craig Parry,2,1999360
85,0,01945,Kenny Perry,2,1999420
85,0,20474,Phillip Price,2,1999250
85,0,06731,Jeff Roth,2,1998320
85,0,20387,Jarmo Sandelin,2,1999360
85,0,02064,John Schroeder,2,1995300
85,0,02091,Charles Sifford,2,1983020
85,0,02105,Bob Smith,2,1985280
85,0,02115,Taylor Smith,2,1998060
85,0,02131,Mike Springer,2,1999440
85,0,02135,Mike Standly,2,1999420
85,0,08375,Paul Stankowski,2,1999440
85,0,02218,Ted Tryba,2,1999460
85,0,07269,Greg Turner,2,1999330
85,0,02313,Bruce Zabriski,2,1998350
