RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
52,0,23353,J.J. Henry,10
52,0,01577,Lee Janzen,10
52,0,30925,Dustin Johnson,10
52,0,06514,Kevin Johnson,10
52,0,27797,Derek Lamely,10
52,0,26695,Michael Letzig,10
52,0,01797,Rocco Mediate,10
52,0,01945,Kenny Perry,10
52,0,27649,Brandt Snedeker,10
52,0,08385,Omar Uresti,10
52,0,25804,Bubba Watson,10
52,0,26392,Chris Wilson,10
52,0,21878,Mark Wilson,10
72,0,07867,Woody Austin,9
72,0,24846,Ricky Barnes,9
72,0,20070,Matt Bettencourt,9
72,0,24507,Jason Bohn,9
72,0,20593,Greg Chalmers,9
72,0,01249,John Daly,9
72,0,25686,Jason Dufner,9
72,0,06522,Ernie Els,9
72,0,28307,Matt Every,9
72,0,07457,Steve Flesch,9
72,0,32102,Rickie Fowler,9
72,0,21731,Freddie Jacobson,9
72,0,27060,John Mallinger,9
72,0,22122,Andrew McLardy,9
72,0,24490,George McNeill,9
72,0,32640,Troy Merritt,9
72,0,23325,Vaughn Taylor,9
72,0,26287,Roland Thatcher,9
72,0,28780,Nicholas Thompson,9
72,0,25632,Jimmy Walker,9
72,0,27095,Nick Watney,9
72,0,10423,Mike Weir,9
72,0,10425,Jay Williamson,9
95,0,20498,Briny Baird,8
95,0,12652,Cameron Beckman,8
95,0,01161,Mark Calcavecchia,8
95,0,23983,Luke Donald,8
95,0,27141,J.B. Holmes,8
95,0,28158,Steve Marino,8
95,0,27120,Troy Matteson,8
95,0,01766,Billy Mayfair,8
95,0,06515,Shaun Micheel,8
95,0,28475,Jeff Overton,8
95,0,20572,Rod Pampling,8
95,0,20663,Brenden Pappas,8
95,0,24361,Pat Perez,8
95,0,30946,Alex Prugh,8
95,0,07749,Brett Quigley,8
95,0,29221,Webb Simpson,8
95,0,22293,Heath Slocum,8
95,0,27214,Kevin Streelman,8
95,0,31560,Brian Stuard,8
95,0,06595,Kevin Sutherland,8
95,0,27330,Josh Teater,8
95,0,23788,D.J. Trahan,8
95,0,02239,Scott Verplank,8
95,0,26951,Johnson Wagner,8
95,0,26289,Boo Weekley,8
120,0,28087,Kris Blanks,7
120,0,07363,Craig Bowden,7
120,0,23409,James Driscoll,7
120,0,09011,David Duval,7
120,0,23718,Nathan Green,7
120,0,24924,Bill Haas,7
120,0,20766,Padraig Harrington,7
120,0,27936,Martin Laird,7
120,0,26851,Marc Leishman,7
120,0,27466,Spencer Levin,7
120,0,27613,David Lutterus,7
120,0,26881,Jarrod Lyle,7
120,0,24781,Hunter Mahan,7
120,0,26301,James Nitties,7
120,0,20691,Greg Owen,7
120,0,21959,Ted Purdy,7
120,0,25190,Jeff Quinney,7
120,0,23621,Rory Sabbatini,7
120,0,20686,Jeev Milkha Singh,7
120,0,06567,Vijay Singh,7
120,0,02206,David Toms,7
120,0,23623,Bo Van Pelt,7
120,0,23322,Brett Wetterich,7
120,0,20436,Garrett Willis,7
144,0,22946,Henrik Bjornstad,6
144,0,24357,K.J. Choi,6
144,0,20229,Stewart Cink,6
144,0,27436,Graham DeLaet,6
144,0,29285,Brent Delahoussaye,6
144,0,01313,Steve Elkington,6
144,0,01320,Bob Estes,6
144,0,12782,Tim Herron,6
144,0,01619,Skip Kendall,6
144,0,06012,Greg Kraft,6
144,0,23548,Bill Lunde,6
144,0,01724,Jeff Maggert,6
144,0,27302,Garth Mulroy,6
144,0,23320,Ryan Palmer,6
144,0,22056,Cameron Percy,6
144,0,33419,Cameron Tringale,6
144,0,32617,Jerod Turner,6
144,0,25892,Steve Wheatcroft,6
162,0,20848,Ángel Cabrera,5
162,0,25364,Paul Casey,5
162,0,22621,Ben Curtis,5
162,0,23638,Brendon de Jonge,5
162,0,06621,Joe Durant,5
162,0,21209,Sergio Garcia,5
162,0,24358,Robert Garrigus,5
162,0,22378,Trevor Immelman,5
162,0,12705,Cliff Kresge,5
162,0,01707,Steve Lowery,5
162,0,26596,Ryan Moore,5
162,0,24140,Sean O'Hair,5
162,0,28620,Aron Price,5
162,0,24502,Adam Scott,5
162,0,26679,Kevin Stadler,5
162,0,12755,Vance Veazey,5
178,0,20378,Mathias Grönberg,4
178,0,27933,John Merrick,4
178,0,22046,Geoff Ogilvy,4
178,0,24138,Ian Poulter,4
178,0,26882,Michael Sim,4
178,0,08375,Paul Stankowski,4
178,0,20160,Charlie Wi,4
185,0,01329,Brad Faxon,3
185,0,20105,Jeff Gove,3
185,0,28237,Rory McIlroy,3
185,0,23307,Roger Tambellini,3
185,0,27770,Camilo Villegas,3
185,0,12602,Dean Wilson,3
191,0,24227,Justin Bolli,2
