RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
52,0,23108,Matt Kuchar,2.60,156,60
57,0,12510,Chad Campbell,2.61,240,92
57,0,01948,Tim Petrovic,2.61,243,93
57,0,02206,David Toms,2.61,201,77
60,0,21350,Ryuji Imada,2.62,204,78
60,0,01941,Tom Pernice Jr.,2.62,280,107
60,0,02239,Scott Verplank,2.62,225,86
63,0,20098,Stuart Appleby,2.63,210,80
63,0,06621,Joe Durant,2.63,213,81
63,0,10117,Bob Heintz,2.63,176,67
63,0,23353,J.J. Henry,2.63,263,100
63,0,23725,Brendan Jones,2.63,208,79
63,0,22046,Geoff Ogilvy,2.63,245,93
63,0,01928,Corey Pavin,2.63,192,73
63,0,20548,Hidemichi Tanaka,2.63,268,102
63,0,12454,Mario Tiziani,2.63,171,65
72,0,24140,Sean O'Hair,2.64,261,99
73,0,06332,Neal Lancaster,2.65,252,95
73,0,10860,Justin Leonard,2.65,199,75
75,0,20623,Gavin Coles,2.66,186,70
75,0,20691,Greg Owen,2.66,213,80
77,0,24980,Scott Gutschewski,2.67,219,82
78,0,19972,José Coceres,2.69,145,54
78,0,23497,Tag Ridings,2.69,245,91
78,0,23322,Brett Wetterich,2.69,199,74
81,0,24357,K.J. Choi,2.70,197,73
81,0,20157,Retief Goosen,2.70,165,61
81,0,20094,Jonathan Kaye,2.70,200,74
84,0,12823,Carlos Franco,2.71,206,76
85,0,23135,Tim Clark,2.72,237,87
85,0,20378,Mathias Grönberg,2.72,158,58
85,0,12660,Jesper Parnevik,2.72,223,82
85,0,25240,D.A. Points,2.72,245,90
89,0,21961,Charles Howell III,2.73,246,90
89,0,26287,Roland Thatcher,2.73,199,73
89,0,08385,Omar Uresti,2.73,229,84
92,0,10885,Robert Allenby,2.74,244,89
92,0,22371,Aaron Baddeley,2.74,225,82
94,0,23409,James Driscoll,2.75,195,71
94,0,24912,Will MacKenzie,2.75,201,73
96,0,08545,Glen Hnatiuk,2.76,152,55
96,0,26679,Kevin Stadler,2.76,254,92
98,0,23541,Ben Crane,2.77,205,74
98,0,01685,J.L. Lewis,2.77,271,98
98,0,01797,Rocco Mediate,2.77,202,73
98,0,20160,Charlie Wi,2.77,180,65
102,0,01388,Robert Gamez,2.78,253,91
102,0,20382,Stephen Leaney,2.78,239,86
102,0,24781,Hunter Mahan,2.78,281,101
102,0,24502,Adam Scott,2.78,189,68
106,0,21753,Brian Davis,2.79,209,75
106,0,01677,Tom Lehman,2.79,187,67
106,0,11032,Frank Lickliter II,2.79,268,96
106,0,21949,Joe Ogilvie,2.79,276,99
110,0,24925,Jonathan Byrd,2.80,277,99
110,0,01157,Tom Byrum,2.80,232,83
110,0,10201,Matt Gogel,2.80,213,76
110,0,24604,Hunter Haas,2.80,221,79
110,0,25396,Kevin Na,2.80,241,86
110,0,22548,Patrick Sheehan,2.80,308,110
116,0,06004,Stephen Ames,2.81,222,79
116,0,23320,Ryan Palmer,2.81,273,97
116,0,21951,Joey Snyder III,2.81,275,98
119,0,19824,Craig Barlow,2.82,217,77
119,0,01707,Steve Lowery,2.82,271,96
121,0,01161,Mark Calcavecchia,2.83,255,90
121,0,21731,Freddie Jacobson,2.83,201,71
121,0,20572,Rod Pampling,2.83,238,84
121,0,23325,Vaughn Taylor,2.83,280,99
125,0,01577,Lee Janzen,2.84,207,73
125,0,10733,Kent Jones,2.84,275,97
125,0,20663,Brenden Pappas,2.84,145,51
128,0,21407,Arjun Atwal,2.85,185,65
128,0,12652,Cameron Beckman,2.85,262,92
128,0,01329,Brad Faxon,2.85,202,71
128,0,01418,Bill Glasson,2.85,148,52
128,0,02246,Duffy Waldorf,2.85,234,82
133,0,01024,Billy Andrade,2.86,237,83
133,0,12645,Brent Geiberger,2.86,169,59
135,0,01226,Fred Couples,2.87,195,68
136,0,21806,Paul Gow,2.88,213,74
136,0,26758,David Hearn,2.88,196,68
136,0,01553,John Huston,2.88,248,86
136,0,06573,Brandt Jobe,2.88,265,92
136,0,22913,John Rollins,2.88,274,95
136,0,20812,Tjaart van der Walt,2.88,161,56
142,0,07867,Woody Austin,2.89,289,100
142,0,08537,J.P. Hayes,2.89,182,63
144,0,01666,Bernhard Langer,2.90,194,67
145,0,08725,Tom Gillis,2.91,218,75
145,0,01724,Jeff Maggert,2.91,215,74
145,0,01887,Mark O'Meara,2.91,192,66
145,0,23349,Charles Warren,2.91,253,87
149,0,01823,Larry Mize,2.92,146,50
149,0,02106,Chris Smith,2.92,272,93
149,0,23788,D.J. Trahan,2.92,225,77
152,0,19881,Robert Damron,2.93,261,89
153,0,01042,Paul Azinger,2.94,194,66
154,0,06197,Michael Allen,2.96,266,90
155,0,20121,Todd Fischer,2.98,289,97
156,0,07223,Brian Bateman,2.99,281,94
157,0,01132,Mark Brooks,3.01,217,72
157,0,20472,Alex Cejka,3.01,244,81
157,0,01619,Skip Kendall,3.01,235,78
157,0,06515,Shaun Micheel,3.01,238,79
161,0,24227,Justin Bolli,3.02,190,63
161,0,10962,Bradley Hughes,3.02,157,52
161,0,20396,Lee Westwood,3.02,145,48
164,0,20634,Peter Lonard,3.04,255,84
165,0,01487,Jeff Hart,3.05,186,61
165,0,08993,Franklin Langham,3.05,265,87
165,0,10423,Mike Weir,3.05,201,66
168,0,12826,Paul Claxton,3.06,242,79
168,0,22621,Ben Curtis,3.06,199,65
170,0,01473,Todd Hamilton,3.08,280,91
170,0,21959,Ted Purdy,3.08,376,122
170,0,23621,Rory Sabbatini,3.08,240,78
173,0,08931,Glen Day,3.09,241,78
174,0,20502,Michael Long,3.10,217,70
174,0,01723,Andrew Magee,3.10,242,78
176,0,21633,Steve Allan,3.11,305,98
176,0,01249,John Daly,3.11,236,76
176,0,23552,Hank Kuehne,3.11,249,80
179,0,10585,Scott McCarron,3.12,231,74
180,0,01127,Danny Briggs,3.13,213,68
181,0,20127,Chris Riley,3.14,201,64
182,0,01457,Jay Haas,3.16,161,51
183,0,07457,Steve Flesch,3.19,271,85
183,0,01599,Steve Jones,3.19,172,54
185,0,01761,Len Mattiace,3.21,270,84
185,0,24138,Ian Poulter,3.21,180,56
187,0,01175,Jim Carter,3.22,193,60
188,0,23036,Chris Anderson,3.23,200,62
188,0,20766,Padraig Harrington,3.23,155,48
188,0,23063,Scott Hend,3.23,236,73
191,0,20433,Mark Hensby,3.24,220,68
192,0,21498,Hideto Tanihara,3.25,156,48
193,0,25847,Rob Rashell,3.28,213,65
194,0,23614,Rich Beem,3.29,204,62
194,0,01219,John Cook,3.29,230,70
196,0,01927,Dennis Paulson,3.32,209,63
197,0,06599,John Elliott,3.48,195,56
198,0,23540,Jason Allred,3.52,257,73
199,0,28088,Matt Davidson,3.53,187,53
200,0,24290,D.J. Brigman,3.57,257,72
201,0,12662,Thomas Levet,3.68,195,53
202,0,10912,Craig Perks,3.69,240,65
