RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
177,0,23125,Brad Elder,-.85,71.80,70.95
178,0,25692,Akio Sadakata,-.93,71.77,70.84
179,0,23656,Jason Caron,-1.08,72.34,71.26
180,0,12755,Vance Veazey,-1.10,72.18,71.08
181,0,24356,Jason Buha,-1.19,72.14,70.95
182,0,02049,Gene Sauers,-1.24,72.20,70.96
183,0,20568,Anthony Painter,-1.26,72.39,71.13
184,0,07101,Dave Stockton Jr.,-1.28,72.30,71.02
185,0,26489,Cameron Yancey,-1.42,72.73,71.31
186,0,20623,Gavin Coles,-1.55,72.59,71.04
187,0,12661,Todd Barranger,-1.67,72.80,71.13
188,0,20566,Kaname Yokoo,-1.68,72.65,70.97
189,0,25450,Ty Tryon,-2.12,73.26,71.14
190,0,06475,Jeff Klein,-2.24,73.40,71.16
