RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE EARLY RDS.
50,0,06573,Brandt Jobe,69.90,1398,20
51,0,06621,Joe Durant,69.94,1259,18
51,0,01938,David Peoples,69.94,1259,18
53,0,01307,Joel Edwards,69.95,1399,20
53,0,08545,Glen Hnatiuk,69.95,1329,19
53,0,22046,Geoff Ogilvy,69.95,1399,20
56,0,12652,Cameron Beckman,70.00,840,12
56,0,23338,David Gossett,70.00,1120,16
56,0,12753,David Morland IV,70.00,840,12
59,0,06613,Tommy Tolles,70.06,1121,16
60,0,01928,Corey Pavin,70.07,1051,15
61,0,01024,Billy Andrade,70.08,841,12
62,0,20098,Stuart Appleby,70.13,1052,15
63,0,06617,Brian Henninger,70.15,912,13
64,0,08931,Glen Day,70.17,1263,18
64,0,01766,Billy Mayfair,70.17,842,12
66,0,09011,David Duval,70.20,702,10
66,0,01810,Phil Mickelson,70.20,351,5
68,0,02101,Joey Sindelar,70.21,1685,24
69,0,10733,Kent Jones,70.24,1194,17
70,0,01157,Tom Byrum,70.25,843,12
70,0,08375,Paul Stankowski,70.25,1124,16
72,0,01161,Mark Calcavecchia,70.27,773,11
72,0,10809,Jim Furyk,70.27,773,11
72,0,01927,Dennis Paulson,70.27,1546,22
75,0,07003,David Berganio Jr.,70.29,1195,17
75,0,01175,Jim Carter,70.29,1195,17
75,0,20229,Stewart Cink,70.29,1195,17
78,0,01320,Bob Estes,70.30,703,10
79,0,19824,Craig Barlow,70.31,914,13
80,0,01139,Olin Browne,70.32,1547,22
81,0,12388,Michael Clark II,70.33,2110,30
82,0,01132,Mark Brooks,70.35,1196,17
83,0,12510,Chad Campbell,70.36,1548,22
84,0,01599,Steve Jones,70.42,845,12
85,0,12782,Tim Herron,70.43,1620,23
86,0,21209,Sergio Garcia,70.44,634,9
87,0,01475,Donnie Hammond,70.46,916,13
88,0,08633,Per-Ulrik Johansson,70.47,1057,15
88,0,01619,Skip Kendall,70.47,1339,19
88,0,01920,Craig Parry,70.47,1057,15
91,0,01249,John Daly,70.50,564,8
91,0,01666,Bernhard Langer,70.50,564,8
93,0,19846,Brian Gay,70.55,1411,20
93,0,02106,Chris Smith,70.55,1411,20
95,0,21633,Steve Allan,70.58,1694,24
96,0,01219,John Cook,70.60,1059,15
96,0,12680,Shigeki Maruyama,70.60,706,10
98,0,12823,Carlos Franco,70.63,2119,30
99,0,23177,Kenneth Staton,70.64,1978,28
100,0,06643,Paul Goydos,70.65,1201,17
101,0,07721,Pat Bates,70.68,1555,22
101,0,22293,Heath Slocum,70.68,1343,19
103,0,01577,Lee Janzen,70.70,1414,20
104,0,24937,Jess Daley,70.73,778,11
104,0,01569,Peter Jacobsen,70.73,1061,15
104,0,01677,Tom Lehman,70.73,778,11
107,0,08993,Franklin Langham,70.75,849,12
108,0,01098,Jay Don Blake,70.77,1840,26
108,0,20593,Greg Chalmers,70.77,920,13
108,0,06498,Matt Peterson,70.77,920,13
111,0,01723,Andrew Magee,70.78,1628,23
112,0,01203,Russ Cochran,70.80,1062,15
113,0,20645,John Senden,70.81,1487,21
114,0,02170,Hal Sutton,70.82,1204,17
115,0,23135,Tim Clark,70.83,850,12
116,0,08881,Tripp Isenhour,70.85,921,13
117,0,08123,Jeff Brehaut,70.86,1559,22
118,0,01707,Steve Lowery,70.87,1063,15
119,0,06809,Bob Burns,70.88,1205,17
120,0,06522,Ernie Els,70.89,638,9
121,0,23353,J.J. Henry,70.91,1560,22
122,0,06332,Neal Lancaster,70.95,1419,20
123,0,21805,Harrison Frazar,71.00,1633,23
123,0,20574,Mathew Goggin,71.00,852,12
123,0,08075,Jerry Kelly,71.00,1278,18
123,0,01771,Blaine McCallister,71.00,710,10
123,0,10457,Frank Nobilo,71.00,1065,15
123,0,02002,John Riegger,71.00,1349,19
123,0,06527,Steve Stricker,71.00,213,3
123,0,02257,Brian Watts,71.00,639,9
131,0,06595,Kevin Sutherland,71.06,1208,17
132,0,23125,Brad Elder,71.07,995,14
132,0,07457,Steve Flesch,71.07,995,14
134,0,10117,Bob Heintz,71.13,1067,15
135,0,01042,Paul Azinger,71.14,498,7
136,0,11011,Mike Sposa,71.16,1352,19
137,0,01378,David Frost,71.17,1281,18
137,0,08537,J.P. Hayes,71.17,854,12
137,0,01941,Tom Pernice Jr.,71.17,1637,23
140,0,01685,J.L. Lewis,71.18,1210,17
140,0,23800,Bryce Molder,71.18,783,11
142,0,10585,Scott McCarron,71.20,1068,15
143,0,08553,Lee Porter,71.24,1211,17
143,0,10649,Tom Scherrer,71.24,1781,25
145,0,19972,José Coceres,71.25,570,8
145,0,01887,Mark O'Meara,71.25,855,12
147,0,10425,Jay Williamson,71.27,1568,22
148,0,10565,Ian Leggatt,71.28,1283,18
149,0,06373,José María Olazábal,71.29,499,7
149,0,23322,Brett Wetterich,71.29,1212,17
151,0,20095,Carl Paulson,71.31,1141,16
152,0,23108,Matt Kuchar,71.33,856,12
153,0,20094,Jonathan Kaye,71.35,1641,23
154,0,07223,Brian Bateman,71.37,1356,19
155,0,12826,Paul Claxton,71.43,1643,23
155,0,06078,Esteban Toledo,71.43,1643,23
157,0,06350,Bob May,71.52,1502,21
158,0,20029,Notah Begay III,71.54,930,13
159,0,08339,Spike McRoy,71.58,859,12
160,0,20502,Michael Long,71.59,1217,17
161,0,06515,Shaun Micheel,71.60,1432,20
162,0,20105,Jeff Gove,71.65,1218,17
163,0,01185,Brandel Chamblee,71.67,1075,15
163,0,01724,Jeff Maggert,71.67,860,12
165,0,06012,Greg Kraft,71.80,1436,20
166,0,01374,Robin Freeman,71.84,1365,19
167,0,19958,Miguel Angel Jiménez,71.88,575,8
167,0,19817,Michael Muehr,71.88,1222,17
167,0,08535,Gary Nicklaus,71.88,1150,16
167,0,02110,Jerry Smith,71.88,1150,16
171,0,24361,Pat Perez,71.89,647,9
172,0,06251,Chris DiMarco,71.90,719,10
172,0,01329,Brad Faxon,71.90,719,10
172,0,23903,Stephen Gangluff,71.90,1510,21
175,0,20043,Edward Fryatt,71.92,1870,26
175,0,10213,Dicky Pride,71.92,863,12
177,0,10107,Deane Pappas,71.96,1871,26
178,0,12645,Brent Geiberger,72.00,720,10
178,0,21806,Paul Gow,72.00,1728,24
180,0,02322,Richard Zokol,72.08,937,13
181,0,26289,Boo Weekley,72.10,721,10
182,0,20436,Garrett Willis,72.11,649,9
183,0,20663,Brenden Pappas,72.18,794,11
184,0,20566,Kaname Yokoo,72.21,1011,14
185,0,07867,Woody Austin,72.25,1734,24
186,0,10962,Bradley Hughes,72.31,940,13
187,0,06016,Brad Lardon,72.33,868,12
188,0,01514,Eduardo Herrera,72.38,941,13
189,0,07749,Brett Quigley,72.39,1303,18
190,0,20498,Briny Baird,72.47,1087,15
191,0,01035,Tommy Armour III,72.55,798,11
192,0,21259,Jason Hill,72.56,1161,16
193,0,01361,Dan Forsman,72.70,727,10
194,0,06036,Scott Dunlap,72.75,1164,16
195,0,19881,Robert Damron,72.81,1165,16
196,0,02099,Scott Simpson,72.82,801,11
197,0,21949,Joe Ogilvie,72.83,874,12
198,0,01014,Fulton Allem,73.00,1095,15
199,0,06315,Pete Jordan,73.06,1315,18
200,0,23623,Bo Van Pelt,73.08,950,13
201,0,01549,Mike Hulbert,73.18,805,11
202,0,06197,Michael Allen,73.86,1034,14
