RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
68,0,33408,Tyson Alexander,6.4,4070.7,640
68,0,40058,Zac Blair,6.4,4351.3,682
68,0,20229,Stewart Cink,6.4,3792.0,593
68,0,45157,Cam Davis,6.4,4289.1,666
68,0,29725,Tony Finau,6.4,4477.4,702
68,0,40098,Matt Fitzpatrick,6.4,3940.7,614
68,0,59018,Ryan Gerard,6.4,2877.1,453
68,0,32662,Michael Gligic,6.4,2892.1,450
68,0,31646,Emiliano Grillo,6.4,4898.6,766
68,0,33399,Adam Hadwin,6.4,5188.4,806
68,0,34098,Russell Henley,6.4,4448.1,693
68,0,35532,Tom Hoge,6.4,4816.4,754
68,0,35461,Beau Hossler,6.4,5432.7,843
68,0,36801,Mark Hubbard,6.4,5226.2,811
68,0,39971,Sungjae Im,6.4,5670.9,885
68,0,55182,Tom Kim,6.4,4602.1,714
68,0,32816,Satoshi Kodaira,6.4,2822.1,444
68,0,58696,Peter Kuest,6.4,1926.2,302
68,0,27936,Martin Laird,6.4,3895.7,612
68,0,49766,Hank Lebioda,6.4,2437.0,380
68,0,32791,K.H. Lee,6.4,4386.4,689
68,0,27129,Luke List,6.4,4944.4,776
68,0,40162,Justin Lower,6.4,4429.9,690
68,0,32839,Hideki Matsuyama,6.4,4223.7,659
68,0,51070,Vincent Norrman,6.4,3700.8,577
68,0,36724,Augusto Núñez,6.4,3191.1,496
68,0,24140,Sean O'Hair,6.4,1863.8,290
68,0,23320,Ryan Palmer,6.4,4348.3,675
68,0,46970,Jon Rahm,6.4,3266.6,512
68,0,46414,Aaron Rai,6.4,5272.6,829
68,0,47347,Adam Schenk,6.4,5298.1,826
68,0,39324,J.J. Spaun,6.4,5065.6,789
68,0,30692,Scott Stallings,6.4,3813.9,592
68,0,27963,Chris Stroud,6.4,2481.9,386
68,0,48119,Ben Taylor,6.4,4104.9,644
68,0,25632,Jimmy Walker,6.4,4294.1,667
68,0,47128,Richy Werenski,6.4,3963.3,618
68,0,54783,Dylan Wu,6.4,4521.3,707
68,0,52513,Carson Young,6.4,4265.9,666
107,0,19803,Ryan Armour,6.3,4458.6,713
107,0,45522,Christiaan Bezuidenhout,6.3,4607.6,735
107,0,56630,Akshay Bhatia,6.3,3252.0,517
107,0,28420,Ryan Brehm,6.3,3652.1,577
107,0,48084,Wesley Bryan,6.3,1641.0,261
107,0,24925,Jonathan Byrd,6.3,2026.1,321
107,0,52372,Cameron Champ,6.3,2350.7,374
107,0,46435,Austin Cook,6.3,3625.2,572
107,0,37338,Zecheng Dou,6.3,4573.3,728
107,0,47079,Harrison Endycott,6.3,4199.0,663
107,0,52375,Doug Ghim,6.3,3931.0,620
107,0,39954,Cody Gribble,6.3,2807.2,448
107,0,34563,Chesson Hadley,6.3,4267.9,681
107,0,35901,Paul Haley II,6.3,4487.3,710
107,0,57975,Harry Hall,6.3,3981.4,636
107,0,27644,Brian Harman,6.3,5398.6,853
107,0,31557,Jim Herman,6.3,3424.9,540
107,0,12716,Charley Hoffman,6.3,3360.0,537
107,0,46717,Viktor Hovland,6.3,3915.2,617
107,0,27974,Sung Kang,6.3,1658.8,262
107,0,34466,Peter Malnati,6.3,4960.7,793
107,0,31202,William McGirt,6.3,2507.3,395
107,0,50525,Collin Morikawa,6.3,3700.4,590
107,0,51997,Andrew Novak,6.3,3725.7,589
107,0,22056,Cameron Percy,6.3,2852.5,452
107,0,25818,Scott Piercy,6.3,4800.5,766
107,0,28252,Seamus Power,6.3,3735.6,590
107,0,34256,Andrew Putnam,6.3,5173.0,826
107,0,47983,Chad Ramey,6.3,5573.5,879
107,0,53165,Doc Redman,6.3,4095.2,655
107,0,36699,Patrick Rodgers,6.3,5485.8,864
107,0,48081,Xander Schauffele,6.3,3121.3,497
107,0,34610,Matthias Schwab,6.3,4897.9,772
107,0,24502,Adam Scott,6.3,2925.6,461
107,0,50095,Austin Smotherman,6.3,4472.4,710
107,0,34046,Jordan Spieth,6.3,3783.2,598
107,0,49960,Sepp Straka,6.3,4659.2,738
107,0,40115,Adam Svensson,6.3,5981.8,953
107,0,25493,Nick Taylor,6.3,4284.2,683
107,0,33448,Justin Thomas,6.3,3590.3,571
107,0,30927,Brendon Todd,6.3,5118.0,815
107,0,35617,Martin Trainer,6.3,2216.7,353
107,0,32333,Kevin Tway,6.3,4121.3,654
107,0,40006,Erik van Rooyen,6.3,3135.6,498
107,0,52411,Kyle Westmoreland,6.3,3251.6,514
107,0,32139,Danny Willett,6.3,3172.7,501
107,0,55454,Carl Yuan,6.3,4199.8,664
154,0,22371,Aaron Baddeley,6.2,2849.1,461
154,0,39067,MJ Daffue,6.2,4390.1,709
154,0,29970,Dylan Frittelli,6.2,3402.7,547
154,0,29535,Brice Garnett,6.2,3761.5,610
154,0,25900,Lucas Glover,6.2,4465.9,715
154,0,39058,Lucas Herbert,6.2,2267.5,364
154,0,49298,Kramer Hickok,6.2,4292.5,690
154,0,39977,Max Homa,6.2,4307.2,691
154,0,32757,Patton Kizzire,6.2,4745.5,762
154,0,33122,Russell Knox,6.2,4905.0,797
154,0,28775,Nate Lashley,6.2,4899.3,791
154,0,34409,David Lingmerth,6.2,3906.5,629
154,0,36326,David Lipsky,6.2,4551.3,736
154,0,51950,Max McGreevy,6.2,3817.2,617
154,0,49947,Taylor Moore,6.2,4799.0,777
154,0,27349,Alex Noren,6.2,3908.3,634
154,0,37275,Sam Ryder,6.2,5483.2,878
154,0,46046,Scottie Scheffler,6.2,4183.8,670
154,0,46441,Robby Shelton,6.2,4503.1,722
154,0,46340,Alex Smalley,6.2,4780.7,772
154,0,48699,Callum Tarren,6.2,4705.3,764
154,0,51634,Sahith Theegala,6.2,4937.5,795
154,0,48887,Matt Wallace,6.2,3371.1,542
154,0,58967,Trevor Werbylo,6.2,3549.7,569
178,0,34076,Joel Dahmen,6.1,4902.0,800
178,0,25686,Jason Dufner,6.1,3896.6,634
178,0,52453,Nicolai Hojgaard,6.1,1744.3,286
178,0,37455,Si Woo Kim,6.1,5729.1,935
178,0,35879,Kelly Kraft,6.1,4319.4,713
178,0,28237,Rory McIlroy,6.1,2771.8,451
178,0,46442,Maverick McNealy,6.1,2468.2,404
178,0,55789,Taylor Montgomery,6.1,3745.3,619
178,0,29908,C.T. Pan,6.1,2254.3,367
178,0,31560,Brian Stuard,6.1,2964.2,486
188,0,33597,Harry Higgs,6.0,3540.0,594
188,0,48117,Kurt Kitayama,6.0,1691.6,284
188,0,34431,Robert Streb,6.0,3587.6,593
188,0,27095,Nick Watney,6.0,2686.9,447
192,0,26596,Ryan Moore,5.9,4042.0,685
192,0,30163,Henrik Norlander,5.9,3478.0,587
