"course_id","facility_name","course_name","city","state","course_details_path"
"11697","Calvert City Golf & Country Club","Calvert City Golf & Country Club","Calvert City","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11697"
"11603","Campbellsville Country Club","Campbellsville Country Club","Campbellsville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11603"
"11735","Canewood Golf Course","Canewood Golf Course","Georgetown","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11735"
"11583","Central City Country Club","Central City Country Club","Central City","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11583"
"11684","Charlie Vettiner Golf Course","Charlie Vettiner Golf Course","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11684"
"11650","Cherokee Golf Course","Cherokee Golf Course","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11650"
"11719","Cherry Blossom Golf Course","Cherry Blossom Golf Course","Georgetown","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11719"
"11638","Clear Creek Golf Course","Clear Creek Golf Course","Shelbyville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11638"
"20822","Cole Park Golf Club","Cole Park Golf Club","Ft. Campbell","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=20822"
"14889","Connemara Golf Course","Connemara Golf Course","Nicholasville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=14889"
"11637","Country Club of Paducah","Country Club of Paducah","Paducah","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11637"
"18166","Crescent Hill Golf Course","Crescent Hill Golf Course","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=18166"
"11626","Crosswinds Golf Course","Crosswinds Golf Course","Bowling Green","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11626"
"11677","Cynthiana Country Club","Cynthiana Country Club","Cynthiana","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11677"
"11696","Dale Hollow Golf Course","Dale Hollow Golf Course","Burkesville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11696"
"11556","Danville Country Club","Danville Country Club","Danville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11556"
"11734","Devou Park Golf Course","Devou Park Golf Course","Covington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11734"
"11686","Diamond Links Golf Club","Diamond Links Golf Club","Cannonsburg","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11686"
"11699","Doe Valley Golf Course","Doe Valley Golf Course","Brandenburg","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11699"
"11745","Drake Creek","Drake Creek","Ledbetter","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11745"
"11674","Eagle Creek Country Club","Eagle Creek Country Club","Dry Ridge","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11674"
"11621","Eagle Creek Golf Course","Eagle Creek Golf Course","LaGrange","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11621"
"18169","Eagle Trace Golf Course","Eagle Trace Golf Course","Morehead","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=18169"
"11630","Eagle's Nest Country Club","Eagle's Nest Country Club","Somerset","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11630"
"11550","Elizabethtown Country Club","Elizabethtown Country Club","Elizabethtown","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11550"
"11629","Fairway Golf Course","Fairway Golf Course","Wheatley","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11629"
"11444","Fort Mitchell Country Club","Fort Mitchell Country Club","Fort Mitchell","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11444"
"18175","Fox Hollow Golf Club","Fox Hollow Golf Club","Glasgow","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=18175"
"26345","Frankfort Country Club","Frankfort Country Club","Frankfort","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=26345"
"11647","Franklin Country Club","Franklin Country Club","Franklin","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11647"
"11713","Gay Brewer Jr. Course at Picadome","Gay Brewer Jr. Course at Picadome","Lexington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11713"
"11584","General Burnside Island State Park Golf Course","General Burnside Island State Park Golf Course","Burnside","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11584"
"11549","Gibson Bay Golf Course","Gibson Bay Golf Course","Richmond","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11549"
"34478","Gibson Bay Golf Course","Gibson Bay Golf Course - Par 3 Short Course","Richmond","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=34478"
"11641","GlenOaks Golf & Country Club","GlenOaks Golf & Country Club","Prospect","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11641"
"11700","Grayson Lake State Park","Grayson Lake State Park - Hidden Cove Golf Course","Olive Hill","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11700"
"11709","Green County Country Club","Green County Country Club","Greensburg","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11709"
"11553","Green Meadow Country Club","Green Meadow Country Club","Pikeville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11553"
"11586","Greenbrier Country Club","Greenbrier Country Club","Lexington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11586"
"11720","Griffin Gate Golf Course","Griffin Gate Golf Course","Lexington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11720"
"11593","Harmony Landing","Harmony Landing","Goshen","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11593"
"11732","Hazard Country Club","Hazard Country Club","Hazard","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11732"
"21005","Heartland Golf Club","Heartland Golf Club","Elizabethtown","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=21005"
"11579","Henderson Country Club","Henderson Country Club","Henderson","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11579"
"11715","Henry County Country Club","Henry County Country Club","New Castle","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11715"
"11587","Heritage Hill Golf Course","Heritage Hill Golf Course","Shepherdsville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11587"
"11625","Hickory Hills Country Club","Hickory Hills Country Club","Liberty","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11625"
"11598","Hickory Sticks Golf Course","Hickory Sticks Golf Course","California","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11598"
"11727","Hidden Hills Golf & Country Club","Hidden Hills Golf & Country Club","Tompkinsville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11727"
"24339","Highland Country Club","Highland Country Club","Fort Thomas","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=24339"
"11664","Hillcrest Golf Course","Hillcrest Golf Course","Owensboro","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11664"
"11673","Hopkinsville Golf & Country Club","Hopkinsville Golf & Country Club","Hopkinsville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11673"
"11608","Houston Oaks Golf Course","Houston Oaks Golf Course","Paris","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11608"
"11560","Hunting Creek Country Club","Hunting Creek Country Club","Prospect","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11560"
"11640","Hurstbourne Country Club","Hurstbourne Country Club","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11640"
"11585","Idle Hour Country Club","Idle Hour Country Club","Lexington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11585"
"11649","Indian Hills Country Club","Indian Hills Country Club","Bowling Green","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11649"
"35010","Indian Hills Country Club","Indian Hills Country Club - The Totem Pole","Bowling Green","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=35010"
"20659","Iroquois Golf Course","Iroquois Golf Course","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=20659"
"24059","John James Audubon State Park","John James Audubon State Park","Henderson","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=24059"
"11716","Juniper Hill","Juniper Hill","Frankfort","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11716"
"11605","Kearney Hill Golf Links","Kearney Hill Golf Links","Lexington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11605"
"29812","Keene Trace Golf Club","Keene Trace Golf Club - Champion Trace Course","Nicholasville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=29812"
"24345","Keene Trace Golf Club","Keene Trace Golf Club - Keene Run Course","Nicholasville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=24345"
"11623","Kenny Perry's Country Creek Golf Course","Kenny Perry's Country Creek Golf Course","Franklin","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11623"
"23564","Kenton County Golf Club","Kenton County Golf Club - Pioneer","Independence","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=23564"
"23565","Kenton County Golf Club","Kenton County Golf Club - Willows","Independence","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=23565"
"11690","Kentucky Dam Village Golf Course","Kentucky Dam Village Golf Course","Gilbertsville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11690"
"11704","Lake Forest Country Club","Lake Forest Country Club","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11704"
"11749","Lakeshore Country Club","Lakeshore Country Club","Madisonville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11749"
"11707","Lakeside Golf Club","Lakeside Golf Club","Lexington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11707"
"11708","Lakewood Country Club","Lakewood Country Club","Russell Springs","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11708"
"11753","Larue County Country Club","Larue County Country Club","Hodgenville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11753"
"11657","Lassing Pointe","Lassing Pointe","Union","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11657"
"11622","Laurel Oaks Golf Club","Laurel Oaks Golf Club","Maysville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11622"
"11613","Lebanon Country Club","Lebanon Country Club","Lebanon","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11613"
"11559","Lexington Country Club","Lexington Country Club","Lexington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11559"
"11609","Lincoln Homestead State Park Golf Course","Lincoln Homestead State Park Golf Course","Springfield","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11609"
"11687","Lincoln Trail Country Club","Lincoln Trail Country Club","Vine Grove","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11687"
"11591","Lindsey Golf Course","Lindsey Golf Course","Fort Knox","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11591"
"11746","London Country Club","London Country Club","London","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11746"
"11632","Long Run Golf Course","Long Run Golf Course","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11632"
"28793","Longview Golf Club","Longview Golf Club","Georgetown","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=28793"
"11590","Louisville Country Club","Louisville Country Club","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11590"
"20661","Madisonville Country Club & Golf Course","Madisonville Country Club & Golf Course","Madisonville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=20661"
"11615","Mayfield - Graves Country Club","Mayfield - Graves Country Club","Mayfield","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11615"
"34090","Meadowbrook Golf Course","Meadowbrook Golf Course","Lexington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=34090"
"11644","Middlesboro Country Club","Middlesboro Country Club","Middlesboro","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11644"
"11729","Midland Trail Golf Club","Midland Trail Golf Club","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11729"
"11689","Miller Memorial Golf Course","Miller Memorial Golf Course","Murray","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11689"
"11681","Mineral Mound Golf Course","Mineral Mound Golf Course","Eddyville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11681"
"11655","Monticello Country Club","Monticello Country Club","Monticello","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11655"
"11568","Murray Country Club","Murray Country Club","Murray","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11568"
"11710","My Old Kentucky Home State Park","My Old Kentucky Home State Park","Bardstown","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11710"
"11741","Nevel Meade Golf Course","Nevel Meade Golf Course","Prospect","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11741"
"20662","Oak Ridge Golf Club","Oak Ridge Golf Club","Maysville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=20662"
"11660","Oaks Country Club","Oaks Country Club","Murray","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11660"
"11654","Old Bridge Golf Course","Old Bridge Golf Course","Danville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11654"
"11683","Oldham County Country Club","Oldham County Country Club","LaGrange","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11683"
"11671","Owensboro Country Club","Owensboro Country Club","Owensboro","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11671"
"11675","Owl Creek Country Club","Owl Creek Country Club","Anchorage","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11675"
"11631","Oxmoor Country Club","Oxmoor Country Club","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11631"
"11611","Paintsville Country Club","Paintsville Country Club","Paintsville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11611"
"32150","Park Mammoth Golf Club","Park Mammoth Golf Club","Park City","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=32150"
"11557","Paxton Park Golf Course","Paxton Park Golf Course","Paducah","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11557"
"11739","Pendleton Hills","Pendleton Hills","Butler","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11739"
"24169","Pennsylvania Run","Pennsylvania Run","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=24169"
"11680","Pennyrile Forest State Park Golf Course","Pennyrile Forest State Park Golf Course - Pennyrile Golf Course","Dawson Springs","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11680"
"11573","Perry Park Golf Resort","Perry Park Golf Resort - Antlers","Perry Park","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11573"
"11575","Perry Park Golf Resort","Perry Park Golf Resort - Antlers/Whitetail","Perry Park","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11575"
"11572","Perry Park Golf Resort","Perry Park Golf Resort - Buckskin","Perry Park","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11572"
"11577","Perry Park Golf Resort","Perry Park Golf Resort - Buckskin/Antlers","Perry Park","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11577"
"11574","Perry Park Golf Resort","Perry Park Golf Resort - Whitetail","Perry Park","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11574"
"11576","Perry Park Golf Resort","Perry Park Golf Resort - Whitetail/Buckskin","Perry Park","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11576"
"20719","Persimmon Ridge Golf Club","Persimmon Ridge Golf Club","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=20719"
"11563","Polo Fields Golf and Country Club","Polo Fields Golf and Country Club","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11563"
"11663","Quail Chase Golf Club","Quail Chase Golf Club - East/South","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11663"
"11662","Quail Chase Golf Club","Quail Chase Golf Club - South/West","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11662"
"11661","Quail Chase Golf Club","Quail Chase Golf Club - West/East","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11661"
"11620","Raven Rock Golf Course","Raven Rock Golf Course","Jenkins","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11620"
"11552","River Trace GC @ MAC","River Trace GC @ MAC","Brandenburg","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11552"
"11564","Rolling Hills Country Club","Rolling Hills Country Club","Paducah","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11564"
"11561","Rolling Hills Golf Course","Rolling Hills Golf Course","Russellville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11561"
"11606","Rosewood Golf Club","Rosewood Golf Club","Lebanon","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11606"
"11432","Ryland Lakes Country Club","Ryland Lakes Country Club","Covington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11432"
"11678","Scottsville Country Club","Scottsville Country Club","Scottsville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11678"
"11600","Seneca Golf Course","Seneca Golf Course","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11600"
"11695","Shawnee Golf Course","Shawnee Golf Course","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11695"
"11648","Shelbyville Country Club","Shelbyville Country Club","Shelbyville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11648"
"20702","Silos Country Club","Silos Country Club","Kevil","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=20702"
"31641","Sleepy Hollow Golf Course","Sleepy Hollow Golf Course","Cumberland","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=31641"
"11642","Somerset Country Club","Somerset Country Club","Somerset","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11642"
"11645","South Park Country Club","South Park Country Club","Fairdale","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11645"
"11628","Standard Country Club","Standard Country Club","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11628"
"11728","StoneCrest Golf Course","StoneCrest Golf Course","Prestonsburg","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11728"
"11754","Sugar Bay Golf Course","Sugar Bay Golf Course","Warsaw","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11754"
"11455","Summit Hills Country Club","Summit Hills Country Club","Crestview Hills","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11455"
"11601","Sun Valley Golf Course","Sun Valley Golf Course","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11601"
"11706","Tates Creek Golf Course","Tates Creek Golf Course","Lexington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11706"
"11693","Taylorsville Country Club","Taylorsville Country Club","Taylorsville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11693"
"11551","The Club at Olde Stone","The Club at Olde Stone","Alvaton","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11551"
"24042","The Heritage at Marion Country Club","The Heritage at Marion Country Club","Marion","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=24042"
"11692","The Pearl Club","The Pearl Club","Owensboro","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11692"
"11701","The Pines at Lindsey Wilson","The Pines at Lindsey Wilson","Columbia","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11701"
"11570","The University Club at Arlington","The University Club at Arlington","Richmond","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11570"
"11624","The Woodford Club","The Woodford Club","Versailles","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11624"
"11619","Thoroughbred Golf Club","Thoroughbred Golf Club","Nicholasville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11619"
"11470","Traditions Golf Club","Traditions Golf Club","Hebron","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11470"
"11477","Triple Crown Country Club","Triple Crown Country Club","Union","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11477"
"11481","Twin Oaks Golf Course","Twin Oaks Golf Course","Covington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11481"
"11718","University Club","University Club - Big Blue Course","Lexington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11718"
"23566","University Club","University Club - Wildcat Course","Lexington","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=23566"
"11668","University of Louisville Golf Club","University of Louisville Golf Club","Simpsonville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11668"
"11595","Valhalla Golf Club","Valhalla Golf Club","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11595"
"11730","Wasioto Winds - Pine Mountain State Park","Wasioto Winds - Pine Mountain State Park","Pineville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11730"
"11738","Weissinger Hills Golf Course","Weissinger Hills Golf Course","Shelbyville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11738"
"11672","Western Hills Golf Course","Western Hills Golf Course","Hopkinsville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11672"
"24346","Wild Turkey Trace","Wild Turkey Trace","Lawrenceburg","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=24346"
"11705","Wildwood Country Club","Wildwood Country Club","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11705"
"11597","Willow Oaks Golf Club","Willow Oaks Golf Club","Glasgow","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11597"
"11604","Winchester Country Club","Winchester Country Club","Winchester","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11604"
"11610","Windridge Country Club","Windridge Country Club","Owensboro","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11610"
"11665","Windward Heights Country Club","Windward Heights Country Club","Hawesville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11665"
"34477","Woodhaven Country Club","Woodhaven Country Club - Par 3 Short Course","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=34477"
"11569","Woodhaven Country Club","Woodhaven Country Club","Louisville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11569"
"11679","Woodson Bend Resort","Woodson Bend Resort","Bronston","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11679"
"11733","World of Golf","World of Golf","Florence","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11733"
"11653","Yatesville Lake State Park Golf Course","Yatesville Lake State Park Golf Course","Yatesville","KY","https://ncrdb.usga.org/courseTeeInfo?CourseID=11653"
"11746","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11746"
"11632","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11632"
"28793","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=28793"
"11590","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11590"
"20661","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=20661"
"11615","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11615"
"34090","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=34090"
"11644","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11644"
"11729","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11729"
"11689","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11689"
"11681","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11681"
"11655","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11655"
"11568","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11568"
"11710","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11710"
"11741","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11741"
"20662","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=20662"
"11660","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11660"
"11654","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11654"
"11683","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11683"
"11671","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11671"
"11675","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11675"
"11631","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11631"
"11611","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11611"
"32150","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=32150"
"11557","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11557"
"11739","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11739"
"24169","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=24169"
"11680","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11680"
"11573","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11573"
"11575","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11575"
"11572","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11572"
"11577","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11577"
"11574","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11574"
"11576","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11576"
"20719","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=20719"
"11563","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11563"
"11663","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11663"
"11662","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11662"
"11661","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11661"
"11620","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11620"
"11552","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11552"
"11564","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11564"
"11561","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11561"
"11606","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11606"
"11432","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11432"
"11678","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11678"
"11600","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11600"
"11695","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11695"
"11648","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11648"
"20702","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=20702"
"31641","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=31641"
"11642","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11642"
"11645","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11645"
"11628","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11628"
"11728","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11728"
"11754","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11754"
"11455","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11455"
"11601","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11601"
"11706","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11706"
"11693","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11693"
"11551","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11551"
"24042","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=24042"
"11692","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11692"
"11701","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11701"
"11570","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11570"
"11624","","","","","https://ncrdb.usga.org/courseTeeInfo?CourseID=11624"
