RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
169,0,46442,Maverick McNealy,48' 5",76,3676.917,+14.00
169,0,53165,Doc Redman,48' 5",93,4501.167,+12.00
171,0,31560,Brian Stuard,48' 6",101,4896.917,+6.00
172,0,29518,Brendan Steele,48' 7",107,5197.833,+15.00
173,0,46970,Jon Rahm,48' 8",88,4281.083,+13.00
174,0,25396,Kevin Na,48' 10",125,6107.667,+14.00
175,0,32839,Hideki Matsuyama,48' 11",131,6403.000,+25.00
176,0,48822,Sebastián Muñoz,49' 0",118,5781.667,+9.00
177,0,27214,Kevin Streelman,49' 1",123,6040.833,+23.00
178,0,25804,Bubba Watson,49' 2",104,5109.583,+11.00
179,0,30163,Henrik Norlander,49' 5",105,5187.667,+21.00
180,0,29535,Brice Garnett,49' 7",91,4513.917,+21.00
181,0,32150,Michael Thompson,49' 9",91,4529.333,+7.00
182,0,30911,Tommy Fleetwood,50' 3",89,4473.167,+17.00
183,0,23108,Matt Kuchar,50' 4",79,3978.583,E
184,0,36801,Mark Hubbard,50' 9",93,4719.333,+29.00
185,0,24140,Sean O'Hair,50' 10",85,4322.833,+12.00
186,0,28089,Jason Day,51' 1",101,5162.750,+9.00
187,0,29479,Scott Brown,51' 4",95,4878.917,+24.00
187,0,29926,Danny Lee,51' 4",92,4724.667,+18.00
189,0,49964,Aaron Wise,51' 6",110,5668.917,+15.00
190,0,33399,Adam Hadwin,51' 7",122,6297.333,+22.00
191,0,47128,Richy Werenski,51' 11",155,8045.583,+26.00
192,0,39975,Michael Kim,52' 3",114,5960.750,+13.00
193,0,34363,Tyrrell Hatton,53' 4",68,3626.500,+11.00
194,0,26851,Marc Leishman,54' 10",73,4001.917,+10.00
195,0,29420,Billy Horschel,55' 2",113,6236.000,+24.00
196,0,20396,Lee Westwood,55' 6",73,4051.250,+21.00
