RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
117,0,20121,Todd Fischer,19.64,343,1746
118,0,23353,J.J. Henry,19.56,352,1800
119,0,12823,Carlos Franco,19.52,267,1368
119,0,10585,Scott McCarron,19.52,260,1332
121,0,21633,Steve Allan,19.50,344,1764
122,0,23725,Brendan Jones,19.48,277,1422
123,0,23983,Luke Donald,19.44,210,1080
123,0,01320,Bob Estes,19.44,322,1656
123,0,20766,Padraig Harrington,19.44,168,864
123,0,20382,Stephen Leaney,19.44,301,1548
127,0,01577,Lee Janzen,19.41,255,1314
127,0,01797,Rocco Mediate,19.41,255,1314
129,0,20628,Arron Oberholser,19.40,220,1134
130,0,26758,David Hearn,19.36,237,1224
131,0,26287,Roland Thatcher,19.33,254,1314
132,0,25396,Kevin Na,19.32,299,1548
133,0,12660,Jesper Parnevik,19.31,285,1476
134,0,08075,Jerry Kelly,19.25,343,1782
135,0,01677,Tom Lehman,19.24,232,1206
136,0,01473,Todd Hamilton,19.23,315,1638
137,0,24227,Justin Bolli,19.22,218,1134
138,0,20623,Gavin Coles,19.21,242,1260
138,0,02104,Jeff Sluman,19.21,325,1692
140,0,25240,D.A. Points,19.20,311,1620
141,0,20634,Peter Lonard,19.18,290,1512
141,0,01928,Corey Pavin,19.18,252,1314
141,0,02010,Loren Roberts,19.18,183,954
144,0,21731,Freddie Jacobson,19.17,245,1278
145,0,20160,Charlie Wi,19.15,224,1170
146,0,20812,Tjaart van der Walt,19.05,192,1008
147,0,21806,Paul Gow,18.99,253,1332
148,0,01948,Tim Petrovic,18.94,317,1674
149,0,19972,José Coceres,18.93,184,972
150,0,12454,Mario Tiziani,18.89,221,1170
151,0,08931,Glen Day,18.87,265,1404
151,0,01723,Andrew Magee,18.87,265,1404
153,0,06004,Stephen Ames,18.85,268,1422
154,0,08725,Tom Gillis,18.81,254,1350
155,0,01666,Bernhard Langer,18.74,226,1206
156,0,23036,Chris Anderson,18.73,209,1116
157,0,08545,Glen Hnatiuk,18.69,185,990
158,0,01035,Tommy Armour III,18.66,346,1854
158,0,10425,Jay Williamson,18.66,178,954
160,0,01219,John Cook,18.65,235,1260
160,0,06599,John Elliott,18.65,188,1008
162,0,19846,Brian Gay,18.57,331,1782
163,0,23409,James Driscoll,18.54,237,1278
164,0,01457,Jay Haas,18.52,170,918
164,0,20396,Lee Westwood,18.52,160,864
166,0,01313,Steve Elkington,18.49,223,1206
167,0,07457,Steve Flesch,18.30,280,1530
168,0,10201,Matt Gogel,18.27,250,1368
169,0,19881,Robert Damron,18.23,292,1602
170,0,10423,Mike Weir,18.18,216,1188
171,0,24138,Ian Poulter,18.15,183,1008
172,0,06515,Shaun Micheel,18.14,258,1422
173,0,20472,Alex Cejka,18.11,264,1458
174,0,20502,Michael Long,18.10,228,1260
175,0,12826,Paul Claxton,18.07,257,1422
176,0,01157,Tom Byrum,18.01,269,1494
177,0,24290,D.J. Brigman,17.98,233,1296
178,0,01927,Dennis Paulson,17.90,203,1134
179,0,23108,Matt Kuchar,17.69,191,1080
180,0,01823,Larry Mize,17.67,159,900
181,0,23614,Rich Beem,17.65,197,1116
182,0,23540,Jason Allred,17.58,231,1314
183,0,12645,Brent Geiberger,17.42,185,1062
184,0,10962,Bradley Hughes,17.41,163,936
185,0,01381,Fred Funk,17.27,314,1818
186,0,28088,Matt Davidson,17.19,164,954
187,0,01619,Skip Kendall,17.17,241,1404
188,0,01127,Danny Briggs,17.16,210,1224
189,0,08993,Franklin Langham,17.05,267,1566
190,0,01418,Bill Glasson,16.99,159,936
191,0,21498,Hideto Tanihara,16.90,146,864
192,0,10912,Craig Perks,16.75,196,1170
193,0,01487,Jeff Hart,16.67,183,1098
193,0,12662,Thomas Levet,16.67,159,954
195,0,25847,Rob Rashell,16.58,194,1170
195,0,20127,Chris Riley,16.58,191,1152
197,0,01132,Mark Brooks,16.51,214,1296
198,0,22621,Ben Curtis,16.41,192,1170
198,0,01887,Mark O'Meara,16.41,195,1188
200,0,01761,Len Mattiace,16.34,247,1512
201,0,01599,Steve Jones,14.71,143,972
202,0,01175,Jim Carter,14.63,158,1080
