RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. TO IMPACT,TOTAL ATTEMPTS
44,0,34363,Tyrrell Hatton,292.8,168637.3,576
45,0,28089,Jason Day,292.5,150952.1,516
46,0,47988,Nick Hardy,292.2,210663.3,721
46,0,32333,Kevin Tway,292.2,176486.0,604
48,0,39067,MJ Daffue,292.0,187454.2,642
49,0,25632,Jimmy Walker,291.4,179218.4,615
50,0,46717,Viktor Hovland,291.0,166764.5,573
51,0,35617,Martin Trainer,290.9,91351.6,314
52,0,48081,Xander Schauffele,290.6,133963.5,461
53,0,30911,Tommy Fleetwood,290.5,139134.8,479
53,0,50188,S.H. Kim,290.5,234431.1,807
55,0,20229,Stewart Cink,290.1,160129.3,552
56,0,34046,Jordan Spieth,289.9,158011.2,545
57,0,39977,Max Homa,289.8,181967.7,628
57,0,47995,Davis Riley,289.8,182290.3,629
57,0,47347,Adam Schenk,289.8,224877.7,776
60,0,35461,Beau Hossler,289.7,227687.1,786
60,0,36699,Patrick Rodgers,289.7,234918.6,811
62,0,32366,Kevin Chappell,289.6,101345.5,350
62,0,50095,Austin Smotherman,289.6,192863.8,666
64,0,48119,Ben Taylor,289.5,170205.7,588
65,0,29725,Tony Finau,289.3,186570.0,645
66,0,54591,Ben Griffin,289.2,222112.6,768
67,0,29970,Dylan Frittelli,289.1,143096.3,495
67,0,48887,Matt Wallace,289.1,145407.5,503
69,0,48084,Wesley Bryan,288.8,67872.3,235
69,0,40098,Matt Fitzpatrick,288.8,166952.2,578
69,0,30692,Scott Stallings,288.8,158559.9,549
72,0,58967,Trevor Werbylo,288.4,149691.2,519
73,0,35506,Mackenzie Hughes,287.8,186191.6,647
74,0,55789,Taylor Montgomery,287.6,164202.1,571
75,0,33448,Justin Thomas,287.5,150937.1,525
76,0,31577,Tano Goya,287.4,146007.1,508
76,0,39975,Michael Kim,287.4,166968.9,581
78,0,12716,Charley Hoffman,287.2,144160.8,502
78,0,49947,Taylor Moore,287.2,205069.1,714
80,0,40006,Erik van Rooyen,287.1,131759.6,459
81,0,29289,S.Y. Noh,286.9,119071.0,415
82,0,55708,Hayden Buckley,286.7,158808.8,554
82,0,39335,Kevin Roy,286.7,124161.5,433
84,0,56630,Akshay Bhatia,286.6,140157.5,489
84,0,37338,Zecheng Dou,286.6,194048.4,677
86,0,35310,Lanto Griffin,286.5,95115.1,332
87,0,32448,James Hahn,286.1,161385.6,564
88,0,39997,Corey Conners,286.0,207945.0,727
89,0,57975,Harry Hall,285.8,165189.9,578
90,0,33204,Shane Lowry,285.7,124003.3,434
91,0,33408,Tyson Alexander,285.6,168481.7,590
92,0,47591,Eric Cole,285.5,262619.2,920
92,0,39954,Cody Gribble,285.5,117617.6,412
94,0,31646,Emiliano Grillo,285.4,204323.9,716
95,0,34099,Harris English,285.3,146365.9,513
95,0,36871,Matt NeSmith,285.3,208239.8,730
97,0,54628,Lee Hodges,285.2,229265.1,804
97,0,28252,Seamus Power,285.2,158010.6,554
97,0,47128,Richy Werenski,285.2,164821.5,578
100,0,51634,Sahith Theegala,285.1,206726.5,725
101,0,50493,Justin Suh,284.7,213785.3,751
102,0,57362,Austin Eckroat,284.5,179526.2,631
103,0,29221,Webb Simpson,284.4,120583.5,424
104,0,34563,Chesson Hadley,284.3,177430.3,624
104,0,32791,K.H. Lee,284.3,183949.4,647
104,0,50525,Collin Morikawa,284.3,157526.0,554
104,0,23320,Ryan Palmer,284.3,178839.5,629
108,0,39971,Sungjae Im,283.9,236468.1,833
109,0,46340,Alex Smalley,283.8,204367.4,720
110,0,33597,Harry Higgs,283.7,156294.3,551
111,0,32757,Patton Kizzire,283.6,199373.7,703
112,0,22405,Justin Rose,283.3,113607.6,401
112,0,49960,Sepp Straka,283.3,195179.9,689
114,0,47983,Chad Ramey,282.8,233331.6,825
115,0,49766,Hank Lebioda,282.6,99748.1,353
115,0,46442,Maverick McNealy,282.6,105131.2,372
115,0,49771,J.T. Poston,282.6,205162.4,726
118,0,32839,Hideki Matsuyama,282.4,175644.6,622
119,0,39324,J.J. Spaun,282.1,209000.4,741
120,0,51349,Nico Echavarria,282.0,148325.3,526
120,0,29420,Billy Horschel,282.0,127472.3,452
122,0,45609,Tyler Duncan,281.9,203279.6,721
123,0,55182,Tom Kim,281.7,193825.6,688
123,0,54783,Dylan Wu,281.7,188760.8,670
125,0,30926,Chris Kirk,281.5,199879.0,710
126,0,51997,Andrew Novak,281.4,155353.8,552
127,0,27349,Alex Noren,281.0,166098.3,591
128,0,33399,Adam Hadwin,280.9,210966.5,751
128,0,34466,Peter Malnati,280.9,204751.6,729
128,0,27214,Kevin Streelman,280.9,196904.5,701
131,0,52375,Doug Ghim,280.8,165664.1,590
132,0,24140,Sean O'Hair,280.6,77449.3,276
132,0,51890,Greyson Sigg,280.6,232374.8,828
134,0,52374,Brandon Wu,280.4,234149.1,835
135,0,27095,Nick Watney,280.3,114072.3,407
136,0,25686,Jason Dufner,280.1,166376.4,594
137,0,59018,Ryan Gerard,279.9,120618.3,431
138,0,52513,Carson Young,279.6,174188.5,623
139,0,35532,Tom Hoge,279.5,200950.6,719
139,0,32640,Troy Merritt,279.5,181947.7,651
141,0,40162,Justin Lower,279.4,179403.4,642
142,0,47993,Denny McCarthy,279.2,203248.7,728
143,0,29908,C.T. Pan,278.7,95880.6,344
143,0,34431,Robert Streb,278.7,153827.3,552
143,0,25493,Nick Taylor,278.7,179225.4,643
146,0,33413,Ben Martin,278.6,189147.9,679
147,0,40115,Adam Svensson,278.3,252687.1,908
148,0,30163,Henrik Norlander,278.0,152049.8,547
148,0,53165,Doc Redman,278.0,175994.0,633
150,0,47079,Harrison Endycott,277.6,173762.9,626
150,0,37275,Sam Ryder,277.6,224007.3,807
152,0,34610,Matthias Schwab,277.4,204154.2,736
153,0,24925,Jonathan Byrd,277.1,83411.5,301
153,0,27974,Sung Kang,277.1,68440.4,247
155,0,49298,Kramer Hickok,277.0,180848.8,653
155,0,32139,Danny Willett,277.0,128524.3,464
157,0,36801,Mark Hubbard,276.6,212181.9,767
157,0,27936,Martin Laird,276.6,156540.0,566
159,0,27644,Brian Harman,276.5,222819.8,806
160,0,23108,Matt Kuchar,276.4,205105.9,742
161,0,46441,Robby Shelton,276.3,187901.3,680
162,0,25900,Lucas Glover,276.2,187526.2,679
163,0,22056,Cameron Percy,276.1,117078.0,424
164,0,28775,Nate Lashley,275.9,206398.4,748
165,0,34076,Joel Dahmen,275.8,206013.0,747
165,0,34098,Russell Henley,275.8,183160.1,664
167,0,37455,Si Woo Kim,275.7,241524.7,876
168,0,33410,Andrew Landry,274.8,167354.4,609
169,0,35449,Adam Long,274.2,216102.5,788
170,0,46414,Aaron Rai,274.1,221159.8,807
171,0,25818,Scott Piercy,273.9,198569.7,725
172,0,45522,Christiaan Bezuidenhout,273.6,191539.6,700
173,0,24024,Zach Johnson,273.5,132637.0,485
174,0,31557,Jim Herman,273.3,143464.2,525
175,0,51950,Max McGreevy,272.8,156878.6,575
175,0,27963,Chris Stroud,272.8,100406.5,368
177,0,36326,David Lipsky,272.6,192159.3,705
178,0,29535,Brice Garnett,271.0,157179.0,580
179,0,26476,Chez Reavie,270.8,210423.5,777
180,0,32816,Satoshi Kodaira,269.5,116706.0,433
181,0,35901,Paul Haley II,267.6,177699.9,664
182,0,33122,Russell Knox,267.5,199322.9,745
183,0,22371,Aaron Baddeley,267.1,114058.4,427
184,0,34256,Andrew Putnam,265.9,208972.5,786
185,0,46435,Austin Cook,265.5,146305.6,551
186,0,30927,Brendon Todd,265.0,205124.9,774
187,0,35879,Kelly Kraft,264.3,181810.8,688
187,0,31202,William McGirt,264.3,102290.0,387
189,0,19803,Ryan Armour,263.4,181237.5,688
190,0,40058,Zac Blair,262.6,174115.7,663
191,0,26596,Ryan Moore,260.3,172083.8,661
192,0,34409,David Lingmerth,258.3,156809.9,607
193,0,31560,Brian Stuard,254.8,117958.1,463
