RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,NON-ATTEMPTS
50,0,23320,Ryan Palmer,58.72,128,90
51,0,26289,Boo Weekley,58.62,102,72
52,0,20691,Greg Owen,58.52,134,95
53,0,23718,Nathan Green,58.43,97,69
54,0,25396,Kevin Na,58.02,123,89
55,0,27436,Graham DeLaet,57.97,120,87
56,0,30926,Chris Kirk,57.79,152,111
57,0,25632,Jimmy Walker,57.68,169,124
58,0,34174,John Huh,57.59,148,109
59,0,25686,Jason Dufner,57.58,114,84
60,0,34099,Harris English,57.56,156,115
61,0,24494,Erik Compton,57.51,111,82
62,0,33419,Cameron Tringale,57.37,144,107
63,0,01766,Billy Mayfair,57.27,130,97
64,0,01706,Davis Love III,57.24,83,62
65,0,20574,Mathew Goggin,57.14,96,72
65,0,23788,D.J. Trahan,57.14,104,78
67,0,30944,Jason Kokrak,57.07,117,88
68,0,28455,Will Claxton,56.92,144,109
69,0,26679,Kevin Stadler,56.48,122,94
70,0,24490,George McNeill,56.36,124,96
71,0,21961,Charles Howell III,56.28,130,101
72,0,28259,Sangmoon Bae,56.25,99,77
73,0,23623,Bo Van Pelt,56.22,113,88
73,0,27095,Nick Watney,56.22,140,109
75,0,20848,Ángel Cabrera,56.14,64,50
76,0,32366,Kevin Chappell,56.11,124,97
77,0,21407,Arjun Atwal,56.08,106,83
78,0,27302,Garth Mulroy,55.88,76,60
79,0,29910,Blake Adams,55.43,148,119
80,0,23541,Ben Crane,54.59,113,94
81,0,22405,Justin Rose,54.49,97,81
82,0,23638,Brendon de Jonge,54.23,173,146
83,0,24781,Hunter Mahan,54.19,110,93
84,0,27466,Spencer Levin,54.11,112,95
85,0,27214,Kevin Streelman,53.97,129,110
86,0,06522,Ernie Els,53.88,111,95
87,0,20850,Daniel Chopra,53.78,64,55
88,0,12510,Chad Campbell,53.77,114,98
89,0,26300,Matt Jones,53.73,72,62
90,0,28087,Kris Blanks,53.44,101,88
91,0,25345,Carl Pettersson,53.36,127,111
92,0,32200,Roberto Castro,53.18,117,103
93,0,30750,Tommy Gainey,52.99,142,126
94,0,29926,Danny Lee,52.84,93,83
95,0,22371,Aaron Baddeley,52.81,94,84
96,0,35139,Richard Lee,52.80,85,76
97,0,27797,Derek Lamely,52.73,87,78
98,0,08725,Tom Gillis,52.68,118,106
99,0,24361,Pat Perez,52.65,119,107
100,0,27933,John Merrick,52.56,113,102
101,0,27770,Camilo Villegas,52.40,120,109
102,0,22046,Geoff Ogilvy,52.11,99,91
103,0,06527,Steve Stricker,51.74,89,83
104,0,33120,Mark Anderson,51.60,97,91
105,0,26851,Marc Leishman,51.46,123,116
106,0,20572,Rod Pampling,51.42,109,103
107,0,20104,Ken Duke,51.33,135,128
108,0,28308,Troy Kelly,51.32,78,74
109,0,34021,Bud Cauley,51.20,149,142
110,0,27649,Brandt Snedeker,50.99,103,99
111,0,27644,Brian Harman,50.92,139,134
112,0,24138,Ian Poulter,50.81,63,61
113,0,26287,Roland Thatcher,50.78,65,63
114,0,27895,Jonas Blixt,50.75,101,98
115,0,29518,Brendan Steele,50.72,106,103
116,0,28500,Martin Flores,50.62,123,120
117,0,22582,Kyle Thompson,50.48,53,52
118,0,01797,Rocco Mediate,50.00,87,87
118,0,24663,Y.E. Yang,50.00,65,65
120,0,24357,K.J. Choi,48.91,90,94
121,0,31558,J.J. Killeen,48.81,123,129
122,0,25834,Daniel Summerhays,48.80,102,107
123,0,29478,Kevin Kisner,48.70,75,79
124,0,06036,Scott Dunlap,48.48,64,68
125,0,21731,Freddie Jacobson,48.46,63,67
126,0,23204,Gary Christian,48.39,105,112
127,0,22378,Trevor Immelman,48.33,87,93
128,0,28307,Matt Every,48.26,97,104
129,0,10885,Robert Allenby,48.22,95,102
130,0,24846,Ricky Barnes,48.19,120,129
131,0,20593,Greg Chalmers,47.88,113,123
132,0,23548,Bill Lunde,47.83,99,108
133,0,24024,Zach Johnson,47.79,108,118
134,0,20160,Charlie Wi,47.64,111,122
135,0,01724,Jeff Maggert,47.58,108,119
136,0,26951,Johnson Wagner,47.54,116,128
137,0,23903,Stephen Gangluff,47.15,58,65
138,0,25572,Graeme McDowell,46.83,59,67
139,0,26596,Ryan Moore,46.72,121,138
140,0,27974,Sung Kang,46.56,88,101
141,0,20070,Matt Bettencourt,46.49,86,99
142,0,01116,Michael Bradley,46.47,79,91
143,0,12782,Tim Herron,46.19,103,120
144,0,30852,Ryo Ishikawa,46.15,48,56
145,0,25892,Steve Wheatcroft,45.90,56,66
146,0,27963,Chris Stroud,45.61,104,124
147,0,20229,Stewart Cink,45.45,80,96
148,0,28093,Miguel Angel Carballo,45.40,79,95
149,0,06573,Brandt Jobe,45.07,64,78
150,0,23542,Tommy Biershenk,45.05,82,100
151,0,33122,Russell Knox,44.91,75,92
152,0,23108,Matt Kuchar,44.44,88,110
152,0,22293,Heath Slocum,44.44,96,120
154,0,24507,Jason Bohn,44.10,86,109
155,0,25457,Alexandre Rocha,43.84,64,82
156,0,08075,Jerry Kelly,43.66,93,120
157,0,29476,Kyle Reifers,43.59,102,132
158,0,26476,Chez Reavie,43.54,91,118
159,0,02206,David Toms,43.06,62,82
160,0,12652,Cameron Beckman,42.86,90,120
161,0,27556,Ted Potter Jr.,42.70,76,102
162,0,31202,William McGirt,42.62,104,140
163,0,20098,Stuart Appleby,42.56,83,112
164,0,22548,Patrick Sheehan,42.52,54,73
165,0,21878,Mark Wilson,42.20,92,126
166,0,10213,Dicky Pride,42.00,63,87
167,0,06034,Marco Dawson,41.89,62,86
168,0,23983,Luke Donald,41.88,67,93
169,0,23353,J.J. Henry,40.91,90,130
170,0,01941,Tom Pernice Jr.,40.88,65,94
171,0,27060,John Mallinger,40.21,76,113
172,0,01320,Bob Estes,40.10,79,118
173,0,26758,David Hearn,40.00,108,162
174,0,32150,Michael Thompson,38.78,76,120
175,0,10809,Jim Furyk,38.69,77,122
176,0,23135,Tim Clark,38.03,54,88
177,0,06251,Chris DiMarco,38.01,84,137
178,0,23325,Vaughn Taylor,37.95,74,121
179,0,21753,Brian Davis,37.80,93,153
180,0,30927,Brendon Todd,37.30,69,116
181,0,21350,Ryuji Imada,37.26,79,133
182,0,06004,Stephen Ames,37.07,43,73
183,0,22621,Ben Curtis,36.65,59,102
184,0,22961,David Mathis,34.30,71,136
185,0,10860,Justin Leonard,31.90,67,143
186,0,20623,Gavin Coles,30.86,50,112
187,0,30711,Colt Knost,29.13,60,146
188,0,19846,Brian Gay,28.57,68,170
189,0,29222,Billy Hurley III,27.88,46,119
190,0,23800,Bryce Molder,26.75,61,167
191,0,22348,Nick O'Hern,26.09,54,153
