RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
44,0,29535,Brice Garnett,2.40,221,92
44,0,33413,Ben Martin,2.40,120,50
44,0,32839,Hideki Matsuyama,2.40,223,93
44,0,33486,Roger Sloan,2.40,197,82
44,0,27330,Josh Teater,2.40,115,48
44,0,47483,Will Zalatoris,2.40,209,87
52,0,32448,James Hahn,2.41,169,70
52,0,34363,Tyrrell Hatton,2.41,135,56
52,0,53165,Doc Redman,2.41,183,76
52,0,37189,Harold Varner III,2.41,217,90
56,0,47504,Sam Burns,2.42,203,84
56,0,29725,Tony Finau,2.42,218,90
56,0,34256,Andrew Putnam,2.42,215,89
59,0,33141,Keegan Bradley,2.43,209,86
59,0,30163,Henrik Norlander,2.43,204,84
61,0,37455,Si Woo Kim,2.44,229,94
61,0,27214,Kevin Streelman,2.44,234,96
63,0,19803,Ryan Armour,2.45,191,78
63,0,28775,Nate Lashley,2.45,186,76
63,0,24140,Sean O'Hair,2.45,125,51
63,0,31560,Brian Stuard,2.45,255,104
67,0,46402,Talor Gooch,2.46,221,90
67,0,34431,Robert Streb,2.46,202,82
67,0,48119,Ben Taylor,2.46,123,50
70,0,29420,Billy Horschel,2.47,212,86
71,0,33667,Carlos Ortiz,2.48,228,92
71,0,25493,Nick Taylor,2.48,223,90
73,0,26476,Chez Reavie,2.49,209,84
74,0,25686,Jason Dufner,2.50,215,86
74,0,26300,Matt Jones,2.50,255,102
74,0,47347,Adam Schenk,2.50,255,102
77,0,31420,Anirban Lahiri,2.51,171,68
77,0,46046,Scottie Scheffler,2.51,246,98
79,0,30944,Jason Kokrak,2.52,222,88
79,0,27129,Luke List,2.52,224,89
81,0,34255,Joseph Bramlett,2.53,197,78
81,0,39977,Max Homa,2.53,218,86
81,0,23108,Matt Kuchar,2.53,167,66
81,0,23320,Ryan Palmer,2.53,187,74
81,0,49964,Aaron Wise,2.53,202,80
86,0,29479,Scott Brown,2.54,203,80
86,0,34076,Joel Dahmen,2.54,208,82
86,0,26851,Marc Leishman,2.54,193,76
86,0,34360,Patrick Reed,2.54,198,78
86,0,39953,Chase Seiffert,2.54,198,78
91,0,23983,Luke Donald,2.55,143,56
91,0,33204,Shane Lowry,2.55,194,76
91,0,30927,Brendon Todd,2.55,219,86
91,0,40006,Erik van Rooyen,2.55,186,73
95,0,36801,Mark Hubbard,2.56,246,96
95,0,29478,Kevin Kisner,2.56,200,78
97,0,35461,Beau Hossler,2.57,226,88
97,0,24024,Zach Johnson,2.57,216,84
99,0,34046,Jordan Spieth,2.58,227,88
99,0,51894,Vince Whaley,2.58,206,80
101,0,33404,Chris Baker,2.59,140,54
101,0,32662,Michael Gligic,2.59,207,80
101,0,32791,K.H. Lee,2.59,275,106
101,0,27349,Alex Noren,2.59,212,82
105,0,46435,Austin Cook,2.60,187,72
105,0,48045,Michael Gellerman,2.60,122,47
107,0,28679,Fabián Gómez,2.61,141,54
107,0,29908,C.T. Pan,2.61,209,80
109,0,35506,Mackenzie Hughes,2.62,236,90
110,0,29974,Branden Grace,2.63,213,81
110,0,47993,Denny McCarthy,2.63,247,94
110,0,47128,Richy Werenski,2.63,226,86
113,0,32816,Satoshi Kodaira,2.64,201,76
113,0,28237,Rory McIlroy,2.64,195,74
113,0,27770,Camilo Villegas,2.64,203,77
116,0,49298,Kramer Hickok,2.65,183,69
116,0,32150,Michael Thompson,2.65,196,74
118,0,28420,Ryan Brehm,2.66,154,58
118,0,25900,Lucas Glover,2.66,255,96
118,0,32640,Troy Merritt,2.66,261,98
118,0,27942,Rob Oppenheim,2.66,197,74
122,0,26758,David Hearn,2.67,171,64
122,0,36871,Matthew NeSmith,2.67,235,88
124,0,45157,Cam Davis,2.68,252,94
124,0,29970,Dylan Frittelli,2.68,193,72
124,0,24138,Ian Poulter,2.68,193,72
124,0,29518,Brendan Steele,2.68,204,76
128,0,35310,Lanto Griffin,2.69,242,90
128,0,37275,Sam Ryder,2.69,231,86
128,0,26331,Charl Schwartzel,2.69,231,86
128,0,49960,Sepp Straka,2.69,258,96
128,0,32333,Kevin Tway,2.69,167,62
133,0,40098,Matt Fitzpatrick,2.70,178,66
133,0,36689,Brooks Koepka,2.70,178,66
135,0,32102,Rickie Fowler,2.71,211,78
135,0,35449,Adam Long,2.71,228,84
135,0,48822,Sebastián Muñoz,2.71,276,102
135,0,32254,Xinjun Zhang,2.71,184,68
139,0,25818,Scott Piercy,2.72,215,79
139,0,25804,Bubba Watson,2.72,188,69
141,0,33399,Adam Hadwin,2.73,240,88
141,0,33597,Harry Higgs,2.73,218,80
143,0,33948,Byeong Hun An,2.74,230,84
143,0,35104,Tom Lewis,2.74,219,80
145,0,32618,Rhein Gibson,2.75,154,56
145,0,24924,Bill Haas,2.75,121,44
145,0,27936,Martin Laird,2.75,220,80
145,0,36699,Patrick Rodgers,2.75,281,102
145,0,39324,J.J. Spaun,2.75,198,72
145,0,27064,Jhonattan Vegas,2.75,242,88
151,0,52372,Cameron Champ,2.77,208,75
152,0,27095,Nick Watney,2.78,150,54
153,0,35230,Nelson Ledesma,2.79,134,48
154,0,30911,Tommy Fleetwood,2.80,168,60
154,0,35532,Tom Hoge,2.80,269,96
154,0,49771,J.T. Poston,2.80,235,84
157,0,34563,Chesson Hadley,2.81,202,72
158,0,39546,Keith Mitchell,2.82,237,84
159,0,24502,Adam Scott,2.85,205,72
160,0,34174,John Huh,2.86,166,58
160,0,27649,Brandt Snedeker,2.86,240,84
162,0,56278,Matthew Wolff,2.87,158,55
163,0,34466,Peter Malnati,2.88,230,80
164,0,34264,Hudson Swafford,2.89,237,82
165,0,45609,Tyler Duncan,2.90,261,90
165,0,46441,Robby Shelton,2.90,232,80
167,0,26499,Rafa Cabrera Bello,2.91,215,74
168,0,46550,Brandon Hagy,2.92,216,74
169,0,40042,Tyler McCumber,2.94,200,68
169,0,22405,Justin Rose,2.94,159,54
169,0,23788,D.J. Trahan,2.94,194,66
172,0,56762,Will Gordon,2.95,260,88
173,0,23623,Bo Van Pelt,2.96,213,72
174,0,23621,Rory Sabbatini,2.97,223,75
174,0,31323,Gary Woodland,2.97,208,70
176,0,27974,Sung Kang,2.98,256,86
176,0,48887,Matt Wallace,2.98,158,53
178,0,31557,Jim Herman,3.00,198,66
178,0,20396,Lee Westwood,3.00,186,62
180,0,33410,Andrew Landry,3.02,199,66
181,0,24357,K.J. Choi,3.04,158,52
182,0,27554,Scott Harrington,3.05,241,79
183,0,19846,Brian Gay,3.09,216,70
184,0,29926,Danny Lee,3.10,183,59
185,0,34314,Sebastian Cappelen,3.11,168,54
185,0,35658,Kris Ventura,3.11,218,70
187,0,32070,Rafael Campos,3.15,189,60
188,0,32139,Danny Willett,3.19,150,47
189,0,39975,Michael Kim,3.22,222,69
190,0,01810,Phil Mickelson,3.24,240,74
190,0,35617,Martin Trainer,3.24,191,59
192,0,27141,J.B. Holmes,3.29,158,48
193,0,24781,Hunter Mahan,3.32,189,57
194,0,27556,Ted Potter Jr.,3.40,231,68
195,0,25632,Jimmy Walker,3.46,256,74
196,0,34213,Grayson Murray,3.76,184,49
