RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
55,0,01975,Tom Purtzer,6.27,285176,4545000
56,0,01725,John Mahaffey,6.26,325115,5197000
57,0,01707,Steve Lowery,6.24,68524,1098000
57,0,02101,Joey Sindelar,6.24,307207,4923000
59,0,01926,Steve Pate,6.23,334505,5368000
59,0,01978,Fran Quinn,6.23,16824,270000
61,0,01035,Tommy Armour III,6.12,348658,5697000
62,0,02239,Scott Verplank,6.11,303588,4972000
63,0,01282,Trevor Dodds,6.07,74544,1228000
64,0,01510,Nolan Henke,5.98,294592,4923000
65,0,01284,Mike Donald,5.95,348327,5854000
66,0,02076,Peter Senior,5.93,94243,1588000
67,0,01039,Perry Arthur,5.78,3120,54000
68,0,01444,Ken Green,5.74,267171,4653000
69,0,01495,Morris Hatalsky,5.64,253638,4500000
70,0,01051,Seve Ballesteros,5.45,84583,1552000
71,0,02321,Fuzzy Zoeller,5.24,199628,3811000
72,0,01132,Mark Brooks,5.10,307948,6034000
73,0,02222,Billy Tuten,5.09,25870,508000
73,0,02322,Richard Zokol,5.09,191633,3762000
75,0,01129,Bill Britton,5.03,278977,5544000
76,0,01815,Johnny Miller,4.94,8900,180000
77,0,01955,Gary Player,4.89,11000,225000
78,0,01797,Rocco Mediate,4.79,240624,5022000
79,0,01943,Chris Perry,4.64,259107,5580000
80,0,01938,David Peoples,4.56,259366,5688000
81,0,01024,Billy Andrade,4.53,231362,5112000
81,0,02104,Jeff Sluman,4.53,264012,5827000
83,0,01320,Bob Estes,4.36,212089,4869000
84,0,01960,Don Pooley,4.29,192569,4486000
85,0,02294,Willie Wood,4.23,179972,4257000
86,0,01864,Larry Nelson,4.22,124259,2947000
87,0,01203,Russ Cochran,4.14,230277,5566000
88,0,02201,Jim Thorpe,4.12,211296,5130000
89,0,01060,Dave Barr,4.08,197978,4855000
90,0,01306,David Edwards,4.04,166028,4113000
91,0,01261,Jay Delsing,4.01,207739,5184000
92,0,01639,Kenny Knox,3.92,209678,5355000
93,0,02170,Hal Sutton,3.91,207083,5296000
94,0,02214,Kirk Triplett,3.90,183463,4702000
95,0,01715,Mark Lye,3.87,201011,5197000
96,0,02267,D.A. Weibring,3.84,156234,4068000
97,0,01329,Brad Faxon,3.83,197118,5152000
98,0,01723,Andrew Magee,3.79,210506,5548000
99,0,01782,Mike McCullough,3.74,20870,558000
100,0,01096,Phil Blackmar,3.72,200795,5395000
101,0,01549,Mike Hulbert,3.71,216001,5818000
102,0,01946,Peter Persons,3.70,218504,5913000
103,0,02279,Mark Wiebe,3.67,210435,5728000
104,0,01381,Fred Funk,3.62,179346,4959000
105,0,02241,Bobby Wadkins,3.61,190613,5278000
106,0,01783,Mark McCumber,3.59,163412,4558000
107,0,01323,Brad Fabel,3.58,165876,4639000
108,0,01869,Jack Nicklaus,3.56,68045,1912000
109,0,02111,Mike Smith,3.55,170033,4783000
110,0,01418,Bill Glasson,3.54,156791,4432000
111,0,01196,Brian Claar,3.51,161355,4594000
112,0,01666,Bernhard Langer,3.47,35150,1012000
113,0,01457,Jay Haas,3.46,180022,5206000
114,0,06479,Bret Burroughs,3.37,1818,54000
114,0,02303,Robert Wrenn,3.37,174307,5166000
116,0,01143,Brad Bryant,3.36,189795,5647000
117,0,01475,Donnie Hammond,3.29,151811,4612000
118,0,06284,Jim Hallet,3.28,204059,6219000
118,0,06483,Ricky Kawagishi,3.28,23633,720000
120,0,02041,Bill Sander,3.20,172886,5404000
121,0,01168,David Canipe,3.15,144675,4599000
122,0,01068,Andy Bean,3.11,129669,4171000
122,0,02067,Ted Schulz,3.11,193126,6214000
124,0,01414,Bob Gilder,3.06,154934,5062000
125,0,02196,Robert Thompson,3.05,8360,274000
126,0,01014,Fulton Allem,3.04,132493,4365000
127,0,02190,Doug Tewell,2.96,137795,4653000
128,0,01331,Rick Fehr,2.95,149866,5076000
129,0,01200,Keith Clearwater,2.94,130102,4419000
130,0,01249,John Daly,2.92,9999,342000
131,0,06346,Tomohiro Maruyama,2.87,5171,180000
132,0,01670,Jack Larkin Sr.,2.86,6188,216000
133,0,01981,Ronan Rafferty,2.85,34029,1192000
134,0,01779,Gary McCord,2.82,32248,1143000
135,0,01771,Blaine McCallister,2.80,152047,5422000
136,0,01288,Ed Dougherty,2.79,124504,4468000
136,0,01390,Buddy Gardner,2.79,159736,5733000
138,0,01364,Peter Fowler,2.77,10460,378000
139,0,02090,Tom Sieckmann,2.76,141241,5125000
140,0,02292,Bob Wolcott,2.73,133278,4887000
141,0,01529,Mike Holland,2.68,21262,792000
142,0,02148,Ray Stewart,2.67,139535,5224000
143,0,01098,Jay Don Blake,2.64,148383,5620000
143,0,01920,Craig Parry,2.64,43350,1642000
145,0,01577,Lee Janzen,2.62,132986,5085000
146,0,01086,Roy Biancalana,2.57,1385,54000
146,0,06269,Rich Fulkerson,2.57,1385,54000
148,0,01892,Aki Ohmachi,2.55,9630,378000
149,0,01701,Bob Lohr,2.51,141259,5620000
149,0,01984,Sam Randolph,2.51,27528,1098000
151,0,02007,Larry Rinker,2.50,132442,5305000
152,0,02298,Jim Woodward,2.49,118462,4761000
153,0,06527,Steve Stricker,2.45,3973,162000
154,0,01905,Joe Ozaki,2.44,37330,1530000
155,0,01468,Gary Hallberg,2.42,128953,5319000
156,0,01030,Isao Aoki,2.40,49047,2047000
156,0,01040,Emlyn Aubrey,2.40,122328,5089000
158,0,01594,Brian Jones,2.38,9000,378000
159,0,01157,Tom Byrum,2.36,136910,5791000
160,0,01106,Jim Booros,2.34,121947,5211000
161,0,06521,Andrew Murray,2.33,8800,378000
162,0,01303,Bob Eastwood,2.32,123908,5337000
162,0,02230,Stan Utley,2.32,143603,6201000
164,0,02213,Lee Trevino,2.30,14500,630000
165,0,01878,Andy North,2.28,99650,4378000
166,0,01006,John Adams,2.24,127733,5697000
166,0,01114,Bob Boyd,2.24,14000,625000
168,0,01151,Clark Burroughs,2.21,115922,5247000
169,0,02225,Howard Twitty,2.19,129444,5917000
170,0,02257,Brian Watts,2.18,12535,576000
171,0,01156,Curt Byrum,2.09,117134,5598000
172,0,01571,Barry Jaeckel,2.07,63590,3078000
173,0,06503,Randy Wylie,2.05,4507,220000
174,0,01078,Jim Benepe,2.04,105087,5143000
175,0,02033,Dave Rummells,2.01,111539,5539000
176,0,06332,Neal Lancaster,1.97,85769,4347000
177,0,01154,Bill Buttner,1.96,107621,5485000
178,0,01150,George Burns,1.95,96442,4945000
179,0,01307,Joel Edwards,1.94,109808,5661000
179,0,01871,Mike Nicolette,1.94,4200,216000
181,0,01906,Masashi Jumbo Ozaki,1.86,31833,1714000
182,0,02197,Rocky Thompson,1.85,3332,180000
183,0,01346,Ed Fiori,1.83,108815,5940000
184,0,06197,Michael Allen,1.81,95319,5265000
185,0,01443,Hubert Green,1.77,65948,3721000
185,0,01717,Sandy Lyle,1.77,51279,2893000
187,0,01266,Clark Dennis,1.76,103721,5877000
187,0,01835,Tommy Moore,1.76,99276,5629000
189,0,01194,Lee Chill,1.73,5610,324000
190,0,02255,Denis Watson,1.72,43013,2502000
191,0,02167,Mike Sullivan,1.70,80038,4716000
192,0,01979,Sammy Rachels,1.64,3700,225000
193,0,01201,Lennie Clements,1.63,80095,4905000
194,0,01499,Mark Hayes,1.57,76743,4873000
195,0,01971,Dillard Pruitt,1.53,76352,4995000
196,0,01033,George Archer,1.51,3400,225000
197,0,01736,Roger Maltbie,1.48,58536,3951000
198,0,01557,John Inman,1.47,85289,5809000
199,0,06130,Jeffrey Wilson,1.46,70011,4801000
200,0,01458,Jerry Haas,1.43,74702,5211000
200,0,01735,Hicks Malonson,1.43,770,54000
200,0,02180,Harry Taylor,1.43,45647,3195000
200,0,02246,Duffy Waldorf,1.43,71673,4995000
204,0,01533,P.H. Horgan III,1.42,72897,5139000
205,0,02195,Leonard Thompson,1.40,78017,5571000
206,0,06128,Steve Lamontagne,1.38,67607,4887000
207,0,02095,Larry Silveira,1.35,65695,4869000
207,0,02215,Paul Trittler,1.35,67148,4959000
209,0,01305,Danny Edwards,1.33,8343,625000
210,0,01041,Tommy Aycock,1.32,1894,144000
211,0,01487,Jeff Hart,1.31,57188,4365000
211,0,01619,Skip Kendall,1.31,2118,162000
211,0,02118,J.C. Snead,1.31,53231,4077000
214,0,01310,Dave Eichelberger,1.30,80691,6219000
215,0,01790,Pat McGowan,1.29,66738,5175000
216,0,01103,Charles Bolling,1.27,684,54000
216,0,01412,Gibby Gilbert,1.27,12618,990000
218,0,01436,David Graham,1.26,24492,1939000
218,0,06315,Pete Jordan,1.26,2034,162000
218,0,06404,Allan Schulte,1.26,1590,126000
221,0,01425,Ernie Gonzalez,1.25,13539,1080000
221,0,08553,Lee Porter,1.25,2255,180000
223,0,01935,Calvin Peete,1.24,54379,4383000
224,0,02185,Lance Ten Broeck,1.23,72895,5931000
225,0,01891,David Ogrin,1.19,64190,5391000
226,0,06118,Greg Bruckner,1.17,58463,4995000
226,0,08533,Gibby Gilbert III,1.17,1260,108000
226,0,01525,Babe Hiskey,1.17,630,54000
226,0,02323,Karl Zoller,1.17,2637,225000
230,0,06142,Mitch Adcock,1.15,38818,3366000
230,0,01333,Jack Ferenz,1.15,39596,3438000
232,0,01507,Webb Heintzelman,1.14,67376,5926000
233,0,01206,Bobby Cole,1.13,612,54000
234,0,02245,Grant Waite,1.12,50075,4473000
235,0,01494,Steve Haskins,1.11,5400,486000
235,0,01999,Larry Rentz,1.11,2000,180000
237,0,06481,Keith Harris,1.09,1960,180000
237,0,01641,Gary Koch,1.09,36468,3357000
237,0,01998,Jack Renner,1.09,7451,684000
240,0,06386,Bill Porter,1.07,1930,180000
240,0,02160,Ron Streck,1.07,10356,972000
242,0,01777,John McComish,1.05,9992,954000
243,0,02187,Dave Tentis,1.04,1692,162000
244,0,01293,A.J. Duncan,1.01,1810,180000
245,0,01097,James Blair,.99,2225,225000
245,0,06745,Cary Hungate,.99,2225,225000
247,0,01353,Bruce Fleisher,.98,10626,1089000
247,0,06446,Jerry Wisz,.98,1584,162000
249,0,01175,Jim Carter,.97,54391,5634000
249,0,01506,Bobby Heins,.97,1740,180000
251,0,01358,Bob Ford,.96,2150,225000
252,0,01197,Bobby Clampett,.95,29267,3087000
253,0,02240,Rick Vershure,.93,1680,180000
254,0,01080,Scott Bentley,.90,4718,522000
254,0,01755,Dick Mast,.90,4200,468000
256,0,02224,Greg Twiggs,.89,49695,5566000
257,0,01925,Jerry Pate,.85,26953,3159000
258,0,01748,Doug Martin,.84,1818,216000
258,0,02087,Don Shirey Jr.,.84,50421,5989000
260,0,01648,Billy Kratzert,.82,14629,1782000
261,0,01023,Jerry Anderson,.77,28037,3663000
261,0,01662,Greg Ladehoff,.77,9794,1264000
263,0,06150,Carl Cooper,.73,28755,3951000
264,0,01321,Tom Eubank,.71,27344,3870000
265,0,01469,Dan Halldorson,.70,18155,2592000
266,0,06132,Sonny Skinner,.66,29564,4473000
267,0,01093,Ronnie Black,.64,34000,5337000
267,0,01489,Steve Hart,.64,28575,4473000
267,0,01826,Brian Mogg,.64,1385,216000
270,0,01198,Howard Clark,.63,2160,342000
270,0,06034,Marco Dawson,.63,2154,342000
270,0,01448,Tony Grimes,.63,1020,162000
273,0,01392,Tom Garner,.62,2485,400000
274,0,06144,John Dowdall,.61,22214,3618000
275,0,02268,Tom Weiskopf,.60,4325,720000
276,0,01964,Greg Powers,.59,3805,648000
277,0,01522,Lon Hinkle,.57,26051,4590000
277,0,01724,Jeff Maggert,.57,2060,360000
277,0,01992,Don Reese,.57,6926,1224000
277,0,06448,Gregg Wolff,.57,2255,396000
281,0,06030,Rich Parker,.56,2154,382000
281,0,01941,Tom Pernice Jr.,.56,19503,3487000
283,0,06140,Sean Murphy,.53,19705,3753000
283,0,02271,Wayne Westner,.53,1910,360000
285,0,01861,Jim Nelford,.52,4132,792000
285,0,01949,Mark Pfeil,.52,3383,648000
287,0,06475,Jeff Klein,.50,1608,324000
288,0,06493,Henry Cagigal,.49,1760,360000
289,0,01214,Frank Conner,.47,3461,738000
290,0,06122,Greg Hickman,.46,18927,4090000
290,0,06136,Mike Schuchart,.46,21500,4693000
292,0,01614,Jack Kay Jr.,.44,1020,234000
292,0,07415,David Whitfield,.44,1260,288000
294,0,02023,Clarence Rose,.42,25907,6129000
295,0,06148,Dennis Harrington,.41,19214,4653000
296,0,01158,George Cadle,.40,648,162000
297,0,02218,Ted Tryba,.38,10708,2826000
298,0,01564,David Jackson,.37,2220,594000
299,0,01037,Dewey Arnette,.34,14745,4311000
300,0,01607,Brian Kamm,.26,8775,3348000
300,0,02152,Dave Stockton,.26,5691,2151000
302,0,01061,Ray Barr Jr.,.22,8711,3888000
303,0,02217,Dennis Trixler,.20,684,342000
304,0,02261,Doug Weaver,.18,1020,576000
305,0,02244,Fred Wadsworth,.16,684,432000
306,0,06124,Patrick Burke,.14,5228,3780000
307,0,01242,Rod Curl,.13,1176,918000
308,0,01350,Pat Fitzsimons,.11,2080,1863000
308,0,01865,Dwight Nevil,.11,612,558000
310,0,06138,Tom Silva,.06,1372,2214000
311,0,06425,Rick Todd,.05,2367,4329000
