RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
97,0,12782,Tim Herron,282.0,1692,6
98,0,06004,Stephen Ames,285.0,1710,6
99,0,08075,Jerry Kelly,285.4,1998,7
99,0,06078,Esteban Toledo,285.4,1998,7
101,0,11653,Paul Curry,288.0,1152,4
101,0,01549,Mike Hulbert,288.0,1440,5
101,0,01553,John Huston,288.0,1440,5
101,0,20094,Jonathan Kaye,288.0,2016,7
105,0,01139,Olin Browne,297.0,1782,6
105,0,01307,Joel Edwards,297.0,1782,6
105,0,08547,John Maginnes,297.0,1782,6
108,0,21007,Gabriel Hjertstedt,298.8,1494,5
109,0,10649,Tom Scherrer,303.0,1818,6
110,0,10117,Bob Heintz,306.0,1530,5
111,0,01024,Billy Andrade,309.6,1548,5
111,0,10569,Mike Brisky,309.6,1548,5
113,0,01063,Ben Bates,312.0,1872,6
113,0,01527,Scott Hoch,312.0,1872,6
113,0,01771,Blaine McCallister,312.0,1872,6
116,0,01132,Mark Brooks,316.8,1584,5
116,0,01361,Dan Forsman,316.8,1584,5
118,0,01905,Joe Ozaki,318.0,954,3
119,0,01249,John Daly,319.5,1278,4
119,0,01331,Rick Fehr,319.5,1278,4
119,0,01599,Steve Jones,319.5,1278,4
122,0,06088,Steve Gotsche,320.4,1602,5
122,0,06617,Brian Henninger,320.4,1602,5
124,0,22913,John Rollins,324.0,1296,4
125,0,01577,Lee Janzen,327.6,1638,5
126,0,08243,Aaron Bengoechea,328.5,1314,4
126,0,01142,Bart Bryant,328.5,1314,4
128,0,01928,Corey Pavin,333.0,1332,4
129,0,21593,Keith Nolan,342.0,1026,3
130,0,01374,Robin Freeman,352.8,1764,5
130,0,06062,Charles Raulerson,352.8,1764,5
132,0,19846,Brian Gay,356.4,1782,5
133,0,23614,Rich Beem,364.5,1458,4
134,0,20099,Doug Barron,369.0,1476,4
134,0,10912,Craig Perks,369.0,1476,4
136,0,10963,Jimmy Green,373.5,1494,4
137,0,01282,Trevor Dodds,378.0,1512,4
138,0,12680,Shigeki Maruyama,382.5,1530,4
138,0,22064,Craig Spence,382.5,1530,4
140,0,07101,Dave Stockton Jr.,391.5,1566,4
141,0,01323,Brad Fabel,396.0,1584,4
142,0,02223,Bob Tway,400.5,1602,4
143,0,01161,Mark Calcavecchia,414.0,1656,4
143,0,01376,Bob Friend,414.0,1656,4
143,0,01677,Tom Lehman,414.0,1242,3
143,0,01823,Larry Mize,414.0,1242,3
143,0,01926,Steve Pate,414.0,1656,4
148,0,06332,Neal Lancaster,427.5,1710,4
148,0,10457,Frank Nobilo,427.5,1710,4
150,0,01329,Brad Faxon,432.0,1728,4
150,0,01996,Mike Reid,432.0,1296,3
152,0,01072,Chip Beck,441.0,882,2
152,0,01326,Nick Faldo,441.0,882,2
154,0,02246,Duffy Waldorf,450.0,1350,3
155,0,10425,Jay Williamson,459.0,1836,4
156,0,01510,Nolan Henke,474.0,1422,3
157,0,02239,Scott Verplank,477.0,1908,4
158,0,12449,Ryan Howison,486.0,1458,3
159,0,01975,Tom Purtzer,504.0,1008,2
160,0,02010,Loren Roberts,516.0,1548,3
161,0,02257,Brian Watts,528.0,1584,3
162,0,01157,Tom Byrum,534.0,1602,3
163,0,06613,Tommy Tolles,540.0,1080,2
164,0,08931,Glen Day,552.0,1656,3
164,0,02279,Mark Wiebe,552.0,1656,3
166,0,06621,Joe Durant,564.0,1692,3
166,0,10213,Dicky Pride,564.0,1692,3
166,0,20127,Chris Riley,564.0,1692,3
169,0,10809,Jim Furyk,570.0,1710,3
170,0,01040,Emlyn Aubrey,576.0,1152,2
171,0,06643,Paul Goydos,582.0,1746,3
172,0,01569,Peter Jacobsen,585.0,1170,2
173,0,02110,Jerry Smith,606.0,1818,3
174,0,06315,Pete Jordan,612.0,1836,3
174,0,01685,J.L. Lewis,612.0,1836,3
176,0,01920,Craig Parry,621.0,1242,2
177,0,06044,Scott Gump,630.0,1890,3
178,0,06581,David Sutherland,636.0,1908,3
179,0,06575,Dudley Hart,657.0,1314,2
180,0,02131,Mike Springer,729.0,1458,2
181,0,24356,Jason Buha,738.0,1476,2
181,0,01408,Kelly Gibson,738.0,1476,2
183,0,01219,John Cook,792.0,1584,2
184,0,24357,K.J. Choi,801.0,1602,2
185,0,08545,Glen Hnatiuk,810.0,1620,2
186,0,01887,Mark O'Meara,990.0,990,1
187,0,01320,Bob Estes,1134.0,1134,1
187,0,01378,David Frost,1134.0,1134,1
189,0,01533,P.H. Horgan III,1170.0,1170,1
190,0,06431,Jean Van de Velde,1206.0,1206,1
191,0,01489,Steve Hart,1260.0,1260,1
192,0,01457,Jay Haas,1386.0,1386,1
193,0,07753,Kevin Wentworth,1440.0,1440,1
194,0,08385,Omar Uresti,1692.0,1692,1
