RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
180,0,01533,P.H. Horgan III,192
183,0,01378,David Frost,190
183,0,06527,Steve Stricker,190
185,0,06090,Jim McGovern,187
186,0,11653,Paul Curry,185
187,0,01489,Steve Hart,184
188,0,01975,Tom Purtzer,182
189,0,01887,Mark O'Meara,180
190,0,08045,Perry Moss,172
191,0,01905,Joe Ozaki,164
192,0,21593,Keith Nolan,158
193,0,01072,Chip Beck,156
194,0,07363,Craig Bowden,149
194,0,01326,Nick Faldo,149
