RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
78,0,20104,Ken Duke,10' 0",3727.333,372,55,1"
78,0,01320,Bob Estes,10' 0",2691.417,269,54,5"
78,0,25562,Andres Romero,10' 0",1521.417,152,61,2"
78,0,12309,Bob Sowards,10' 0",1478.750,148,52,5"
82,0,20229,Stewart Cink,9' 11",2278.583,229,58,6"
82,0,06621,Joe Durant,9' 11",2510.417,254,49,1"
82,0,10733,Kent Jones,9' 11",1869.333,188,55,4"
82,0,01766,Billy Mayfair,9' 11",2816.750,284,52,2"
82,0,06090,Jim McGovern,9' 11",1832.750,185,40,1"
82,0,28475,Jeff Overton,9' 11",3076.417,309,45,1"
88,0,23135,Tim Clark,9' 10",2487.500,253,45,5"
88,0,21753,Brian Davis,9' 10",3374.750,342,65,2"
88,0,06034,Marco Dawson,9' 10",1668.750,170,44,2"
88,0,01388,Robert Gamez,9' 10",2122.250,216,48,2"
88,0,23718,Nathan Green,9' 10",2981.000,303,60,4"
88,0,20378,Mathias Grönberg,9' 10",2491.000,254,74,1"
88,0,21731,Freddie Jacobson,9' 10",2089.083,212,42,3"
88,0,23157,Richard Johnson,9' 10",1944.917,197,47,4"
88,0,25842,Jon Mills,9' 10",2289.667,233,55,1"
88,0,20645,John Senden,9' 10",2465.917,250,68,1"
88,0,22293,Heath Slocum,9' 10",2519.833,256,44,2"
88,0,23623,Bo Van Pelt,9' 10",2998.000,304,66,2"
100,0,06004,Stephen Ames,9' 9",2169.833,223,58,1"
100,0,25900,Lucas Glover,9' 9",2711.583,277,50,2"
100,0,01577,Lee Janzen,9' 9",2315.583,238,40,2"
100,0,23320,Ryan Palmer,9' 9",2427.833,250,51,4"
100,0,02002,John Riegger,9' 9",1996.667,204,51,2"
100,0,20127,Chris Riley,9' 9",1147.417,118,42,4"
106,0,10885,Robert Allenby,9' 8",2947.583,306,56,1"
106,0,01035,Tommy Armour III,9' 8",2100.583,218,57,2"
106,0,20472,Alex Cejka,9' 8",1740.083,180,46,3"
106,0,20623,Gavin Coles,9' 8",1345.750,139,46,7"
106,0,22621,Ben Curtis,9' 8",1878.500,194,34,3"
106,0,24358,Robert Garrigus,9' 8",3064.000,317,67,4"
106,0,19846,Brian Gay,9' 8",2859.167,295,62,5"
106,0,24924,Bill Haas,9' 8",3053.083,315,61,4"
106,0,22378,Trevor Immelman,9' 8",1491.167,154,42,2"
106,0,01724,Jeff Maggert,9' 8",2480.250,256,50,3"
106,0,27120,Troy Matteson,9' 8",2819.833,292,50,2"
117,0,12652,Cameron Beckman,9' 7",2390.833,249,75,2"
117,0,23614,Rich Beem,9' 7",2499.667,260,47,5"
117,0,24925,Jonathan Byrd,9' 7",2472.250,259,54,1"
117,0,06573,Brandt Jobe,9' 7",1402.500,146,51,4"
117,0,08075,Jerry Kelly,9' 7",2153.583,225,56,4"
117,0,11032,Frank Lickliter II,9' 7",3143.750,327,45,4"
117,0,01706,Davis Love III,9' 7",2159.667,226,52,2"
117,0,01797,Rocco Mediate,9' 7",1899.250,198,50,3"
117,0,26596,Ryan Moore,9' 7",2009.833,209,40,3"
117,0,22046,Geoff Ogilvy,9' 7",1491.417,155,45,7"
117,0,28780,Nicholas Thompson,9' 7",2998.333,312,59,2"
128,0,10809,Jim Furyk,9' 6",2423.917,256,48,1"
128,0,01941,Tom Pernice Jr.,9' 6",3087.417,326,54,5"
128,0,01945,Kenny Perry,9' 6",3060.250,323,56,6"
128,0,24502,Adam Scott,9' 6",1224.750,129,55,1"
132,0,21633,Steve Allan,9' 5",1542.417,164,71,2"
132,0,06197,Michael Allen,9' 5",2474.000,262,60,2"
132,0,10875,Todd Demsey,9' 5",2073.500,221,46,5"
132,0,30750,Tommy Gainey,9' 5",1454.000,155,46,4"
132,0,21209,Sergio Garcia,9' 5",1916.833,204,48,1"
132,0,22892,Jason Gore,9' 5",2869.833,306,42,5"
132,0,29718,Anthony Kim,9' 5",2264.667,241,40,3"
132,0,01677,Tom Lehman,9' 5",1060.500,113,37,2"
132,0,24912,Will MacKenzie,9' 5",1529.333,163,38,2"
132,0,21949,Joe Ogilvie,9' 5",2875.417,306,61,4"
132,0,20663,Brenden Pappas,9' 5",1754.417,186,45,4"
132,0,23325,Vaughn Taylor,9' 5",3078.500,327,52,4"
132,0,02206,David Toms,9' 5",1824.167,193,53,3"
132,0,27770,Camilo Villegas,9' 5",2230.333,237,59,2"
146,0,01161,Mark Calcavecchia,9' 4",1652.083,177,50,2"
146,0,28089,Jason Day,9' 4",2360.250,252,46,2"
146,0,07749,Brett Quigley,9' 4",2054.417,220,45,2"
146,0,08845,Scott Sterling,9' 4",2033.500,217,77,3"
146,0,27214,Kevin Streelman,9' 4",3030.833,324,84,2"
151,0,25364,Paul Casey,9' 3",1179.917,127,50,5"
151,0,24024,Zach Johnson,9' 3",2244.167,242,36,3"
151,0,27613,David Lutterus,9' 3",1300.333,140,46,6"
151,0,20572,Rod Pampling,9' 3",2027.167,219,48,3"
151,0,24138,Ian Poulter,9' 3",987.417,107,43,6"
151,0,21959,Ted Purdy,9' 3",1488.250,161,50,4"
151,0,02239,Scott Verplank,9' 3",2042.750,220,48,5"
158,0,22371,Aaron Baddeley,9' 2",1974.333,216,40,1"
158,0,06522,Ernie Els,9' 2",1096.083,120,45,2"
158,0,21961,Charles Howell III,9' 2",2641.750,289,48,2"
158,0,01553,John Huston,9' 2",1697.667,186,46,3"
158,0,26695,Michael Letzig,9' 2",2443.917,267,49,1"
158,0,27649,Brandt Snedeker,9' 2",1903.250,207,49,5"
164,0,21805,Harrison Frazar,9' 1",1866.000,206,48,4"
164,0,12680,Shigeki Maruyama,9' 1",1011.083,111,38,5"
164,0,24490,George McNeill,9' 1",2883.583,317,38,1"
164,0,22913,John Rollins,9' 1",2174.750,239,52,3"
164,0,06567,Vijay Singh,9' 1",2137.833,235,60,3"
164,0,26679,Kevin Stadler,9' 1",2199.417,243,42,2"
164,0,26289,Boo Weekley,9' 1",1956.000,216,63,3"
164,0,10423,Mike Weir,9' 1",2086.750,230,48,2"
172,0,20098,Stuart Appleby,9' 0",2022.667,225,36,4"
172,0,20574,Mathew Goggin,9' 0",2468.250,273,43,1"
172,0,20766,Padraig Harrington,9' 0",1015.833,113,54,3"
172,0,23788,D.J. Trahan,9' 0",2346.500,261,52,2"
176,0,27936,Martin Laird,8' 11",2741.833,307,54,3"
176,0,27933,John Merrick,8' 11",2151.833,242,46,1"
176,0,08385,Omar Uresti,8' 11",1671.750,188,40,6"
179,0,24140,Sean O'Hair,8' 10",1796.750,203,50,1"
179,0,23497,Tag Ridings,8' 10",2435.333,276,57,1"
181,0,27141,J.B. Holmes,8' 9",2250.417,256,48,2"
181,0,24663,Y.E. Yang,8' 9",2163.917,248,34,3"
183,0,23778,Brad Adamonis,8' 8",2072.917,239,48,7"
183,0,23540,Jason Allred,8' 8",1418.583,164,48,8"
183,0,24227,Justin Bolli,8' 8",1901.250,219,41,3"
183,0,27095,Nick Watney,8' 8",2533.083,292,49,1"
187,0,20848,Ángel Cabrera,8' 7",1140.250,133,42,3"
187,0,12716,Charley Hoffman,8' 7",2474.500,288,60,1"
189,0,01810,Phil Mickelson,8' 6",1967.167,232,53,2"
189,0,10649,Tom Scherrer,8' 6",1190.083,140,36,9"
191,0,25594,Travis Perkins,8' 5",923.000,110,40,9"
191,0,23797,Brett Rumford,8' 5",1639.083,194,41,2"
193,0,30925,Dustin Johnson,8' 3",2099.083,255,43,1"
194,0,23349,Charles Warren,8' 2",1841.083,226,42,2"
194,0,25804,Bubba Watson,8' 2",2381.500,293,52,2"
196,0,01226,Fred Couples,8' 1",1468.500,182,34,7"
197,0,09011,David Duval,7' 8",833.667,109,33,7"
