RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL HIT,TOTAL ATTEMPTS,RTP SCORE
69,0,39953,Chase Seiffert,73.31,739,1008,-202.00
70,0,23320,Ryan Palmer,73.30,884,1206,-305.00
71,0,24024,Zach Johnson,73.17,1001,1368,-287.00
72,0,49298,Kramer Hickok,73.12,737,1008,-202.00
72,0,30692,Scott Stallings,73.12,895,1224,-236.00
74,0,27095,Nick Watney,73.02,552,756,-128.00
75,0,48822,Sebastián Muñoz,72.97,1169,1602,-367.00
76,0,32662,Michael Gligic,72.87,787,1080,-216.00
77,0,31560,Brian Stuard,72.85,1154,1584,-326.00
78,0,19803,Ryan Armour,72.80,878,1206,-262.00
79,0,24361,Pat Perez,72.79,1022,1404,-302.00
80,0,45157,Cam Davis,72.78,1179,1620,-429.00
80,0,35104,Tom Lewis,72.78,917,1260,-241.00
82,0,30925,Dustin Johnson,72.76,812,1116,-284.00
83,0,26329,Louis Oosthuizen,72.69,785,1080,-264.00
84,0,56278,Matthew Wolff,72.66,667,918,-230.00
85,0,32757,Patton Kizzire,72.65,1190,1638,-411.00
86,0,35461,Beau Hossler,72.62,915,1260,-284.00
87,0,33204,Shane Lowry,72.57,823,1134,-239.00
88,0,46402,Talor Gooch,72.56,1084,1494,-334.00
88,0,37455,Si Woo Kim,72.56,1084,1494,-348.00
90,0,29725,Tony Finau,72.53,940,1296,-320.00
91,0,34099,Harris English,72.51,1018,1404,-364.00
92,0,32816,Satoshi Kodaira,72.49,809,1116,-245.00
93,0,28089,Jason Day,72.42,730,1008,-211.00
93,0,26300,Matt Jones,72.42,1095,1512,-325.00
95,0,30926,Chris Kirk,72.37,977,1350,-290.00
96,0,32333,Kevin Tway,72.33,664,918,-195.00
97,0,23623,Bo Van Pelt,72.32,716,990,-191.00
98,0,29908,C.T. Pan,72.14,844,1170,-227.00
98,0,53165,Doc Redman,72.14,896,1242,-237.00
100,0,36699,Patrick Rodgers,72.08,1012,1404,-292.00
101,0,28420,Ryan Brehm,72.06,454,630,-116.00
102,0,31420,Anirban Lahiri,72.02,700,972,-222.00
103,0,29518,Brendan Steele,72.00,869,1207,-253.00
104,0,27942,Rob Oppenheim,71.92,725,1008,-227.00
105,0,29420,Billy Horschel,71.90,893,1242,-277.00
105,0,32150,Michael Thompson,71.90,880,1224,-246.00
107,0,25900,Lucas Glover,71.81,1047,1458,-302.00
108,0,35891,Cameron Smith,71.74,891,1242,-348.00
109,0,26851,Marc Leishman,71.69,813,1134,-245.00
110,0,34563,Chesson Hadley,71.65,748,1044,-227.00
111,0,23788,D.J. Trahan,71.62,593,828,-147.00
112,0,49960,Sepp Straka,71.43,990,1386,-318.00
113,0,28775,Nate Lashley,71.37,758,1062,-205.00
114,0,25396,Kevin Na,71.30,1001,1404,-338.00
115,0,40098,Matt Fitzpatrick,71.28,680,954,-236.00
116,0,32791,K.H. Lee,71.27,1193,1674,-354.00
117,0,40042,Tyler McCumber,71.19,692,972,-193.00
118,0,35310,Lanto Griffin,71.18,1025,1440,-330.00
119,0,25493,Nick Taylor,71.08,1062,1494,-326.00
120,0,34076,Joel Dahmen,71.04,844,1188,-265.00
121,0,24502,Adam Scott,71.00,754,1062,-269.00
121,0,40006,Erik van Rooyen,71.00,869,1224,-288.00
123,0,23108,Matt Kuchar,70.81,752,1062,-223.00
124,0,27770,Camilo Villegas,70.77,828,1170,-230.00
125,0,29479,Scott Brown,70.66,814,1152,-249.00
126,0,23983,Luke Donald,70.62,572,810,-140.00
127,0,34046,Jordan Spieth,70.57,940,1332,-343.00
128,0,25686,Jason Dufner,70.50,939,1332,-244.00
129,0,39546,Keith Mitchell,70.48,850,1206,-277.00
130,0,24924,Bill Haas,70.43,393,558,-107.00
131,0,34256,Andrew Putnam,70.42,938,1332,-258.00
132,0,27644,Brian Harman,70.39,1077,1530,-370.00
133,0,47128,Richy Werenski,70.35,1051,1494,-312.00
134,0,22405,Justin Rose,70.33,519,738,-162.00
135,0,25818,Scott Piercy,70.26,860,1224,-246.00
136,0,36801,Mark Hubbard,70.22,1125,1602,-354.00
137,0,46435,Austin Cook,70.17,821,1170,-225.00
137,0,26758,David Hearn,70.17,581,828,-145.00
139,0,34174,John Huh,70.15,644,918,-159.00
140,0,33410,Andrew Landry,70.13,770,1098,-219.00
141,0,51894,Vince Whaley,70.11,732,1044,-221.00
142,0,29478,Kevin Kisner,70.05,870,1242,-276.00
143,0,33597,Harry Higgs,70.00,945,1350,-339.00
144,0,35230,Nelson Ledesma,69.84,440,630,-125.00
145,0,23621,Rory Sabbatini,69.82,842,1206,-262.00
146,0,45609,Tyler Duncan,69.81,955,1368,-243.00
147,0,34213,Grayson Murray,69.75,452,648,-115.00
148,0,39977,Max Homa,69.73,841,1206,-284.00
149,0,32102,Rickie Fowler,69.66,815,1170,-240.00
150,0,34363,Tyrrell Hatton,69.62,589,846,-208.00
151,0,20396,Lee Westwood,69.61,639,918,-184.00
152,0,46550,Brandon Hagy,69.54,726,1044,-216.00
153,0,23325,Vaughn Taylor,69.53,776,1116,-233.00
154,0,30911,Tommy Fleetwood,69.50,588,846,-168.00
155,0,29970,Dylan Frittelli,69.44,750,1080,-205.00
155,0,35506,Mackenzie Hughes,69.44,950,1368,-288.00
157,0,29926,Danny Lee,69.40,712,1026,-191.00
158,0,32640,Troy Merritt,69.38,999,1440,-283.00
159,0,27649,Brandt Snedeker,69.29,898,1296,-290.00
160,0,27554,Scott Harrington,69.22,785,1134,-223.00
161,0,34431,Robert Streb,69.21,872,1260,-230.00
162,0,31323,Gary Woodland,68.97,720,1044,-238.00
163,0,29974,Branden Grace,68.96,782,1134,-250.00
164,0,01810,Phil Mickelson,68.94,757,1098,-228.00
165,0,22371,Aaron Baddeley,68.83,446,648,-134.00
166,0,27349,Alex Noren,68.77,916,1332,-296.00
167,0,32070,Rafael Campos,68.56,506,738,-150.00
168,0,33948,Byeong Hun An,68.41,862,1260,-230.00
169,0,35532,Tom Hoge,68.37,1083,1584,-341.00
170,0,47993,Denny McCarthy,68.33,984,1440,-279.00
171,0,30927,Brendon Todd,68.31,873,1278,-264.00
172,0,34360,Patrick Reed,68.27,811,1188,-291.00
172,0,35658,Kris Ventura,68.27,639,936,-197.00
174,0,51766,Wyndham Clark,68.15,871,1278,-258.00
175,0,48887,Matt Wallace,68.13,466,684,-142.00
176,0,39975,Michael Kim,68.11,662,972,-175.00
177,0,33399,Adam Hadwin,68.07,968,1422,-288.00
178,0,27556,Ted Potter Jr.,67.62,706,1044,-199.00
179,0,32618,Rhein Gibson,67.54,462,684,-130.00
180,0,26499,Rafa Cabrera Bello,67.22,726,1080,-207.00
181,0,27974,Sung Kang,67.11,906,1350,-233.00
182,0,34466,Peter Malnati,67.00,796,1188,-255.00
183,0,28679,Fabián Gómez,66.99,410,612,-102.00
184,0,49771,J.T. Poston,66.95,952,1422,-310.00
185,0,32254,Xinjun Zhang,66.89,602,900,-152.00
186,0,35449,Adam Long,66.82,854,1278,-251.00
186,0,46441,Robby Shelton,66.82,854,1278,-235.00
188,0,24357,K.J. Choi,66.41,514,774,-113.00
189,0,27141,J.B. Holmes,66.04,523,792,-160.00
190,0,24138,Ian Poulter,65.86,652,990,-199.00
191,0,19846,Brian Gay,65.59,732,1116,-190.00
192,0,34314,Sebastian Cappelen,65.20,446,684,-119.00
193,0,24781,Hunter Mahan,62.87,464,738,-144.00
194,0,32139,Danny Willett,62.70,316,504,-96.00
195,0,25632,Jimmy Walker,62.08,704,1134,-211.00
196,0,35617,Martin Trainer,61.69,533,864,-157.00
