RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
79,0,35139,Richard Lee,2653.6,177793,67
80,0,33419,Cameron Tringale,2652.3,262573,99
81,0,31560,Brian Stuard,2645.5,206346,78
82,0,27408,Martin Kaymer,2636.9,129207,49
83,0,25804,Bubba Watson,2636.5,108098,41
84,0,29740,Brad Fritsch,2633.3,86898,33
85,0,25720,Chad Collins,2623.6,141677,54
86,0,07867,Woody Austin,2618.4,136155,52
87,0,32448,James Hahn,2617.2,170117,65
88,0,12716,Charley Hoffman,2616.3,193609,74
89,0,24358,Robert Garrigus,2615.1,156907,60
90,0,27436,Graham DeLaet,2608.6,125214,48
91,0,34174,John Huh,2603.9,174459,67
92,0,29518,Brendan Steele,2603.6,182254,70
93,0,29289,S.Y. Noh,2599.5,171566,66
94,0,31193,Jim Renner,2598.4,116927,45
95,0,21961,Charles Howell III,2598.3,231246,89
96,0,27120,Troy Matteson,2596.0,124609,48
97,0,25444,Justin Hicks,2593.6,241205,93
98,0,24663,Y.E. Yang,2592.6,152966,59
99,0,33141,Keegan Bradley,2591.7,137360,53
100,0,24494,Erik Compton,2587.5,191476,74
101,0,29461,Jamie Lovemark,2586.3,98278,38
102,0,22621,Ben Curtis,2584.7,168004,65
103,0,26329,Louis Oosthuizen,2584.4,59441,23
104,0,26951,Johnson Wagner,2583.0,136901,53
105,0,34098,Russell Henley,2573.1,182692,71
106,0,30110,Kyle Stanley,2571.8,167164,65
107,0,20160,Charlie Wi,2571.7,169734,66
108,0,29420,Billy Horschel,2570.2,154211,60
109,0,24912,Will MacKenzie,2570.0,182469,71
110,0,01810,Phil Mickelson,2569.0,107898,42
111,0,22405,Justin Rose,2567.0,133486,52
112,0,27466,Spencer Levin,2563.0,120459,47
113,0,28500,Martin Flores,2562.2,166545,65
114,0,25686,Jason Dufner,2558.8,97236,38
115,0,33122,Russell Knox,2557.1,202013,79
116,0,25240,D.A. Points,2545.6,122188,48
117,0,27963,Chris Stroud,2544.8,142507,56
118,0,33418,Shawn Stefani,2543.6,127181,50
119,0,28780,Nicholas Thompson,2542.4,165253,65
120,0,28092,D.H. Lee,2538.8,116784,46
121,0,27895,Jonas Blixt,2534.1,83624,33
122,0,27649,Brandt Snedeker,2533.0,154513,61
123,0,29535,Brice Garnett,2530.4,189782,75
124,0,28132,Tyrone Van Aswegen,2523.9,93385,37
125,0,25900,Lucas Glover,2523.5,113556,45
126,0,27770,Camilo Villegas,2523.2,204382,81
127,0,30944,Jason Kokrak,2521.2,133623,53
128,0,12510,Chad Campbell,2519.5,110856,44
129,0,27141,J.B. Holmes,2513.5,103052,41
130,0,25274,Steven Bowditch,2511.3,170768,68
131,0,02206,David Toms,2506.9,135370,54
132,0,27933,John Merrick,2504.4,170301,68
133,0,23320,Ryan Palmer,2492.6,147065,59
134,0,30692,Scott Stallings,2491.3,144496,58
135,0,28089,Jason Day,2481.9,69494,28
136,0,21753,Brian Davis,2480.2,213297,86
137,0,30927,Brendon Todd,2475.8,207965,84
138,0,21878,Mark Wilson,2473.4,148403,60
139,0,34021,Bud Cauley,2469.6,116071,47
140,0,27936,Martin Laird,2465.9,108501,44
141,0,10860,Justin Leonard,2464.1,165098,67
142,0,30925,Dustin Johnson,2455.9,93323,38
143,0,22293,Heath Slocum,2449.1,146947,60
144,0,06567,Vijay Singh,2446.3,166348,68
145,0,24357,K.J. Choi,2444.4,146665,60
146,0,33461,Morgan Hoffmann,2441.2,192852,79
147,0,23108,Matt Kuchar,2426.1,174682,72
148,0,30852,Ryo Ishikawa,2424.0,106655,44
149,0,23541,Ben Crane,2422.2,188934,78
150,0,29479,Scott Brown,2415.2,173897,72
151,0,25562,Andres Romero,2403.3,132179,55
152,0,27644,Brian Harman,2403.0,233095,97
153,0,25345,Carl Pettersson,2402.2,199381,83
154,0,20157,Retief Goosen,2399.5,196762,82
155,0,29221,Webb Simpson,2388.3,167178,70
156,0,23623,Bo Van Pelt,2386.2,155102,65
157,0,34261,Scott Langley,2385.4,155051,65
158,0,28237,Rory McIlroy,2383.4,95336,40
159,0,25349,Tim Wilkinson,2380.4,159485,67
160,0,08075,Jerry Kelly,2368.3,132627,56
161,0,28475,Jeff Overton,2357.9,150907,64
162,0,30926,Chris Kirk,2355.9,169626,72
163,0,06522,Ernie Els,2353.4,143558,61
164,0,24024,Zach Johnson,2346.3,201782,86
165,0,26758,David Hearn,2343.1,206189,88
166,0,35732,Wes Roach,2342.1,126475,54
167,0,19846,Brian Gay,2337.8,147281,63
168,0,30750,Tommy Gainey,2337.1,114517,49
169,0,10885,Robert Allenby,2337.0,116848,50
170,0,34563,Chesson Hadley,2332.1,167914,72
171,0,24781,Hunter Mahan,2301.5,172609,75
172,0,34046,Jordan Spieth,2299.4,172456,75
173,0,01706,Davis Love III,2273.9,120515,53
174,0,23135,Tim Clark,2239.2,134349,60
175,0,23621,Rory Sabbatini,2211.3,137102,62
176,0,24140,Sean O'Hair,2211.1,119400,54
177,0,01724,Jeff Maggert,2203.4,85932,39
