RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
155,0,23638,Brendon de Jonge,364.5,1458,4
155,0,26596,Ryan Moore,364.5,1458,4
157,0,20848,Ángel Cabrera,372.0,1116,3
157,0,21878,Mark Wilson,372.0,1116,3
159,0,24024,Zach Johnson,387.0,1548,4
160,0,27649,Brandt Snedeker,400.5,1602,4
161,0,12510,Chad Campbell,405.0,1620,4
161,0,31646,Emiliano Grillo,405.0,1620,4
163,0,28158,Steve Marino,408.0,1224,3
163,0,25349,Tim Wilkinson,408.0,1224,3
165,0,39975,Michael Kim,432.0,1728,4
166,0,32839,Hideki Matsuyama,438.0,1314,3
167,0,23541,Ben Crane,456.0,1368,3
168,0,27936,Martin Laird,468.0,1404,3
169,0,34563,Chesson Hadley,474.0,1422,3
170,0,23621,Rory Sabbatini,486.0,972,2
171,0,25572,Graeme McDowell,540.0,1080,2
172,0,24494,Erik Compton,567.0,1134,2
173,0,40058,Zac Blair,570.0,1710,3
174,0,28475,Jeff Overton,585.0,1170,2
175,0,24507,Jason Bohn,603.0,1206,2
176,0,35891,Cameron Smith,621.0,1242,2
177,0,23983,Luke Donald,729.0,1458,2
178,0,24846,Ricky Barnes,837.0,1674,2
179,0,31416,Derek Fathauer,846.0,1692,2
180,0,45526,Abraham Ancer,864.0,864,1
181,0,34262,Jon Curran,891.0,1782,2
182,0,24490,George McNeill,918.0,918,1
183,0,31560,Brian Stuard,1188.0,1188,1
184,0,24912,Will MacKenzie,1440.0,1440,1
