RANK,MOVEMENT,PLAYER_ID,PLAYER,%
112,0,02167,Mike Sullivan,17.97
113,0,01181,Jon Chaffee,17.93
114,0,02303,Robert Wrenn,17.92
115,0,02206,David Toms,17.86
116,0,01690,Bruce Lietzke,17.81
117,0,01024,Billy Andrade,17.53
118,0,01329,Brad Faxon,17.52
118,0,01355,Raymond Floyd,17.52
120,0,01157,Tom Byrum,17.45
121,0,06040,John Ross,17.41
122,0,06599,John Elliott,17.32
123,0,01306,David Edwards,17.31
124,0,01946,Peter Persons,17.30
124,0,02292,Bob Wolcott,17.30
126,0,01469,Dan Halldorson,17.28
126,0,02321,Fuzzy Zoeller,17.28
128,0,06132,Sonny Skinner,17.24
129,0,02201,Jim Thorpe,17.17
130,0,01550,Ed Humenik,17.16
131,0,01235,Ben Crenshaw,17.06
132,0,02133,Craig Stadler,16.99
133,0,01385,Jim Gallagher Jr.,16.94
134,0,06072,Greg Whisman,16.92
135,0,01996,Mike Reid,16.58
136,0,02033,Dave Rummells,16.53
137,0,01435,Wayne Grady,16.49
138,0,02226,Tray Tyner,16.45
139,0,06034,Marco Dawson,16.44
140,0,01023,Jerry Anderson,16.39
141,0,02063,Dave Schreyer,16.34
142,0,01239,Michael Cunning,16.33
143,0,01288,Ed Dougherty,16.26
144,0,02159,Curtis Strange,16.23
145,0,01320,Bob Estes,16.00
146,0,02100,Tim Simpson,15.98
147,0,01748,Doug Martin,15.87
148,0,02313,Bruce Zabriski,15.86
149,0,01214,Frank Conner,15.85
149,0,01443,Hubert Green,15.85
151,0,06751,Chris Tucker,15.69
152,0,01049,Ian Baker-Finch,15.66
152,0,01374,Robin Freeman,15.66
154,0,01978,Fran Quinn,15.58
155,0,02099,Scott Simpson,15.51
156,0,01569,Peter Jacobsen,15.48
157,0,01261,Jay Delsing,15.42
158,0,02095,Larry Silveira,15.38
159,0,01249,John Daly,15.32
160,0,01736,Roger Maltbie,15.30
161,0,01639,Kenny Knox,15.28
162,0,02230,Stan Utley,15.18
163,0,02007,Larry Rinker,15.12
164,0,01495,Morris Hatalsky,14.98
165,0,01934,Dave Peege,14.96
166,0,02311,Kim Young,14.88
166,0,02322,Richard Zokol,14.88
168,0,01489,Steve Hart,14.84
169,0,01557,John Inman,14.81
170,0,02170,Hal Sutton,14.61
171,0,01725,John Mahaffey,14.54
172,0,01307,Joel Edwards,14.49
173,0,06142,Mitch Adcock,14.46
174,0,01168,David Canipe,14.45
175,0,02002,John Riegger,14.34
176,0,07569,Mark Carnevale,14.12
177,0,01346,Ed Fiori,14.11
178,0,06010,Brad Bell,13.92
179,0,02214,Kirk Triplett,13.68
180,0,01129,Bill Britton,13.46
181,0,01559,Hale Irwin,12.92
182,0,01891,David Ogrin,12.84
183,0,06383,E.J. Pfister,11.47
