RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
164,0,06132,Sonny Skinner,2.92,213,73
166,0,01181,Jon Chaffee,2.91,192,66
167,0,02214,Kirk Triplett,2.90,200,69
168,0,01978,Fran Quinn,2.89,176,61
168,0,02170,Hal Sutton,2.89,220,76
170,0,06010,Brad Bell,2.85,154,54
171,0,01023,Jerry Anderson,2.84,247,87
172,0,01934,Dave Peege,2.83,195,69
173,0,02002,John Riegger,2.76,196,71
174,0,01443,Hubert Green,2.74,137,50
175,0,02094,Tony Sills,2.70,178,66
175,0,02230,Stan Utley,2.70,197,73
177,0,01495,Morris Hatalsky,2.69,202,75
177,0,02041,Bill Sander,2.69,140,52
177,0,02311,Kim Young,2.69,180,67
180,0,01168,David Canipe,2.68,209,78
181,0,02063,Dave Schreyer,2.60,138,53
182,0,06383,E.J. Pfister,2.57,149,58
183,0,06122,Greg Hickman,2.53,162,64
