RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
458,0,31109,Richard Lee,321,RBC Canadian,1,9,874
458,0,34358,Jonathan Randolph,321,Sanderson Farms,2,6,746
458,0,55592,Joey Savoie,321,RBC Canadian,1,2,874
458,0,22293,Heath Slocum,321,Barbasol,1,4,884
458,0,31113,Paul Waring,321,The Open,2,2,885
465,0,52633,Alex Beach,320,PGA Champ,1,5,880
465,0,40058,Zac Blair,320,Puerto Rico,1,2,742
465,0,54459,Andrew Filbert,320,PGA Champ,2,6,880
465,0,07457,Steve Flesch,320,Barbasol,1,4,884
465,0,24083,Marcus Fraser,320,U.S. Open,2,2,666
465,0,30812,Benjamin Hebert,320,The Open,2,2,885
465,0,12782,Tim Herron,320,Barbasol,2,5,884
465,0,32369,Sihwan Kim,320,WGC-HSBC Champ,3,14,766
465,0,47995,Davis Riley,320,Byron Nelson,2,14,243
465,0,45847,JC Ritchie,320,WGC-HSBC Champ,1,18,766
465,0,57365,Spencer Tibbits,320,U.S. Open,2,9,666
476,0,21753,Brian Davis,319,Valspar,2,10,665
476,0,09011,David Duval,319,The Open,2,2,885
476,0,36690,Hunter Hamrick,319,Puerto Rico,2,2,742
476,0,22378,Trevor Immelman,319,Puerto Rico,3,2,742
476,0,47917,Takumi Kanaya,319,Sony Open,1,8,006
476,0,20094,Jonathan Kaye,319,Barbasol,2,8,884
476,0,51863,Carter Page,319,Wyndham,1,15,752
476,0,26287,Roland Thatcher,319,Texas Open,2,14,770
484,0,23048,Eric Axley,318,Barbasol,1,5,884
484,0,34255,Joseph Bramlett,318,U.S. Open,2,2,666
484,0,49633,Charlie Danielson,318,3M Open,1,15,883
484,0,22892,Jason Gore,318,The RSM Classic,4,9,776
484,0,26735,Marty Jertson,318,PGA Champ,4,10,880
484,0,46404,Marcus Kinhult,318,U.S. Open,3,10,666
484,0,37250,Romain Langasque,318,The Open,2,2,885
484,0,49451,Blake Morris,318,The RSM Classic,1,8,231
484,0,50584,Connor Syme,318,The Open,1,1,885
493,0,20098,Stuart Appleby,317,Puerto Rico,3,2,742
493,0,49117,Isidro Benitez,317,The Open,1,1,885
493,0,27171,Jay McLuen,317,Barbasol,1,5,884
493,0,08385,Omar Uresti,317,Barbasol,2,8,884
497,0,28697,Gaganjeet Bhullar,316,WGC-HSBC Champ,4,18,766
497,0,25431,Rob Labritz,316,PGA Champ,1,6,880
497,0,52215,Robert MacIntyre,316,The Open,2,2,885
497,0,33951,Julio Santos,316,Puntacana,3,12,244
497,0,52324,James Sugrue,316,The Open,1,1,885
497,0,51760,Tucker Wadkins,316,Charles Schwab,2,11,021
503,0,46549,Craig Brischke,315,3M Open,2,1,883
503,0,54347,Matt Hutchins,315,Mayakoba,1,5,733
503,0,49481,Tae Hee Lee,315,Genesis Open,1,11,500
503,0,25863,Rod Perry,315,PGA Champ,1,16,880
503,0,47983,Chad Ramey,315,Sanderson Farms,3,11,746
503,0,55454,Carl Yuan,315,WGC-HSBC Champ,3,14,766
509,0,23409,James Driscoll,314,The RSM Classic,1,18,776
509,0,51854,Alexander Hicks,314,Puerto Rico,2,2,742
509,0,54628,Lee Hodges,314,The RSM Classic,4,5,776
509,0,23175,Timothy O'Neal,314,Genesis Open,1,1,500
509,0,54636,Tony Romo,314,Puntacana,2,12,244
514,0,23614,Rich Beem,313,PGA Champ,1,16,880
514,0,32366,Kevin Chappell,313,Mayakoba,4,5,733
514,0,33736,Brian Dwyer,313,3M Open,1,5,883
514,0,54901,Theo Humphrey,313,Puntacana,1,7,244
514,0,23725,Brendan Jones,313,PGA Champ,1,16,880
514,0,35139,Richard Lee,313,U.S. Open,1,11,666
514,0,57592,Thomas Thurloway,313,The Open,2,2,885
521,0,24494,Erik Compton,312,Honda Classic,2,2,734
521,0,47336,Michael Hopper,312,Phoenix Open,2,13,510
521,0,46460,Dongkyu Jang,312,The Open,2,2,885
521,0,56186,Peter Jones,312,The RSM Classic,1,15,776
521,0,56320,Bryson Nimmer,312,Puerto Rico,4,2,742
526,0,45522,Christiaan Bezuidenhout,311,The Open,2,2,885
526,0,34242,Andrew Johnston,311,The Open,2,2,885
528,0,35545,Blayne Barber,310,Sanderson Farms,2,15,746
528,0,32252,Nino Bertasio,310,The Open,2,2,885
528,0,56848,Justin Bertsch,310,PGA Champ,2,15,880
528,0,22764,Michael Block,310,Genesis Open,2,8,500
528,0,08123,Jeff Brehaut,310,Safeway Open,1,10,552
528,0,52571,Marc-Étienne Bussières,310,RBC Canadian,1,9,874
528,0,24748,WC Liang,310,WGC-HSBC Champ,3,14,766
528,0,30826,John O'Leary,310,PGA Champ,2,7,880
536,0,25321,Lee Slattery,309,U.S. Open,2,2,666
537,0,19825,Darren Clarke,308,The Open,2,2,885
537,0,34262,Jon Curran,308,Safeway Open,1,1,552
537,0,21878,Mark Wilson,308,Barbasol,2,18,884
540,0,24610,Stuart Deane,307,Byron Nelson,2,16,243
540,0,56551,Curtis Knipes,307,The Open,2,2,885
540,0,19904,Paul Lawrie,307,The Open,2,2,885
540,0,01677,Tom Lehman,307,The Open,1,1,885
540,0,24039,Prom Meesawat,307,The Open,2,2,885
540,0,47127,David Pastore,307,Honda Classic,2,10,734
540,0,26539,Robert Rock,307,The Open,1,1,885
540,0,07775,Jeff Schmid,307,PGA Champ,1,1,880
548,0,45528,Mike Ballo Jr.,306,Puntacana,1,12,244
548,0,35409,Craig Hocknull,306,PGA Champ,1,16,880
548,0,29136,Innchoon Hwang,306,The Open,2,2,885
548,0,46113,Ryan McCormick,306,Travelers,2,6,503
548,0,10213,Dicky Pride,306,John Deere,3,17,669
548,0,50674,Ashton Turner,306,The Open,2,2,885
548,0,25349,Tim Wilkinson,306,Sanderson Farms,4,11,746
555,0,57121,Brian Mackey,305,PGA Champ,1,16,880
555,0,02106,Chris Smith,305,Puerto Rico,2,2,742
557,0,20638,Jason Norris,304,WGC-HSBC Champ,1,18,766
557,0,57299,Chris Tallman,304,Travelers,2,3,503
559,0,31395,Yosuke Asaji,303,The Open,1,1,885
559,0,01473,Todd Hamilton,303,Puerto Rico,2,2,742
559,0,27324,Seungsu Han,303,Puntacana,3,12,244
559,0,21452,Steve Scott,303,Wells Fargo,2,12,872
559,0,51522,Zach Zaback,303,Puntacana,2,7,244
564,0,36976,Garrick Porteous,302,The Open,1,2,885
564,0,46449,Bowen Xiao,302,WGC-HSBC Champ,2,14,766
566,0,33120,Mark Anderson,301,RBC Heritage,2,18,012
566,0,34387,Daniel Balin,301,PGA Champ,2,6,880
568,0,32622,Matthew Baldwin,300,The Open,1,1,885
568,0,12652,Cameron Beckman,300,Puerto Rico,2,2,742
568,0,01200,Keith Clearwater,300,Charles Schwab,2,7,021
568,0,29833,Yoshinori Fujimoto,300,The Open,2,2,885
568,0,35287,Yuwa Kosaihira,300,Puerto Rico,1,2,742
568,0,11032,Frank Lickliter II,300,Puerto Rico,2,2,742
568,0,39251,Ryan Ruffels,300,Pebble Beach,1,10,769
568,0,23797,Brett Rumford,300,WGC-HSBC Champ,2,14,766
568,0,37410,Hiram Silfa,300,Puerto Rico,1,2,742
577,0,30736,Oscar Fraustro,299,Mayakoba,2,5,733
578,0,35540,Albin Choi,298,RBC Canadian,1,9,874
578,0,20104,Ken Duke,298,Puerto Rico,3,2,742
578,0,46439,Will Grimmer,298,the Memorial,1,17,023
581,0,55413,Luis Gagne,297,U.S. Open,1,14,666
582,0,01388,Robert Gamez,296,Puerto Rico,2,2,742
583,0,57120,Todd Balkin,295,Byron Nelson,1,9,243
583,0,36299,Edward Figueroa,295,Puerto Rico,1,2,742
583,0,34541,Poom Saksansin,295,WGC-FedEx,2,9,513
583,0,33870,Ashun Wu,295,WGC-HSBC Champ,1,18,766
583,0,32254,Xinjun Zhang,295,WGC-HSBC Champ,1,14,766
588,0,50158,Juan Cayro Delgado,294,Puntacana,1,7,244
588,0,36528,Yanwei Liu,294,WGC-HSBC Champ,2,14,766
590,0,23778,Brad Adamonis,293,Mayakoba,2,5,733
590,0,51567,Will Cannon,293,Puerto Rico,1,2,742
590,0,19958,Miguel Angel Jiménez,293,The Open,2,2,885
590,0,21959,Ted Purdy,293,Puerto Rico,1,2,742
594,0,51962,Kyle Ramey,292,Sanderson Farms,2,2,746
594,0,30683,Cory Schneider,292,PGA Champ,1,16,880
596,0,23656,Jason Caron,290,PGA Champ,2,1,880
597,0,06332,Neal Lancaster,289,Puerto Rico,1,2,742
597,0,26668,Marc Turnesa,289,Puerto Rico,1,2,742
599,0,06773,Lee Houtteman,288,Rocket Mortgage,2,4,876
599,0,01717,Sandy Lyle,288,Masters,2,2,014
599,0,56335,Kyle Sanders,288,Puerto Rico,2,2,742
599,0,33039,Jason Schmuhl,288,Pebble Beach,2,18,005
603,0,01666,Bernhard Langer,287,Masters,2,1,014
603,0,06515,Shaun Micheel,287,PGA Champ,2,15,880
605,0,54916,Rhadames Pena,286,Puntacana,2,7,244
606,0,26418,Adam Bland,285,WGC-HSBC Champ,1,18,766
606,0,37426,Jeronimo Esteve,285,Puerto Rico,1,5,742
606,0,34136,Armando Favela,285,Mayakoba,1,5,733
606,0,31193,Jim Renner,285,Travelers,1,10,503
610,0,46655,Jacob Eggers,282,Puntacana,2,7,244
611,0,33077,Eamonn McLoughlin,281,Mayakoba,1,13,733
612,0,01599,Steve Jones,279,Pebble Beach,2,6,769
613,0,22000,Chris Wood,278,The Open,1,1,885
614,0,31569,Jason Scrivener,276,WGC-HSBC Champ,3,14,766
615,0,02300,Ian Woosnam,275,Masters,1,1,014
616,0,07363,Craig Bowden,273,PGA Champ,2,1,880
617,0,08339,Spike McRoy,270,Puerto Rico,2,2,742
618,0,06373,José María Olazábal,262,Masters,2,1,014
619,0,01823,Larry Mize,255,Masters,2,1,014
