RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
44,0,21961,Charles Howell III,66.94,2310380,345166
45,0,37189,Harold Varner III,66.91,2293895,342833
46,0,39971,Sungjae Im,66.88,3120563,466622
47,0,29518,Brendan Steele,66.87,1548396,231547
48,0,24781,Hunter Mahan,66.86,1411858,211170
48,0,27095,Nick Watney,66.86,2139776,320050
50,0,30944,Jason Kokrak,66.82,2328606,348470
51,0,34360,Patrick Reed,66.77,2306349,345420
52,0,34306,John Chin,66.76,1168926,175089
52,0,30911,Tommy Fleetwood,66.76,1589688,238111
52,0,34466,Peter Malnati,66.76,2332065,349332
55,0,33667,Carlos Ortiz,66.75,2231587,334304
56,0,29970,Dylan Frittelli,66.73,2086366,312653
57,0,46523,Joey Garber,66.68,1327751,199110
58,0,32058,José de Jesús Rodríguez,66.66,1499250,224903
59,0,25493,Nick Taylor,66.65,2616265,392517
60,0,28259,Sangmoon Bae,66.64,1250283,187606
60,0,28252,Seamus Power,66.64,1910514,286686
60,0,33486,Roger Sloan,66.64,2169737,325567
63,0,30692,Scott Stallings,66.62,2050176,307759
64,0,40009,Dominic Bozzelli,66.60,1524267,228869
65,0,48822,Sebastián Muñoz,66.59,1988596,298612
66,0,21209,Sergio Garcia,66.45,1201350,180790
67,0,35506,Mackenzie Hughes,66.43,2044106,307696
67,0,36799,Stephan Jaeger,66.43,1760768,265042
69,0,39977,Max Homa,66.41,2146499,323207
70,0,32102,Rickie Fowler,66.40,1961753,295453
71,0,47347,Adam Schenk,66.38,2495830,375989
72,0,27936,Martin Laird,66.36,2228102,335774
73,0,34046,Jordan Spieth,66.35,2071199,312183
74,0,27349,Alex Noren,66.31,1386510,209086
75,0,29974,Branden Grace,66.30,1397853,210835
76,0,37455,Si Woo Kim,66.27,1801735,271883
76,0,32640,Troy Merritt,66.27,1720557,259619
78,0,49303,Anders Albertson,66.26,1572857,237376
79,0,27974,Sung Kang,66.25,2154739,325251
79,0,35732,Wes Roach,66.25,1511561,228145
81,0,12716,Charley Hoffman,66.24,1437683,217036
82,0,34076,Joel Dahmen,66.17,2344273,354294
83,0,26300,Matt Jones,66.16,2007617,303453
83,0,40115,Adam Svensson,66.16,1674819,253158
85,0,33141,Keegan Bradley,66.15,2104677,318179
85,0,49298,Kramer Hickok,66.15,1806754,273115
85,0,33419,Cameron Tringale,66.15,1530324,231338
85,0,25632,Jimmy Walker,66.15,1794907,271333
89,0,47128,Richy Werenski,66.14,2223036,336112
90,0,25198,Francesco Molinari,66.09,1306019,197608
91,0,39324,J.J. Spaun,66.06,1974284,298865
92,0,25364,Paul Casey,66.04,1745998,264394
93,0,27214,Kevin Streelman,66.01,2078263,314838
94,0,34099,Harris English,65.99,2401811,363959
94,0,34264,Hudson Swafford,65.99,1425494,216027
96,0,35449,Adam Long,65.98,2107633,319431
97,0,45526,Abraham Ancer,65.96,2218872,336416
97,0,37275,Sam Ryder,65.96,1808354,274144
99,0,49766,Hank Lebioda,65.93,1771427,268672
100,0,37380,Curtis Luck,65.90,1309528,198705
101,0,32839,Hideki Matsuyama,65.89,2295955,348445
102,0,35376,Roberto Díaz,65.87,1540113,233815
103,0,33399,Adam Hadwin,65.86,1912109,290315
104,0,34563,Chesson Hadley,65.85,1838872,279237
104,0,31557,Jim Herman,65.85,1152771,175069
106,0,25900,Lucas Glover,65.84,2466371,374597
107,0,29268,Bronson Burgoon,65.83,1459795,221769
107,0,27644,Brian Harman,65.83,2216999,336755
107,0,32139,Danny Willett,65.83,1535455,233262
110,0,26851,Marc Leishman,65.78,1786400,271562
111,0,45609,Tyler Duncan,65.74,1985216,301969
112,0,29535,Brice Garnett,65.73,2003365,304781
112,0,24502,Adam Scott,65.73,1392392,211831
114,0,22405,Justin Rose,65.71,1532386,233198
115,0,30191,Julián Etulain,65.70,1540685,234492
115,0,46402,Talor Gooch,65.70,1476864,224784
115,0,49771,J.T. Poston,65.70,2660478,404940
118,0,46435,Austin Cook,65.69,1607112,244648
118,0,32791,K.H. Lee,65.69,1897200,288790
120,0,40026,Daniel Berger,65.66,1856510,282767
121,0,29420,Billy Horschel,65.63,2135576,325374
122,0,33410,Andrew Landry,65.62,1959745,298628
123,0,23108,Matt Kuchar,65.61,2060135,314018
124,0,39327,Ben Silverman,65.60,1698002,258829
125,0,28679,Fabián Gómez,65.59,1452180,221405
126,0,27895,Jonas Blixt,65.58,1933298,294822
127,0,27958,Ryan Blaum,65.57,2164868,330145
128,0,27963,Chris Stroud,65.56,1558834,237779
129,0,34021,Bud Cauley,65.54,2245027,342526
129,0,27556,Ted Potter Jr.,65.54,1813427,276710
131,0,47993,Denny McCarthy,65.52,2071223,316127
132,0,25686,Jason Dufner,65.49,1741784,265950
133,0,20572,Rod Pampling,65.48,1245576,190221
134,0,34363,Tyrrell Hatton,65.44,1307514,199818
134,0,26329,Louis Oosthuizen,65.44,1480285,226208
136,0,34431,Robert Streb,65.41,1806228,276149
137,0,35532,Tom Hoge,65.40,2181518,333546
137,0,32757,Patton Kizzire,65.40,1635870,250128
137,0,25818,Scott Piercy,65.40,2160483,330326
140,0,24138,Ian Poulter,65.39,1365210,208789
141,0,30110,Kyle Stanley,65.35,1705285,260958
142,0,35891,Cameron Smith,65.33,1666880,255165
143,0,33418,Shawn Stefani,65.31,1867130,285872
144,0,47990,Kyle Jones,65.28,1617450,247780
145,0,24925,Jonathan Byrd,65.27,1059806,162375
146,0,31646,Emiliano Grillo,65.25,1694406,259672
147,0,29479,Scott Brown,65.21,2089339,320401
147,0,23621,Rory Sabbatini,65.21,2276117,349028
149,0,24924,Bill Haas,65.19,1833762,281301
150,0,34098,Russell Henley,65.15,1859310,285404
151,0,30978,Kiradech Aphibarnrat,65.14,1405056,215689
152,0,28775,Nate Lashley,65.13,1652362,253701
153,0,35879,Kelly Kraft,65.10,1971073,302790
154,0,23353,J.J. Henry,65.01,1246090,191670
154,0,31420,Anirban Lahiri,65.01,1782881,274240
154,0,29221,Webb Simpson,65.01,2168024,333480
157,0,24024,Zach Johnson,64.84,1639550,252871
157,0,30786,Brady Schnell,64.84,1175337,181269
159,0,40098,Matt Fitzpatrick,64.83,1134268,174947
160,0,33122,Russell Knox,64.82,1792052,276462
161,0,21731,Freddie Jacobson,64.79,1208504,186520
162,0,27649,Brandt Snedeker,64.78,2445006,377411
163,0,23325,Vaughn Taylor,64.76,2434218,375873
164,0,29478,Kevin Kisner,64.70,2145364,331570
165,0,26499,Rafa Cabrera Bello,64.68,1430101,221110
166,0,22371,Aaron Baddeley,64.66,1223481,189222
167,0,32200,Roberto Castro,64.62,1824535,282342
168,0,32816,Satoshi Kodaira,64.57,1530081,236967
169,0,20472,Alex Cejka,64.42,1172196,181949
169,0,39975,Michael Kim,64.42,1338985,207857
171,0,26476,Chez Reavie,64.27,2147989,334208
172,0,25572,Graeme McDowell,64.23,1491591,232213
173,0,26758,David Hearn,64.18,999202,155697
174,0,37454,Whee Kim,64.17,1404767,218907
175,0,26951,Johnson Wagner,64.14,1399900,218261
176,0,32150,Michael Thompson,64.13,1937675,302143
177,0,25396,Kevin Na,64.11,1350146,210596
178,0,19846,Brian Gay,63.96,2150797,336296
179,0,29908,C.T. Pan,63.88,1787622,279825
180,0,26596,Ryan Moore,63.87,1822004,285254
181,0,06522,Ernie Els,63.85,888280,139122
182,0,34256,Andrew Putnam,63.72,1689306,265107
183,0,19803,Ryan Armour,63.65,2215441,348054
183,0,24361,Pat Perez,63.65,1247829,196043
185,0,31560,Brian Stuard,63.08,2231822,353789
186,0,21528,Henrik Stenson,63.07,1246221,197596
187,0,10809,Jim Furyk,62.62,1660205,265128
188,0,34261,Scott Langley,62.59,1841928,294296
