RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
50,0,36699,Patrick Rodgers,12.10,76,628,-0.355
51,0,47347,Adam Schenk,11.95,137,1146,-0.401
52,0,22405,Justin Rose,11.81,81,686,-0.333
53,0,39954,Cody Gribble,11.73,95,810,-0.189
54,0,32839,Hideki Matsuyama,11.55,118,1022,-0.271
55,0,29518,Brendan Steele,11.52,82,712,-0.232
56,0,29974,Branden Grace,11.46,72,628,-0.361
57,0,34099,Harris English,11.34,125,1102,-0.232
58,0,34363,Tyrrell Hatton,11.26,66,586,-0.197
59,0,27936,Martin Laird,11.25,115,1022,-0.470
60,0,48822,Sebastián Muñoz,11.19,100,894,-0.300
61,0,27349,Alex Noren,11.13,67,602,-0.075
61,0,33667,Carlos Ortiz,11.13,112,1006,-0.295
63,0,37340,Chase Wright,11.06,88,796,-0.250
64,0,30911,Tommy Fleetwood,11.00,77,700,-0.221
65,0,40009,Dominic Bozzelli,10.79,74,686,-0.311
66,0,35506,Mackenzie Hughes,10.76,99,920,-0.303
67,0,32757,Patton Kizzire,10.51,78,742,-0.128
68,0,26329,Louis Oosthuizen,10.33,69,668,-0.217
69,0,35891,Cameron Smith,10.11,75,742,-0.413
70,0,34306,John Chin,9.96,53,532,-0.358
71,0,33141,Keegan Bradley,9.89,93,940,-0.247
72,0,36852,Jim Knous,9.74,53,544,-0.208
73,0,27330,Josh Teater,9.57,71,742,-0.296
74,0,30692,Scott Stallings,9.49,90,948,-0.278
75,0,24781,Hunter Mahan,9.45,62,656,-0.145
76,0,24502,Adam Scott,9.42,58,616,-0.276
77,0,40026,Daniel Berger,9.32,77,826,-0.156
78,0,25900,Lucas Glover,9.29,105,1130,-0.248
79,0,39971,Sungjae Im,9.24,129,1396,-0.333
80,0,27974,Sung Kang,9.12,89,976,-0.247
81,0,26300,Matt Jones,9.02,83,920,-0.313
82,0,33419,Cameron Tringale,8.99,64,712,-0.281
83,0,34046,Jordan Spieth,8.87,82,924,-0.280
84,0,32139,Danny Willett,8.76,61,696,-0.098
85,0,34563,Chesson Hadley,8.73,73,836,-0.274
86,0,29268,Bronson Burgoon,8.66,57,658,-0.263
87,0,25198,Francesco Molinari,8.61,51,592,-0.196
88,0,31646,Emiliano Grillo,8.57,66,770,-0.242
89,0,32640,Troy Merritt,8.50,67,788,-0.179
90,0,37275,Sam Ryder,8.47,71,838,-0.465
91,0,12716,Charley Hoffman,8.41,55,654,-0.382
92,0,35732,Wes Roach,8.31,57,686,-0.298
93,0,29420,Billy Horschel,8.25,80,970,-0.263
94,0,24138,Ian Poulter,8.06,50,620,-0.260
95,0,39997,Corey Conners,7.87,76,966,-0.342
96,0,36799,Stephan Jaeger,7.79,62,796,-0.161
97,0,25818,Scott Piercy,7.72,76,984,-0.211
98,0,28259,Sangmoon Bae,7.71,43,558,-0.326
99,0,33399,Adam Hadwin,7.62,66,866,-0.348
100,0,29970,Dylan Frittelli,7.59,72,948,-0.444
101,0,45526,Abraham Ancer,7.44,74,994,-0.216
102,0,33486,Roger Sloan,7.17,70,976,-0.286
103,0,34466,Peter Malnati,7.08,75,1060,-0.347
104,0,33418,Shawn Stefani,7.06,61,864,-0.328
105,0,21731,Freddie Jacobson,6.99,39,558,-0.385
106,0,30978,Kiradech Aphibarnrat,6.98,44,630,-0.159
107,0,40098,Matt Fitzpatrick,6.95,36,518,-0.167
108,0,29535,Brice Garnett,6.91,63,912,-0.190
109,0,47128,Richy Werenski,6.76,69,1020,-0.478
110,0,49298,Kramer Hickok,6.69,55,822,-0.255
111,0,23108,Matt Kuchar,6.57,61,928,-0.279
112,0,47993,Denny McCarthy,6.55,63,962,-0.476
113,0,33410,Andrew Landry,6.48,59,910,-0.169
114,0,49303,Anders Albertson,6.46,47,728,-0.191
115,0,35449,Adam Long,6.41,61,952,-0.279
116,0,46402,Talor Gooch,6.40,43,672,-0.326
116,0,34264,Hudson Swafford,6.40,42,656,-0.190
118,0,49771,J.T. Poston,6.34,78,1230,-0.218
119,0,25686,Jason Dufner,6.28,50,796,-0.200
120,0,25493,Nick Taylor,6.25,75,1200,-0.307
121,0,34021,Bud Cauley,6.19,64,1034,-0.328
122,0,26499,Rafa Cabrera Bello,6.14,41,668,-0.244
123,0,30191,Julián Etulain,6.06,43,710,-0.302
123,0,27556,Ted Potter Jr.,6.06,51,842,-0.196
125,0,31557,Jim Herman,6.04,32,530,-0.281
126,0,24924,Bill Haas,6.00,51,850,-0.451
127,0,29221,Webb Simpson,5.99,58,968,-0.207
128,0,46435,Austin Cook,5.83,43,738,-0.302
129,0,49766,Hank Lebioda,5.82,47,808,-0.255
130,0,27644,Brian Harman,5.75,57,992,-0.351
131,0,27214,Kevin Streelman,5.60,54,964,-0.222
132,0,39975,Michael Kim,5.54,35,632,-0.257
133,0,46523,Joey Garber,5.50,33,600,-0.364
134,0,32058,José de Jesús Rodríguez,5.41,37,684,-0.541
135,0,30110,Kyle Stanley,5.32,41,770,-0.293
136,0,35532,Tom Hoge,5.27,53,1006,-0.057
137,0,37455,Si Woo Kim,5.21,43,826,-0.372
137,0,40115,Adam Svensson,5.21,40,768,-0.475
139,0,31420,Anirban Lahiri,5.11,42,822,-0.262
140,0,34076,Joel Dahmen,5.09,54,1060,-0.222
141,0,28679,Fabián Gómez,5.06,34,672,-0.176
142,0,29479,Scott Brown,5.05,48,950,-0.271
143,0,27963,Chris Stroud,4.97,36,724,-0.278
144,0,45609,Tyler Duncan,4.96,45,908,-0.044
145,0,39324,J.J. Spaun,4.91,44,896,-0.364
146,0,25396,Kevin Na,4.87,30,616,-0.233
147,0,23621,Rory Sabbatini,4.72,50,1060,-0.320
148,0,28775,Nate Lashley,4.68,36,770,-0.444
149,0,23353,J.J. Henry,4.53,26,574,-0.615
149,0,35879,Kelly Kraft,4.53,41,906,-0.171
151,0,27895,Jonas Blixt,4.48,40,892,-0.300
151,0,32816,Satoshi Kodaira,4.48,32,714,-0.063
153,0,34256,Andrew Putnam,4.44,35,788,-0.371
154,0,37380,Curtis Luck,4.41,27,612,-0.259
155,0,27958,Ryan Blaum,4.28,43,1004,-0.209
155,0,21528,Henrik Stenson,4.28,25,584,+0.040
157,0,33122,Russell Knox,4.01,33,822,-0.242
158,0,34098,Russell Henley,4.00,34,850,-0.618
159,0,29478,Kevin Kisner,3.94,39,990,-0.282
160,0,24024,Zach Johnson,3.93,29,738,E
161,0,32791,K.H. Lee,3.81,33,867,-0.182
162,0,34431,Robert Streb,3.70,31,838,-0.452
163,0,22371,Aaron Baddeley,3.57,21,588,+0.095
163,0,27649,Brandt Snedeker,3.57,40,1120,-0.200
165,0,32150,Michael Thompson,3.52,32,908,-0.344
166,0,47990,Kyle Jones,3.45,26,754,-0.346
167,0,20572,Rod Pampling,3.32,19,572,-0.526
168,0,25572,Graeme McDowell,3.30,23,696,E
168,0,30786,Brady Schnell,3.30,18,546,-0.333
170,0,26476,Chez Reavie,3.17,31,978,-0.355
171,0,29908,C.T. Pan,3.11,26,836,-0.115
172,0,23325,Vaughn Taylor,2.97,34,1144,-0.500
173,0,39327,Ben Silverman,2.94,23,782,-0.304
174,0,26758,David Hearn,2.74,13,474,-0.308
174,0,26951,Johnson Wagner,2.74,18,658,-0.167
176,0,35376,Roberto Díaz,2.54,18,710,-0.111
177,0,24361,Pat Perez,2.44,14,574,-0.429
178,0,32200,Roberto Castro,2.43,21,864,-0.571
179,0,26596,Ryan Moore,2.39,21,880,-0.429
180,0,37454,Whee Kim,2.13,14,658,-0.500
181,0,19803,Ryan Armour,2.10,22,1046,-0.364
182,0,24925,Jonathan Byrd,1.98,10,504,-0.400
183,0,06522,Ernie Els,1.90,8,420,-0.125
184,0,19846,Brian Gay,1.49,15,1004,-0.333
185,0,31560,Brian Stuard,1.40,15,1074,-0.333
186,0,20472,Alex Cejka,1.08,6,556,+0.167
187,0,34261,Scott Langley,1.01,9,894,-0.111
188,0,10809,Jim Furyk,.76,6,794,-0.333
