RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
115,0,01685,J.L. Lewis,67.15,918,1367
116,0,06012,Greg Kraft,67.10,783,1167
117,0,01926,Steve Pate,67.03,557,831
118,0,12645,Brent Geiberger,66.93,856,1279
119,0,12388,Michael Clark II,66.92,884,1321
120,0,20572,Rod Pampling,66.84,875,1309
121,0,01035,Tommy Armour III,66.67,750,1125
122,0,01941,Tom Pernice Jr.,66.57,922,1385
123,0,01161,Mark Calcavecchia,66.54,698,1049
124,0,20105,Jeff Gove,66.51,824,1239
125,0,01203,Russ Cochran,66.42,619,932
126,0,06595,Kevin Sutherland,66.40,816,1229
127,0,08537,J.P. Hayes,66.35,702,1058
127,0,08993,Franklin Langham,66.35,637,960
129,0,01810,Phil Mickelson,66.27,833,1257
130,0,10423,Mike Weir,66.18,816,1233
131,0,06617,Brian Henninger,66.16,606,916
132,0,01706,Davis Love III,66.09,770,1165
133,0,08339,Spike McRoy,66.02,616,933
134,0,01887,Mark O'Meara,66.01,571,865
135,0,06575,Dudley Hart,66.00,757,1147
136,0,06350,Bob May,65.97,818,1240
137,0,01457,Jay Haas,65.91,725,1100
138,0,23541,Ben Crane,65.83,815,1238
139,0,10201,Matt Gogel,65.82,699,1062
139,0,08881,Tripp Isenhour,65.82,622,945
141,0,20043,Edward Fryatt,65.58,842,1284
142,0,02110,Jerry Smith,65.57,794,1211
143,0,12823,Carlos Franco,65.55,959,1463
144,0,01374,Robin Freeman,65.42,681,1041
145,0,10585,Scott McCarron,65.38,861,1317
146,0,24357,K.J. Choi,65.21,791,1213
147,0,02099,Scott Simpson,65.10,554,851
148,0,12680,Shigeki Maruyama,65.06,756,1162
149,0,23614,Rich Beem,64.91,860,1325
150,0,23125,Brad Elder,64.88,665,1025
151,0,10565,Ian Leggatt,64.82,842,1299
152,0,19824,Craig Barlow,64.73,523,808
153,0,08535,Gary Nicklaus,64.71,594,918
154,0,08375,Paul Stankowski,64.64,883,1366
155,0,07867,Woody Austin,64.46,887,1376
155,0,10213,Dicky Pride,64.46,457,709
157,0,23623,Bo Van Pelt,64.45,698,1083
157,0,02257,Brian Watts,64.45,484,751
159,0,21805,Harrison Frazar,64.28,790,1229
160,0,21806,Paul Gow,64.25,859,1337
161,0,02322,Richard Zokol,64.17,455,709
162,0,23903,Stephen Gangluff,64.05,668,1043
163,0,06522,Ernie Els,64.04,520,812
164,0,06332,Neal Lancaster,64.03,865,1351
165,0,02245,Grant Waite,63.94,853,1334
166,0,20229,Stewart Cink,63.88,748,1171
167,0,20098,Stuart Appleby,63.83,803,1258
167,0,23322,Brett Wetterich,63.83,773,1211
169,0,01313,Steve Elkington,63.45,665,1048
170,0,01024,Billy Andrade,63.39,831,1311
171,0,21949,Joe Ogilvie,62.91,436,693
172,0,24937,Jess Daley,62.80,665,1059
173,0,21259,Jason Hill,62.68,514,820
174,0,10649,Tom Scherrer,62.52,829,1326
175,0,20574,Mathew Goggin,62.34,553,887
176,0,09011,David Duval,62.15,619,996
177,0,22046,Geoff Ogilvy,62.02,743,1198
177,0,10912,Craig Perks,62.02,720,1161
179,0,01042,Paul Azinger,61.98,546,881
180,0,01723,Andrew Magee,61.93,758,1224
181,0,23800,Bryce Molder,61.87,542,876
182,0,12660,Jesper Parnevik,61.85,694,1122
183,0,19817,Michael Muehr,61.84,611,988
184,0,21633,Steve Allan,61.82,787,1273
185,0,12663,Phil Tataurangi,61.66,722,1171
186,0,23621,Rory Sabbatini,61.28,546,891
187,0,20502,Michael Long,61.07,604,989
188,0,01226,Fred Couples,60.93,510,837
189,0,06527,Steve Stricker,59.83,493,824
190,0,01514,Eduardo Herrera,59.76,490,820
191,0,20593,Greg Chalmers,59.67,756,1267
192,0,01927,Dennis Paulson,59.06,717,1214
192,0,06613,Tommy Tolles,59.06,525,889
194,0,07749,Brett Quigley,58.41,747,1279
195,0,01249,John Daly,58.32,480,823
196,0,12782,Tim Herron,58.23,803,1379
197,0,10107,Deane Pappas,57.97,702,1211
198,0,06373,José María Olazábal,57.79,501,867
199,0,06197,Michael Allen,57.07,589,1032
200,0,20663,Brenden Pappas,55.40,477,861
201,0,01549,Mike Hulbert,53.93,398,738
202,0,10117,Bob Heintz,50.37,477,947
