RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
47,0,55789,Taylor Montgomery,89.77%,79,88
49,0,40162,Justin Lower,89.58%,86,96
49,0,26476,Chez Reavie,89.58%,86,96
51,0,40115,Adam Svensson,89.52%,111,124
52,0,35879,Kelly Kraft,89.41%,76,85
53,0,39954,Cody Gribble,89.39%,59,66
54,0,47128,Richy Werenski,89.13%,82,92
55,0,34610,Matthias Schwab,89.11%,90,101
56,0,48117,Kurt Kitayama,89.06%,57,64
57,0,27644,Brian Harman,89.01%,81,91
57,0,55893,Sam Stevens,89.01%,81,91
59,0,25818,Scott Piercy,88.89%,88,99
59,0,46046,Scottie Scheffler,88.89%,64,72
61,0,33122,Russell Knox,88.64%,78,88
61,0,29289,S.Y. Noh,88.64%,39,44
63,0,29725,Tony Finau,88.61%,70,79
63,0,58168,Davis Thompson,88.61%,70,79
65,0,48081,Xander Schauffele,88.46%,69,78
66,0,34431,Robert Streb,88.41%,61,69
67,0,35617,Martin Trainer,88.37%,38,43
68,0,33410,Andrew Landry,88.16%,67,76
69,0,52453,Nicolai Hojgaard,88.00%,22,25
69,0,34256,Andrew Putnam,88.00%,66,75
71,0,52374,Brandon Wu,87.95%,73,83
72,0,33399,Adam Hadwin,87.93%,51,58
73,0,55182,Tom Kim,87.84%,65,74
74,0,32816,Satoshi Kodaira,87.76%,43,49
74,0,51634,Sahith Theegala,87.76%,86,98
74,0,25632,Jimmy Walker,87.76%,86,98
77,0,20229,Stewart Cink,87.50%,49,56
77,0,46340,Alex Smalley,87.50%,84,96
77,0,32333,Kevin Tway,87.50%,77,88
80,0,29221,Webb Simpson,87.23%,41,47
81,0,34046,Jordan Spieth,87.21%,75,86
82,0,55708,Hayden Buckley,87.14%,61,70
83,0,46414,Aaron Rai,87.13%,88,101
84,0,27349,Alex Noren,86.89%,53,61
85,0,33408,Tyson Alexander,86.84%,66,76
85,0,24140,Sean O'Hair,86.84%,33,38
85,0,33448,Justin Thomas,86.84%,66,76
88,0,32757,Patton Kizzire,86.81%,79,91
89,0,37275,Sam Ryder,86.79%,92,106
90,0,31577,Tano Goya,86.76%,59,68
91,0,46717,Viktor Hovland,86.75%,72,83
92,0,35450,Patrick Cantlay,86.67%,65,75
92,0,46442,Maverick McNealy,86.67%,39,45
92,0,29908,C.T. Pan,86.67%,26,30
92,0,49771,J.T. Poston,86.67%,65,75
96,0,39977,Max Homa,86.59%,71,82
97,0,24502,Adam Scott,86.54%,45,52
98,0,57975,Harry Hall,86.49%,64,74
98,0,27554,Scott Harrington,86.49%,64,74
98,0,35449,Adam Long,86.49%,64,74
101,0,19803,Ryan Armour,86.44%,51,59
101,0,52411,Kyle Westmoreland,86.44%,51,59
103,0,54421,Garrick Higgo,86.17%,81,94
104,0,37338,Zecheng Dou,86.05%,74,86
105,0,39058,Lucas Herbert,85.96%,49,57
106,0,47504,Sam Burns,85.90%,67,78
107,0,45157,Cam Davis,85.88%,73,85
108,0,36799,Stephan Jaeger,85.85%,91,106
109,0,48084,Wesley Bryan,85.71%,42,49
109,0,39067,MJ Daffue,85.71%,78,91
109,0,57362,Austin Eckroat,85.71%,72,84
109,0,45242,Kevin Yu,85.71%,42,49
113,0,49298,Kramer Hickok,85.56%,77,90
114,0,32839,Hideki Matsuyama,85.54%,71,83
114,0,48887,Matt Wallace,85.54%,71,83
116,0,40058,Zac Blair,85.45%,47,55
116,0,39335,Kevin Roy,85.45%,47,55
118,0,27963,Chris Stroud,85.42%,41,48
119,0,50525,Collin Morikawa,85.33%,64,75
120,0,52372,Cameron Champ,85.19%,46,54
120,0,35532,Tom Hoge,85.19%,92,108
122,0,36801,Mark Hubbard,85.06%,74,87
123,0,27214,Kevin Streelman,85.00%,68,80
123,0,31323,Gary Woodland,85.00%,68,80
125,0,26596,Ryan Moore,84.93%,62,73
126,0,47995,Davis Riley,84.78%,78,92
127,0,28252,Seamus Power,84.75%,50,59
128,0,31646,Emiliano Grillo,84.62%,88,104
128,0,35506,Mackenzie Hughes,84.62%,55,65
128,0,39971,Sungjae Im,84.62%,66,78
128,0,51997,Andrew Novak,84.62%,77,91
128,0,40006,Erik van Rooyen,84.62%,44,52
133,0,51349,Nico Echavarria,84.48%,49,58
134,0,58696,Peter Kuest,84.38%,27,32
135,0,48119,Ben Taylor,84.27%,75,89
136,0,25900,Lucas Glover,84.26%,91,108
137,0,35310,Lanto Griffin,84.21%,48,57
138,0,54628,Lee Hodges,84.13%,106,126
139,0,31202,William McGirt,84.09%,37,44
140,0,32791,K.H. Lee,84.00%,63,75
141,0,39975,Michael Kim,83.95%,68,81
142,0,34466,Peter Malnati,83.93%,94,112
143,0,32640,Troy Merritt,83.91%,73,87
144,0,51950,Max McGreevy,83.87%,52,62
145,0,30911,Tommy Fleetwood,83.78%,62,74
146,0,39997,Corey Conners,83.33%,60,72
147,0,49960,Sepp Straka,82.93%,68,82
148,0,27129,Luke List,82.86%,58,70
149,0,51766,Wyndham Clark,82.80%,77,93
150,0,52955,Ludvig Åberg,82.61%,38,46
150,0,29970,Dylan Frittelli,82.61%,57,69
150,0,27936,Martin Laird,82.61%,57,69
153,0,57366,Cameron Young,82.56%,71,86
154,0,47079,Harrison Endycott,82.50%,66,80
154,0,40250,Taylor Pendrith,82.50%,66,80
156,0,48867,Matti Schmid,82.46%,47,57
157,0,28420,Ryan Brehm,82.43%,61,74
158,0,32448,James Hahn,82.42%,75,91
159,0,59018,Ryan Gerard,82.35%,56,68
159,0,36326,David Lipsky,82.35%,70,85
161,0,32366,Kevin Chappell,82.22%,37,45
162,0,28237,Rory McIlroy,82.19%,60,73
163,0,25493,Nick Taylor,82.02%,73,89
164,0,29535,Brice Garnett,81.97%,50,61
165,0,29420,Billy Horschel,81.82%,36,44
165,0,53165,Doc Redman,81.82%,54,66
167,0,45609,Tyler Duncan,81.71%,67,82
168,0,36724,Augusto Núñez,81.67%,49,60
169,0,51070,Vincent Norrman,81.54%,53,65
170,0,51491,Brandon Matthews,81.40%,35,43
170,0,36871,Matt NeSmith,81.40%,70,86
172,0,47988,Nick Hardy,81.32%,74,91
173,0,34255,Joseph Bramlett,81.25%,39,48
174,0,12716,Charley Hoffman,80.70%,46,57
175,0,34076,Joel Dahmen,80.68%,71,88
176,0,54783,Dylan Wu,80.52%,62,77
177,0,33204,Shane Lowry,80.36%,45,56
178,0,33413,Ben Martin,80.23%,69,86
179,0,48699,Callum Tarren,80.00%,72,90
180,0,56630,Akshay Bhatia,79.75%,63,79
180,0,55454,Carl Yuan,79.75%,63,79
182,0,27095,Nick Watney,79.55%,35,44
183,0,52513,Carson Young,79.41%,54,68
184,0,27974,Sung Kang,79.31%,23,29
185,0,35901,Paul Haley II,78.87%,56,71
186,0,49453,Trevor Cone,78.79%,52,66
187,0,35461,Beau Hossler,78.35%,76,97
188,0,31557,Jim Herman,78.26%,54,69
189,0,50493,Justin Suh,78.07%,89,114
190,0,34409,David Lingmerth,77.33%,58,75
191,0,51414,Brent Grant,75.44%,43,57
192,0,39546,Keith Mitchell,74.68%,59,79
193,0,56762,Will Gordon,74.23%,72,97
