RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRVS - OVERALL,RELATIVE TO PAR
33,0,27060,John Mallinger,3.45,6,174,+0.50
35,0,26951,Johnson Wagner,3.38,5,148,+0.20
36,0,24781,Hunter Mahan,3.33,5,150,+0.20
37,0,08075,Jerry Kelly,3.29,5,152,+0.40
38,0,20623,Gavin Coles,3.26,3,92,-0.33
39,0,23135,Tim Clark,3.25,5,154,+0.60
40,0,10733,Kent Jones,3.23,4,124,E
40,0,02223,Bob Tway,3.23,4,124,E
42,0,28475,Jeff Overton,3.16,6,190,+0.67
43,0,23621,Rory Sabbatini,3.13,4,128,+0.50
44,0,20634,Peter Lonard,3.05,5,164,+0.60
44,0,24449,Parker McLachlin,3.05,5,164,+0.40
46,0,08537,J.P. Hayes,2.99,4,134,+0.50
47,0,22913,John Rollins,2.98,5,168,+0.80
48,0,21731,Freddie Jacobson,2.94,4,136,-0.50
48,0,25562,Andres Romero,2.94,3,102,+1.00
48,0,23797,Brett Rumford,2.94,4,136,+0.75
51,0,24663,Y.E. Yang,2.87,5,174,+0.80
52,0,23048,Eric Axley,2.86,6,210,+0.33
52,0,27649,Brandt Snedeker,2.86,4,140,E
54,0,01035,Tommy Armour III,2.82,4,142,+0.25
55,0,11032,Frank Lickliter II,2.80,6,214,+0.33
56,0,24138,Ian Poulter,2.78,2,72,+0.50
57,0,20104,Ken Duke,2.68,6,224,-0.17
57,0,02206,David Toms,2.68,3,112,-0.67
59,0,01797,Rocco Mediate,2.67,4,150,+0.50
60,0,26476,Chez Reavie,2.66,5,188,-0.20
61,0,12705,Cliff Kresge,2.56,4,156,+0.75
62,0,23409,James Driscoll,2.53,4,158,+0.25
63,0,26695,Michael Letzig,2.50,4,160,+0.75
64,0,10585,Scott McCarron,2.46,3,122,-0.33
65,0,01677,Tom Lehman,2.44,2,82,E
66,0,22621,Ben Curtis,2.34,3,128,+0.67
66,0,21461,Kenneth Ferrie,2.34,3,128,+0.33
66,0,21878,Mark Wilson,2.34,5,214,+0.80
69,0,20127,Chris Riley,2.33,2,86,+1.50
70,0,01948,Tim Petrovic,2.30,4,174,+0.50
71,0,28158,Steve Marino,2.29,5,218,+0.40
72,0,25720,Chad Collins,2.27,3,132,+0.67
72,0,01320,Bob Estes,2.27,4,176,E
74,0,21961,Charles Howell III,2.25,4,178,+0.75
75,0,20472,Alex Cejka,2.24,3,134,E
76,0,20105,Jeff Gove,2.17,2,92,-1.00
76,0,29718,Anthony Kim,2.17,3,138,+0.33
76,0,06090,Jim McGovern,2.17,3,138,+0.33
79,0,06575,Dudley Hart,2.14,3,140,+0.67
80,0,20572,Rod Pampling,2.08,3,144,+0.33
81,0,25396,Kevin Na,2.06,4,194,+0.75
82,0,23325,Vaughn Taylor,2.02,4,198,E
83,0,20850,Daniel Chopra,2.00,3,150,+0.67
83,0,22046,Geoff Ogilvy,2.00,2,100,+1.00
85,0,20498,Briny Baird,1.98,4,202,E
86,0,01941,Tom Pernice Jr.,1.96,4,204,E
86,0,25345,Carl Pettersson,1.96,4,204,+0.25
88,0,10809,Jim Furyk,1.92,3,156,E
88,0,01473,Todd Hamilton,1.92,3,156,-0.33
90,0,12652,Cameron Beckman,1.90,3,158,+0.33
90,0,24925,Jonathan Byrd,1.90,3,158,E
90,0,10860,Justin Leonard,1.90,3,158,+0.33
93,0,01313,Steve Elkington,1.88,3,160,+0.33
94,0,22378,Trevor Immelman,1.85,2,108,E
94,0,22806,Doug LaBelle II,1.85,2,108,+1.00
96,0,27933,John Merrick,1.83,3,164,+0.67
96,0,24361,Pat Perez,1.83,3,164,+1.67
98,0,23778,Brad Adamonis,1.81,3,166,E
98,0,06251,Chris DiMarco,1.81,3,166,+1.67
98,0,25842,Jon Mills,1.81,3,166,E
101,0,23614,Rich Beem,1.79,3,168,+0.33
101,0,06034,Marco Dawson,1.79,2,112,E
103,0,12826,Paul Claxton,1.75,2,114,+0.50
104,0,08931,Glen Day,1.72,2,116,+0.50
105,0,12510,Chad Campbell,1.70,3,176,E
106,0,22293,Heath Slocum,1.67,3,180,E
107,0,22371,Aaron Baddeley,1.64,2,122,E
108,0,21949,Joe Ogilvie,1.63,3,184,+0.33
109,0,26631,Cody Freeman,1.61,2,124,+1.50
109,0,21959,Ted Purdy,1.61,2,124,+0.50
111,0,27770,Camilo Villegas,1.56,2,128,E
112,0,25632,Jimmy Walker,1.54,2,130,+1.50
113,0,01766,Billy Mayfair,1.52,3,198,+0.33
114,0,01024,Billy Andrade,1.49,2,134,+1.00
114,0,02002,John Riegger,1.49,2,134,E
116,0,26289,Boo Weekley,1.45,2,138,E
117,0,27214,Kevin Streelman,1.44,3,208,+1.67
118,0,24502,Adam Scott,1.43,1,70,+2.00
119,0,01142,Bart Bryant,1.41,2,142,E
119,0,20433,Mark Hensby,1.41,2,142,E
121,0,25364,Paul Casey,1.39,1,72,E
121,0,21753,Brian Davis,1.39,3,216,+0.67
121,0,06522,Ernie Els,1.39,1,72,E
124,0,27963,Chris Stroud,1.37,2,146,+1.00
125,0,10875,Todd Demsey,1.28,2,156,+1.00
126,0,23541,Ben Crane,1.25,2,160,E
127,0,06621,Joe Durant,1.19,2,168,E
127,0,20157,Retief Goosen,1.19,1,84,+2.00
127,0,23788,D.J. Trahan,1.19,2,168,E
130,0,06197,Michael Allen,1.18,2,170,+1.00
130,0,27561,Nick Flanagan,1.18,2,170,+0.50
132,0,01724,Jeff Maggert,1.16,2,172,-0.50
133,0,20574,Mathew Goggin,1.15,2,174,E
134,0,27095,Nick Watney,1.14,2,176,+0.50
135,0,26300,Matt Jones,1.10,2,182,+0.50
136,0,27936,Martin Laird,1.09,2,184,-0.50
137,0,07867,Woody Austin,1.08,2,186,+0.50
137,0,12782,Tim Herron,1.08,2,186,+0.50
139,0,27120,Troy Matteson,1.06,2,188,+1.00
139,0,25594,Travis Perkins,1.06,1,94,E
139,0,06595,Kevin Sutherland,1.06,2,188,+0.50
142,0,23718,Nathan Green,1.05,2,190,+0.50
142,0,24490,George McNeill,1.05,2,190,+0.50
144,0,06573,Brandt Jobe,1.04,1,96,E
145,0,23623,Bo Van Pelt,1.03,2,194,+1.50
146,0,10649,Tom Scherrer,1.00,1,100,E
147,0,30750,Tommy Gainey,.96,1,104,E
147,0,01553,John Huston,.96,1,104,+1.00
149,0,23353,J.J. Henry,.94,2,212,+0.50
150,0,12309,Bob Sowards,.91,1,110,E
151,0,21209,Sergio Garcia,.89,1,112,+2.00
151,0,22548,Patrick Sheehan,.89,2,224,+1.00
153,0,23125,Brad Elder,.82,1,122,-1.00
154,0,24912,Will MacKenzie,.81,1,124,+1.00
154,0,01810,Phil Mickelson,.81,1,124,E
156,0,23320,Ryan Palmer,.79,1,126,E
157,0,20098,Stuart Appleby,.74,1,136,+1.00
158,0,20229,Stewart Cink,.72,1,138,-1.00
158,0,24140,Sean O'Hair,.72,1,138,E
160,0,26596,Ryan Moore,.71,1,140,+1.00
161,0,27141,J.B. Holmes,.68,1,146,+1.00
161,0,07749,Brett Quigley,.68,1,148,+1.00
163,0,26679,Kevin Stadler,.64,1,156,-1.00
164,0,24227,Justin Bolli,.63,1,160,E
164,0,12660,Jesper Parnevik,.63,1,160,E
164,0,23349,Charles Warren,.63,1,158,E
167,0,01577,Lee Janzen,.62,1,162,E
168,0,19803,Ryan Armour,.60,1,166,E
168,0,20378,Mathias Grönberg,.60,1,166,+1.00
168,0,26668,Marc Turnesa,.60,1,166,E
168,0,10425,Jay Williamson,.60,1,168,+1.00
172,0,25900,Lucas Glover,.57,1,174,E
172,0,30925,Dustin Johnson,.57,1,176,E
172,0,25349,Tim Wilkinson,.57,1,174,+1.00
175,0,10885,Robert Allenby,.55,1,182,+1.00
176,0,22892,Jason Gore,.54,1,184,+1.00
176,0,12716,Charley Hoffman,.54,1,184,E
176,0,20160,Charlie Wi,.54,1,186,E
179,0,24924,Bill Haas,.53,1,190,+1.00
180,0,01945,Kenny Perry,.52,1,192,+2.00
181,0,21633,Steve Allan,.00,0,100,E
181,0,23540,Jason Allred,.00,0,114,E
181,0,26500,Alejandro Cañizares,.00,0,88,E
181,0,01226,Fred Couples,.00,0,112,E
181,0,28089,Jason Day,.00,0,162,E
181,0,21805,Harrison Frazar,.00,0,130,E
181,0,24358,Robert Garrigus,.00,0,176,E
181,0,20766,Padraig Harrington,.00,0,68,E
181,0,23157,Richard Johnson,.00,0,150,E
181,0,01706,Davis Love III,.00,0,136,E
181,0,27613,David Lutterus,.00,0,105,E
181,0,20663,Brenden Pappas,.00,0,120,E
181,0,23497,Tag Ridings,.00,0,176,E
181,0,20645,John Senden,.00,0,172,E
181,0,06567,Vijay Singh,.00,0,132,E
181,0,28780,Nicholas Thompson,.00,0,206,E
181,0,25804,Bubba Watson,.00,0,170,E
