RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL EARLY ROUNDS
70,0,34076,Joel Dahmen,70.04,3362,48
71,0,33122,Russell Knox,70.05,2872,41
71,0,27095,Nick Watney,70.05,3012,43
73,0,47959,Bryson DeChambeau,70.06,2522,36
73,0,25493,Nick Taylor,70.06,3363,48
73,0,37340,Chase Wright,70.06,2382,34
76,0,46402,Talor Gooch,70.07,2032,29
76,0,26476,Chez Reavie,70.07,3013,43
76,0,23621,Rory Sabbatini,70.07,3083,44
79,0,28679,Fabián Gómez,70.08,2593,37
80,0,28775,Nate Lashley,70.09,2243,32
81,0,24024,Zach Johnson,70.11,2594,37
82,0,26329,Louis Oosthuizen,70.12,2314,33
83,0,29479,Scott Brown,70.13,3156,45
83,0,37455,Si Woo Kim,70.13,3156,45
85,0,28259,Sangmoon Bae,70.14,2034,29
85,0,29420,Billy Horschel,70.14,3086,44
87,0,30946,Alex Prugh,70.17,2526,36
87,0,32139,Danny Willett,70.17,2105,30
89,0,27958,Ryan Blaum,70.18,2807,40
90,0,51766,Wyndham Clark,70.19,2948,42
90,0,31560,Brian Stuard,70.19,3369,48
92,0,30944,Jason Kokrak,70.24,3231,46
92,0,34466,Peter Malnati,70.24,2880,41
94,0,30978,Kiradech Aphibarnrat,70.27,2319,33
95,0,35532,Tom Hoge,70.28,3233,46
96,0,29908,C.T. Pan,70.29,3163,45
97,0,40009,Dominic Bozzelli,70.30,2320,33
98,0,25572,Graeme McDowell,70.32,2672,38
98,0,22405,Justin Rose,70.32,1547,22
100,0,32058,José de Jesús Rodríguez,70.34,2251,32
101,0,29268,Bronson Burgoon,70.37,2111,30
101,0,33399,Adam Hadwin,70.37,3026,43
103,0,32200,Roberto Castro,70.38,2815,40
104,0,29926,Danny Lee,70.39,3097,44
105,0,26596,Ryan Moore,70.41,2605,37
106,0,39327,Ben Silverman,70.43,2465,35
107,0,34098,Russell Henley,70.44,2536,36
107,0,35506,Mackenzie Hughes,70.44,2888,41
107,0,37275,Sam Ryder,70.44,3029,43
110,0,45526,Abraham Ancer,70.45,3452,49
110,0,25804,Bubba Watson,70.45,2043,29
112,0,35732,Wes Roach,70.46,2466,35
113,0,26758,David Hearn,70.48,1762,25
114,0,27129,Luke List,70.50,2397,34
114,0,34431,Robert Streb,70.50,2538,36
116,0,39997,Corey Conners,70.51,3173,45
117,0,35376,Roberto Díaz,70.52,2186,31
118,0,24924,Bill Haas,70.53,2680,38
119,0,24138,Ian Poulter,70.54,1693,24
120,0,27330,Josh Teater,70.56,2399,34
120,0,29484,Peter Uihlein,70.56,3034,43
122,0,25632,Jimmy Walker,70.58,2682,38
123,0,34261,Scott Langley,70.59,2894,41
123,0,21528,Henrik Stenson,70.59,1553,22
125,0,49303,Anders Albertson,70.60,2118,30
125,0,27644,Brian Harman,70.60,3036,43
127,0,25686,Jason Dufner,70.61,2542,36
127,0,33667,Carlos Ortiz,70.61,3107,44
129,0,35421,Brandon Harkins,70.64,3532,50
130,0,46501,Ollie Schniederjans,70.66,2897,41
131,0,47504,Sam Burns,70.67,2968,42
132,0,26499,Rafa Cabrera Bello,70.69,2545,36
133,0,34563,Chesson Hadley,70.70,2616,37
133,0,29223,Sam Saunders,70.70,2828,40
135,0,30191,Julián Etulain,70.71,2687,38
135,0,19846,Brian Gay,70.71,2970,42
135,0,36699,Patrick Rodgers,70.71,1980,28
138,0,35461,Beau Hossler,70.72,3324,47
139,0,21209,Sergio Garcia,70.77,1557,22
139,0,24361,Pat Perez,70.77,2194,31
139,0,28252,Seamus Power,70.77,2760,39
142,0,22371,Aaron Baddeley,70.78,1911,27
143,0,47856,Seth Reeves,70.79,2336,33
144,0,46523,Joey Garber,70.81,1912,27
145,0,25396,Kevin Na,70.83,2054,29
146,0,32333,Kevin Tway,70.84,3046,43
147,0,27141,J.B. Holmes,70.85,2409,34
147,0,27974,Sung Kang,70.85,3330,47
149,0,24781,Hunter Mahan,70.86,2480,35
149,0,30692,Scott Stallings,70.86,3047,43
151,0,39977,Max Homa,70.88,3473,49
152,0,29974,Branden Grace,70.90,2978,42
153,0,06522,Ernie Els,70.92,1773,25
153,0,35449,Adam Long,70.92,2766,39
155,0,33410,Andrew Landry,70.95,2909,41
156,0,37380,Curtis Luck,71.00,2059,29
156,0,46601,Trey Mullinax,71.00,2769,39
156,0,30110,Kyle Stanley,71.00,3124,44
156,0,34264,Hudson Swafford,71.00,1846,26
160,0,45609,Tyler Duncan,71.02,3338,47
161,0,36852,Jim Knous,71.04,1918,27
162,0,35891,Cameron Smith,71.05,3055,43
162,0,29518,Brendan Steele,71.05,2629,37
164,0,47990,Kyle Jones,71.06,2274,32
165,0,40098,Matt Fitzpatrick,71.07,1990,28
166,0,37454,Whee Kim,71.08,2701,38
167,0,31420,Anirban Lahiri,71.11,2702,38
168,0,27963,Chris Stroud,71.12,2347,33
169,0,21731,Freddie Jacobson,71.14,2063,29
170,0,32757,Patton Kizzire,71.15,2917,41
170,0,30786,Brady Schnell,71.15,1850,26
172,0,52372,Cameron Champ,71.17,2491,35
173,0,34306,John Chin,71.19,2207,31
174,0,32791,K.H. Lee,71.20,2919,41
175,0,12716,Charley Hoffman,71.25,2565,36
175,0,27349,Alex Noren,71.25,2280,32
177,0,35617,Martin Trainer,71.31,2068,29
178,0,20472,Alex Cejka,71.41,2071,29
179,0,35879,Kelly Kraft,71.48,2859,40
180,0,39954,Cody Gribble,71.49,2502,35
181,0,23353,J.J. Henry,71.52,2074,29
181,0,31557,Jim Herman,71.52,1645,23
183,0,25198,Francesco Molinari,71.62,2077,29
184,0,20572,Rod Pampling,71.64,2006,28
185,0,01810,Phil Mickelson,71.83,2514,35
186,0,27556,Ted Potter Jr.,71.95,3094,43
187,0,32816,Satoshi Kodaira,72.24,2745,38
188,0,39975,Michael Kim,72.74,2255,31
