RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
48,0,20669,James Kingston,4,2008350
48,0,01677,Tom Lehman,4,2009310
48,0,19903,Jonathan Lomas,4,1995290
48,0,28237,Rory McIlroy,4,2009260
48,0,25198,Francesco Molinari,4,2009260
48,0,22348,Nick O'Hern,4,2009420
48,0,21959,Ted Purdy,4,2009420
48,0,21528,Henrik Stenson,4,2009260
48,0,24459,Richard Sterne,4,2009240
48,0,06527,Steve Stricker,4,2009380
48,0,02239,Scott Verplank,4,2009380
48,0,26951,Johnson Wagner,4,2009370
48,0,27506,Oliver Wilson,4,2009260
69,0,20367,Fredrik Andersson Hed,3,2002310
69,0,20098,Stuart Appleby,3,2009420
69,0,01093,Ronnie Black,3,2009110
69,0,26525,Grégory Bourdy,3,2006440
69,0,20848,Ángel Cabrera,3,2009390
69,0,12510,Chad Campbell,3,2009400
69,0,23135,Tim Clark,3,2009400
69,0,06251,Chris DiMarco,3,2009440
69,0,25686,Jason Dufner,3,2009390
69,0,25191,Gonzalo Fernandez-Castaño,3,2009310
69,0,32102,Rickie Fowler,3,2009440
69,0,12823,Carlos Franco,3,2009300
69,0,25900,Lucas Glover,3,2009390
69,0,29720,Andres Gonzales,3,2006460
69,0,22896,Grégory Havret,3,2008140
69,0,08537,J.P. Hayes,3,2009330
69,0,12782,Tim Herron,3,2009440
69,0,20608,David Howell,3,2008320
69,0,24511,Thongchai Jaidee,3,2009310
69,0,19958,Miguel Angel Jiménez,3,2009310
69,0,27408,Martin Kaymer,3,2009310
69,0,22986,Søren Kjeldsen,3,2009310
69,0,24503,Jeff Klauk,3,2009440
69,0,20940,Kenichi Kuboya,3,2003470
69,0,12662,Thomas Levet,3,2009260
69,0,27466,Spencer Levin,3,2009440
69,0,01761,Len Mattiace,3,2008340
69,0,06350,Bob May,3,2008080
69,0,08339,Spike McRoy,3,2008340
69,0,23821,Yusaku Miyazato,3,2006360
69,0,24140,Sean O'Hair,3,2009390
69,0,22046,Geoff Ogilvy,3,2009390
69,0,06373,José María Olazábal,3,2009170
69,0,20691,Greg Owen,3,2009440
69,0,24361,Pat Perez,3,2009390
69,0,01941,Tom Pernice Jr.,3,2009440
69,0,25562,Andres Romero,3,2009420
69,0,02084,Bob Shearer,3,1984320
69,0,27963,Chris Stroud,3,2009420
69,0,25892,Steve Wheatcroft,3,2007465
69,0,20436,Garrett Willis,3,2009210
69,0,22000,Chris Wood,3,2008320
111,0,06004,Stephen Ames,2,2009450
111,0,24846,Ricky Barnes,2,2009450
111,0,01116,Michael Bradley,2,2009450
111,0,08123,Jeff Brehaut,2,2007480
111,0,01142,Bart Bryant,2,2009280
111,0,24925,Jonathan Byrd,2,2009450
111,0,20229,Stewart Cink,2,2009400
111,0,21753,Brian Davis,2,2009450
111,0,06522,Ernie Els,2,2009400
111,0,20585,Niclas Fasth,2,2008350
111,0,01361,Dan Forsman,2,2008340
111,0,20939,Keiichiro Fukabori,2,2006310
111,0,30750,Tommy Gainey,2,2009340
111,0,07941,Mike Grob,2,2007320
111,0,20378,Mathias Grönberg,2,2009420
111,0,01527,Scott Hoch,2,2008100
111,0,06514,Kevin Johnson,2,2002300
111,0,23725,Brendan Jones,2,2009090
111,0,10733,Kent Jones,2,2009450
111,0,23533,Anthony Kang,2,2001250
111,0,19970,Robert Karlsson,2,2009190
111,0,01619,Skip Kendall,2,2009140
111,0,25768,Chih-Bing Lam,2,2008320
111,0,29926,Danny Lee,2,2009350
111,0,20634,Peter Lonard,2,2009450
111,0,23548,Bill Lunde,2,2009440
111,0,01793,Mac McLendon,2,1980430
111,0,01823,Larry Mize,2,2008410
111,0,26596,Ryan Moore,2,2009440
111,0,01866,Jack Newton,2,1982420
111,0,23320,Ryan Palmer,2,2009450
111,0,01920,Craig Parry,2,2008320
111,0,25863,Rod Perry,2,2008480
111,0,28620,Aron Price,2,2009450
111,0,07749,Brett Quigley,2,2009450
111,0,27072,Alvaro Quiros,2,2009350
111,0,26476,Chez Reavie,2,2009450
111,0,02010,Loren Roberts,2,2009250
111,0,02064,John Schroeder,2,1995300
111,0,26331,Charl Schwartzel,2,2009340
111,0,24502,Adam Scott,2,2009380
111,0,29221,Webb Simpson,2,2009450
111,0,02105,Bob Smith,2,1985280
111,0,23969,Graeme Storm,2,2008320
111,0,28780,Nicholas Thompson,2,2009450
111,0,27770,Camilo Villegas,2,2009390
111,0,23322,Brett Wetterich,2,2008230
