RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
140,0,53165,Doc Redman,6.2,2866.5,464
140,0,34610,Matthias Schwab,6.2,2749.0,442
140,0,39953,Chase Seiffert,6.2,1969.1,318
140,0,27649,Brandt Snedeker,6.2,2535.1,409
140,0,34431,Robert Streb,6.2,3427.6,554
140,0,40115,Adam Svensson,6.2,4170.2,669
140,0,48699,Callum Tarren,6.2,2695.9,434
140,0,35617,Martin Trainer,6.2,3104.1,498
140,0,28114,Dawie van der Walt,6.2,2787.7,449
140,0,37189,Harold Varner III,6.2,2400.8,390
140,0,27095,Nick Watney,6.2,2500.1,402
140,0,32139,Danny Willett,6.2,1993.4,321
172,0,45522,Christiaan Bezuidenhout,6.1,2266.3,371
172,0,46435,Austin Cook,6.1,2801.8,458
172,0,25686,Jason Dufner,6.1,2016.1,328
172,0,29970,Dylan Frittelli,6.1,3439.1,560
172,0,29974,Branden Grace,6.1,1461.0,241
172,0,24980,Scott Gutschewski,6.1,1958.7,321
172,0,39058,Lucas Herbert,6.1,1572.7,257
172,0,49298,Kramer Hickok,6.1,3570.3,581
172,0,33490,Bo Hoag,6.1,1977.7,325
172,0,37455,Si Woo Kim,6.1,4000.8,652
172,0,49947,Taylor Moore,6.1,4206.4,686
172,0,36699,Patrick Rodgers,6.1,3213.2,527
172,0,51894,Vince Whaley,6.1,3499.0,574
185,0,35879,Kelly Kraft,6.0,2944.7,493
185,0,34360,Patrick Reed,6.0,2044.6,338
185,0,31560,Brian Stuard,6.0,2939.7,486
185,0,51634,Sahith Theegala,6.0,4694.0,785
189,0,19803,Ryan Armour,5.9,1876.3,318
189,0,33597,Harry Higgs,5.9,3289.9,558
191,0,36884,Ben Kohles,5.8,2140.5,370
191,0,46340,Alex Smalley,5.8,3175.5,544
191,0,27770,Camilo Villegas,5.8,2236.5,387
