RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. TO IMPACT,TOTAL ATTEMPTS
84,0,54783,Dylan Wu,284.9,127632.4,448
87,0,48822,Sebastián Muñoz,284.8,191100.5,671
88,0,27095,Nick Watney,284.5,146529.5,515
89,0,40006,Erik van Rooyen,284.4,75641.9,266
90,0,32791,K.H. Lee,284.1,205420.5,723
90,0,33486,Roger Sloan,284.1,160509.1,565
92,0,39997,Corey Conners,283.8,196961.6,694
92,0,34563,Chesson Hadley,283.8,148411.5,523
94,0,21961,Charles Howell III,283.7,123426.8,435
94,0,36799,Stephan Jaeger,283.7,189774.6,669
94,0,48887,Matt Wallace,283.7,139846.0,493
97,0,33597,Harry Higgs,283.6,177518.5,626
97,0,29221,Webb Simpson,283.6,105233.2,371
99,0,35310,Lanto Griffin,283.5,161604.9,570
100,0,55708,Hayden Buckley,283.3,187807.1,663
100,0,32139,Danny Willett,283.3,107374.1,379
102,0,35532,Tom Hoge,283.2,191158.8,675
102,0,47529,Mito Pereira,283.2,206436.1,729
102,0,49771,J.T. Poston,283.2,205298.9,725
102,0,33419,Cameron Tringale,283.2,164796.3,582
106,0,30926,Chris Kirk,283.0,168947.3,597
107,0,48084,Wesley Bryan,282.9,86840.1,307
107,0,54628,Lee Hodges,282.9,222625.3,787
109,0,28252,Seamus Power,282.7,123256.9,436
110,0,35506,Mackenzie Hughes,282.3,167689.4,594
110,0,25198,Francesco Molinari,282.3,96820.7,343
110,0,51890,Greyson Sigg,282.3,191993.1,680
113,0,51634,Sahith Theegala,281.6,250589.7,890
114,0,27895,Jonas Blixt,281.4,108625.4,386
115,0,34431,Robert Streb,281.2,184458.6,656
116,0,29420,Billy Horschel,281.1,124246.8,442
117,0,33399,Adam Hadwin,280.9,182605.4,650
118,0,31420,Anirban Lahiri,280.8,164277.6,585
119,0,22056,Cameron Percy,280.7,85056.2,303
120,0,47128,Richy Werenski,280.3,123620.8,441
121,0,49947,Taylor Moore,280.1,221291.4,790
121,0,25493,Nick Taylor,280.1,168901.1,603
123,0,53165,Doc Redman,280.0,152066.6,543
124,0,35110,Brett Drewitt,279.6,103161.4,369
124,0,52374,Brandon Wu,279.6,122166.7,437
126,0,51997,Andrew Novak,279.4,132726.6,475
126,0,46340,Alex Smalley,279.4,175436.9,628
128,0,29908,C.T. Pan,279.2,182564.3,654
129,0,47983,Chad Ramey,279.1,137017.9,491
130,0,39324,J.J. Spaun,279.0,183603.4,658
130,0,27214,Kevin Streelman,279.0,210930.0,756
132,0,29974,Branden Grace,278.7,101169.3,363
132,0,27936,Martin Laird,278.7,161392.4,579
134,0,45609,Tyler Duncan,278.6,169975.4,610
135,0,27974,Sung Kang,278.5,152606.8,548
136,0,34466,Peter Malnati,278.4,251951.4,905
136,0,32640,Troy Merritt,278.4,200974.5,722
138,0,52375,Doug Ghim,278.3,172288.3,619
138,0,40162,Justin Lower,278.3,138317.5,497
140,0,37275,Sam Ryder,278.0,200995.3,723
141,0,34098,Russell Henley,277.9,157837.5,568
142,0,30163,Henrik Norlander,277.8,135564.2,488
143,0,28114,Dawie van der Walt,277.7,129694.1,467
144,0,24925,Jonathan Byrd,277.4,106814.2,385
145,0,49766,Hank Lebioda,277.2,174112.5,628
146,0,24980,Scott Gutschewski,277.1,93099.7,336
147,0,49298,Kramer Hickok,276.9,191366.8,691
148,0,28775,Nate Lashley,276.4,165853.1,600
149,0,25900,Lucas Glover,276.2,183120.1,663
150,0,35449,Adam Long,276.1,194915.1,706
151,0,27644,Brian Harman,275.9,204428.9,741
151,0,34610,Matthias Schwab,275.9,139043.5,504
153,0,51950,Max McGreevy,275.8,142012.3,515
153,0,24361,Pat Perez,275.8,121372.5,440
153,0,40115,Adam Svensson,275.8,205477.4,745
156,0,47993,Denny McCarthy,275.6,177747.8,645
157,0,25818,Scott Piercy,275.4,169660.9,616
157,0,24138,Ian Poulter,275.4,88692.1,322
159,0,29478,Kevin Kisner,275.3,134062.4,487
160,0,30978,Kiradech Aphibarnrat,275.2,105141.1,382
161,0,45526,Abraham Ancer,274.6,117822.5,429
161,0,25686,Jason Dufner,274.6,99697.1,363
163,0,29535,Brice Garnett,274.3,156637.6,571
164,0,36326,David Lipsky,274.2,187253.1,683
165,0,37455,Si Woo Kim,273.9,210937.5,770
166,0,33122,Russell Knox,273.7,194035.7,709
167,0,34360,Patrick Reed,273.5,112146.8,410
168,0,46414,Aaron Rai,273.3,168342.1,616
168,0,23621,Rory Sabbatini,273.3,136664.4,500
170,0,36801,Mark Hubbard,273.2,142624.8,522
171,0,33490,Bo Hoag,272.9,88706.3,325
172,0,45522,Christiaan Bezuidenhout,271.9,126702.5,466
173,0,27649,Brandt Snedeker,271.6,128471.5,473
174,0,32150,Michael Thompson,271.5,190875.1,703
175,0,27770,Camilo Villegas,270.6,110684.8,409
176,0,23983,Luke Donald,270.4,108983.1,403
176,0,34174,John Huh,270.4,163606.1,605
176,0,23108,Matt Kuchar,270.4,158474.8,586
179,0,34076,Joel Dahmen,270.1,182077.0,674
180,0,31557,Jim Herman,270.0,93414.6,346
181,0,39953,Chase Seiffert,269.9,93922.8,348
182,0,34256,Andrew Putnam,268.7,192675.7,717
183,0,23325,Vaughn Taylor,267.5,100866.3,377
184,0,24024,Zach Johnson,266.9,142791.4,535
185,0,46435,Austin Cook,266.5,137508.0,516
185,0,39436,Joshua Creel,266.5,104724.5,393
187,0,35879,Kelly Kraft,265.5,144946.5,546
188,0,36884,Ben Kohles,265.3,104795.9,395
189,0,32816,Satoshi Kodaira,265.1,93576.0,353
190,0,26476,Chez Reavie,264.8,200979.7,759
191,0,30927,Brendon Todd,261.7,170084.8,650
192,0,19803,Ryan Armour,259.0,87548.4,338
193,0,31560,Brian Stuard,256.2,167054.9,652
