RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
184,0,26758,David Hearn,171.7,815878000,132
185,0,34099,Harris English,172.1,1195760000,193
186,0,45609,Tyler Duncan,172.2,1462840000,236
186,0,34174,John Huh,172.2,960909000,155
188,0,22371,Aaron Baddeley,172.3,558115000,90
189,0,40026,Daniel Berger,172.5,1012124000,163
190,0,48887,Matt Wallace,173.9,769861000,123
191,0,26851,Marc Leishman,174.0,1020776000,163
192,0,29420,Billy Horschel,175.9,1152218000,182
193,0,23108,Matt Kuchar,176.9,1006347000,158
194,0,30927,Brendon Todd,177.9,1146698000,179
195,0,24357,K.J. Choi,178.7,907108000,141
196,0,39997,Corey Conners,179.2,1316153000,204
