RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
110,0,01560,David Ishii,1
110,0,01662,Greg Ladehoff,1
110,0,01715,Mark Lye,1
110,0,01782,Mike McCullough,1
110,0,01790,Pat McGowan,1,1
110,0,01797,Rocco Mediate,1
110,0,01826,Brian Mogg,1,1
110,0,01858,Tommy Nakajima,1,1
110,0,01877,Tim Norris,1
110,0,01884,Mac O'Grady,1,1
110,0,01901,Jay Overton,1
110,0,01931,Rick Pearson,1
110,0,01941,Tom Pernice Jr.,1
110,0,01943,Chris Perry,1,1
110,0,01984,Sam Randolph,1,1
110,0,02007,Larry Rinker,1
110,0,02041,Bill Sander,1,1
110,0,02099,Scott Simpson,1
110,0,02107,Gordon Smith,1
110,0,02148,Ray Stewart,1
110,0,02170,Hal Sutton,1
110,0,02186,Brian Tennyson,1
110,0,02192,Steve Thomas,1
110,0,02196,Robert Thompson,1
110,0,02229,Brett Upper,1
110,0,02246,Duffy Waldorf,1
110,0,02294,Willie Wood,1
110,0,02311,Kim Young,1
