RANK,MOVEMENT,PLAYER_ID,PLAYER,%
53,0,01378,David Frost,60.00
53,0,08725,Tom Gillis,60.00
53,0,20573,Scott Laycock,60.00
53,0,20634,Peter Lonard,60.00
53,0,02010,Loren Roberts,60.00
53,0,24502,Adam Scott,60.00
53,0,20566,Kaname Yokoo,60.00
62,0,06251,Chris DiMarco,59.09
62,0,02239,Scott Verplank,59.09
64,0,19824,Craig Barlow,58.82
65,0,20568,Anthony Painter,58.33
65,0,08375,Paul Stankowski,58.33
67,0,01024,Billy Andrade,57.89
67,0,23541,Ben Crane,57.89
67,0,02246,Duffy Waldorf,57.89
70,0,12661,Todd Barranger,57.14
70,0,24925,Jonathan Byrd,57.14
70,0,25345,Carl Pettersson,57.14
70,0,23177,Kenneth Staton,57.14
70,0,07101,Dave Stockton Jr.,57.14
70,0,12755,Vance Veazey,57.14
76,0,01381,Fred Funk,56.52
76,0,01945,Kenny Perry,56.52
78,0,10860,Justin Leonard,56.25
78,0,12662,Thomas Levet,56.25
78,0,11032,Frank Lickliter II,56.25
78,0,12680,Shigeki Maruyama,56.25
78,0,02170,Hal Sutton,56.25
83,0,06595,Kevin Sutherland,55.00
83,0,02214,Kirk Triplett,55.00
85,0,26950,John Morgan,54.55
86,0,06575,Dudley Hart,53.85
86,0,08537,J.P. Hayes,53.85
86,0,10213,Dicky Pride,53.85
89,0,20029,Notah Begay III,53.33
89,0,06809,Bob Burns,53.33
91,0,23338,David Gossett,52.94
91,0,22293,Heath Slocum,52.94
91,0,02206,David Toms,52.94
94,0,12823,Carlos Franco,52.63
95,0,01329,Brad Faxon,52.38
95,0,20645,John Senden,52.38
95,0,02104,Jeff Sluman,52.38
98,0,07867,Woody Austin,50.00
98,0,20498,Briny Baird,50.00
98,0,01098,Jay Don Blake,50.00
98,0,21961,Charles Howell III,50.00
98,0,01553,John Huston,50.00
98,0,06573,Brandt Jobe,50.00
98,0,06475,Jeff Klein,50.00
98,0,23108,Matt Kuchar,50.00
98,0,01666,Bernhard Langer,50.00
98,0,10565,Ian Leggatt,50.00
98,0,01707,Steve Lowery,50.00
98,0,01723,Andrew Magee,50.00
98,0,01766,Billy Mayfair,50.00
98,0,01938,David Peoples,50.00
98,0,01941,Tom Pernice Jr.,50.00
98,0,02002,John Riegger,50.00
98,0,23034,Brent Schwarzrock,50.00
98,0,06581,David Sutherland,50.00
98,0,06078,Esteban Toledo,50.00
98,0,25450,Ty Tryon,50.00
98,0,20436,Garrett Willis,50.00
119,0,20548,Hidemichi Tanaka,48.00
120,0,01948,Tim Petrovic,47.62
121,0,01810,Phil Mickelson,47.37
121,0,07749,Brett Quigley,47.37
123,0,01157,Tom Byrum,47.06
124,0,23135,Tim Clark,46.67
124,0,20121,Todd Fischer,46.67
124,0,01577,Lee Janzen,46.67
124,0,01968,Nick Price,46.67
124,0,02106,Chris Smith,46.67
124,0,22295,Darron Stiles,46.67
130,0,10733,Kent Jones,46.15
130,0,08547,John Maginnes,46.15
130,0,10107,Deane Pappas,46.15
133,0,25692,Akio Sadakata,45.45
134,0,07721,Pat Bates,44.44
134,0,21806,Paul Gow,44.44
134,0,12660,Jesper Parnevik,44.44
137,0,20593,Greg Chalmers,43.75
137,0,01724,Jeff Maggert,43.75
137,0,08339,Spike McRoy,43.75
140,0,20229,Stewart Cink,43.48
141,0,23656,Jason Caron,42.86
141,0,01569,Peter Jacobsen,42.86
143,0,20472,Alex Cejka,42.11
143,0,06332,Neal Lancaster,42.11
145,0,19825,Darren Clarke,41.67
146,0,12652,Cameron Beckman,41.18
146,0,01797,Rocco Mediate,41.18
148,0,22371,Aaron Baddeley,40.00
148,0,24356,Jason Buha,40.00
148,0,19881,Robert Damron,40.00
148,0,23125,Brad Elder,40.00
148,0,01388,Robert Gamez,40.00
148,0,08633,Per-Ulrik Johansson,40.00
148,0,01761,Len Mattiace,40.00
148,0,10585,Scott McCarron,40.00
148,0,01887,Mark O'Meara,40.00
148,0,26489,Cameron Yancey,40.00
158,0,12705,Cliff Kresge,38.89
158,0,01928,Corey Pavin,38.89
160,0,01132,Mark Brooks,38.46
161,0,01139,Olin Browne,38.10
162,0,21805,Harrison Frazar,37.50
162,0,20574,Mathew Goggin,37.50
162,0,08545,Glen Hnatiuk,37.50
165,0,01226,Fred Couples,35.29
165,0,10425,Jay Williamson,35.29
167,0,07457,Steve Flesch,35.00
168,0,08123,Jeff Brehaut,33.33
168,0,12645,Brent Geiberger,33.33
168,0,01475,Donnie Hammond,33.33
168,0,23353,J.J. Henry,33.33
168,0,25031,Andy Miller,33.33
168,0,20628,Arron Oberholser,33.33
168,0,20095,Carl Paulson,33.33
175,0,20572,Rod Pampling,31.25
176,0,20771,Steven Alker,30.77
176,0,21739,Aaron Barber,30.77
176,0,23614,Rich Beem,30.77
179,0,01175,Jim Carter,28.57
179,0,01249,John Daly,28.57
179,0,01307,Joel Edwards,28.57
179,0,06527,Steve Stricker,28.57
183,0,21209,Sergio Garcia,27.27
183,0,06617,Brian Henninger,27.27
183,0,10912,Craig Perks,27.27
186,0,20099,Doug Barron,25.00
187,0,06643,Paul Goydos,23.53
188,0,20940,Kenichi Kuboya,21.43
189,0,20623,Gavin Coles,20.00
190,0,19972,José Coceres,18.18
