RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
106,0,21949,Joe Ogilvie,29.44,343,1165,-0.052
107,0,01553,John Huston,28.93,182,629,E
108,0,10912,Craig Perks,28.91,255,882,+0.027
109,0,11032,Frank Lickliter II,28.73,310,1079,-0.003
110,0,22371,Aaron Baddeley,28.72,305,1062,+0.111
111,0,08123,Jeff Brehaut,28.65,369,1288,+0.073
112,0,01948,Tim Petrovic,28.62,344,1202,+0.061
113,0,20498,Briny Baird,28.32,316,1116,E
114,0,07223,Brian Bateman,28.15,284,1009,+0.014
115,0,24290,D.J. Brigman,28.01,265,946,+0.075
116,0,19825,Darren Clarke,27.94,138,494,-0.087
117,0,01313,Steve Elkington,27.92,215,770,+0.051
118,0,21731,Freddie Jacobson,27.86,241,865,+0.046
119,0,06613,Tommy Tolles,27.84,233,837,+0.094
120,0,21959,Ted Purdy,27.81,394,1417,-0.028
121,0,23108,Matt Kuchar,27.70,292,1054,+0.007
122,0,22405,Justin Rose,27.35,236,863,+0.017
123,0,12510,Chad Campbell,27.32,294,1076,+0.068
124,0,25686,Jason Dufner,27.22,270,992,+0.052
125,0,23613,Rich Barcelo,27.21,222,816,+0.117
126,0,08881,Tripp Isenhour,27.18,178,655,+0.112
127,0,12645,Brent Geiberger,27.12,314,1158,+0.032
128,0,02245,Grant Waite,27.07,255,942,+0.008
129,0,07749,Brett Quigley,26.39,319,1209,E
130,0,12823,Carlos Franco,26.15,324,1239,+0.034
131,0,21961,Charles Howell III,26.14,275,1052,+0.065
132,0,21407,Arjun Atwal,26.07,269,1032,+0.007
133,0,01161,Mark Calcavecchia,25.98,212,816,+0.038
134,0,20634,Peter Lonard,25.93,196,756,+0.082
135,0,01707,Steve Lowery,25.90,265,1023,+0.060
136,0,20098,Stuart Appleby,25.85,214,828,-0.033
137,0,20094,Jonathan Kaye,25.84,224,867,+0.063
138,0,20378,Mathias Grönberg,25.79,262,1016,+0.065
139,0,23623,Bo Van Pelt,25.64,289,1127,-0.055
140,0,12660,Jesper Parnevik,25.61,261,1019,+0.069
141,0,24502,Adam Scott,25.53,144,564,+0.021
142,0,21893,Brian Kortan,25.48,201,789,+0.055
142,0,24361,Pat Perez,25.48,304,1193,+0.036
144,0,23325,Vaughn Taylor,25.21,267,1059,+0.097
145,0,06197,Michael Allen,25.16,267,1061,+0.124
145,0,19824,Craig Barlow,25.16,241,958,+0.071
147,0,12652,Cameron Beckman,24.83,297,1196,-0.010
148,0,25345,Carl Pettersson,24.72,267,1080,+0.045
149,0,23307,Roger Tambellini,24.64,239,970,+0.109
150,0,01035,Tommy Armour III,24.55,261,1063,+0.046
151,0,24507,Jason Bohn,24.51,298,1216,+0.101
152,0,10107,Deane Pappas,24.34,213,875,+0.061
153,0,07867,Woody Austin,24.33,281,1155,+0.064
153,0,22548,Patrick Sheehan,24.33,336,1381,+0.048
155,0,24781,Hunter Mahan,24.21,277,1144,+0.047
156,0,10885,Robert Allenby,24.07,239,993,+0.029
157,0,01226,Fred Couples,24.03,149,620,+0.054
158,0,02101,Joey Sindelar,24.00,294,1225,+0.017
159,0,20157,Retief Goosen,23.84,133,558,-0.008
160,0,12782,Tim Herron,23.56,217,921,+0.060
161,0,25237,Kevin Muncrief,23.43,146,623,+0.212
162,0,20850,Daniel Chopra,23.16,295,1274,+0.102
163,0,24925,Jonathan Byrd,23.15,232,1002,-0.034
164,0,01810,Phil Mickelson,22.89,171,747,-0.018
165,0,06332,Neal Lancaster,22.75,293,1288,+0.099
166,0,20572,Rod Pampling,22.60,243,1075,+0.066
167,0,20580,Andre Stolz,22.44,149,664,+0.168
168,0,01927,Dennis Paulson,22.43,205,914,+0.112
169,0,21805,Harrison Frazar,22.06,216,979,+0.051
170,0,08835,Kris Cox,22.04,186,844,+0.038
171,0,23320,Ryan Palmer,21.91,271,1237,+0.015
172,0,10585,Scott McCarron,21.89,229,1046,-0.022
173,0,26287,Roland Thatcher,21.62,181,837,+0.039
174,0,23614,Rich Beem,21.32,181,849,+0.116
175,0,23621,Rory Sabbatini,21.31,222,1042,-0.027
176,0,07939,Dan Olsen,21.28,189,888,+0.101
177,0,12394,Tom Carter,21.23,282,1328,+0.142
178,0,22046,Geoff Ogilvy,21.14,219,1036,+0.009
179,0,01945,Kenny Perry,21.11,182,862,+0.066
180,0,06522,Ernie Els,20.69,120,580,-0.092
181,0,08793,Tiger Woods,20.47,156,762,-0.064
182,0,20663,Brenden Pappas,20.10,274,1363,+0.153
183,0,20645,John Senden,19.87,237,1193,-0.008
184,0,21633,Steve Allan,19.61,239,1219,+0.075
185,0,25900,Lucas Glover,19.43,225,1158,+0.111
186,0,21209,Sergio Garcia,19.23,135,702,-0.030
187,0,11123,Chris Couch,18.45,117,634,+0.256
188,0,01706,Davis Love III,18.02,153,849,+0.013
189,0,23353,J.J. Henry,17.71,223,1259,+0.027
190,0,02106,Chris Smith,17.02,217,1275,+0.106
191,0,06567,Vijay Singh,15.79,196,1241,-0.077
192,0,08337,Mike Heinen,15.77,111,704,+0.189
193,0,23497,Tag Ridings,15.22,93,611,+0.204
194,0,23063,Scott Hend,14.29,138,966,+0.188
195,0,01249,John Daly,13.21,123,931,+0.114
196,0,23552,Hank Kuehne,11.19,130,1162,+0.015
