RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
127,0,02246,Duffy Waldorf,11.41,93,815,-0.215
128,0,20104,Ken Duke,11.36,125,1100,-0.232
129,0,23541,Ben Crane,11.33,127,1121,-0.165
130,0,01127,Danny Briggs,11.26,117,1039,-0.103
131,0,01926,Steve Pate,11.25,93,827,-0.215
132,0,20472,Alex Cejka,11.10,88,793,-0.193
133,0,20029,Notah Begay III,10.81,95,879,-0.126
134,0,08339,Spike McRoy,10.65,113,1061,-0.239
135,0,21878,Mark Wilson,10.59,84,793,-0.024
136,0,12680,Shigeki Maruyama,10.42,113,1084,-0.195
136,0,10213,Dicky Pride,10.42,85,816,-0.071
138,0,20121,Todd Fischer,10.40,132,1269,-0.189
139,0,06527,Steve Stricker,10.32,97,940,-0.175
140,0,08537,J.P. Hayes,10.31,91,883,-0.110
141,0,26420,Richard Johnson,10.23,131,1280,-0.130
142,0,01024,Billy Andrade,10.12,128,1265,-0.227
143,0,01766,Billy Mayfair,10.05,129,1284,-0.202
144,0,01203,Russ Cochran,9.91,75,757,-0.067
145,0,02214,Kirk Triplett,9.88,90,911,-0.200
146,0,02104,Jeff Sluman,9.86,111,1126,-0.135
147,0,12602,Dean Wilson,9.75,122,1251,-0.164
148,0,07457,Steve Flesch,9.71,111,1143,-0.135
149,0,20382,Stephen Leaney,9.70,77,794,-0.221
150,0,01724,Jeff Maggert,9.69,68,702,-0.118
151,0,19846,Brian Gay,9.53,116,1217,-0.172
152,0,12705,Cliff Kresge,9.50,98,1032,-0.357
153,0,01361,Dan Forsman,9.39,85,905,-0.129
154,0,12682,Hirofumi Miyase,9.35,73,781,-0.055
155,0,01139,Olin Browne,9.33,102,1093,-0.157
156,0,06575,Dudley Hart,9.26,59,637,-0.153
157,0,01320,Bob Estes,9.18,64,697,-0.266
158,0,01619,Skip Kendall,9.10,99,1088,-0.242
159,0,08075,Jerry Kelly,9.04,109,1206,-0.138
160,0,23338,David Gossett,8.99,63,701,-0.127
161,0,20548,Hidemichi Tanaka,8.89,96,1080,-0.219
162,0,22293,Heath Slocum,8.88,102,1149,-0.206
163,0,06251,Chris DiMarco,8.86,95,1072,-0.253
164,0,10423,Mike Weir,8.81,68,772,-0.176
165,0,01142,Bart Bryant,8.74,79,904,-0.101
166,0,25396,Kevin Na,8.68,103,1187,-0.243
167,0,19972,José Coceres,8.60,72,837,-0.347
168,0,23135,Tim Clark,8.53,84,985,-0.238
169,0,23983,Luke Donald,8.34,72,863,-0.194
170,0,02239,Scott Verplank,8.30,78,940,-0.295
171,0,01761,Len Mattiace,8.19,79,965,-0.203
172,0,02099,Scott Simpson,8.18,58,709,-0.121
173,0,06373,José María Olazábal,8.06,47,583,-0.064
174,0,01132,Mark Brooks,7.60,60,789,-0.067
175,0,01920,Craig Parry,7.39,37,501,-0.432
176,0,01527,Scott Hoch,7.38,47,637,-0.255
177,0,02223,Bob Tway,7.37,68,923,-0.162
178,0,01378,David Frost,7.15,73,1021,-0.247
179,0,20127,Chris Riley,7.11,52,731,-0.096
180,0,02049,Gene Sauers,6.92,70,1011,-0.186
181,0,06809,Bob Burns,6.90,74,1073,-0.041
182,0,19881,Robert Damron,6.42,74,1152,-0.284
183,0,12753,David Morland IV,5.71,49,858,-0.245
184,0,07721,Pat Bates,5.65,70,1240,-0.171
185,0,01329,Brad Faxon,5.61,54,963,-0.148
186,0,01157,Tom Byrum,5.39,54,1002,-0.278
187,0,06078,Esteban Toledo,5.36,59,1101,-0.186
188,0,01457,Jay Haas,5.35,45,841,-0.200
189,0,07363,Craig Bowden,4.84,50,1032,-0.200
190,0,08385,Omar Uresti,4.77,50,1048,-0.160
191,0,02010,Loren Roberts,4.45,42,944,-0.071
192,0,01219,John Cook,4.04,27,669,-0.148
193,0,01381,Fred Funk,3.77,43,1141,-0.116
194,0,01928,Corey Pavin,3.48,32,919,-0.375
195,0,01968,Nick Price,2.77,14,506,-0.214
196,0,01887,Mark O'Meara,2.44,14,573,E
