RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
89,0,23613,Rich Barcelo,8.46,11,130,-0.09
90,0,12510,Chad Campbell,8.43,14,166,E
91,0,01941,Tom Pernice Jr.,8.42,16,190,-0.13
92,0,23621,Rory Sabbatini,8.33,13,156,+0.08
93,0,08339,Spike McRoy,8.24,14,170,+0.21
94,0,22913,John Rollins,8.23,13,158,+0.08
95,0,02246,Duffy Waldorf,8.21,11,134,+0.18
96,0,10423,Mike Weir,8.20,10,122,-0.10
97,0,20634,Peter Lonard,8.04,9,112,E
98,0,01797,Rocco Mediate,7.95,7,88,+0.14
99,0,21646,David Branshaw,7.93,13,164,-0.15
100,0,01024,Billy Andrade,7.84,16,204,-0.06
101,0,06214,Guy Boros,7.81,10,128,+0.60
102,0,01042,Paul Azinger,7.75,11,142,+0.18
103,0,10733,Kent Jones,7.73,15,194,E
104,0,01226,Fred Couples,7.61,7,92,+0.14
105,0,01313,Steve Elkington,7.38,9,122,+0.11
106,0,12823,Carlos Franco,7.37,14,190,+0.36
107,0,06515,Shaun Micheel,7.33,11,150,+0.36
108,0,12705,Cliff Kresge,7.23,12,166,E
109,0,08123,Jeff Brehaut,7.21,15,208,+0.33
110,0,06522,Ernie Els,7.14,6,84,-0.17
110,0,02245,Grant Waite,7.14,11,154,+0.27
110,0,10425,Jay Williamson,7.14,14,196,+0.43
113,0,12782,Tim Herron,6.85,10,146,-0.10
114,0,21959,Ted Purdy,6.82,15,220,E
115,0,22371,Aaron Baddeley,6.79,11,162,+0.45
116,0,01948,Tim Petrovic,6.70,13,194,+0.46
117,0,24290,D.J. Brigman,6.58,10,152,+0.30
117,0,23307,Roger Tambellini,6.58,10,152,+0.20
119,0,12760,Danny Ellis,6.49,10,154,+0.10
120,0,10213,Dicky Pride,6.35,8,126,+0.13
121,0,08931,Glen Day,6.19,12,194,+0.08
122,0,23320,Ryan Palmer,6.00,12,200,-0.17
123,0,06197,Michael Allen,5.88,10,170,+0.30
123,0,21731,Freddie Jacobson,5.88,8,136,+0.13
125,0,01926,Steve Pate,5.80,8,138,+0.50
126,0,19824,Craig Barlow,5.77,9,156,+0.22
127,0,20593,Greg Chalmers,5.71,8,140,E
128,0,21893,Brian Kortan,5.65,7,124,+0.14
129,0,22548,Patrick Sheehan,5.61,12,214,+0.08
130,0,07867,Woody Austin,5.56,10,180,+0.60
130,0,06575,Dudley Hart,5.56,6,108,-0.17
130,0,01706,Davis Love III,5.56,7,126,E
133,0,01035,Tommy Armour III,5.42,9,166,+0.33
133,0,23108,Matt Kuchar,5.42,9,166,-0.11
135,0,20585,Niclas Fasth,5.36,6,112,-0.17
135,0,10585,Scott McCarron,5.36,9,168,-0.11
137,0,06004,Stephen Ames,5.29,9,170,E
138,0,24507,Jason Bohn,5.26,10,190,+0.30
138,0,06527,Steve Stricker,5.26,8,152,+0.63
140,0,20572,Rod Pampling,5.23,9,172,E
141,0,07223,Brian Bateman,5.13,8,156,+0.63
142,0,01685,J.L. Lewis,5.10,10,196,E
143,0,01161,Mark Calcavecchia,5.07,7,138,+0.57
144,0,12645,Brent Geiberger,4.95,9,182,E
145,0,12652,Cameron Beckman,4.79,9,188,+0.78
145,0,02101,Joey Sindelar,4.79,9,188,+0.33
147,0,20098,Stuart Appleby,4.69,6,128,-0.67
148,0,20157,Retief Goosen,4.65,4,86,+0.25
149,0,10885,Robert Allenby,4.61,7,152,E
150,0,23614,Rich Beem,4.48,6,134,+0.17
150,0,06613,Tommy Tolles,4.48,6,134,E
152,0,20850,Daniel Chopra,4.41,9,204,E
153,0,06332,Neal Lancaster,4.37,9,206,+0.22
154,0,10107,Deane Pappas,4.29,6,140,-0.17
155,0,07749,Brett Quigley,4.26,8,188,+0.38
155,0,20645,John Senden,4.26,8,188,-0.25
157,0,20663,Brenden Pappas,4.25,9,212,+0.44
158,0,06621,Joe Durant,4.22,7,166,+0.57
158,0,20378,Mathias Grönberg,4.22,7,166,E
160,0,19825,Darren Clarke,4.17,3,72,+0.33
161,0,23497,Tag Ridings,4.00,4,100,+0.75
162,0,20498,Briny Baird,3.93,7,178,+0.14
162,0,25345,Carl Pettersson,3.93,7,178,+0.43
164,0,24781,Hunter Mahan,3.89,7,180,+0.57
165,0,25686,Jason Dufner,3.80,6,158,+0.17
166,0,26287,Roland Thatcher,3.79,5,132,+0.20
167,0,08337,Mike Heinen,3.77,4,106,+0.75
168,0,08835,Kris Cox,3.73,5,134,+0.40
169,0,21407,Arjun Atwal,3.70,6,162,E
170,0,23325,Vaughn Taylor,3.66,6,164,E
171,0,24361,Pat Perez,3.65,7,192,+0.71
172,0,20229,Stewart Cink,3.61,6,166,-0.17
173,0,07939,Dan Olsen,3.52,5,142,+0.60
174,0,12394,Tom Carter,3.30,7,212,E
175,0,23623,Bo Van Pelt,3.26,6,184,+0.50
176,0,21805,Harrison Frazar,3.13,5,160,-0.20
176,0,22405,Justin Rose,3.13,4,128,+0.25
178,0,10912,Craig Perks,2.94,4,136,-0.50
179,0,21209,Sergio Garcia,2.88,3,104,-0.67
180,0,20580,Andre Stolz,2.83,3,106,-0.67
181,0,25900,Lucas Glover,2.75,5,182,+0.60
182,0,08793,Tiger Woods,2.68,3,112,-0.33
183,0,06595,Kevin Sutherland,2.60,4,154,+0.25
184,0,01810,Phil Mickelson,2.38,3,126,E
185,0,23353,J.J. Henry,2.02,4,198,-0.25
186,0,02106,Chris Smith,1.94,4,206,E
187,0,11123,Chris Couch,1.82,2,110,+1.00
188,0,22046,Geoff Ogilvy,1.81,3,166,+0.67
189,0,23552,Hank Kuehne,1.69,3,178,E
190,0,01945,Kenny Perry,1.52,2,132,+0.50
191,0,24925,Jonathan Byrd,1.30,2,154,-0.50
192,0,21633,Steve Allan,1.03,2,194,E
193,0,01927,Dennis Paulson,.72,1,138,+1.00
194,0,23063,Scott Hend,.65,1,154,E
195,0,01249,John Daly,.00,0,146,E
195,0,06567,Vijay Singh,.00,0,188,E
