RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
61,0,23548,Bill Lunde,25' 3",4547.750,180
61,0,29221,Webb Simpson,25' 3",7162.000,284
61,0,25834,Daniel Summerhays,25' 3",11830.917,469
64,0,23108,Matt Kuchar,25' 4",9818.583,387
65,0,29479,Scott Brown,25' 6",10444.417,409
65,0,25720,Chad Collins,25' 6",7683.583,301
65,0,30736,Oscar Fraustro,25' 6",5249.583,206
65,0,29535,Brice Garnett,25' 6",8575.417,336
65,0,33399,Adam Hadwin,25' 6",9230.750,362
70,0,37273,Derek Ernst,25' 7",7608.000,297
70,0,34409,David Lingmerth,25' 7",8780.583,343
70,0,28475,Jeff Overton,25' 7",10826.750,423
70,0,34358,Jonathan Randolph,25' 7",8746.667,342
70,0,34431,Robert Streb,25' 7",13641.417,534
75,0,26329,Louis Oosthuizen,25' 8",6359.000,248
75,0,29476,Kyle Reifers,25' 8",10558.167,412
77,0,25364,Paul Casey,25' 9",8326.333,323
77,0,33413,Ben Martin,25' 9",9351.583,363
77,0,25345,Carl Pettersson,25' 9",13083.083,508
77,0,21878,Mark Wilson,25' 9",9993.833,388
81,0,24357,K.J. Choi,25' 10",7497.500,290
82,0,20691,Greg Owen,25' 11",5566.833,215
83,0,34264,Hudson Swafford,26' 0",10222.917,393
84,0,27963,Chris Stroud,26' 3",8433.500,321
85,0,23353,J.J. Henry,26' 5",10832.583,410
86,0,24502,Adam Scott,26' 7",4996.083,188
86,0,34046,Jordan Spieth,26' 7",8565.750,322
86,0,29425,Andrew Svoboda,26' 7",10410.333,391
89,0,01706,Davis Love III,26' 8",5356.750,201
89,0,25349,Tim Wilkinson,26' 8",7571.083,284
91,0,24925,Jonathan Byrd,26' 9",6400.083,239
91,0,34563,Chesson Hadley,26' 9",13625.750,510
93,0,29420,Billy Horschel,26' 11",9728.833,362
93,0,32640,Troy Merritt,26' 11",11060.333,411
93,0,27095,Nick Watney,26' 11",11202.833,416
96,0,20396,Lee Westwood,27' 1",4906.750,181
97,0,35545,Blayne Barber,27' 3",8434.833,310
97,0,34098,Russell Henley,27' 3",8711.750,320
97,0,29926,Danny Lee,27' 3",12935.417,475
97,0,28486,Michael Putnam,27' 3",9595.500,352
97,0,25892,Steve Wheatcroft,27' 3",9624.917,353
102,0,10885,Robert Allenby,27' 4",6616.250,242
102,0,30926,Chris Kirk,27' 4",7713.667,282
104,0,29223,Sam Saunders,27' 7",8057.167,292
104,0,28023,Byron Smith,27' 7",6590.250,239
104,0,25804,Bubba Watson,27' 7",8719.000,316
107,0,20593,Greg Chalmers,27' 10",5534.167,199
108,0,26300,Matt Jones,27' 11",10196.500,365
108,0,23623,Bo Van Pelt,27' 11",9552.583,342
108,0,31323,Gary Woodland,27' 11",8616.083,309
111,0,32366,Kevin Chappell,28' 0",10251.833,366
111,0,23621,Rory Sabbatini,28' 0",10011.833,358
113,0,23048,Eric Axley,28' 2",6787.833,241
113,0,33418,Shawn Stefani,28' 2",12150.167,431
113,0,26951,Johnson Wagner,28' 2",8129.250,289
116,0,22056,Cameron Percy,28' 3",8439.833,299
117,0,35532,Tom Hoge,28' 4",10164.667,359
118,0,34360,Patrick Reed,28' 5",13209.917,465
118,0,25493,Nick Taylor,28' 5",13631.167,479
120,0,37454,Whee Kim,28' 6",8863.333,311
121,0,28500,Martin Flores,28' 8",13493.167,471
121,0,22405,Justin Rose,28' 8",6817.833,238
123,0,24358,Robert Garrigus,28' 9",9033.917,314
123,0,12716,Charley Hoffman,28' 9",12230.167,426
123,0,33667,Carlos Ortiz,28' 9",12709.667,442
126,0,27436,Graham DeLaet,29' 0",7327.917,253
126,0,32448,James Hahn,29' 0",12441.333,429
128,0,34099,Harris English,29' 2",14296.833,490
129,0,26851,Marc Leishman,29' 3",9867.083,337
130,0,24781,Hunter Mahan,29' 5",10975.583,373
130,0,36699,Patrick Rodgers,29' 5",7504.750,255
132,0,35539,Luke Guthrie,29' 6",11105.667,376
132,0,24140,Sean O'Hair,29' 6",12061.417,409
134,0,33141,Keegan Bradley,29' 7",8485.000,287
134,0,23983,Luke Donald,29' 7",8820.000,298
134,0,29518,Brendan Steele,29' 7",11326.667,383
137,0,27895,Jonas Blixt,29' 8",8546.750,288
137,0,23320,Ryan Palmer,29' 8",9887.667,333
137,0,30946,Alex Prugh,29' 8",10845.917,366
140,0,32150,Michael Thompson,29' 9",12030.417,404
141,0,39977,Max Homa,30' 0",10672.500,356
141,0,27936,Martin Laird,30' 0",11742.500,391
143,0,27770,Camilo Villegas,30' 1",13637.250,453
144,0,22046,Geoff Ogilvy,30' 2",5995.333,199
145,0,25274,Steven Bowditch,30' 3",16347.083,540
145,0,20848,Ángel Cabrera,30' 3",7311.417,242
147,0,32334,Charlie Beljan,30' 4",9019.000,297
147,0,30852,Ryo Ishikawa,30' 4",12801.083,422
147,0,30944,Jason Kokrak,30' 4",14277.333,471
150,0,28307,Matt Every,30' 5",10788.333,355
151,0,33461,Morgan Hoffmann,30' 6",12540.667,411
152,0,28089,Jason Day,30' 8",10259.917,335
153,0,24494,Erik Compton,30' 9",11848.333,385
153,0,31416,Derek Fathauer,30' 9",13227.250,430
155,0,01810,Phil Mickelson,30' 11",10360.083,335
156,0,40026,Daniel Berger,31' 0",13093.167,422
157,0,25191,Gonzalo Fernandez-Castaño,31' 1",9478.500,305
158,0,21961,Charles Howell III,31' 2",19332.167,621
159,0,20229,Stewart Cink,31' 4",11670.667,372
160,0,32102,Rickie Fowler,31' 5",9216.750,293
160,0,33448,Justin Thomas,31' 5",15442.000,492
162,0,20766,Padraig Harrington,31' 6",9832.000,312
163,0,29720,Andres Gonzales,31' 7",13294.667,421
164,0,24846,Ricky Barnes,31' 8",11968.333,378
165,0,20157,Retief Goosen,32' 0",11660.083,364
166,0,29725,Tony Finau,32' 1",17404.583,543
166,0,34256,Andrew Putnam,32' 1",10040.500,313
166,0,31193,Jim Renner,32' 1",10118.833,315
169,0,30692,Scott Stallings,32' 3",8186.500,254
169,0,27064,Jhonattan Vegas,32' 3",13333.417,413
171,0,25818,Scott Piercy,32' 9",14899.167,455
172,0,28132,Tyrone Van Aswegen,32' 10",8177.667,249
173,0,06522,Ernie Els,33' 2",8088.583,244
174,0,25240,D.A. Points,33' 6",11982.833,358
175,0,25632,Jimmy Walker,33' 7",13687.333,408
176,0,21209,Sergio Garcia,33' 11",7093.500,209
176,0,30925,Dustin Johnson,33' 11",11186.333,330
178,0,25369,Jamie Donaldson,34' 0",6398.833,188
179,0,29289,S.Y. Noh,34' 5",10875.250,316
180,0,25562,Andres Romero,34' 6",11612.833,337
181,0,36689,Brooks Koepka,35' 8",13334.083,374
182,0,22371,Aaron Baddeley,35' 11",15223.000,424
183,0,33486,Roger Sloan,36' 5",7795.583,214
184,0,27141,J.B. Holmes,37' 8",14478.250,384
