RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
73,0,01771,Blaine McCallister,262.0,50295,192
74,0,06044,Scott Gump,261.9,58147,222
75,0,01139,Olin Browne,261.6,47080,180
76,0,01469,Dan Halldorson,261.5,44981,172
77,0,01320,Bob Estes,261.4,46538,178
77,0,06122,Greg Hickman,261.4,33458,128
77,0,02298,Jim Woodward,261.4,36597,140
80,0,01797,Rocco Mediate,261.3,42861,164
81,0,01307,Joel Edwards,261.2,28205,108
81,0,02206,David Toms,261.2,45452,174
83,0,01783,Mark McCumber,261.1,41772,160
84,0,01978,Fran Quinn,260.9,31306,120
84,0,06040,John Ross,260.9,44883,172
86,0,01527,Scott Hoch,260.5,30737,118
86,0,01633,Tom Kite,260.5,47416,182
88,0,01569,Peter Jacobsen,260.4,48440,186
88,0,08277,Greg Lesher,260.4,40629,156
90,0,01014,Fulton Allem,260.3,51548,198
90,0,01549,Mike Hulbert,260.3,57271,220
90,0,02100,Tim Simpson,260.3,35395,136
93,0,02225,Howard Twitty,260.2,44234,170
94,0,01133,Billy Ray Brown,260.1,39011,150
94,0,01755,Dick Mast,260.1,37969,146
96,0,01072,Chip Beck,260.0,46274,178
96,0,01098,Jay Don Blake,260.0,40559,156
96,0,02313,Bruce Zabriski,260.0,41347,159
99,0,01887,Mark O'Meara,259.5,42032,162
100,0,02104,Jeff Sluman,259.4,57589,222
100,0,02195,Leonard Thompson,259.4,35800,138
102,0,01040,Emlyn Aubrey,259.3,37336,144
103,0,01060,Dave Barr,259.0,47664,184
103,0,01235,Ben Crenshaw,259.0,42480,164
105,0,07569,Mark Carnevale,258.8,42960,166
105,0,01725,John Mahaffey,258.8,39330,152
107,0,02185,Lance Ten Broeck,258.7,55353,214
108,0,02033,Dave Rummells,258.6,49643,192
109,0,01444,Ken Green,258.5,44713,173
110,0,01200,Keith Clearwater,258.4,55029,213
111,0,01577,Lee Janzen,258.3,53471,207
111,0,02190,Doug Tewell,258.3,39265,152
113,0,01510,Nolan Henke,258.1,44397,172
114,0,01331,Rick Fehr,258.0,43852,170
115,0,01132,Mark Brooks,257.8,54904,213
116,0,02201,Jim Thorpe,257.6,28856,112
117,0,01943,Chris Perry,257.5,39915,155
117,0,02223,Bob Tway,257.5,33469,130
117,0,02292,Bob Wolcott,257.5,52534,204
120,0,01378,David Frost,257.4,41696,162
120,0,01682,Wayne Levi,257.4,42729,166
120,0,02063,Dave Schreyer,257.4,27282,106
123,0,06284,Jim Hallet,257.3,57628,224
124,0,01214,Frank Conner,257.1,44486,173
125,0,01288,Ed Dougherty,256.9,55490,216
126,0,01766,Billy Mayfair,256.7,58281,227
127,0,01748,Doug Martin,256.6,43625,170
128,0,01457,Jay Haas,256.5,53353,208
129,0,01284,Mike Donald,256.4,51794,202
130,0,01390,Buddy Gardner,255.9,45557,178
131,0,06012,Greg Kraft,255.8,41190,161
132,0,02279,Mark Wiebe,255.7,42438,166
133,0,01129,Bill Britton,255.6,42943,168
133,0,02111,Mike Smith,255.6,53928,211
135,0,01329,Brad Faxon,255.4,45458,178
136,0,02099,Scott Simpson,255.3,37280,146
137,0,08537,J.P. Hayes,255.2,37265,146
138,0,01971,Dillard Pruitt,254.7,46100,181
139,0,01306,David Edwards,254.4,47830,188
140,0,01049,Ian Baker-Finch,254.3,30513,120
141,0,01823,Larry Mize,254.2,41176,162
141,0,02159,Curtis Strange,254.2,30501,120
141,0,02170,Hal Sutton,254.2,38643,152
144,0,01639,Kenny Knox,254.1,41668,164
145,0,01196,Brian Claar,253.9,50268,198
145,0,02226,Tray Tyner,253.9,33013,130
147,0,01381,Fred Funk,253.8,55327,218
148,0,01024,Billy Andrade,253.3,43566,172
148,0,01376,Bob Friend,253.3,49144,194
150,0,01960,Don Pooley,253.1,28858,114
150,0,06132,Sonny Skinner,253.1,36951,146
150,0,02242,Lanny Wadkins,253.1,44045,174
153,0,01157,Tom Byrum,252.7,38411,152
153,0,01458,Jerry Haas,252.7,29820,118
153,0,01928,Corey Pavin,252.7,44977,178
153,0,01946,Peter Persons,252.7,50040,198
153,0,02214,Kirk Triplett,252.7,34870,138
158,0,01181,Jon Chaffee,252.6,33341,132
159,0,06048,Dicky Thompson,252.5,34846,138
160,0,02267,D.A. Weibring,252.3,40877,162
161,0,01142,Bart Bryant,251.9,30224,120
161,0,06383,E.J. Pfister,251.9,28470,113
163,0,01934,Dave Peege,251.7,34225,136
164,0,01701,Bob Lohr,251.5,44768,178
165,0,01559,Hale Irwin,251.3,32667,130
166,0,01353,Bruce Fleisher,251.1,51232,204
167,0,02311,Kim Young,250.8,33601,134
168,0,01489,Steve Hart,250.6,44854,179
168,0,02010,Loren Roberts,250.6,51119,204
170,0,02007,Larry Rinker,250.3,41055,164
171,0,01023,Jerry Anderson,249.6,43422,174
172,0,01435,Wayne Grady,249.4,34918,140
173,0,01996,Mike Reid,249.0,38346,154
174,0,01239,Michael Cunning,248.8,40804,164
175,0,01168,David Canipe,248.7,38301,154
176,0,01891,David Ogrin,248.5,39765,160
177,0,06142,Mitch Adcock,248.3,37251,150
178,0,02094,Tony Sills,247.1,32613,132
179,0,01443,Hubert Green,245.7,24573,100
180,0,01557,John Inman,244.3,47648,195
181,0,02230,Stan Utley,243.3,35518,146
182,0,01495,Morris Hatalsky,242.6,36386,150
183,0,01346,Ed Fiori,240.6,45960,191
