RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
450,0,58601,Davis Shore,333,U.S. Open(2021),1,14,744
458,0,45836,Richard Bland,332,U.S. Open(2021),2,6,744
458,0,49773,Chase Koepka,332,Honda,4,13,734
458,0,31997,Steve Lewton,332,Sanderson Farms,2,18,746
458,0,52330,Dylan Meyer,332,U.S. Open(2021),1,6,744
458,0,26341,Wade Ormsby,332,U.S. Open(2021),3,14,744
463,0,49481,Tae Hee Lee,331,THE CJ CUP,1,9,878
463,0,59020,Luke Schniederjans,331,Safeway Open,2,16,552
465,0,20850,Daniel Chopra,330,Puerto Rico,2,2,742
465,0,23802,Brad Kennedy,330,U.S. Open(2021),1,4,744
465,0,33689,Jinichiro Kozuma,330,Sony Open,2,10,006
465,0,23481,Marcel Siem,330,The Open,4,1,778
465,0,50722,Jon Thomson,330,The Open,4,1,778
465,0,10423,Mike Weir,330,Sony Open,4,6,006
465,0,56734,Matt Wilson,330,Shriners,1,11,538
472,0,31395,Yosuke Asaji,329,U.S. Open(2021),1,6,744
472,0,33605,Gunn Charoenkul,329,ZOZO,1,2,881
472,0,06522,Ernie Els,329,The Open,1,2,778
472,0,29425,Andrew Svoboda,329,Travelers,1,4,503
472,0,60730,Matt Vick,329,Wyndham,1,15,752
477,0,21407,Arjun Atwal,328,John Deere,1,14,669
477,0,24507,Jason Bohn,328,Puerto Rico,2,2,742
477,0,24494,Erik Compton,328,Honda,2,12,734
477,0,57049,Roy Cootes,328,U.S. Open(2021),1,4,744
477,0,49934,Patrick Grimes,328,Valero,1,14,770
477,0,28938,Justin Harding,328,Houston Open,4,13,897
477,0,59874,Patrick Rada,328,PGA Champ,1,12,697
477,0,24663,Y.E. Yang,328,Sony Open,1,5,006
477,0,29939,Fabrizio Zanotti,328,Puntacana(2021),3,12,244
477,0,36698,Andy Zhang,328,Safeway Open,1,16,552
487,0,45535,Michael Hebert,327,The RSM Classic,1,9,776
487,0,60371,Laird Shepherd,327,The Open,1,2,778
487,0,28114,Dawie van der Walt,327,Houston Open,3,13,897
487,0,49963,Chris Wiatr,327,Puntacana(2021),2,12,244
491,0,23638,Brendon de Jonge,326,Palmetto,2,6,902
491,0,24980,Scott Gutschewski,326,Barbasol,2,4,884
491,0,45569,Marcos Montenegro,326,Puerto Rico,1,5,742
494,0,20472,Alex Cejka,325,Puntacana(2021),3,12,244
494,0,59942,Brian Keiser,325,Travelers,1,7,503
494,0,59871,Greg Koch,325,PGA Champ,1,7,697
494,0,46837,Yuxin Lin,325,The Open,4,2,778
494,0,60167,Andrew Stephens,325,Barbasol,2,4,884
499,0,23305,Frank Bensel Jr.,324,PGA Champ,1,10,697
499,0,45860,Case Cochran,324,Barbasol,2,4,884
499,0,47334,Sam Fidone,324,Valero,3,12,770
499,0,30750,Tommy Gainey,324,Puerto Rico,3,2,742
499,0,20433,Mark Hensby,324,Palmetto,1,6,902
499,0,57246,Isaiah Jackson,324,Sanderson Farms,1,16,746
499,0,39048,Rodrigo Lee,324,John Deere,1,1,669
499,0,06515,Shaun Micheel,324,PGA Champ,1,11,697
507,0,36632,Connor Arendell,323,Wyndham,1,5,752
507,0,31132,Justin McCarraher,323,Puntacana(2021),1,12,244
507,0,33592,Andy Pope,323,U.S. Open(2021),1,4,744
507,0,48102,Carson Schaake,323,U.S. Open(2021),1,6,744
511,0,57975,Harry Hall,322,The Amex,4,16,704
511,0,34087,Carlos Sainz Jr,322,Valero,1,8,770
511,0,39294,Aaron Terrazas,322,Mayakoba,1,5,733
511,0,27114,Ben Willman,322,Houston Open,1,12,897
515,0,29334,Jaco Ahlers,321,The Open,1,2,778
515,0,24461,Thomas Aiken,321,U.S. Open(2021),2,6,744
515,0,21633,Steve Allan,321,U.S. Open(2021),1,14,744
515,0,59442,Parker Coody,321,Shriners,2,1,538
515,0,35409,Craig Hocknull,321,Shriners,1,13,538
515,0,55939,Nicholas Poppleton,321,The Open,2,1,778
515,0,06132,Sonny Skinner,321,PGA Champ,2,7,697
522,0,10505,Shane Bertsch,320,Sony Open,1,14,006
522,0,24912,Will MacKenzie,320,Puerto Rico,1,2,742
522,0,27171,Jay McLuen,320,Sanderson Farms,1,14,746
522,0,31242,Marcel Schneider,320,The Open,1,2,778
522,0,52513,Carson Young,320,Puerto Rico,2,2,742
527,0,59652,Sam Bennett,319,Valero,2,5,770
527,0,08075,Jerry Kelly,319,Sony Open,1,18,006
527,0,45729,Drew Nesbitt,319,Mayakoba,2,5,733
527,0,10213,Dicky Pride,319,Puntacana(2021),2,12,244
531,0,19825,Darren Clarke,318,The Open,1,2,778
531,0,54388,Luke Graboyes,318,Puntacana(2020),2,7,244
531,0,59554,Evan Kawai,318,Sony Open,2,14,006
531,0,30039,Manuel Relancio,318,Puntacana(2021),1,12,244
531,0,30040,Sebastián Saavedra,318,Puerto Rico,2,2,742
531,0,34708,Jack Senior,318,The Open,4,1,778
537,0,55410,Shintaro Ban,317,Safeway Open,1,1,552
537,0,40058,Zac Blair,317,Shriners,2,11,538
537,0,12510,Chad Campbell,317,Safeway Open,1,6,552
537,0,36391,Ricardo Celia,317,The Open,2,1,778
537,0,12823,Carlos Franco,317,Puerto Rico,2,2,742
537,0,51989,Jordan Gumberg,317,Bermuda,2,2,765
537,0,49813,Daniel Hillier,317,The Open,2,1,778
537,0,47856,Seth Reeves,317,Bermuda,2,2,765
545,0,34308,Brandon Crick,316,The RSM Classic,2,18,776
545,0,50527,Jared du Toit,316,Farmers,2,14,004
545,0,12782,Tim Herron,316,Arnold Palmer,1,15,009
545,0,27466,Spencer Levin,316,Shriners,2,4,538
545,0,59835,Shane Pearce,316,Byron Nelson,2,8,894
545,0,37410,Hiram Silfa,316,Puntacana(2021),2,12,244
551,0,30812,Benjamin Hebert,315,The Open,4,1,778
551,0,51635,Chris Nido,315,Puerto Rico,1,2,742
551,0,47918,Naoki Sekito,315,ZOZO,3,2,881
551,0,48138,Brent Snyder,315,3M Open,1,12,883
551,0,54607,Danny Walker,315,Bermuda,2,2,765
551,0,55537,Connor Worsdall,315,The Open,1,2,778
557,0,23778,Brad Adamonis,314,Valspar,2,10,665
557,0,32199,Matthew Borchert,314,Bermuda,3,12,765
557,0,51567,Will Cannon,314,Puerto Rico,4,2,742
557,0,31109,Richard Lee,314,The Open,1,2,778
561,0,58166,Abel Gallegos,313,Masters (2020),1,1,014
561,0,51836,Michael Kartrude,313,Puntacana(2020),2,12,244
561,0,46404,Marcus Kinhult,313,The Open,1,2,778
561,0,23175,Timothy O'Neal,313,Rocket Mortgage,1,13,876
565,0,39412,Zack Fischer,310,Sanderson Farms,2,2,746
565,0,45198,Sam Forgan,310,The Open,1,2,778
565,0,19795,Kelly Mitchum,310,Palmetto,1,6,902
565,0,58188,James Nicholas,310,Bermuda,1,2,765
565,0,26490,Michael Sims,310,Bermuda,1,2,765
565,0,48705,Dalton Ward,310,Puerto Rico,1,2,742
571,0,46439,Will Grimmer,309,Barbasol,3,5,884
571,0,35930,Deyen Lawson,309,The Open,2,1,778
573,0,46523,Joey Garber,308,The RSM Classic,1,18,776
573,0,25863,Rod Perry,308,Arnold Palmer,1,15,009
575,0,49117,Isidro Benitez,307,Puntacana(2020),2,7,244
575,0,58461,Ben Hutchinson,307,The Open,1,2,778
575,0,54228,Matt Oshrine,307,Puntacana(2020),2,12,244
575,0,30683,Cory Schneider,307,Wells Fargo,2,1,872
579,0,32367,Jorge Campillo,306,The Open,1,2,778
579,0,54525,Ian Holt,306,Puerto Rico,1,5,742
579,0,28757,Aaron Pike,306,The Open,1,2,778
579,0,32508,Chad Proehl,306,John Deere,2,2,669
583,0,22764,Michael Block,305,The Amex,1,11,704
584,0,25191,Gonzalo Fernandez-Castaño,304,The Open,2,1,778
584,0,27963,Chris Stroud,304,Safeway Open,1,5,552
586,0,34432,Gavin Hall,303,Puntacana(2020),1,12,244
587,0,20104,Ken Duke,302,Barbasol,1,4,884
587,0,36514,Yuki Inamori,302,WGC-Workday,1,7,898
587,0,58381,Kyle Mendoza,302,Farmers,1,10,004
587,0,20572,Rod Pampling,302,Pebble Beach,2,6,005
587,0,33951,Julio Santos,302,Puntacana(2020),2,12,244
592,0,35376,Roberto Díaz,301,Puntacana(2020),2,12,244
592,0,34656,Mikumu Horikawa,301,ZOZO,2,14,881
592,0,51962,Kyle Ramey,301,Sanderson Farms,1,5,746
595,0,27899,Rikard Karlberg,298,The Open,2,1,778
595,0,28521,Ryutaro Nagano,298,The Open,1,2,778
597,0,31652,Tommy Cocha,297,Puntacana(2020),2,12,244
598,0,60370,Daniel Croft,296,The Open,1,2,778
598,0,09011,David Duval,296,Pebble Beach,1,6,005
598,0,34136,Armando Favela,296,Mayakoba,1,5,733
598,0,59647,Tommy Gibson,296,RBC Heritage,1,5,012
598,0,11032,Frank Lickliter II,296,Puerto Rico,2,2,742
598,0,23091,Alan Morin,296,Honda,1,6,734
604,0,01677,Tom Lehman,295,Pebble Beach,2,9,005
604,0,59439,Steve Watanabe Jr,295,Safeway Open,1,9,552
606,0,20094,Jonathan Kaye,294,Puerto Rico,1,2,742
607,0,01226,Fred Couples,292,Masters (2021),2,2,014
607,0,10201,Matt Gogel,292,Pebble Beach,1,3,005
609,0,06643,Paul Goydos,291,Arnold Palmer,2,15,009
609,0,54916,Rhadames Pena,291,Puntacana(2021),2,12,244
611,0,10885,Robert Allenby,290,Puerto Rico,1,2,742
612,0,01200,Keith Clearwater,287,Charles Schwab,1,7,021
612,0,22293,Heath Slocum,287,Puerto Rico,1,2,742
614,0,01717,Sandy Lyle,285,Masters (2021),1,2,014
615,0,01666,Bernhard Langer,284,Masters (2021),1,2,014
615,0,35947,John Oda,284,Bermuda,2,2,765
615,0,06373,José María Olazábal,284,Masters (2021),3,2,014
618,0,52095,Christoffer Bring,282,The Open,2,2,778
618,0,37387,Cledy Cordoba,282,Puntacana(2021),2,12,244
620,0,27329,Kevin Hall,281,Pebble Beach,1,16,005
621,0,59547,Anthony Cordes,278,The RSM Classic,2,5,776
621,0,21753,Brian Davis,278,Puntacana(2020),1,12,244
621,0,01388,Robert Gamez,278,Arnold Palmer,1,16,009
621,0,37400,Marcel Olivares,278,Puntacana(2020),1,12,244
621,0,51517,Anthony Phipps,278,Bermuda,1,12,765
626,0,02300,Ian Woosnam,276,Masters (2021),1,2,014
627,0,51454,Camiko Smith,275,Bermuda,1,12,765
628,0,34541,Poom Saksansin,272,The Open,2,1,778
628,0,08375,Paul Stankowski,272,Bermuda,2,2,765
628,0,48929,Santiago Tarrio,272,Mayakoba,2,5,733
631,0,01599,Steve Jones,271,The Amex,1,2,704
632,0,01381,Fred Funk,267,Bermuda,3,12,765
633,0,01823,Larry Mize,266,Masters (2020),1,1,014
634,0,06731,Jeff Roth,265,Rocket Mortgage,2,2,876
