RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
34,0,33204,Shane Lowry,29.95,263,878,-0.084
35,0,25804,Bubba Watson,29.93,249,832,-0.096
36,0,46970,Jon Rahm,29.91,268,896,-0.183
37,0,35450,Patrick Cantlay,29.83,284,952,-0.222
38,0,39997,Corey Conners,29.73,346,1164,-0.194
39,0,29926,Danny Lee,29.70,234,788,-0.051
40,0,46550,Brandon Hagy,29.58,239,808,-0.105
41,0,49771,J.T. Poston,29.42,323,1098,-0.115
42,0,49964,Aaron Wise,29.30,286,976,-0.157
43,0,28089,Jason Day,29.25,227,776,-0.132
44,0,46442,Maverick McNealy,29.13,268,920,-0.168
45,0,56762,Will Gordon,29.01,275,948,-0.076
46,0,30944,Jason Kokrak,28.96,307,1060,-0.186
47,0,23320,Ryan Palmer,28.69,268,934,-0.235
48,0,26331,Charl Schwartzel,28.64,299,1044,-0.174
49,0,37275,Sam Ryder,28.59,271,948,-0.159
49,0,56278,Matthew Wolff,28.59,203,710,-0.099
51,0,33141,Keegan Bradley,28.55,310,1086,-0.126
52,0,28420,Ryan Brehm,28.48,139,488,-0.065
53,0,40006,Erik van Rooyen,28.44,269,946,-0.167
54,0,37189,Harold Varner III,28.40,313,1102,-0.128
55,0,51894,Vince Whaley,28.34,229,808,-0.170
56,0,32102,Rickie Fowler,28.26,256,906,-0.117
57,0,25364,Paul Casey,28.11,226,804,-0.133
58,0,33419,Cameron Tringale,28.07,320,1140,-0.188
59,0,29518,Brendan Steele,28.05,262,934,-0.103
60,0,30925,Dustin Johnson,27.89,241,864,-0.137
61,0,35104,Tom Lewis,27.82,271,974,-0.100
61,0,48887,Matt Wallace,27.82,148,532,-0.142
63,0,29268,Bronson Burgoon,27.76,216,778,-0.088
64,0,32839,Hideki Matsuyama,27.73,325,1172,-0.172
65,0,25632,Jimmy Walker,27.66,242,875,-0.050
66,0,21961,Charles Howell III,27.64,204,738,-0.191
67,0,27064,Jhonattan Vegas,27.63,257,930,-0.121
68,0,31646,Emiliano Grillo,27.55,265,962,-0.181
69,0,34363,Tyrrell Hatton,27.54,179,650,-0.117
70,0,48081,Xander Schauffele,27.44,242,882,-0.079
71,0,40042,Tyler McCumber,27.38,207,756,-0.010
72,0,39971,Sungjae Im,27.32,430,1574,-0.212
73,0,30692,Scott Stallings,27.17,257,946,-0.148
74,0,45486,Joaquin Niemann,26.89,334,1242,-0.117
75,0,33597,Harry Higgs,26.77,280,1046,-0.161
76,0,24502,Adam Scott,26.76,221,826,-0.023
77,0,29970,Dylan Frittelli,26.74,223,834,-0.049
78,0,46441,Robby Shelton,26.67,264,990,-0.030
79,0,47347,Adam Schenk,26.66,297,1114,-0.168
80,0,35891,Cameron Smith,26.50,256,966,-0.160
81,0,32757,Patton Kizzire,26.46,335,1266,-0.143
82,0,48822,Sebastián Muñoz,26.40,329,1246,-0.128
83,0,32662,Michael Gligic,26.32,220,836,-0.155
84,0,32791,K.H. Lee,26.16,339,1296,-0.121
85,0,35310,Lanto Griffin,26.12,291,1114,-0.120
86,0,32448,James Hahn,26.10,225,862,-0.191
87,0,49960,Sepp Straka,26.07,280,1074,-0.171
88,0,46402,Talor Gooch,26.04,300,1152,-0.190
89,0,26329,Louis Oosthuizen,25.96,217,836,-0.217
90,0,37455,Si Woo Kim,25.95,301,1160,-0.213
91,0,31420,Anirban Lahiri,25.79,195,756,-0.185
92,0,34076,Joel Dahmen,25.65,236,920,-0.038
92,0,01810,Phil Mickelson,25.65,217,846,-0.115
94,0,29974,Branden Grace,25.46,223,876,-0.211
95,0,34563,Chesson Hadley,25.43,206,810,-0.073
96,0,24924,Bill Haas,25.35,110,434,-0.155
97,0,40098,Matt Fitzpatrick,25.34,187,738,-0.096
98,0,36871,Matthew NeSmith,25.22,281,1114,-0.171
99,0,32070,Rafael Campos,25.17,144,572,-0.111
99,0,33486,Roger Sloan,25.17,218,866,-0.147
101,0,52372,Cameron Champ,25.16,229,910,-0.013
102,0,25818,Scott Piercy,25.05,237,946,-0.156
103,0,27095,Nick Watney,24.91,146,586,-0.178
104,0,25493,Nick Taylor,24.57,285,1160,-0.137
105,0,34314,Sebastian Cappelen,24.53,130,530,+0.015
106,0,27644,Brian Harman,24.37,288,1182,-0.201
107,0,22405,Justin Rose,24.30,138,568,-0.065
108,0,27349,Alex Noren,24.17,248,1026,-0.169
109,0,32254,Xinjun Zhang,24.14,168,696,-0.113
110,0,33404,Chris Baker,24.06,128,532,-0.109
111,0,34264,Hudson Swafford,24.03,222,924,-0.144
112,0,39975,Michael Kim,23.94,180,752,-0.083
113,0,49766,Hank Lebioda,23.80,179,752,-0.123
113,0,27214,Kevin Streelman,23.80,278,1168,-0.144
115,0,29420,Billy Horschel,23.71,229,966,-0.135
116,0,32139,Danny Willett,23.65,92,389,-0.033
117,0,29908,C.T. Pan,23.62,214,906,-0.093
118,0,23623,Bo Van Pelt,23.56,180,764,-0.100
119,0,33413,Ben Martin,23.53,112,476,-0.170
120,0,25900,Lucas Glover,23.49,265,1128,-0.166
121,0,30110,Kyle Stanley,23.45,242,1032,-0.165
122,0,27770,Camilo Villegas,23.23,210,904,-0.167
123,0,35506,Mackenzie Hughes,22.97,243,1058,-0.091
124,0,29221,Webb Simpson,22.72,194,854,-0.191
125,0,33122,Russell Knox,22.57,251,1112,-0.275
126,0,34466,Peter Malnati,22.56,208,922,-0.173
127,0,34431,Robert Streb,22.46,221,984,-0.149
128,0,47959,Bryson DeChambeau,22.38,214,956,-0.121
129,0,33490,Bo Hoag,22.37,234,1046,-0.192
130,0,48119,Ben Taylor,22.35,97,434,-0.072
131,0,34099,Harris English,22.34,244,1092,-0.242
132,0,47993,Denny McCarthy,22.30,248,1112,-0.185
133,0,27936,Martin Laird,22.26,215,966,-0.116
134,0,30163,Henrik Norlander,22.13,231,1044,-0.100
135,0,27974,Sung Kang,21.89,229,1046,-0.096
136,0,27330,Josh Teater,21.86,101,462,-0.218
137,0,48045,Michael Gellerman,21.66,94,434,-0.032
138,0,50525,Collin Morikawa,21.65,200,924,-0.175
139,0,39953,Chase Seiffert,21.48,168,782,-0.095
140,0,53165,Doc Redman,21.40,205,958,-0.210
141,0,30926,Chris Kirk,21.36,223,1044,-0.112
142,0,20396,Lee Westwood,21.21,151,712,-0.172
143,0,26851,Marc Leishman,21.09,186,882,-0.108
144,0,45526,Abraham Ancer,21.06,238,1130,-0.256
145,0,23788,D.J. Trahan,21.03,135,642,-0.111
146,0,40026,Daniel Berger,20.94,214,1022,-0.234
147,0,25686,Jason Dufner,20.78,214,1030,-0.117
148,0,32618,Rhein Gibson,20.75,110,530,-0.082
149,0,47128,Richy Werenski,20.69,240,1160,-0.183
150,0,34174,John Huh,20.62,146,708,-0.151
151,0,33399,Adam Hadwin,20.55,226,1100,-0.142
152,0,24361,Pat Perez,20.44,222,1086,-0.284
153,0,28252,Seamus Power,20.41,120,588,-0.142
154,0,35532,Tom Hoge,20.34,249,1224,-0.169
155,0,35449,Adam Long,20.33,200,984,-0.175
156,0,29479,Scott Brown,20.27,180,888,-0.150
157,0,28775,Nate Lashley,20.19,166,822,-0.078
158,0,34360,Patrick Reed,20.07,185,922,-0.173
159,0,34098,Russell Henley,19.87,215,1082,-0.158
160,0,33410,Andrew Landry,19.76,168,850,-0.155
161,0,39324,J.J. Spaun,19.56,142,726,-0.106
162,0,26499,Rafa Cabrera Bello,19.21,161,838,-0.112
163,0,27556,Ted Potter Jr.,19.11,154,806,-0.136
164,0,24138,Ian Poulter,19.06,146,766,-0.123
165,0,32816,Satoshi Kodaira,18.88,162,858,-0.154
166,0,46435,Austin Cook,18.81,170,904,-0.124
167,0,32640,Troy Merritt,18.79,209,1112,-0.191
168,0,31557,Jim Herman,18.54,152,820,-0.099
169,0,49298,Kramer Hickok,18.43,143,776,-0.308
170,0,24024,Zach Johnson,18.37,194,1056,-0.201
171,0,29478,Kevin Kisner,18.15,175,964,-0.097
172,0,52375,Doug Ghim,18.09,182,1006,-0.181
173,0,35230,Nelson Ledesma,17.62,86,488,-0.128
174,0,23621,Rory Sabbatini,17.54,164,935,-0.226
175,0,45609,Tyler Duncan,17.46,184,1054,-0.098
176,0,23108,Matt Kuchar,17.27,142,822,-0.148
177,0,22371,Aaron Baddeley,16.93,85,502,-0.118
178,0,25396,Kevin Na,16.91,184,1088,-0.250
179,0,32150,Michael Thompson,16.67,158,948,-0.101
180,0,33120,Mark Anderson,16.18,77,476,-0.169
181,0,29535,Brice Garnett,16.01,154,962,-0.169
182,0,28679,Fabián Gómez,15.89,75,472,-0.280
183,0,27942,Rob Oppenheim,15.73,123,782,-0.309
184,0,23983,Luke Donald,15.54,97,624,-0.175
185,0,22056,Cameron Percy,15.27,128,838,-0.172
186,0,34256,Andrew Putnam,14.83,153,1032,-0.157
187,0,27649,Brandt Snedeker,14.30,143,1000,-0.252
188,0,19846,Brian Gay,13.91,121,870,-0.140
189,0,26476,Chez Reavie,13.61,135,992,-0.148
190,0,19803,Ryan Armour,12.10,113,934,-0.195
191,0,23325,Vaughn Taylor,11.72,101,862,-0.119
192,0,36801,Mark Hubbard,10.19,126,1236,-0.198
193,0,30927,Brendon Todd,8.85,88,994,-0.273
194,0,31560,Brian Stuard,8.40,103,1226,-0.214
195,0,26758,David Hearn,7.03,45,640,-0.289
196,0,24357,K.J. Choi,4.67,28,600,+0.071
