RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. TO IMPACT,TOTAL ATTEMPTS
163,0,49298,Kramer Hickok,272.3,70788.6,260
164,0,25686,Jason Dufner,272.2,93912.3,345
164,0,37455,Si Woo Kim,272.2,93625.8,344
164,0,33410,Andrew Landry,272.2,71586.5,263
167,0,23983,Luke Donald,272.0,50868.6,187
168,0,27649,Brandt Snedeker,271.6,84730.9,312
169,0,32150,Michael Thompson,271.3,75433.4,278
170,0,45609,Tyler Duncan,270.9,83722.0,309
171,0,29535,Brice Garnett,270.8,78257.6,289
172,0,19846,Brian Gay,270.6,76032.3,281
173,0,25900,Lucas Glover,270.5,81967.4,303
174,0,24024,Zach Johnson,270.4,82188.8,304
174,0,27556,Ted Potter Jr.,270.4,67047.6,248
176,0,33122,Russell Knox,269.9,96896.9,359
177,0,33490,Bo Hoag,269.8,86073.5,319
177,0,32816,Satoshi Kodaira,269.8,72569.6,269
179,0,45526,Abraham Ancer,269.7,89015.3,330
180,0,23108,Matt Kuchar,268.7,48370.1,180
180,0,34256,Andrew Putnam,268.7,84384.2,314
182,0,24138,Ian Poulter,268.5,60674.3,226
183,0,25396,Kevin Na,268.3,79686.2,297
184,0,29974,Branden Grace,267.6,134892.4,504
185,0,40026,Daniel Berger,267.2,69459.4,260
185,0,28679,Fabián Gómez,267.2,39548.6,148
187,0,31557,Jim Herman,266.6,61859.6,232
188,0,27942,Rob Oppenheim,264.5,69031.8,261
189,0,26476,Chez Reavie,264.4,81421.8,308
190,0,23325,Vaughn Taylor,263.9,69940.3,265
191,0,36801,Mark Hubbard,262.0,103218.9,394
192,0,26758,David Hearn,261.5,59610.7,228
193,0,19803,Ryan Armour,259.3,79870.9,308
194,0,31560,Brian Stuard,258.1,101170.5,392
195,0,30927,Brendon Todd,257.5,64628.9,251
196,0,24357,K.J. Choi,252.3,98161.6,389
