51,0,29718,Anthony Kim,3.12,842,27000,0
52,0,01948,Tim Petrovic,3.00,540,18000,0
53,0,26596,Ryan Moore,2.92,789,27000,0
54,0,22892,Jason Gore,2.89,520,18000,0
55,0,20848,Ángel Cabrera,2.64,712,27000,0
56,0,20498,Briny Baird,2.49,448,18000,0
56,0,10423,Mike Weir,2.49,448,18000,0
58,0,21878,Mark Wilson,2.45,663,27000,0
59,0,01313,Steve Elkington,2.34,421,18000,0
59,0,23108,Matt Kuchar,2.34,421,18000,0
61,0,22913,John Rollins,2.33,870,37300,0
62,0,01945,Kenny Perry,2.31,623,27000,0
63,0,22378,Trevor Immelman,2.30,621,27000,0
63,0,20572,Rod Pampling,2.30,621,27000,0
65,0,24361,Pat Perez,2.25,609,27000,0
65,0,02206,David Toms,2.25,609,27000,0
65,0,25804,Bubba Watson,2.25,609,27000,0
68,0,06643,Paul Goydos,2.21,398,18000,0
69,0,23325,Vaughn Taylor,2.14,579,27000,0
70,0,12602,Dean Wilson,2.12,381,18000,0
71,0,20645,John Senden,2.00,539,27000,0
72,0,07749,Brett Quigley,1.95,350,18000,0
73,0,11032,Frank Lickliter II,1.94,175,9000,0
74,0,12716,Charley Hoffman,1.91,516,27000,0
75,0,01797,Rocco Mediate,1.87,504,27000,0
76,0,06004,Stephen Ames,1.74,313,18000,0
77,0,22806,Doug LaBelle II,1.71,307,18000,0
77,0,27095,Nick Watney,1.71,461,27000,0
79,0,01142,Bart Bryant,1.58,284,18000,0
80,0,19846,Brian Gay,1.53,275,18000,0
81,0,24912,Will MacKenzie,1.52,273,18000,0
82,0,23983,Luke Donald,1.48,399,27000,0
83,0,20098,Stuart Appleby,1.44,390,27000,0
83,0,06595,Kevin Sutherland,1.44,390,27000,0
85,0,24924,Bill Haas,1.40,126,9000,0
86,0,12782,Tim Herron,1.30,234,18000,0
86,0,22348,Nick O'Hern,1.30,350,27000,0
88,0,01928,Corey Pavin,1.26,114,9000,0
89,0,06621,Joe Durant,1.20,108,9000,0
90,0,21753,Brian Davis,1.17,211,18000,0
91,0,25273,Andrew Buckle,1.15,104,9000,0
91,0,26951,Johnson Wagner,1.15,104,9000,0
93,0,01724,Jeff Maggert,1.11,201,18000,0
94,0,27141,J.B. Holmes,.97,175,18000,0
94,0,01706,Davis Love III,.97,175,18000,0
96,0,07223,Brian Bateman,.96,259,27000,0
97,0,21528,Henrik Stenson,.85,230,27000,0
98,0,28158,Steve Marino,.84,227,27000,0
99,0,20104,Ken Duke,.82,221,27000,0
100,0,01766,Billy Mayfair,.74,200,27000,0
101,0,01381,Fred Funk,.70,126,18000,0
102,0,21949,Joe Ogilvie,.66,118,18000,0
102,0,01941,Tom Pernice Jr.,.66,118,18000,0
104,0,08537,J.P. Hayes,.63,114,18000,0
104,0,07547,Craig Kanada,.63,113,18000,0
104,0,10860,Justin Leonard,.63,113,18000,0
107,0,01035,Tommy Armour III,.60,108,18000,0
107,0,12510,Chad Campbell,.60,108,18000,0
107,0,20157,Retief Goosen,.60,108,18000,0
107,0,23788,D.J. Trahan,.60,108,18000,0
111,0,01320,Bob Estes,.58,104,18000,0
112,0,25396,Kevin Na,.56,101,18000,0
113,0,20850,Daniel Chopra,.55,100,18000,0
114,0,23349,Charles Warren,.54,97,18000,0
115,0,19972,José Coceres,.41,111,27000,0
116,0,25190,Jeff Quinney,.40,107,27000,0
