RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
62,0,20157,Retief Goosen,51.9,28,54,-2.00
64,0,24140,Sean O'Hair,51.7,31,60,-13.00
65,0,28023,Byron Smith,51.5,17,33,-1.00
66,0,27644,Brian Harman,51.4,38,74,-7.00
67,0,36801,Mark Hubbard,51.1,23,45,-5.00
68,0,28500,Martin Flores,50.7,35,69,-1.00
68,0,23108,Matt Kuchar,50.7,36,71,-3.00
70,0,34099,Harris English,50.6,40,79,-6.00
71,0,25274,Steven Bowditch,50.0,43,86,-13.00
71,0,20848,Ángel Cabrera,50.0,26,52,-4.00
71,0,32366,Kevin Chappell,50.0,27,54,-7.00
71,0,25720,Chad Collins,50.0,21,42,-7.00
71,0,32102,Rickie Fowler,50.0,27,54,-7.00
71,0,21209,Sergio Garcia,50.0,19,38,-9.00
71,0,26851,Marc Leishman,50.0,20,40,-6.00
71,0,34130,Sung Joon Park,50.0,27,54,+5.00
71,0,35451,Scott Pinckney,50.0,31,62,-1.00
71,0,26476,Chez Reavie,50.0,18,36,-1.00
71,0,36699,Patrick Rodgers,50.0,17,34,-2.00
82,0,28486,Michael Putnam,49.2,31,63,-8.00
82,0,32150,Michael Thompson,49.2,31,63,-5.00
82,0,26289,Boo Weekley,49.2,31,63,-2.00
85,0,27895,Jonas Blixt,48.8,21,43,-1.00
85,0,22892,Jason Gore,48.8,20,41,-3.00
87,0,23638,Brendon de Jonge,48.7,37,76,-5.00
87,0,27436,Graham DeLaet,48.7,19,39,-5.00
89,0,29420,Billy Horschel,48.6,36,74,-12.00
89,0,24490,George McNeill,48.6,35,72,-6.00
91,0,21961,Charles Howell III,48.4,60,124,-9.00
91,0,02206,David Toms,48.4,15,31,-7.00
93,0,30711,Colt Knost,48.2,27,56,-6.00
93,0,31323,Gary Woodland,48.2,27,56,-3.00
95,0,30944,Jason Kokrak,48.1,37,77,-5.00
95,0,29223,Sam Saunders,48.1,26,54,-3.00
97,0,27141,J.B. Holmes,47.9,23,48,-11.00
97,0,27649,Brandt Snedeker,47.9,35,73,-5.00
97,0,28132,Tyrone Van Aswegen,47.9,23,48,-4.00
100,0,40026,Daniel Berger,47.8,33,69,-11.00
100,0,36689,Brooks Koepka,47.8,32,67,-10.00
100,0,34431,Robert Streb,47.8,43,90,-4.00
100,0,25493,Nick Taylor,47.8,43,90,-11.00
104,0,10885,Robert Allenby,47.7,21,44,-1.00
105,0,20645,John Senden,47.6,20,42,-1.00
106,0,12510,Chad Campbell,47.5,29,61,-3.00
106,0,34262,Jon Curran,47.5,19,40,-1.00
106,0,28780,Nicholas Thompson,47.5,28,59,-1.00
109,0,24494,Erik Compton,47.4,37,78,-9.00
109,0,32839,Hideki Matsuyama,47.4,27,57,+1.00
109,0,26596,Ryan Moore,47.4,18,38,-6.00
109,0,22046,Geoff Ogilvy,47.4,18,38,-3.00
109,0,34360,Patrick Reed,47.4,45,95,-16.00
114,0,25562,Andres Romero,47.1,32,68,-6.00
114,0,29221,Webb Simpson,47.1,24,51,-2.00
116,0,23320,Ryan Palmer,47.0,31,66,-4.00
117,0,21528,Henrik Stenson,46.9,15,32,-4.00
118,0,30926,Chris Kirk,46.8,29,62,-10.00
119,0,26300,Matt Jones,46.4,26,56,-3.00
120,0,35539,Luke Guthrie,46.2,30,65,-2.00
120,0,27936,Martin Laird,46.2,30,65,-8.00
120,0,26951,Johnson Wagner,46.2,24,52,-6.00
123,0,31416,Derek Fathauer,46.0,29,63,-6.00
124,0,01810,Phil Mickelson,45.9,34,74,-11.00
124,0,26331,Charl Schwartzel,45.9,17,37,+1.00
126,0,33667,Carlos Ortiz,45.6,31,68,-9.00
126,0,34046,Jordan Spieth,45.6,26,57,-9.00
128,0,24507,Jason Bohn,45.5,30,66,-13.00
128,0,25369,Jamie Donaldson,45.5,20,44,-6.00
130,0,25818,Scott Piercy,45.3,39,86,-8.00
130,0,30946,Alex Prugh,45.3,29,64,-4.00
132,0,23048,Eric Axley,45.2,19,42,+3.00
132,0,32448,James Hahn,45.2,38,84,-10.00
134,0,27933,John Merrick,45.0,18,40,-2.00
135,0,24781,Hunter Mahan,44.9,31,69,-4.00
135,0,34358,Jonathan Randolph,44.9,22,49,-6.00
137,0,34174,John Huh,44.8,30,67,-7.00
138,0,24361,Pat Perez,44.4,28,63,-6.00
138,0,21878,Mark Wilson,44.4,24,54,-7.00
140,0,20472,Alex Cejka,44.2,23,52,-1.00
140,0,33413,Ben Martin,44.2,23,52,-9.00
142,0,29479,Scott Brown,44.1,30,68,-13.00
143,0,40058,Zac Blair,43.9,25,57,-3.00
143,0,24358,Robert Garrigus,43.9,18,41,-1.00
143,0,29926,Danny Lee,43.9,43,98,-6.00
143,0,27770,Camilo Villegas,43.9,29,66,-8.00
147,0,20593,Greg Chalmers,43.8,14,32,-3.00
148,0,37273,Derek Ernst,43.5,20,46,E
149,0,25900,Lucas Glover,43.3,26,60,-4.00
150,0,28307,Matt Every,42.9,24,56,-5.00
150,0,25191,Gonzalo Fernandez-Castaño,42.9,21,49,+1.00
150,0,01706,Davis Love III,42.9,12,28,+2.00
153,0,32200,Roberto Castro,42.4,14,33,-6.00
153,0,23541,Ben Crane,42.4,14,33,-2.00
153,0,28679,Fabián Gómez,42.4,25,59,-7.00
156,0,25892,Steve Wheatcroft,42.3,30,71,-8.00
157,0,25396,Kevin Na,42.2,27,64,E
157,0,29425,Andrew Svoboda,42.2,27,64,-1.00
159,0,32640,Troy Merritt,42.0,29,69,-5.00
160,0,25686,Jason Dufner,41.7,20,48,-5.00
161,0,34098,Russell Henley,41.5,22,53,-2.00
162,0,20104,Ken Duke,41.3,19,46,-9.00
163,0,30736,Oscar Fraustro,41.2,14,34,-3.00
164,0,24357,K.J. Choi,41.1,23,56,-6.00
165,0,22371,Aaron Baddeley,40.8,31,76,-5.00
166,0,28259,Sangmoon Bae,40.3,29,72,-4.00
167,0,30927,Brendon Todd,39.6,21,53,-6.00
167,0,20396,Lee Westwood,39.6,19,48,-5.00
169,0,23623,Bo Van Pelt,39.5,17,43,-2.00
170,0,31560,Brian Stuard,39.3,24,61,-5.00
171,0,33141,Keegan Bradley,39.2,20,51,-7.00
172,0,34256,Andrew Putnam,38.6,17,44,-3.00
173,0,08075,Jerry Kelly,38.5,15,39,-1.00
174,0,24138,Ian Poulter,37.5,21,56,-6.00
175,0,33486,Roger Sloan,37.1,13,35,-4.00
176,0,10809,Jim Furyk,35.9,14,39,E
177,0,25804,Bubba Watson,35.7,15,42,-5.00
178,0,29720,Andres Gonzales,35.5,22,62,-7.00
179,0,24024,Zach Johnson,34.6,18,52,+1.00
180,0,28475,Jeff Overton,34.2,25,73,-3.00
181,0,33461,Morgan Hoffmann,32.9,25,76,-4.00
182,0,30692,Scott Stallings,32.7,16,49,-1.00
183,0,22293,Heath Slocum,31.0,9,29,E
184,0,27214,Kevin Streelman,27.9,12,43,-2.00
