RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
70,0,26420,Richard Johnson,65.64,831,1266,-0.11
71,0,02101,Joey Sindelar,65.62,666,1015,-0.10
72,0,21806,Paul Gow,65.51,604,922,-0.11
73,0,02206,David Toms,65.46,580,886,-0.16
74,0,12602,Dean Wilson,65.36,749,1146,-0.13
75,0,22913,John Rollins,65.30,813,1245,-0.18
76,0,24507,Jason Bohn,65.20,517,793,-0.13
76,0,25900,Lucas Glover,65.20,757,1161,-0.22
78,0,23614,Rich Beem,65.18,702,1077,-0.15
79,0,26289,Boo Weekley,65.09,772,1186,-0.14
80,0,21959,Ted Purdy,65.05,873,1342,-0.15
81,0,26596,Ryan Moore,65.04,761,1170,-0.16
82,0,26951,Johnson Wagner,64.93,861,1326,-0.17
82,0,02246,Duffy Waldorf,64.93,609,938,-0.13
84,0,10117,Bob Heintz,64.92,731,1126,-0.16
85,0,24140,Sean O'Hair,64.88,800,1233,-0.19
86,0,01677,Tom Lehman,64.85,487,751,-0.17
87,0,08881,Tripp Isenhour,64.73,723,1117,-0.14
88,0,24138,Ian Poulter,64.72,398,615,-0.14
89,0,20572,Rod Pampling,64.70,691,1068,-0.17
90,0,12195,Tom Johnson,64.67,648,1002,-0.12
91,0,01945,Kenny Perry,64.54,708,1097,-0.14
92,0,01161,Mark Calcavecchia,64.52,711,1102,-0.18
93,0,23325,Vaughn Taylor,64.40,691,1073,-0.19
94,0,24357,K.J. Choi,64.35,639,993,-0.22
95,0,06197,Michael Allen,64.31,627,975,-0.17
96,0,20691,Greg Owen,64.26,712,1108,-0.11
97,0,28475,Jeff Overton,64.15,519,809,-0.17
98,0,22405,Justin Rose,64.06,385,601,-0.21
99,0,23353,J.J. Henry,64.05,636,993,-0.16
100,0,07867,Woody Austin,63.90,793,1241,-0.15
101,0,07457,Steve Flesch,63.76,855,1341,-0.11
102,0,22348,Nick O'Hern,63.65,499,784,-0.12
103,0,21731,Freddie Jacobson,63.62,626,984,-0.19
104,0,06527,Steve Stricker,63.56,586,922,-0.24
105,0,20433,Mark Hensby,63.45,698,1100,-0.13
106,0,01707,Steve Lowery,63.43,659,1039,-0.17
107,0,22892,Jason Gore,63.42,761,1200,-0.16
108,0,22212,Craig Lile,63.37,666,1051,-0.17
109,0,12510,Chad Campbell,63.31,692,1093,-0.15
110,0,24924,Bill Haas,63.09,783,1241,-0.16
111,0,12680,Shigeki Maruyama,63.02,731,1160,-0.16
112,0,24290,D.J. Brigman,62.91,519,825,-0.15
112,0,24912,Will MacKenzie,62.91,843,1340,-0.16
114,0,27702,Matt Hendrix,62.87,535,851,-0.12
115,0,10213,Dicky Pride,62.86,589,937,-0.15
116,0,23718,Nathan Green,62.72,811,1293,-0.17
117,0,25396,Kevin Na,62.64,736,1175,-0.20
118,0,12660,Jesper Parnevik,62.56,732,1170,-0.16
119,0,23623,Bo Van Pelt,62.49,888,1421,-0.22
120,0,20098,Stuart Appleby,62.44,517,828,-0.16
121,0,27095,Nick Watney,62.36,686,1100,-0.19
122,0,12782,Tim Herron,62.22,746,1199,-0.16
123,0,20628,Arron Oberholser,62.02,467,753,-0.17
124,0,26882,Michael Sim,61.92,452,730,-0.19
125,0,12714,Chris Tidland,61.80,474,767,-0.17
126,0,29718,Anthony Kim,61.73,729,1181,-0.19
127,0,26360,Bubba Dickerson,61.68,404,655,-0.12
128,0,10885,Robert Allenby,61.67,700,1135,-0.19
129,0,25686,Jason Dufner,61.49,824,1340,-0.14
129,0,27933,John Merrick,61.49,757,1231,-0.17
131,0,08537,J.P. Hayes,61.34,760,1239,-0.17
132,0,24361,Pat Perez,61.33,598,975,-0.21
133,0,19824,Craig Barlow,61.24,444,725,-0.17
133,0,21949,Joe Ogilvie,61.24,817,1334,-0.19
135,0,12705,Cliff Kresge,61.22,914,1493,-0.17
136,0,06595,Kevin Sutherland,61.08,656,1074,-0.17
137,0,26881,Jarrod Lyle,61.04,622,1019,-0.17
138,0,02223,Bob Tway,60.96,809,1327,-0.16
139,0,28158,Steve Marino,60.93,853,1400,-0.15
140,0,24502,Adam Scott,60.92,463,760,-0.25
141,0,27770,Camilo Villegas,60.86,608,999,-0.16
142,0,28486,Michael Putnam,60.76,731,1203,-0.14
143,0,06251,Chris DiMarco,60.66,549,905,-0.12
144,0,21660,Jason Schultz,60.61,500,825,-0.15
145,0,06567,Vijay Singh,60.60,729,1203,-0.23
146,0,27120,Troy Matteson,60.57,685,1131,-0.15
147,0,01948,Tim Petrovic,60.55,878,1450,-0.17
148,0,27649,Brandt Snedeker,60.49,784,1296,-0.17
149,0,22371,Aaron Baddeley,60.42,577,955,-0.23
150,0,24490,George McNeill,60.30,729,1209,-0.14
151,0,08793,Tiger Woods,60.23,371,616,-0.30
152,0,26679,Kevin Stadler,60.20,732,1216,-0.10
153,0,21633,Steve Allan,60.17,494,821,-0.16
154,0,22046,Geoff Ogilvy,60.11,541,900,-0.17
155,0,08375,Paul Stankowski,60.03,401,668,-0.15
156,0,06034,Marco Dawson,59.94,594,991,-0.14
157,0,20378,Mathias Grönberg,59.77,792,1325,-0.17
158,0,25345,Carl Pettersson,59.71,821,1375,-0.20
159,0,24925,Jonathan Byrd,59.59,556,933,-0.23
160,0,01024,Billy Andrade,59.56,729,1224,-0.14
160,0,23322,Brett Wetterich,59.56,626,1051,-0.14
162,0,02104,Jeff Sluman,59.34,394,664,-0.14
163,0,01577,Lee Janzen,59.31,497,838,-0.14
164,0,29476,Kyle Reifers,59.26,573,967,-0.13
165,0,23638,Brendon de Jonge,59.20,595,1005,-0.19
166,0,23621,Rory Sabbatini,58.98,555,941,-0.21
167,0,27141,J.B. Holmes,58.90,569,966,-0.15
168,0,07223,Brian Bateman,58.88,388,659,-0.10
169,0,21350,Ryuji Imada,58.76,788,1341,-0.20
170,0,01810,Phil Mickelson,58.74,484,824,-0.25
171,0,06522,Ernie Els,58.44,360,616,-0.22
172,0,01473,Todd Hamilton,58.37,537,920,-0.05
173,0,23320,Ryan Palmer,58.34,724,1241,-0.15
174,0,01706,Davis Love III,58.21,450,773,-0.12
175,0,23613,Rich Barcelo,58.07,633,1090,-0.17
176,0,25273,Andrew Buckle,57.97,593,1023,-0.17
177,0,12716,Charley Hoffman,57.65,731,1268,-0.14
178,0,20766,Padraig Harrington,57.53,386,671,-0.15
179,0,24449,Parker McLachlin,57.19,632,1105,-0.14
180,0,23497,Tag Ridings,57.10,398,697,-0.21
181,0,11123,Chris Couch,56.69,602,1062,-0.13
182,0,23048,Eric Axley,56.67,816,1440,-0.13
183,0,20229,Stewart Cink,56.56,586,1036,-0.21
184,0,21209,Sergio Garcia,56.54,441,780,-0.20
185,0,25804,Bubba Watson,56.12,578,1030,-0.22
186,0,24980,Scott Gutschewski,55.96,493,881,-0.15
187,0,21528,Henrik Stenson,55.95,282,504,-0.11
188,0,21805,Harrison Frazar,55.84,641,1148,-0.17
189,0,20850,Daniel Chopra,55.51,806,1452,-0.15
190,0,07749,Brett Quigley,55.04,508,923,-0.18
191,0,23800,Bryce Molder,54.89,415,756,-0.16
192,0,24358,Robert Garrigus,52.94,703,1328,-0.17
193,0,20157,Retief Goosen,52.73,251,476,-0.11
194,0,06373,José María Olazábal,51.88,290,559,-0.09
195,0,21961,Charles Howell III,49.65,498,1003,-0.24
196,0,01249,John Daly,42.80,318,743,-0.19
