RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
89,0,01203,Russ Cochran,2.94,253,861
89,0,01418,Bill Glasson,2.94,338,1148
89,0,08075,Jerry Kelly,2.94,393,1335
89,0,01771,Blaine McCallister,2.94,381,1295
93,0,23614,Rich Beem,2.93,282,961
93,0,02218,Ted Tryba,2.93,342,1168
95,0,01724,Jeff Maggert,2.92,281,961
95,0,06515,Shaun Micheel,2.92,323,1106
95,0,01938,David Peoples,2.92,363,1244
98,0,19824,Craig Barlow,2.91,335,1152
98,0,01157,Tom Byrum,2.91,313,1076
98,0,10117,Bob Heintz,2.91,271,931
98,0,06573,Brandt Jobe,2.91,311,1067
98,0,12753,David Morland IV,2.91,292,1003
98,0,06595,Kevin Sutherland,2.91,337,1159
104,0,12652,Cameron Beckman,2.90,283,975
104,0,01331,Rick Fehr,2.90,235,809
104,0,06350,Bob May,2.90,318,1098
107,0,24356,Jason Buha,2.89,281,971
107,0,01388,Robert Gamez,2.89,270,934
107,0,01943,Chris Perry,2.89,381,1320
107,0,02246,Duffy Waldorf,2.89,271,937
111,0,07763,Doug Dunakey,2.88,272,943
111,0,20043,Edward Fryatt,2.88,328,1137
111,0,01927,Dennis Paulson,2.88,249,864
111,0,10649,Tom Scherrer,2.88,349,1210
115,0,20099,Doug Barron,2.87,286,995
115,0,06575,Dudley Hart,2.87,254,885
115,0,02223,Bob Tway,2.87,310,1080
118,0,07101,Dave Stockton Jr.,2.86,287,1005
119,0,06315,Pete Jordan,2.85,344,1208
120,0,01282,Trevor Dodds,2.84,274,965
120,0,01381,Fred Funk,2.84,377,1329
120,0,10201,Matt Gogel,2.84,277,976
123,0,24357,K.J. Choi,2.82,303,1074
123,0,01307,Joel Edwards,2.82,347,1232
123,0,01361,Dan Forsman,2.82,299,1060
123,0,01374,Robin Freeman,2.82,323,1144
123,0,22064,Craig Spence,2.82,266,942
123,0,06527,Steve Stricker,2.82,185,657
123,0,02279,Mark Wiebe,2.82,303,1076
130,0,06621,Joe Durant,2.81,344,1224
130,0,10963,Jimmy Green,2.81,271,965
130,0,01723,Andrew Magee,2.81,243,865
130,0,10457,Frank Nobilo,2.81,321,1142
130,0,07749,Brett Quigley,2.81,206,734
135,0,01457,Jay Haas,2.80,245,875
135,0,01920,Craig Parry,2.80,219,783
137,0,01378,David Frost,2.79,179,641
137,0,20574,Mathew Goggin,2.79,310,1110
137,0,02101,Joey Sindelar,2.79,285,1023
140,0,06140,Sean Murphy,2.78,324,1165
140,0,10912,Craig Perks,2.78,263,946
142,0,01116,Michael Bradley,2.77,233,840
142,0,01139,Olin Browne,2.77,338,1221
142,0,19822,Bobby Cochran,2.77,234,845
142,0,01376,Bob Friend,2.77,289,1043
142,0,20445,Casey Martin,2.77,295,1065
147,0,01093,Ronnie Black,2.76,258,936
147,0,01797,Rocco Mediate,2.76,242,878
149,0,06012,Greg Kraft,2.75,356,1296
149,0,06332,Neal Lancaster,2.75,307,1117
149,0,08385,Omar Uresti,2.75,298,1082
152,0,01677,Tom Lehman,2.74,225,822
153,0,11653,Paul Curry,2.73,185,677
154,0,01569,Peter Jacobsen,2.72,211,775
155,0,01326,Nick Faldo,2.71,139,513
155,0,10213,Dicky Pride,2.71,290,1071
155,0,11011,Mike Sposa,2.71,231,853
158,0,01063,Ben Bates,2.70,330,1223
158,0,10962,Bradley Hughes,2.70,295,1092
158,0,08535,Gary Nicklaus,2.70,259,959
158,0,22913,John Rollins,2.70,224,831
162,0,01261,Jay Delsing,2.69,284,1057
162,0,02257,Brian Watts,2.69,282,1049
164,0,01313,Steve Elkington,2.68,179,668
164,0,01766,Billy Mayfair,2.68,288,1073
164,0,01926,Steve Pate,2.68,278,1036
167,0,01035,Tommy Armour III,2.67,282,1058
167,0,20029,Notah Begay III,2.67,234,875
167,0,08243,Aaron Bengoechea,2.67,219,819
167,0,06014,Eric Booker,2.67,255,954
167,0,10569,Mike Brisky,2.67,265,992
167,0,20105,Jeff Gove,2.67,260,975
167,0,08547,John Maginnes,2.67,303,1134
174,0,08045,Perry Moss,2.66,172,646
174,0,01975,Tom Purtzer,2.66,182,684
176,0,01040,Emlyn Aubrey,2.65,192,724
176,0,01761,Len Mattiace,2.65,332,1254
178,0,01905,Joe Ozaki,2.63,158,600
178,0,02110,Jerry Smith,2.63,314,1196
178,0,06078,Esteban Toledo,2.63,347,1321
181,0,08545,Glen Hnatiuk,2.62,301,1147
181,0,12449,Ryan Howison,2.62,233,888
183,0,01996,Mike Reid,2.59,227,878
184,0,01533,P.H. Horgan III,2.58,192,745
185,0,01408,Kelly Gibson,2.56,262,1023
186,0,21593,Keith Nolan,2.55,158,620
187,0,01014,Fulton Allem,2.54,223,878
187,0,01219,John Cook,2.54,282,1111
187,0,01549,Mike Hulbert,2.54,221,870
190,0,01489,Steve Hart,2.53,184,726
191,0,01142,Bart Bryant,2.52,215,854
192,0,07363,Craig Bowden,2.51,149,593
193,0,23656,Jason Caron,2.50,210,840
194,0,01510,Nolan Henke,2.37,214,902
195,0,06044,Scott Gump,2.27,286,1259
