RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
49,0,06527,Steve Stricker,164,134,30
54,0,28620,Aron Price,166,121,45
54,0,23322,Brett Wetterich,166,4,162
56,0,27302,Garth Mulroy,167,29,138
56,0,20436,Garrett Willis,167,153,14
58,0,25364,Paul Casey,169,35,134
58,0,22405,Justin Rose,169,97,72
58,0,22293,Heath Slocum,169,163,6
61,0,23638,Brendon de Jonge,170,105,65
61,0,24140,Sean O'Hair,170,78,92
61,0,24663,Y.E. Yang,170,88,82
64,0,22946,Henrik Bjornstad,171,93,78
64,0,23307,Roger Tambellini,171,53,118
64,0,28780,Nicholas Thompson,171,80,91
67,0,24361,Pat Perez,172,102,70
68,0,08075,Jerry Kelly,173,160,13
68,0,26695,Michael Letzig,173,75,98
70,0,30925,Dustin Johnson,175,3,172
70,0,27060,John Mallinger,175,152,23
70,0,26301,James Nitties,175,112,63
73,0,24358,Robert Garrigus,176,1,175
73,0,21878,Mark Wilson,176,150,26
75,0,28089,Jason Day,178,15,163
75,0,06251,Chris DiMarco,178,160,18
75,0,01619,Skip Kendall,178,157,21
75,0,25804,Bubba Watson,178,2,176
79,0,26679,Kevin Stadler,180,72,108
80,0,12602,Dean Wilson,183,142,41
81,0,22371,Aaron Baddeley,184,14,170
82,0,30946,Alex Prugh,185,27,158
83,0,26420,Richard Johnson,186,175,11
84,0,28307,Matt Every,187,64,123
85,0,27141,J.B. Holmes,188,5,183
86,0,20472,Alex Cejka,189,173,16
86,0,10809,Jim Furyk,189,179,10
86,0,33419,Cameron Tringale,189,32,157
89,0,20848,Ángel Cabrera,190,8,182
89,0,26851,Marc Leishman,190,31,159
89,0,20691,Greg Owen,190,60,130
89,0,23320,Ryan Palmer,190,26,164
89,0,08385,Omar Uresti,190,189,1
94,0,24357,K.J. Choi,191,131,60
94,0,25892,Steve Wheatcroft,191,102,89
96,0,23135,Tim Clark,192,188,4
96,0,28158,Steve Marino,192,68,124
96,0,20572,Rod Pampling,192,126,66
96,0,22056,Cameron Percy,192,36,156
96,0,25818,Scott Piercy,192,19,173
101,0,06004,Stephen Ames,193,138,55
101,0,24925,Jonathan Byrd,193,64,129
103,0,21753,Brian Davis,194,163,31
103,0,20105,Jeff Gove,194,86,108
103,0,10860,Justin Leonard,194,172,22
106,0,01249,John Daly,195,6,189
106,0,19846,Brian Gay,195,192,3
106,0,28475,Jeff Overton,195,18,177
109,0,07363,Craig Bowden,196,191,5
109,0,20127,Chris Riley,196,169,27
111,0,06643,Paul Goydos,197,185,12
112,0,24227,Justin Bolli,199,141,58
112,0,01724,Jeff Maggert,199,159,40
112,0,12714,Chris Tidland,199,93,106
115,0,22378,Trevor Immelman,200,110,90
116,0,07867,Woody Austin,201,147,54
116,0,20070,Matt Bettencourt,201,36,165
116,0,22621,Ben Curtis,201,182,19
116,0,01810,Phil Mickelson,201,13,188
116,0,25190,Jeff Quinney,201,186,15
116,0,02239,Scott Verplank,201,167,34
122,0,01797,Rocco Mediate,202,170,32
122,0,01941,Tom Pernice Jr.,202,154,48
122,0,25562,Andres Romero,202,24,178
125,0,28500,Martin Flores,203,11,192
125,0,27770,Camilo Villegas,203,77,126
127,0,20498,Briny Baird,204,138,66
127,0,24507,Jason Bohn,204,155,49
129,0,22122,Andrew McLardy,205,74,131
129,0,21959,Ted Purdy,205,66,139
131,0,01948,Tim Petrovic,206,165,41
132,0,23409,James Driscoll,207,39,168
132,0,26392,Chris Wilson,207,58,149
134,0,27963,Chris Stroud,208,101,107
135,0,26300,Matt Jones,209,42,167
136,0,31560,Brian Stuard,210,105,105
137,0,12652,Cameron Beckman,211,115,96
138,0,25240,D.A. Points,214,133,81
139,0,21961,Charles Howell III,215,34,181
140,0,20850,Daniel Chopra,216,25,191
140,0,27797,Derek Lamely,216,36,180
142,0,20766,Padraig Harrington,221,52,169
143,0,23548,Bill Lunde,222,85,137
143,0,24138,Ian Poulter,222,109,113
145,0,08537,J.P. Hayes,223,148,75
145,0,27466,Spencer Levin,223,150,73
145,0,25396,Kevin Na,223,167,56
148,0,29285,Brent Delahoussaye,225,181,44
148,0,24490,George McNeill,225,41,184
148,0,23621,Rory Sabbatini,225,82,143
151,0,27613,David Lutterus,226,55,171
152,0,26882,Michael Sim,228,127,101
153,0,07457,Steve Flesch,232,173,59
153,0,20160,Charlie Wi,232,146,86
155,0,25632,Jimmy Walker,235,45,190
156,0,20098,Stuart Appleby,236,84,152
156,0,20686,Jeev Milkha Singh,236,100,136
158,0,06522,Ernie Els,237,90,147
158,0,01707,Steve Lowery,237,112,125
160,0,06515,Shaun Micheel,242,128,114
161,0,23673,Michael Connell,243,144,99
161,0,26287,Roland Thatcher,243,95,148
163,0,12782,Tim Herron,244,58,186
164,0,32640,Troy Merritt,246,92,154
165,0,01577,Lee Janzen,248,98,150
166,0,25345,Carl Pettersson,249,137,112
167,0,26951,Johnson Wagner,252,135,117
168,0,21731,Freddie Jacobson,253,131,122
169,0,01320,Bob Estes,257,125,132
170,0,29221,Webb Simpson,258,118,140
171,0,27649,Brandt Snedeker,260,176,84
172,0,22046,Geoff Ogilvy,265,104,161
173,0,01161,Mark Calcavecchia,269,148,121
173,0,21350,Ryuji Imada,269,165,104
173,0,21949,Joe Ogilvie,269,114,155
173,0,20663,Brenden Pappas,269,90,179
177,0,09011,David Duval,271,105,166
178,0,06514,Kevin Johnson,272,178,94
179,0,23800,Bryce Molder,274,171,103
179,0,07749,Brett Quigley,274,128,146
181,0,24846,Ricky Barnes,276,117,159
182,0,01116,Michael Bradley,284,143,141
183,0,23613,Rich Barcelo,286,99,187
183,0,32617,Jerod Turner,286,160,126
185,0,23718,Nathan Green,292,157,135
186,0,23983,Luke Donald,297,177,120
186,0,12755,Vance Veazey,297,123,174
188,0,06012,Greg Kraft,306,187,119
189,0,25720,Chad Collins,324,180,144
190,0,20593,Greg Chalmers,333,182,151
191,0,01329,Brad Faxon,343,190,153
192,0,10423,Mike Weir,369,184,185
