RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
220,0,21099,David Lynn,1.46,16213,1112720
220,0,01796,Mark McNulty,1.46,16213,1112720
220,0,20095,Carl Paulson,1.46,365177,24966000
223,0,24781,Hunter Mahan,1.45,106300,7326000
224,0,23034,Brent Schwarzrock,1.44,216561,15084000
225,0,23036,Chris Anderson,1.43,342027,23958000
226,0,01306,David Edwards,1.40,129370,9216000
227,0,12760,Danny Ellis,1.39,101443,7290000
227,0,22117,Jyoti Randhawa,1.39,30000,2162720
229,0,12388,Michael Clark II,1.37,210176,15300000
230,0,08547,John Maginnes,1.35,308928,22806000
231,0,06617,Brian Henninger,1.34,166002,12366000
232,0,20574,Mathew Goggin,1.33,299237,22478720
232,0,27095,Nick Watney,1.33,73255,5526000
234,0,22986,Søren Kjeldsen,1.32,28625,2162720
234,0,08635,Colin Montgomerie,1.32,159606,12092720
236,0,22034,Yasuharu Imano,1.29,31275,2430000
237,0,01313,Steve Elkington,1.27,154123,12182720
237,0,10565,Ian Leggatt,1.27,271014,21358000
239,0,01143,Brad Bryant,1.26,29535,2340000
239,0,25396,Kevin Na,1.26,23375,1860000
239,0,11155,Katsuyoshi Tomori,1.26,13988,1112720
242,0,21836,Michael Flynn,1.25,12600,1008000
242,0,24847,Michael Harris,1.25,9450,756000
244,0,06315,Pete Jordan,1.24,6720,540000
245,0,06809,Bob Burns,1.23,293973,23992000
245,0,23739,Ryan Dillon,1.23,13334,1080000
245,0,20433,Mark Hensby,1.23,8880,720000
245,0,25041,Todd Rose,1.23,11100,900000
249,0,01444,Ken Green,1.22,70633,5778000
249,0,02257,Brian Watts,1.22,134905,11016000
251,0,01249,John Daly,1.21,220647,18194720
251,0,20952,Philip Golding,1.21,26250,2162720
253,0,01475,Donnie Hammond,1.20,255414,21276000
253,0,02267,D.A. Weibring,1.20,17289,1440000
255,0,25052,Derek Gillespie,1.19,8988,756000
255,0,25842,Jon Mills,1.19,8988,756000
257,0,06012,Greg Kraft,1.16,71756,6174000
258,0,02245,Grant Waite,1.15,150998,13176000
259,0,01096,Phil Blackmar,1.14,9225,810000
259,0,25005,Mark Walker,1.14,11536,1008000
261,0,20771,Steven Alker,1.10,261358,23796000
261,0,02049,Gene Sauers,1.10,278644,25360000
261,0,25349,Tim Wilkinson,1.10,9900,900000
264,0,01185,Brandel Chamblee,1.09,126092,11592000
265,0,20940,Kenichi Kuboya,1.08,257281,23778000
265,0,10649,Tom Scherrer,1.08,122430,11286000
265,0,02202,Steen Tinning,1.08,23375,2162720
268,0,07223,Brian Bateman,1.07,217150,20268000
268,0,10107,Deane Pappas,1.07,189955,17676000
268,0,02230,Stan Utley,1.07,79046,7416000
271,0,06036,Scott Dunlap,1.06,7600,720000
271,0,21350,Ryuji Imada,1.06,7600,720000
271,0,12753,David Morland IV,1.06,8022,756000
274,0,01771,Blaine McCallister,1.04,65820,6318000
275,0,01042,Paul Azinger,1.03,222642,21512720
276,0,20043,Edward Fryatt,1.01,7280,720000
276,0,25190,Jeff Quinney,1.01,14550,1440000
276,0,02135,Mike Standly,1.01,62991,6246000
279,0,20650,Jarrod Moseley,.98,21125,2162720
280,0,07003,David Berganio Jr.,.97,124065,12816000
280,0,01196,Brian Claar,.97,17500,1800000
282,0,01098,Jay Don Blake,.94,194293,20754000
283,0,01132,Mark Brooks,.93,236489,25470000
283,0,20859,Anders Hansen,.93,30000,3242720
283,0,23108,Matt Kuchar,.93,176046,19018000
286,0,20568,Anthony Painter,.92,220714,23976000
287,0,20099,Doug Barron,.90,224589,25056000
287,0,07101,Dave Stockton Jr.,.90,214876,23778000
289,0,22892,Jason Gore,.89,208801,23346000
290,0,01219,John Cook,.87,78930,9114000
290,0,02131,Mike Springer,.87,53452,6156000
292,0,06527,Steve Stricker,.86,150589,17532000
293,0,01175,Jim Carter,.83,218060,26226000
293,0,20676,Patrick Moore,.83,19411,2340000
295,0,25034,James McLean,.79,117182,14868000
295,0,19795,Kelly Mitchum,.79,20795,2628000
297,0,27120,Troy Matteson,.78,18135,2340000
298,0,20400,Michael Campbell,.77,107813,14018720
298,0,01307,Joel Edwards,.77,143382,18576000
298,0,25450,Ty Tryon,.77,125875,16398000
301,0,23656,Jason Caron,.76,172291,22626000
301,0,01599,Steve Jones,.76,68755,9018000
303,0,25031,Andy Miller,.71,134929,18936000
304,0,08535,Gary Nicklaus,.68,32300,4770000
305,0,01374,Robin Freeman,.67,54651,8190000
306,0,12661,Todd Barranger,.65,158700,24246000
307,0,23497,Tag Ridings,.64,31275,4860000
308,0,19817,Michael Muehr,.63,35376,5616000
308,0,23349,Charles Warren,.63,11984,1908000
310,0,01408,Kelly Gibson,.62,55650,8946000
311,0,01823,Larry Mize,.61,93713,15408000
311,0,02300,Ian Woosnam,.61,13432,2192720
313,0,02099,Scott Simpson,.58,78153,13554000
314,0,12755,Vance Veazey,.56,111156,19674000
315,0,01334,Keith Fergus,.54,20455,3780000
316,0,23177,Kenneth Staton,.51,83385,16236000
316,0,02166,Chip Sullivan,.51,9675,1890000
318,0,01068,Andy Bean,.50,8550,1710000
319,0,23125,Brad Elder,.49,74341,15174000
319,0,25692,Akio Sadakata,.49,107730,22104000
321,0,09011,David Duval,.45,84707,18668720
322,0,25572,Graeme McDowell,.43,9620,2250000
323,0,01468,Gary Hallberg,.42,24416,5796000
323,0,07235,John Morse,.42,22361,5346000
325,0,24356,Jason Buha,.38,72833,18954000
326,0,20051,Joe Acosta Jr.,.37,9765,2628000
326,0,01385,Jim Gallagher Jr.,.37,22245,6066000
328,0,01510,Nolan Henke,.36,13970,3870000
329,0,20566,Kaname Yokoo,.33,56088,16836000
330,0,02033,Dave Rummells,.32,14280,4446000
331,0,01282,Trevor Dodds,.30,6720,2250000
331,0,23821,Yusaku Miyazato,.30,8775,2880000
333,0,22624,Joel Kribel,.29,39120,13266000
334,0,20623,Gavin Coles,.26,55350,21204000
334,0,23091,Alan Morin,.26,10150,3960000
336,0,06016,Brad Lardon,.25,16400,6498000
336,0,26489,Cameron Yancey,.25,43810,17604000
338,0,01891,David Ogrin,.24,5700,2340000
339,0,21007,Gabriel Hjertstedt,.22,12780,5886000
340,0,06475,Jeff Klein,.21,40680,19134000
341,0,02322,Richard Zokol,.20,19155,9396000
342,0,01469,Dan Halldorson,.18,5640,3096000
343,0,23788,D.J. Trahan,.17,7880,4680000
344,0,01014,Fulton Allem,.15,19091,12870000
345,0,01549,Mike Hulbert,.06,6300,10224000
