RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
52,98,01771,Blaine McCallister,68.67,984,1433
53,98,01201,Lennie Clements,68.59,784,1143
54,98,01945,Kenny Perry,68.45,792,1157
55,98,02279,Mark Wiebe,68.35,935,1368
56,98,01599,Steve Jones,68.31,888,1300
57,98,01313,Steve Elkington,68.21,942,1381
58,98,01381,Fred Funk,68.09,843,1238
59,98,01385,Jim Gallagher Jr.,67.92,1116,1643
60,117,01510,Nolan Henke,67.85,688,1014
61,117,01414,Bob Gilder,67.75,815,1203
62,117,02049,Gene Sauers,67.74,777,1147
63,117,01444,Ken Green,67.59,759,1123
64,117,01078,Jim Benepe,67.58,717,1061
65,117,01284,Mike Donald,67.33,1109,1647
66,117,01203,Russ Cochran,67.28,845,1256
67,118,01495,Morris Hatalsky,67.26,647,962
68,119,02321,Fuzzy Zoeller,67.10,620,924
69,119,01175,Jim Carter,67.07,992,1479
70,119,01666,Bernhard Langer,66.97,515,769
71,119,01235,Ben Crenshaw,66.94,731,1092
72,119,01958,Dan Pohl,66.87,646,966
73,121,01557,John Inman,66.80,827,1238
74,122,01968,Nick Price,66.77,876,1312
75,122,01030,Isao Aoki,66.67,490,735
76,123,01132,Mark Brooks,66.56,804,1208
77,123,02303,Robert Wrenn,66.47,809,1217
78,123,01060,Dave Barr,66.43,855,1287
79,123,01926,Steve Pate,66.38,1019,1535
80,123,01797,Rocco Mediate,66.32,961,1449
81,123,01469,Dan Halldorson,66.26,813,1227
82,127,02033,Dave Rummells,65.84,900,1367
83,127,01641,Gary Koch,65.79,598,909
84,127,01033,George Archer,65.73,583,887
84,127,01200,Keith Clearwater,65.73,915,1392
86,127,01098,Jay Don Blake,65.65,795,1211
87,127,01303,Bob Eastwood,65.50,767,1171
88,128,02118,J.C. Snead,65.47,785,1199
89,129,01549,Mike Hulbert,65.39,1077,1647
90,129,01975,Tom Purtzer,65.26,712,1091
91,129,02104,Jeff Sluman,65.18,672,1031
92,129,01035,Tommy Armour III,65.11,965,1482
93,129,01129,Bill Britton,65.10,972,1493
93,129,02222,Billy Tuten,65.10,651,1000
95,130,01068,Andy Bean,65.01,680,1046
96,130,02094,Tony Sills,64.90,810,1248
97,130,01887,Mark O'Meara,64.84,817,1260
98,132,02241,Bobby Wadkins,64.61,944,1461
99,132,01943,Chris Perry,64.46,965,1497
100,132,01418,Bill Glasson,64.30,717,1115
101,171,01161,Mark Calcavecchia,64.17,781,1217
102,171,01143,Brad Bryant,64.09,930,1451
102,171,01717,Sandy Lyle,64.09,473,738
104,171,01226,Fred Couples,64.02,797,1245
105,171,01106,Jim Booros,63.88,764,1196
106,171,01941,Tom Pernice Jr.,63.83,577,904
107,171,02196,Robert Thompson,63.82,651,1020
108,171,01992,Don Reese,63.79,807,1265
109,171,02101,Joey Sindelar,63.70,844,1325
110,171,01507,Webb Heintzelman,63.66,930,1461
111,171,02223,Bob Tway,63.65,837,1315
112,171,01723,Andrew Magee,63.60,905,1423
113,171,01154,Bill Buttner,63.55,769,1210
114,171,01487,Jeff Hart,63.50,522,822
115,171,02167,Mike Sullivan,63.41,700,1104
116,171,01925,Jerry Pate,63.31,447,706
116,171,01952,Billy Pierot,63.31,566,894
118,171,01331,Rick Fehr,63.30,652,1030
119,171,01468,Gary Hallberg,63.23,760,1202
120,172,02195,Leonard Thompson,62.81,826,1315
121,172,02067,Ted Schulz,62.79,999,1591
122,173,01024,Billy Andrade,62.68,823,1313
122,173,01323,Brad Fabel,62.68,739,1179
124,174,01320,Bob Estes,62.64,679,1084
125,179,01457,Jay Haas,62.39,783,1255
126,179,01489,Steve Hart,62.13,676,1088
127,184,02023,Clarence Rose,61.80,914,1479
128,184,01475,Donnie Hammond,61.67,774,1255
128,184,01715,Mark Lye,61.67,774,1255
130,184,01777,John McComish,61.54,688,1118
131,185,02256,Tom Watson,61.50,508,826
132,185,01307,Joel Edwards,61.44,607,988
133,185,01706,Davis Love III,61.41,713,1161
134,187,01938,David Peoples,61.24,545,890
135,188,01931,Rick Pearson,60.82,652,1072
136,188,01151,Clark Burroughs,60.78,592,974
136,188,01813,Mike Miles,60.78,558,918
138,213,01061,Ray Barr Jr.,60.69,559,921
139,213,02246,Duffy Waldorf,60.66,717,1182
140,213,01086,Roy Biancalana,60.62,548,904
141,213,02007,Larry Rinker,60.38,730,1209
142,214,02185,Lance Ten Broeck,60.09,694,1155
143,216,02087,Don Shirey Jr.,59.95,711,1186
144,216,01197,Bobby Clampett,59.93,733,1223
145,217,01006,John Adams,59.90,729,1217
146,218,01553,John Huston,59.73,706,1182
146,218,01884,Mac O'Grady,59.73,439,735
148,220,01846,Jodie Mudd,59.53,790,1327
149,221,01755,Dick Mast,59.47,744,1251
150,221,01448,Tony Grimes,59.46,572,962
151,221,01150,George Burns,59.38,462,778
152,221,01626,Karl Kimball,59.34,429,723
153,221,02292,Bob Wolcott,59.28,530,894
154,221,02239,Scott Verplank,59.11,717,1213
155,221,01329,Brad Faxon,59.10,766,1296
156,229,01571,Barry Jaeckel,58.84,539,916
157,229,01156,Curt Byrum,58.66,796,1357
158,229,01499,Mark Hayes,58.54,692,1182
159,233,01310,Dave Eichelberger,57.80,797,1379
160,233,02090,Tom Sieckmann,57.79,653,1130
161,238,02201,Jim Thorpe,57.29,656,1145
162,239,01093,Ronnie Black,57.26,686,1198
163,239,01162,Rex Caldwell,57.16,571,999
164,267,01374,Robin Freeman,57.08,621,1088
165,267,01790,Pat McGowan,57.03,722,1266
166,268,01984,Sam Randolph,56.84,436,767
167,268,01533,P.H. Horgan III,56.82,671,1181
168,270,01112,Charlie Bowles,56.61,488,862
169,273,02148,Ray Stewart,56.07,508,906
170,275,01662,Greg Ladehoff,55.77,628,1126
171,277,02224,Greg Twiggs,55.26,557,1008
172,277,01685,J.L. Lewis,55.21,392,710
173,277,01550,Ed Humenik,54.96,621,1130
174,278,01522,Lon Hinkle,54.88,691,1259
175,280,01361,Dan Forsman,54.61,657,1203
176,281,02041,Bill Sander,54.37,741,1363
177,282,01282,Trevor Dodds,54.01,458,848
178,285,02095,Larry Silveira,53.81,607,1128
179,313,01096,Phil Blackmar,52.98,623,1176
180,313,01261,Jay Delsing,52.93,470,888
181,320,01614,Jack Kay Jr.,52.32,531,1015
182,332,01248,Rick Dalpos,50.61,499,986
183,334,01773,Ronnie McCann,50.35,435,864
184,334,02261,Doug Weaver,50.10,481,960
185,366,01564,David Jackson,48.86,387,792
186,369,02294,Willie Wood,47.90,353,737
