RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
57,0,02100,Tim Simpson,3
57,0,02118,J.C. Snead,3,1,1
57,0,02225,Howard Twitty,3,1
57,0,02303,Robert Wrenn,3,1,1
57,0,02322,Richard Zokol,3,1
80,0,01162,Rex Caldwell,2
80,0,01192,T.C. Chen,2,1
80,0,01197,Bobby Clampett,2,1
80,0,01284,Mike Donald,2,1
80,0,01303,Bob Eastwood,2,1
80,0,01313,Steve Elkington,2
80,0,01323,Brad Fabel,2
80,0,01329,Brad Faxon,2
80,0,01346,Ed Fiori,2
80,0,01355,Raymond Floyd,2
80,0,01435,Wayne Grady,2,1
80,0,01499,Mark Hayes,2
80,0,01559,Hale Irwin,2
80,0,01599,Steve Jones,2,1
80,0,01639,Kenny Knox,2,1,1
80,0,01648,Billy Kratzert,2,1
80,0,01690,Bruce Lietzke,2
80,0,01723,Andrew Magee,2
80,0,01771,Blaine McCallister,2
80,0,01782,Mike McCullough,2,1
80,0,01858,Tommy Nakajima,2
80,0,01891,David Ogrin,2
80,0,01984,Sam Randolph,2,1
80,0,02007,Larry Rinker,2
80,0,02094,Tony Sills,2,1
80,0,02148,Ray Stewart,2,1
80,0,02196,Robert Thompson,2
80,0,02213,Lee Trevino,2
80,0,02279,Mark Wiebe,2,1
109,0,01014,Fulton Allem,1,1
109,0,01030,Isao Aoki,1
109,0,01039,Perry Arthur,1
109,0,01060,Dave Barr,1,1
109,0,01061,Ray Barr Jr.,1
109,0,01068,Andy Bean,1
109,0,01096,Phil Blackmar,1,1
109,0,01098,Jay Don Blake,1
109,0,01103,Charles Bolling,1
109,0,01168,David Canipe,1
109,0,01175,Jim Carter,1
109,0,01248,Rick Dalpos,1
109,0,01261,Jay Delsing,1
109,0,01282,Trevor Dodds,1
109,0,01288,Ed Dougherty,1
109,0,01326,Nick Faldo,1,1,1
109,0,01357,Brian Fogt,1
109,0,01361,Dan Forsman,1,1
109,0,01385,Jim Gallagher Jr.,1
109,0,01414,Bob Gilder,1
109,0,01443,Hubert Green,1
109,0,01452,Jeff Grygiel,1,1
109,0,01469,Dan Halldorson,1,1
109,0,01569,Peter Jacobsen,1
109,0,01715,Mark Lye,1
109,0,01755,Dick Mast,1
109,0,01777,John McComish,1
109,0,01797,Rocco Mediate,1,1
109,0,01815,Johnny Miller,1,1
109,0,01851,Bob Murphy,1
109,0,01869,Jack Nicklaus,1
109,0,01871,Mike Nicolette,1
109,0,01878,Andy North,1
109,0,01935,Calvin Peete,1
109,0,01941,Tom Pernice Jr.,1
109,0,01945,Kenny Perry,1
109,0,01975,Tom Purtzer,1
109,0,01998,Jack Renner,1
109,0,02033,Dave Rummells,1
109,0,02083,Tom Shaw,1
109,0,02087,Don Shirey Jr.,1
109,0,02090,Tom Sieckmann,1
109,0,02131,Mike Springer,1
109,0,02167,Mike Sullivan,1
109,0,02201,Jim Thorpe,1
109,0,02229,Brett Upper,1
109,0,02244,Fred Wadsworth,1
109,0,02246,Duffy Waldorf,1
109,0,02294,Willie Wood,1
109,0,02317,Larry Ziegler,1
