RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
74,0,10733,Kent Jones,50
74,0,19970,Robert Karlsson,50
74,0,29718,Anthony Kim,50
74,0,35087,Bio Kim,50
74,0,23548,Bill Lunde,50
74,0,01766,Billy Mayfair,50
74,0,31202,William McGirt,50
74,0,27933,John Merrick,50
74,0,24140,Sean O'Hair,50
74,0,21949,Joe Ogilvie,50
74,0,01948,Tim Petrovic,50
74,0,25818,Scott Piercy,50
74,0,25457,Alexandre Rocha,50
74,0,08375,Paul Stankowski,50
74,0,26668,Marc Turnesa,50
74,0,27064,Jhonattan Vegas,50
74,0,27770,Camilo Villegas,50
74,0,20436,Garrett Willis,50
98,0,10885,Robert Allenby,49
98,0,21407,Arjun Atwal,49
98,0,28087,Kris Blanks,49
98,0,24507,Jason Bohn,49
98,0,24290,D.J. Brigman,49
98,0,32366,Kevin Chappell,49
98,0,24357,K.J. Choi,49
98,0,23541,Ben Crane,49
98,0,22621,Ben Curtis,49
98,0,21753,Brian Davis,49
98,0,21805,Harrison Frazar,49
98,0,21209,Sergio Garcia,49
98,0,29720,Andres Gonzales,49
98,0,23718,Nathan Green,49
98,0,24924,Bill Haas,49
98,0,12782,Tim Herron,49
98,0,29420,Billy Horschel,49
98,0,21350,Ryuji Imada,49
98,0,26420,Richard Johnson,49
98,0,30926,Chris Kirk,49
98,0,30711,Colt Knost,49
98,0,23108,Matt Kuchar,49
98,0,26851,Marc Leishman,49
98,0,01810,Phil Mickelson,49
98,0,22348,Nick O'Hern,49
98,0,24138,Ian Poulter,49
98,0,24502,Adam Scott,49
98,0,30692,Scott Stallings,49
98,0,30110,Kyle Stanley,49
98,0,27963,Chris Stroud,49
98,0,27330,Josh Teater,49
98,0,23623,Bo Van Pelt,49
98,0,21878,Mark Wilson,49
98,0,31323,Gary Woodland,49
132,0,20498,Briny Baird,48
132,0,33141,Keegan Bradley,48
132,0,34255,Joseph Bramlett,48
132,0,24925,Jonathan Byrd,48
132,0,23409,James Driscoll,48
132,0,25686,Jason Dufner,48
132,0,01313,Steve Elkington,48
132,0,08725,Tom Gillis,48
132,0,12716,Charley Hoffman,48
132,0,27141,J.B. Holmes,48
132,0,24024,Zach Johnson,48
132,0,26300,Matt Jones,48
132,0,08075,Jerry Kelly,48
132,0,27797,Derek Lamely,48
132,0,32640,Troy Merritt,48
132,0,23320,Ryan Palmer,48
132,0,26679,Kevin Stadler,48
132,0,23325,Vaughn Taylor,48
132,0,25632,Jimmy Walker,48
132,0,25804,Bubba Watson,48
152,0,12510,Chad Campbell,47
152,0,23673,Michael Connell,47
152,0,06251,Chris DiMarco,47
152,0,32698,Bobby Gates,47
152,0,06643,Paul Goydos,47
152,0,31557,Jim Herman,47
152,0,22378,Trevor Immelman,47
152,0,30925,Dustin Johnson,47
152,0,27466,Spencer Levin,47
152,0,26881,Jarrod Lyle,47
152,0,27120,Troy Matteson,47
152,0,24490,George McNeill,47
152,0,22405,Justin Rose,47
152,0,23621,Rory Sabbatini,47
166,0,20098,Stuart Appleby,46
166,0,01116,Michael Bradley,46
166,0,06621,Joe Durant,46
166,0,23353,J.J. Henry,46
166,0,10860,Justin Leonard,46
166,0,01797,Rocco Mediate,46
166,0,20127,Chris Riley,46
166,0,22293,Heath Slocum,46
166,0,29518,Brendan Steele,46
175,0,23614,Rich Beem,45
175,0,20472,Alex Cejka,45
175,0,06522,Ernie Els,45
175,0,10809,Jim Furyk,45
175,0,24980,Scott Gutschewski,45
175,0,25444,Justin Hicks,45
175,0,01706,Davis Love III,45
175,0,26289,Boo Weekley,45
183,0,30946,Alex Prugh,44
183,0,25834,Daniel Summerhays,44
183,0,23788,D.J. Trahan,44
186,0,24846,Ricky Barnes,43
