RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
127,0,51349,Nico Echavarria,29.17,2275,78,23
127,0,58696,Peter Kuest,29.17,1342,46,25
127,0,46601,Trey Mullinax,29.17,2071,71,21
130,0,25900,Lucas Glover,29.18,2918,100,21
130,0,33204,Shane Lowry,29.18,1809,62,25
132,0,23320,Ryan Palmer,29.19,2306,79,22
133,0,34431,Robert Streb,29.20,2365,81,25
134,0,47347,Adam Schenk,29.21,3476,119,23
134,0,40006,Erik van Rooyen,29.21,2278,78,24
136,0,52513,Carson Young,29.22,2893,99,24
137,0,37338,Zecheng Dou,29.23,2835,97,23
138,0,39067,MJ Daffue,29.24,3012,103,22
138,0,39324,J.J. Spaun,29.24,2982,102,23
140,0,56630,Akshay Bhatia,29.27,2459,84,24
140,0,34610,Matthias Schwab,29.27,3015,103,24
142,0,31577,Tano Goya,29.28,2635,90,22
143,0,46414,Aaron Rai,29.29,3075,105,23
143,0,48699,Callum Tarren,29.29,2900,99,24
145,0,34076,Joel Dahmen,29.30,2696,92,23
145,0,27963,Chris Stroud,29.30,1670,57,24
147,0,55708,Hayden Buckley,29.32,2463,84,22
147,0,32366,Kevin Chappell,29.32,1642,56,23
147,0,46340,Alex Smalley,29.32,3284,112,24
147,0,27095,Nick Watney,29.32,2228,76,23
147,0,54783,Dylan Wu,29.32,3108,106,22
152,0,39954,Cody Gribble,29.34,2054,70,25
153,0,49298,Kramer Hickok,29.36,2848,97,23
154,0,51070,Vincent Norrman,29.39,2498,85,21
155,0,29535,Brice Garnett,29.40,2528,86,24
156,0,27554,Scott Harrington,29.41,2353,80,25
156,0,27214,Kevin Streelman,29.41,2823,96,23
158,0,39997,Corey Conners,29.42,2530,86,24
159,0,36326,David Lipsky,29.44,3032,103,23
159,0,29908,C.T. Pan,29.44,1590,54,18
161,0,30692,Scott Stallings,29.49,2477,84,25
162,0,45609,Tyler Duncan,29.50,2773,94,24
163,0,28420,Ryan Brehm,29.51,2538,86,22
163,0,35310,Lanto Griffin,29.51,1682,57,22
165,0,19803,Ryan Armour,29.52,2716,92,25
165,0,32333,Kevin Tway,29.52,2982,101,21
167,0,48867,Matti Schmid,29.53,2333,79,24
168,0,40250,Taylor Pendrith,29.55,2925,99,23
169,0,27936,Martin Laird,29.57,2602,88,24
169,0,26476,Chez Reavie,29.57,2839,96,21
169,0,39335,Kevin Roy,29.57,2247,76,24
172,0,52375,Doug Ghim,29.58,2751,93,24
172,0,22056,Cameron Percy,29.58,1982,67,24
174,0,12716,Charley Hoffman,29.59,2397,81,21
174,0,30163,Henrik Norlander,29.59,2693,91,24
176,0,32662,Michael Gligic,29.64,2164,73,25
176,0,56762,Will Gordon,29.64,3290,111,25
178,0,36871,Matt NeSmith,29.65,2935,99,24
179,0,25686,Jason Dufner,29.67,2700,91,23
180,0,32448,James Hahn,29.68,2374,80,24
181,0,27129,Luke List,29.71,2971,100,25
181,0,51491,Brandon Matthews,29.71,1753,59,25
183,0,49766,Hank Lebioda,29.79,1817,61,25
184,0,53165,Doc Redman,29.82,2326,78,24
184,0,45242,Kevin Yu,29.82,2117,71,25
186,0,31323,Gary Woodland,29.83,2476,83,24
187,0,52411,Kyle Westmoreland,29.85,2358,79,24
188,0,36724,Augusto Núñez,29.89,2541,85,24
189,0,52372,Cameron Champ,29.92,2334,78,25
190,0,49453,Trevor Cone,29.96,2457,82,23
191,0,33122,Russell Knox,30.03,3423,114,23
192,0,51414,Brent Grant,30.19,2536,84,23
192,0,31557,Jim Herman,30.19,2325,77,26
