RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR OR BETTER,MISSED GIR
111,0,23541,Ben Crane,59.13,353,597
112,0,01927,Dennis Paulson,59.12,324,548
113,0,12388,Michael Clark II,59.11,347,587
114,0,19824,Craig Barlow,58.97,207,351
115,0,01928,Corey Pavin,58.91,304,516
116,0,22293,Heath Slocum,58.89,341,579
117,0,02099,Scott Simpson,58.86,259,440
118,0,07867,Woody Austin,58.78,395,672
119,0,07457,Steve Flesch,58.72,367,625
119,0,01920,Craig Parry,58.72,229,390
121,0,01388,Robert Gamez,58.70,243,414
122,0,02170,Hal Sutton,58.68,257,438
123,0,10733,Kent Jones,58.65,383,653
124,0,20548,Hidemichi Tanaka,58.59,358,611
125,0,01042,Paul Azinger,58.56,253,432
125,0,07749,Brett Quigley,58.56,359,613
127,0,10457,Frank Nobilo,58.54,346,591
128,0,12645,Brent Geiberger,58.47,321,549
129,0,20098,Stuart Appleby,58.45,325,556
130,0,10649,Tom Scherrer,58.40,351,601
131,0,12660,Jesper Parnevik,58.35,297,509
131,0,12663,Phil Tataurangi,58.35,297,509
133,0,20105,Jeff Gove,58.32,312,535
134,0,21209,Sergio Garcia,58.29,253,434
134,0,08881,Tripp Isenhour,58.29,246,422
136,0,23614,Rich Beem,58.20,330,567
137,0,02133,Craig Stadler,58.17,242,416
138,0,06643,Paul Goydos,58.14,250,430
139,0,02322,Richard Zokol,58.13,211,363
140,0,08123,Jeff Brehaut,58.12,297,511
141,0,19881,Robert Damron,58.02,322,555
142,0,01475,Donnie Hammond,57.83,203,351
143,0,07003,David Berganio Jr.,57.72,258,447
144,0,01707,Steve Lowery,57.69,319,553
145,0,06197,Michael Allen,57.66,301,522
146,0,12826,Paul Claxton,57.65,309,536
147,0,09011,David Duval,57.63,253,439
147,0,08993,Franklin Langham,57.63,268,465
149,0,07223,Brian Bateman,57.58,323,561
150,0,20029,Notah Begay III,57.53,256,445
151,0,23800,Bryce Molder,57.38,237,413
152,0,10423,Mike Weir,57.35,277,483
153,0,10565,Ian Leggatt,57.32,321,560
154,0,06617,Brian Henninger,57.21,234,409
155,0,22046,Geoff Ogilvy,57.17,319,558
156,0,23353,J.J. Henry,56.98,347,609
157,0,01599,Steve Jones,56.97,237,416
157,0,23177,Kenneth Staton,56.97,339,595
159,0,10585,Scott McCarron,56.94,320,562
160,0,08339,Spike McRoy,56.90,231,406
161,0,06573,Brandt Jobe,56.68,297,524
162,0,20566,Kaname Yokoo,56.62,295,521
163,0,19817,Michael Muehr,56.58,275,486
164,0,01549,Mike Hulbert,56.53,212,375
165,0,02110,Jerry Smith,56.49,344,609
166,0,01014,Fulton Allem,56.45,245,434
167,0,21806,Paul Gow,56.41,339,601
168,0,23125,Brad Elder,56.31,272,483
169,0,01677,Tom Lehman,56.20,204,363
170,0,20593,Greg Chalmers,56.15,338,602
171,0,11032,Frank Lickliter II,56.12,289,515
172,0,21949,Joe Ogilvie,56.04,204,364
173,0,06315,Pete Jordan,56.02,298,532
174,0,08375,Paul Stankowski,55.98,365,652
175,0,20502,Michael Long,55.92,236,422
176,0,01161,Mark Calcavecchia,55.90,256,458
177,0,21633,Steve Allan,55.70,308,553
178,0,06613,Tommy Tolles,55.66,236,424
179,0,20043,Edward Fryatt,55.56,340,612
180,0,01577,Lee Janzen,55.51,292,526
181,0,01771,Blaine McCallister,55.41,251,453
182,0,02106,Chris Smith,55.40,272,491
183,0,01926,Steve Pate,55.26,184,333
184,0,01035,Tommy Armour III,55.21,286,518
185,0,08535,Gary Nicklaus,55.18,245,444
186,0,20095,Carl Paulson,55.09,287,521
187,0,01514,Eduardo Herrera,54.99,237,431
188,0,02101,Joey Sindelar,54.58,310,568
189,0,01249,John Daly,54.39,229,421
190,0,10962,Bradley Hughes,53.89,187,347
191,0,10107,Deane Pappas,53.58,329,614
191,0,26289,Boo Weekley,53.58,187,349
193,0,20436,Garrett Willis,53.24,279,524
194,0,10117,Bob Heintz,52.85,278,526
195,0,01374,Robin Freeman,52.70,244,463
196,0,10213,Dicky Pride,52.53,156,297
197,0,23322,Brett Wetterich,50.45,282,559
198,0,06036,Scott Dunlap,50.00,225,450
199,0,20663,Brenden Pappas,49.63,202,407
200,0,21259,Jason Hill,48.53,181,373
201,0,06016,Brad Lardon,48.17,184,382
202,0,23623,Bo Van Pelt,47.08,234,497
