RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
74,0,26289,Boo Weekley,22.75,263,1156,-0.217
75,0,22792,Peter Hanson,22.73,105,462,-0.219
76,0,30926,Chris Kirk,22.68,257,1133,-0.272
77,0,27644,Brian Harman,22.47,238,1059,-0.239
78,0,32698,Bobby Gates,22.41,119,531,-0.025
79,0,32448,James Hahn,21.95,205,934,-0.166
80,0,29518,Brendan Steele,21.74,233,1072,-0.227
81,0,24399,Scott Gardiner,21.66,157,725,-0.127
82,0,06573,Brandt Jobe,21.43,159,742,-0.189
83,0,25686,Jason Dufner,21.34,182,853,-0.165
84,0,06527,Steve Stricker,21.30,105,493,-0.257
85,0,28259,Sangmoon Bae,21.16,212,1002,-0.189
86,0,20229,Stewart Cink,20.82,162,778,-0.253
87,0,06567,Vijay Singh,20.81,139,668,-0.151
88,0,29221,Webb Simpson,20.76,203,978,-0.158
89,0,20645,John Senden,20.71,176,850,-0.159
90,0,27408,Martin Kaymer,20.65,121,586,-0.182
91,0,20396,Lee Westwood,20.45,146,714,-0.137
92,0,23623,Bo Van Pelt,20.42,154,754,-0.195
93,0,24494,Erik Compton,20.11,182,905,-0.242
94,0,23788,D.J. Trahan,20.08,106,528,-0.255
95,0,29425,Andrew Svoboda,20.04,98,489,-0.194
96,0,23108,Matt Kuchar,19.94,192,963,-0.250
97,0,32102,Rickie Fowler,19.90,165,829,-0.133
98,0,24138,Ian Poulter,19.67,108,549,-0.176
99,0,24490,George McNeill,19.55,175,895,-0.251
100,0,27770,Camilo Villegas,19.51,174,892,-0.167
101,0,23409,James Driscoll,19.27,169,877,-0.225
102,0,34409,David Lingmerth,19.19,152,792,-0.204
103,0,12782,Tim Herron,19.12,117,612,-0.120
104,0,24846,Ricky Barnes,18.76,170,906,-0.147
105,0,06522,Ernie Els,18.75,126,672,-0.111
106,0,26596,Ryan Moore,18.65,149,799,-0.329
107,0,23353,J.J. Henry,18.55,192,1035,-0.245
108,0,27214,Kevin Streelman,18.50,175,946,-0.240
109,0,12510,Chad Campbell,18.21,183,1005,-0.273
110,0,25336,Alistair Presnell,17.97,115,640,-0.183
111,0,34021,Bud Cauley,17.67,138,781,-0.232
112,0,23638,Brendon de Jonge,17.60,238,1352,-0.189
113,0,27649,Brandt Snedeker,17.47,142,813,-0.190
114,0,27933,John Merrick,17.46,166,951,-0.157
115,0,24663,Y.E. Yang,17.31,99,572,-0.141
116,0,25834,Daniel Summerhays,16.85,183,1086,-0.284
117,0,27895,Jonas Blixt,16.76,157,937,-0.185
118,0,32200,Roberto Castro,16.75,196,1170,-0.209
119,0,28679,Fabián Gómez,16.54,129,780,-0.287
120,0,19970,Robert Karlsson,16.25,84,517,-0.190
121,0,28455,Will Claxton,15.75,123,781,-0.171
122,0,33419,Cameron Tringale,15.52,162,1044,-0.117
123,0,34174,John Huh,15.41,162,1051,-0.105
124,0,23325,Vaughn Taylor,15.36,86,560,-0.163
125,0,35539,Luke Guthrie,15.01,136,906,-0.199
126,0,20098,Stuart Appleby,14.73,162,1100,-0.117
127,0,20572,Rod Pampling,14.69,72,490,-0.208
128,0,08725,Tom Gillis,14.47,121,836,-0.058
129,0,22046,Geoff Ogilvy,14.43,84,582,-0.155
130,0,10885,Robert Allenby,13.79,100,725,E
131,0,21878,Mark Wilson,13.43,94,700,-0.106
132,0,27556,Ted Potter Jr.,13.36,103,771,-0.204
133,0,01116,Michael Bradley,13.21,79,598,-0.114
134,0,26951,Johnson Wagner,12.76,93,729,-0.151
135,0,31202,William McGirt,12.73,126,990,-0.238
136,0,24024,Zach Johnson,12.70,119,937,-0.244
137,0,20160,Charlie Wi,12.64,116,918,-0.164
138,0,26476,Chez Reavie,12.63,118,934,-0.229
139,0,26497,Casey Wittenberg,12.46,106,851,+0.009
140,0,23541,Ben Crane,12.39,95,767,-0.158
141,0,22621,Ben Curtis,12.36,80,647,-0.163
142,0,26758,David Hearn,12.27,125,1019,-0.256
143,0,25240,D.A. Points,11.92,113,948,-0.106
144,0,06004,Stephen Ames,11.80,72,610,-0.139
145,0,25444,Justin Hicks,11.33,104,918,-0.144
146,0,32150,Michael Thompson,10.95,81,740,-0.222
147,0,34261,Scott Langley,10.89,97,891,-0.165
148,0,24357,K.J. Choi,10.82,95,878,-0.232
149,0,25572,Graeme McDowell,10.81,56,518,-0.196
150,0,22378,Trevor Immelman,10.78,93,863,-0.183
151,0,24227,Justin Bolli,10.76,69,641,E
152,0,21099,David Lynn,10.73,84,783,-0.202
153,0,22961,David Mathis,10.65,92,864,-0.174
154,0,28092,D.H. Lee,10.40,84,808,-0.190
155,0,21753,Brian Davis,10.20,118,1157,-0.127
156,0,01320,Bob Estes,10.19,88,864,-0.273
157,0,20104,Ken Duke,9.26,97,1047,-0.258
158,0,31560,Brian Stuard,9.02,79,876,-0.203
159,0,28310,Lee Williams,8.87,63,710,-0.143
160,0,36884,Ben Kohles,8.70,75,862,-0.040
161,0,01724,Jeff Maggert,8.42,67,796,-0.164
162,0,27963,Chris Stroud,8.28,90,1087,-0.300
163,0,10213,Dicky Pride,8.16,67,821,-0.209
164,0,23983,Luke Donald,7.97,51,640,-0.333
165,0,20593,Greg Chalmers,7.91,77,974,-0.273
166,0,10809,Jim Furyk,7.51,67,892,-0.209
167,0,19846,Brian Gay,7.37,73,990,-0.205
168,0,10423,Mike Weir,7.33,48,655,-0.250
169,0,10860,Justin Leonard,7.18,75,1044,-0.240
170,0,22295,Darron Stiles,7.17,42,586,-0.214
171,0,35139,Richard Lee,7.09,71,1002,-0.183
172,0,23135,Tim Clark,6.99,42,601,-0.190
173,0,24507,Jason Bohn,6.96,64,920,-0.156
174,0,22806,Doug LaBelle II,6.93,57,823,-0.193
175,0,02206,David Toms,5.86,26,444,+0.077
176,0,08075,Jerry Kelly,5.51,49,890,-0.327
176,0,20443,Jin Park,5.51,33,599,-0.091
178,0,28135,Aaron Watkins,5.32,26,489,-0.346
179,0,23800,Bryce Molder,5.16,51,988,-0.118
180,0,30711,Colt Knost,4.09,33,806,-0.242
