RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
101,0,30926,Chris Kirk,25.86,293,1133,+0.031
102,0,23788,D.J. Trahan,25.76,136,528,+0.015
103,0,32102,Rickie Fowler,25.69,213,829,-0.019
104,0,27644,Brian Harman,25.68,272,1059,+0.085
105,0,21528,Henrik Stenson,25.65,158,616,-0.057
106,0,34099,Harris English,25.57,292,1142,+0.024
107,0,27936,Martin Laird,25.54,188,736,+0.085
108,0,30163,Henrik Norlander,25.52,210,823,+0.067
109,0,31557,Jim Herman,25.41,156,614,+0.077
110,0,22056,Cameron Percy,25.38,202,796,+0.010
111,0,25686,Jason Dufner,25.32,216,853,+0.093
112,0,22371,Aaron Baddeley,25.24,207,820,+0.072
113,0,28259,Sangmoon Bae,25.15,252,1002,+0.060
113,0,06567,Vijay Singh,25.15,168,668,+0.048
115,0,22792,Peter Hanson,25.11,116,462,+0.086
116,0,33461,Morgan Hoffmann,25.10,186,741,+0.032
117,0,25562,Andres Romero,25.07,182,726,+0.132
118,0,28307,Matt Every,24.89,278,1117,+0.022
119,0,27503,Steve LeBrun,24.83,184,741,+0.027
120,0,20766,Padraig Harrington,24.69,121,490,+0.083
121,0,32698,Bobby Gates,24.67,131,531,+0.145
122,0,26300,Matt Jones,24.59,240,976,-0.075
123,0,20691,Greg Owen,24.57,226,920,+0.084
124,0,20229,Stewart Cink,24.55,191,778,+0.126
125,0,27408,Martin Kaymer,24.40,143,586,+0.063
126,0,27330,Josh Teater,24.15,205,849,+0.010
127,0,24924,Bill Haas,24.07,233,968,-0.064
128,0,32366,Kevin Chappell,23.98,224,934,E
129,0,29420,Billy Horschel,23.96,277,1156,-0.007
130,0,12716,Charley Hoffman,23.82,242,1016,+0.025
131,0,20396,Lee Westwood,23.67,169,714,+0.077
132,0,27120,Troy Matteson,23.63,194,821,+0.052
133,0,08793,Tiger Woods,23.59,142,602,-0.092
134,0,34098,Russell Henley,23.13,213,921,-0.061
135,0,01810,Phil Mickelson,23.12,184,796,-0.043
136,0,33869,Eric Meierdierks,23.11,119,515,+0.067
137,0,30750,Tommy Gainey,23.05,242,1050,+0.095
138,0,29740,Brad Fritsch,22.78,216,948,+0.056
139,0,26851,Marc Leishman,22.68,203,895,+0.089
140,0,29289,S.Y. Noh,22.66,196,865,+0.158
141,0,34360,Patrick Reed,22.56,233,1033,+0.009
142,0,22913,John Rollins,22.41,212,946,+0.132
143,0,33418,Shawn Stefani,22.33,155,694,+0.142
144,0,21209,Sergio Garcia,22.32,146,654,-0.048
145,0,28475,Jeff Overton,21.94,226,1030,+0.058
146,0,24781,Hunter Mahan,21.78,208,955,+0.077
147,0,29479,Scott Brown,21.67,166,766,+0.120
148,0,25632,Jimmy Walker,21.36,223,1044,-0.009
149,0,27095,Nick Watney,21.25,217,1021,-0.009
150,0,23621,Rory Sabbatini,21.14,212,1003,-0.014
151,0,26679,Kevin Stadler,21.10,203,962,+0.099
152,0,27436,Graham DeLaet,20.83,235,1128,+0.021
153,0,22405,Justin Rose,20.81,134,644,-0.082
154,0,25900,Lucas Glover,20.78,150,722,+0.100
155,0,28500,Martin Flores,20.77,220,1059,+0.055
156,0,25345,Carl Pettersson,20.67,185,895,+0.124
157,0,30692,Scott Stallings,20.48,189,923,+0.095
158,0,24140,Sean O'Hair,20.45,145,709,+0.138
159,0,24502,Adam Scott,20.26,124,612,-0.040
160,0,34431,Robert Streb,20.19,174,862,+0.080
161,0,23497,Tag Ridings,20.10,162,806,+0.025
162,0,28089,Jason Day,19.88,169,850,-0.012
163,0,25274,Steven Bowditch,19.80,160,808,-0.044
164,0,27129,Luke List,19.48,141,724,+0.298
165,0,37273,Derek Ernst,19.42,133,685,+0.105
166,0,20848,Ángel Cabrera,19.40,154,794,+0.110
167,0,28237,Rory McIlroy,19.20,110,573,-0.018
168,0,23320,Ryan Palmer,19.06,183,960,+0.044
169,0,31323,Gary Woodland,18.98,220,1159,+0.045
170,0,33141,Keegan Bradley,18.89,191,1011,-0.042
171,0,21961,Charles Howell III,18.60,208,1118,+0.048
172,0,32334,Charlie Beljan,18.44,142,770,+0.042
173,0,30944,Jason Kokrak,18.13,182,1004,-0.005
174,0,24358,Robert Garrigus,17.65,120,680,E
175,0,25818,Scott Piercy,17.03,148,869,+0.061
176,0,30925,Dustin Johnson,16.60,119,717,+0.101
177,0,30110,Kyle Stanley,15.91,134,842,+0.216
178,0,26331,Charl Schwartzel,15.61,118,756,-0.068
179,0,23452,Nicolas Colsaerts,12.70,64,504,+0.078
180,0,25804,Bubba Watson,12.67,105,829,+0.057
