RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
34,0,24494,Erik Compton,35.03,317,905,+0.003
35,0,22913,John Rollins,34.99,331,946,-0.060
36,0,21528,Henrik Stenson,34.90,215,616,-0.126
37,0,28475,Jeff Overton,34.76,358,1030,-0.039
38,0,22405,Justin Rose,34.63,223,644,-0.130
39,0,28679,Fabián Gómez,34.62,270,780,-0.063
40,0,27503,Steve LeBrun,34.55,256,741,+0.020
41,0,27933,John Merrick,34.49,328,951,-0.079
42,0,23325,Vaughn Taylor,34.46,193,560,-0.083
43,0,23623,Bo Van Pelt,34.35,259,754,+0.019
44,0,24138,Ian Poulter,34.24,188,549,-0.096
45,0,34021,Bud Cauley,34.19,267,781,-0.045
46,0,19970,Robert Karlsson,34.04,176,517,-0.102
47,0,24399,Scott Gardiner,33.93,246,725,+0.020
48,0,23788,D.J. Trahan,33.90,179,528,+0.011
49,0,28259,Sangmoon Bae,33.83,339,1002,-0.009
50,0,20229,Stewart Cink,33.80,263,778,-0.099
50,0,23638,Brendon de Jonge,33.80,457,1352,-0.098
52,0,31560,Brian Stuard,33.79,296,876,-0.081
53,0,29221,Webb Simpson,33.74,330,978,-0.130
54,0,28455,Will Claxton,33.67,263,781,E
55,0,20098,Stuart Appleby,33.64,370,1100,-0.070
56,0,25345,Carl Pettersson,33.63,301,895,E
57,0,32698,Bobby Gates,33.52,178,531,+0.011
58,0,08725,Tom Gillis,33.49,280,836,-0.064
59,0,20645,John Senden,33.41,284,850,-0.074
60,0,24781,Hunter Mahan,33.30,318,955,-0.126
61,0,23409,James Driscoll,33.18,291,877,-0.017
62,0,32102,Rickie Fowler,33.17,275,829,-0.087
63,0,30750,Tommy Gainey,33.14,348,1050,-0.011
64,0,27120,Troy Matteson,33.01,271,821,-0.004
65,0,20691,Greg Owen,32.93,303,920,+0.102
66,0,27095,Nick Watney,32.91,336,1021,-0.065
67,0,30163,Henrik Norlander,32.81,270,823,-0.033
68,0,30852,Ryo Ishikawa,32.72,251,767,+0.032
69,0,34409,David Lingmerth,32.70,259,792,-0.039
70,0,32448,James Hahn,32.66,305,934,-0.102
71,0,23541,Ben Crane,32.59,250,767,-0.112
72,0,26758,David Hearn,32.48,331,1019,-0.091
73,0,20572,Rod Pampling,32.45,159,490,E
74,0,24361,Pat Perez,32.44,289,891,-0.028
75,0,21209,Sergio Garcia,32.42,212,654,-0.184
75,0,31202,William McGirt,32.42,321,990,-0.097
77,0,12716,Charley Hoffman,32.38,329,1016,-0.091
78,0,29518,Brendan Steele,32.28,346,1072,-0.081
79,0,25572,Graeme McDowell,32.24,167,518,-0.042
80,0,26300,Matt Jones,32.17,314,976,-0.054
81,0,22056,Cameron Percy,32.16,256,796,-0.063
82,0,24357,K.J. Choi,32.12,282,878,-0.167
83,0,32366,Kevin Chappell,31.91,298,934,-0.094
84,0,27770,Camilo Villegas,31.84,284,892,-0.063
85,0,27936,Martin Laird,31.79,234,736,+0.009
85,0,26596,Ryan Moore,31.79,254,799,-0.016
87,0,12782,Tim Herron,31.70,194,612,-0.082
88,0,30926,Chris Kirk,31.60,358,1133,-0.140
89,0,21731,Freddie Jacobson,31.52,203,644,-0.069
90,0,12510,Chad Campbell,31.44,316,1005,-0.060
90,0,35139,Richard Lee,31.44,315,1002,-0.025
92,0,25834,Daniel Summerhays,31.40,341,1086,-0.076
93,0,27556,Ted Potter Jr.,31.26,241,771,-0.116
94,0,24140,Sean O'Hair,31.17,221,709,+0.109
95,0,23497,Tag Ridings,31.14,251,806,-0.048
96,0,32150,Michael Thompson,31.08,230,740,-0.030
97,0,28092,D.H. Lee,30.94,250,808,-0.092
98,0,23353,J.J. Henry,30.92,320,1035,+0.016
99,0,33461,Morgan Hoffmann,30.77,228,741,-0.018
100,0,25274,Steven Bowditch,30.57,247,808,+0.012
101,0,26497,Casey Wittenberg,30.55,260,851,-0.115
102,0,29740,Brad Fritsch,30.49,289,948,+0.003
103,0,06527,Steve Stricker,30.43,150,493,-0.233
104,0,24227,Justin Bolli,30.27,194,641,+0.062
105,0,25444,Justin Hicks,30.07,276,918,-0.058
106,0,23983,Luke Donald,30.00,192,640,-0.094
106,0,20766,Padraig Harrington,30.00,147,490,-0.027
108,0,22961,David Mathis,29.86,258,864,-0.019
109,0,25562,Andres Romero,29.75,216,726,+0.014
110,0,26331,Charl Schwartzel,29.50,223,756,-0.049
111,0,22378,Trevor Immelman,29.43,254,863,-0.031
111,0,25240,D.A. Points,29.43,279,948,-0.183
113,0,08793,Tiger Woods,29.40,177,602,-0.141
114,0,20160,Charlie Wi,29.30,269,918,-0.033
115,0,29289,S.Y. Noh,29.25,253,865,+0.020
116,0,25336,Alistair Presnell,29.22,187,640,+0.011
117,0,25632,Jimmy Walker,29.21,305,1044,-0.085
118,0,34099,Harris English,29.07,332,1142,E
119,0,01320,Bob Estes,29.05,251,864,-0.040
120,0,21753,Brian Davis,28.95,335,1157,-0.101
121,0,24490,George McNeill,28.94,259,895,-0.050
122,0,01724,Jeff Maggert,28.89,230,796,-0.070
123,0,25818,Scott Piercy,28.88,251,869,-0.092
124,0,24502,Adam Scott,28.76,176,612,+0.006
125,0,20593,Greg Chalmers,28.64,279,974,-0.161
126,0,28237,Rory McIlroy,28.62,164,573,+0.030
127,0,28500,Martin Flores,28.61,303,1059,-0.040
128,0,26476,Chez Reavie,28.59,267,934,-0.071
129,0,33141,Keegan Bradley,28.19,285,1011,-0.095
129,0,22806,Doug LaBelle II,28.19,232,823,+0.056
131,0,26851,Marc Leishman,28.04,251,895,-0.096
132,0,34431,Robert Streb,27.96,241,862,+0.021
133,0,01116,Michael Bradley,27.93,167,598,-0.048
134,0,31557,Jim Herman,27.85,171,614,-0.006
134,0,24024,Zach Johnson,27.85,261,937,-0.084
136,0,27963,Chris Stroud,27.69,301,1087,-0.159
137,0,22621,Ben Curtis,27.67,179,647,-0.106
138,0,24846,Ricky Barnes,27.59,250,906,-0.012
139,0,26951,Johnson Wagner,27.57,201,729,+0.005
140,0,22371,Aaron Baddeley,27.56,226,820,-0.084
141,0,06573,Brandt Jobe,27.49,204,742,-0.118
142,0,10885,Robert Allenby,27.45,199,725,-0.015
143,0,06004,Stephen Ames,27.38,167,610,-0.042
144,0,34174,John Huh,27.31,287,1051,-0.052
145,0,21878,Mark Wilson,27.29,191,700,-0.089
146,0,30692,Scott Stallings,27.19,251,923,E
147,0,10860,Justin Leonard,27.11,283,1044,-0.060
148,0,33869,Eric Meierdierks,26.80,138,515,-0.014
149,0,10809,Jim Furyk,26.79,239,892,-0.096
149,0,28135,Aaron Watkins,26.79,131,489,-0.061
151,0,20848,Ángel Cabrera,26.70,212,794,-0.024
152,0,36884,Ben Kohles,26.68,230,862,-0.091
153,0,30925,Dustin Johnson,26.64,191,717,+0.042
154,0,23320,Ryan Palmer,26.35,253,960,+0.036
155,0,21099,David Lynn,26.18,205,783,-0.029
156,0,02206,David Toms,26.13,116,444,-0.069
157,0,23135,Tim Clark,25.96,156,601,-0.141
158,0,20104,Ken Duke,25.88,271,1047,-0.103
159,0,34261,Scott Langley,25.70,229,891,-0.048
160,0,24507,Jason Bohn,25.65,236,920,-0.093
161,0,33418,Shawn Stefani,25.22,175,694,-0.023
162,0,28310,Lee Williams,24.93,177,710,-0.062
163,0,23452,Nicolas Colsaerts,24.60,124,504,+0.016
164,0,27436,Graham DeLaet,24.56,277,1128,-0.119
165,0,28089,Jason Day,24.24,206,850,-0.102
166,0,30110,Kyle Stanley,24.23,204,842,-0.074
167,0,30944,Jason Kokrak,24.20,243,1004,+0.021
168,0,24358,Robert Garrigus,24.12,164,680,+0.073
169,0,31323,Gary Woodland,23.99,278,1159,E
170,0,19846,Brian Gay,23.84,236,990,-0.059
171,0,27129,Luke List,22.93,166,724,+0.127
172,0,23800,Bryce Molder,22.67,224,988,-0.214
173,0,32334,Charlie Beljan,22.60,174,770,E
174,0,08075,Jerry Kelly,21.80,194,890,-0.098
175,0,30711,Colt Knost,21.71,175,806,-0.103
176,0,25804,Bubba Watson,21.47,178,829,-0.096
177,0,10213,Dicky Pride,21.44,176,821,-0.114
178,0,20443,Jin Park,20.20,121,599,-0.149
179,0,10423,Mike Weir,19.54,128,655,-0.086
180,0,22295,Darron Stiles,18.77,110,586,+0.009
